,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
46,47,47,Loren Roberts,"$15,154,767"
47,48,48,Corey Pavin,"$15,080,680"
48,49,49,Luke Donald,"$14,999,961"
49,50,50,Steve Lowery,"$14,972,618"
50,51,51,John Huston,"$14,897,897"
51,52,52,Lee Janzen,"$14,828,934"
52,53,53,Woody Austin,"$14,486,868"
53,54,54,Greg Norman,"$14,484,458"
54,55,55,Paul Azinger,"$14,458,010"
55,56,56,Jay Haas,"$14,440,317"
56,57,57,Steve Elkington,"$14,374,109"
57,58,58,Kevin Sutherland,"$14,303,812"
58,59,59,Mark O'Meara,"$14,151,565"
59,60,60,Tim Clark,"$13,873,494"
60,61,61,Kirk Triplett,"$13,719,562"
61,62,62,Shigeki Maruyama,"$13,609,355"
62,63,63,Tom Pernice Jr.,"$13,402,977"
63,64,64,John Rollins,"$12,601,778"
64,65,65,Dudley Hart,"$12,566,495"
65,66,66,John Cook,"$12,433,599"
66,67,67,Billy Andrade,"$12,380,805"
67,68,68,José María Olazábal,"$12,242,223"
68,69,69,Joe Durant,"$12,204,913"
69,70,70,Sean O'Hair,"$12,200,445"
70,71,71,Carl Pettersson,"$12,126,679"
71,72,72,Brian Gay,"$12,124,135"
72,73,73,Rod Pampling,"$12,011,386"
73,74,74,Payne Stewart,"$11,737,008"
74,75,75,Duffy Waldorf,"$11,638,275"
75,76,76,Lucas Glover,"$11,573,270"
76,77,77,Scott McCarron,"$11,532,980"
77,78,78,Frank Lickliter II,"$11,462,235"
78,79,79,Heath Slocum,"$11,451,659"
79,80,80,Joey Sindelar,"$11,196,462"
80,81,81,Tom Kite,"$11,041,042"
81,82,82,Briny Baird,"$10,784,888"
82,83,83,Ben Crane,"$10,757,367"
83,84,84,Tom Watson,"$10,736,902"
84,85,85,Hunter Mahan,"$10,625,610"
85,86,86,Jonathan Kaye,"$10,535,111"
86,87,87,Brett Quigley,"$10,462,454"
87,88,88,Jonathan Byrd,"$10,394,647"
88,89,89,Paul Goydos,"$10,174,861"
89,90,90,Aaron Baddeley,"$10,124,148"
90,91,91,Bernhard Langer,"$10,111,921"
91,92,92,Camilo Villegas,"$10,090,978"
92,93,93,Craig Stadler,"$10,021,897"
93,94,94,Chris Riley,"$9,917,097"
94,95,95,Pat Perez,"$9,885,880"
95,96,96,John Senden,"$9,858,617"
96,97,97,Justin Rose,"$9,835,936"
97,98,98,Bart Bryant,"$9,671,650"
98,99,99,Tim Petrovic,"$9,622,055"
99,100,100,J.J. Henry,"$9,585,047"
100,101,101,Trevor Immelman,"$9,479,584"
101,102,102,Tommy Armour III,"$9,447,118"
102,103,103,Mark Brooks,"$9,394,378"
103,104,104,Peter Lonard,"$9,343,496"
104,105,105,Carlos Franco,"$9,308,136"
105,106,106,David Frost,"$9,178,775"
106,107,107,John Daly,"$9,178,083"
107,108,108,Bo Van Pelt,"$9,167,724"
108,109,109,Rich Beem,"$9,138,841"
109,110,110,Harrison Frazar,"$9,117,843"
110,111,111,Ben Curtis,"$8,980,387"
111,112,112,Glen Day,"$8,783,149"
112,113,113,Dan Forsman,"$8,687,983"
113,114,114,Robert Gamez,"$8,523,981"
114,115,115,Joe Ogilvie,"$8,522,676"
115,116,116,Olin Browne,"$8,516,287"
116,117,117,Andrew Magee,"$8,512,753"
117,118,118,Anthony Kim,"$8,511,682"
118,119,119,Craig Parry,"$8,481,456"
119,120,120,Vaughn Taylor,"$8,333,010"
120,121,121,Ian Poulter,"$8,085,772"
121,122,122,Steve Pate,"$8,024,238"
122,123,123,Freddie Jacobson,"$7,969,032"
123,124,124,Larry Mize,"$7,871,792"
124,125,125,Nick Watney,"$7,860,664"
125,126,126,Ángel Cabrera,"$7,856,083"
126,127,127,Peter Jacobsen,"$7,799,810"
127,128,128,Shaun Micheel,"$7,756,439"
128,129,129,Matt Kuchar,"$7,751,757"
129,130,130,Skip Kendall,"$7,695,272"
130,131,131,Dean Wilson,"$7,669,953"
131,132,132,Arron Oberholser,"$7,665,222"
132,133,133,Curtis Strange,"$7,599,951"
133,134,134,Cameron Beckman,"$7,515,323"
134,135,135,J.L. Lewis,"$7,460,258"
135,136,136,Daniel Chopra,"$7,387,207"
136,137,137,Brent Geiberger,"$7,374,382"
137,138,138,J.P. Hayes,"$7,342,112"
138,139,139,Ben Crenshaw,"$7,139,756"
139,140,140,Ted Purdy,"$7,015,982"
140,141,141,Bill Glasson,"$6,912,619"
141,142,142,Mark Wilson,"$6,889,211"
142,143,143,Chris Perry,"$6,866,671"
143,144,144,Ryuji Imada,"$6,826,583"
144,145,145,Ryan Moore,"$6,801,039"
145,146,146,Len Mattiace,"$6,797,209"
146,147,147,Scott Simpson,"$6,778,273"
147,148,148,Kevin Na,"$6,765,014"
148,149,149,Jason Bohn,"$6,687,624"
149,150,150,Brandt Jobe,"$6,668,930"
150,151,151,Tom Byrum,"$6,530,875"
151,152,152,Mathew Goggin,"$6,522,814"
152,153,153,Steve Jones,"$6,519,451"
153,154,154,Bruce Lietzke,"$6,474,794"
154,155,155,Alex Cejka,"$6,446,968"
155,156,156,Ryan Palmer,"$6,397,880"
156,157,157,Lanny Wadkins,"$6,355,681"
157,158,158,D.J. Trahan,"$6,338,424"
158,159,159,Paul Stankowski,"$6,309,278"
159,160,160,Robert Damron,"$6,284,037"
160,161,161,Brian Davis,"$6,280,177"
161,162,162,Neal Lancaster,"$6,253,506"
162,163,163,Boo Weekley,"$6,214,616"
163,164,164,Chip Beck,"$6,205,730"
164,165,165,Brett Wetterich,"$6,139,379"
165,166,166,"Jim Gallagher, Jr.","$5,995,650"
166,167,167,Hale Irwin,"$5,966,031"
167,168,168,Mark Hensby,"$5,934,057"
168,169,169,Brandt Snedeker,"$5,918,588"
169,170,170,Fuzzy Zoeller,"$5,819,293"
170,171,171,Troy Matteson,"$5,757,242"
171,172,172,J.B. Holmes,"$5,747,484"
172,173,173,David Peoples,"$5,736,812"
173,174,174,Jack Nicklaus,"$5,734,031"
174,175,175,Greg Kraft,"$5,726,692"
175,176,176,Charley Hoffman,"$5,667,138"
176,177,177,Bubba Watson,"$5,637,837"
177,178,178,Russ Cochran,"$5,560,769"
178,179,179,Jay Don Blake,"$5,555,470"
179,180,180,Jay Williamson,"$5,512,405"
180,181,181,Steve Marino,"$5,449,513"
181,182,182,Nathan Green,"$5,430,330"
182,183,183,Michael Allen,"$5,425,287"
183,184,184,Paul Casey,"$5,415,600"
184,185,185,Nick O'Hern,"$5,383,072"
185,186,186,Raymond Floyd,"$5,323,075"
186,187,187,Mark McCumber,"$5,309,688"
187,188,188,José Coceres,"$5,280,335"
188,189,189,Gil Morgan,"$5,259,164"
189,190,190,Blaine McCallister,"$5,227,278"
190,191,191,Richard Johnson,"$5,214,339"
191,192,192,Notah Begay III,"$5,200,649"
192,193,193,Todd Hamilton,"$5,088,978"
193,194,194,Ken Duke,"$5,020,414"
194,195,195,Dennis Paulson,"$4,983,871"
195,196,196,Craig Barlow,"$4,922,542"
196,197,197,Greg Chalmers,"$4,784,649"
197,198,198,David Edwards,"$4,773,198"
198,199,199,D.A. Weibring,"$4,770,705"
199,200,200,Dustin Johnson,"$4,767,795"
200,201,201,Bill Haas,"$4,755,670"
201,202,202,Kent Jones,"$4,742,934"
202,203,203,Chris Smith,"$4,740,128"
203,204,204,Jim Carter,"$4,737,493"
204,205,205,Wayne Levi,"$4,730,158"
205,206,206,Mike Reid,"$4,686,774"
206,207,207,Gene Sauers,"$4,647,669"
207,208,208,John Mallinger,"$4,630,243"
208,209,209,Stephen Leaney,"$4,622,888"
209,210,210,Matt Gogel,"$4,596,216"
210,211,211,Grant Waite,"$4,583,879"
211,212,212,Charles Warren,"$4,472,800"
212,213,213,Jeff Quinney,"$4,396,637"
213,214,214,Mark Wiebe,"$4,314,460"
214,215,215,George McNeill,"$4,305,378"
215,216,216,Jason Gore,"$4,292,238"
216,217,217,Charlie Wi,"$4,286,547"
217,218,218,Joel Edwards,"$4,286,415"
218,219,219,Tom Purtzer,"$4,192,268"
219,220,220,Mike Hulbert,"$4,183,778"
220,221,221,Y.E. Yang,"$4,027,577"
221,222,222,Brandel Chamblee,"$4,018,410"
222,223,223,Rick Fehr,"$4,018,239"
223,224,224,Marco Dawson,"$4,015,711"
224,225,225,Donnie Hammond,"$4,008,060"
225,226,226,Michael Bradley,"$4,004,937"
226,227,227,Patrick Sheehan,"$4,003,214"
227,228,228,Greg Owen,"$3,915,154"
228,229,229,John Mahaffey,"$3,876,852"
229,230,230,Brian Bateman,"$3,862,340"
230,231,231,Ted Tryba,"$3,853,236"
231,232,232,Will MacKenzie,"$3,842,881"
232,233,233,Larry Nelson,"$3,827,401"
233,234,234,Cliff Kresge,"$3,753,782"
234,235,235,Ken Green,"$3,745,345"
235,236,236,Jeff Overton,"$3,670,597"
236,237,237,Andres Romero,"$3,627,555"
237,238,238,Jay Delsing,"$3,608,666"
238,239,239,Nolan Henke,"$3,606,563"
239,240,240,Brad Bryant,"$3,558,804"
240,241,241,Steve Allan,"$3,551,617"
241,242,242,Andy Bean,"$3,531,780"
242,243,243,Lee Trevino,"$3,478,328"
243,244,244,Omar Uresti,"$3,472,644"
244,245,245,Tim Simpson,"$3,406,017"
245,246,246,John Merrick,"$3,400,335"
246,247,247,Jason Dufner,"$3,397,151"
247,248,248,Craig Perks,"$3,362,251"
248,249,249,Dicky Pride,"$3,335,298"
249,250,250,Tag Ridings,"$3,328,272"
250,251,251,Brian Henninger,"$3,316,460"
251,252,252,Bob Burns,"$3,313,226"
252,253,253,Don Pooley,"$3,296,615"
253,254,254,Phil Blackmar,"$3,245,909"
254,255,255,Robert Garrigus,"$3,211,540"
255,256,256,Mathias Grönberg,"$3,167,617"
256,257,257,Fulton Allem,"$3,155,787"
257,258,258,Ronnie Black,"$3,155,053"
258,259,259,Phil Tataurangi,"$3,154,942"
259,260,260,Dan Pohl,"$3,112,263"
260,261,261,Bob Gilder,"$3,032,108"
261,262,262,Johnson Wagner,"$2,878,596"
262,263,263,Frank Nobilo,"$2,875,836"
263,264,264,Jim McGovern,"$2,858,703"
264,265,265,Tom Scherrer,"$2,850,394"
265,266,266,David Ogrin,"$2,848,159"
266,267,267,Kevin Stadler,"$2,828,624"
267,268,268,Bobby Wadkins,"$2,822,418"
268,269,269,Nicholas Thompson,"$2,809,223"
269,270,270,Jodie Mudd,"$2,806,955"
270,271,271,Sandy Lyle,"$2,792,505"
271,272,272,Johnny Miller,"$2,747,484"
272,273,273,Doug Tewell,"$2,723,711"
273,274,274,Scott Gump,"$2,715,190"
274,275,275,Howard Twitty,"$2,713,551"
275,276,276,Willie Wood,"$2,712,346"
276,277,277,Eric Axley,"$2,708,957"
277,278,278,Hank Kuehne,"$2,686,886"
278,279,279,Carl Paulson,"$2,633,179"
279,280,280,James Driscoll,"$2,627,423"
280,281,281,Mike Springer,"$2,596,451"
281,282,282,Hubert Green,"$2,591,959"
282,283,283,Gary Hallberg,"$2,476,014"
283,284,284,Garrett Willis,"$2,449,023"
284,285,285,Bob Lohr,"$2,417,060"
285,286,286,Ian Leggatt,"$2,410,796"
286,287,287,Spike McRoy,"$2,405,737"
287,288,288,Dave Barr,"$2,404,793"
288,289,289,Kevin Streelman,"$2,381,843"
289,290,290,Keith Clearwater,"$2,365,698"
290,291,291,Gabriel Hjertstedt,"$2,339,756"
291,292,292,Billy Ray Brown,"$2,330,389"
292,293,293,Calvin Peete,"$2,302,363"
293,294,294,Mike Sullivan,"$2,301,255"
294,295,295,Lennie Clements,"$2,280,766"
295,296,296,Ed Fiori,"$2,270,198"
296,297,297,D.A. Points,"$2,253,462"
297,298,298,Parker McLachlin,"$2,249,128"
298,299,299,Tom Weiskopf,"$2,241,687"
299,300,300,David Gossett,"$2,234,484"
300,301,301,Arjun Atwal,"$2,215,553"
301,302,302,Roger Maltbie,"$2,212,879"
302,303,303,Bryce Molder,"$2,208,653"
303,304,304,Martin Laird,"$2,202,106"
304,305,305,J.C. Snead,"$2,197,545"
305,306,306,Jason Day,"$2,193,120"
306,307,307,Robin Freeman,"$2,161,317"
307,308,308,Clarence Rose,"$2,155,380"
308,309,309,Chris Couch,"$2,087,483"
309,310,310,Ian Baker-Finch,"$2,078,743"
310,311,311,Wayne Grady,"$2,077,433"
311,312,312,Michael Letzig,"$2,063,455"
312,313,313,John Adams,"$2,019,582"
313,314,314,Larry Rinker,"$2,007,824"
314,315,315,Mike Donald,"$1,970,260"
315,316,316,Trevor Dodds,"$1,940,834"
316,317,317,Jim Thorpe,"$1,935,566"
317,318,318,Chez Reavie,"$1,929,708"
318,319,319,Dave Rummells,"$1,909,430"
319,320,320,Chris Stroud,"$1,900,880"
320,321,321,David Graham,"$1,888,731"
321,322,322,Bob Heintz,"$1,873,303"
322,323,323,Arnold Palmer,"$1,861,857"
323,324,324,Mike Heinen,"$1,848,216"
324,325,325,Richard Zokol,"$1,840,397"
325,326,326,Mike Standly,"$1,834,597"
326,327,327,Gary Player,"$1,834,482"
327,328,328,Leonard Thompson,"$1,819,028"
328,329,329,Bill Britton,"$1,814,615"
329,330,330,Mark Lye,"$1,800,654"
330,331,331,George Burns,"$1,781,090"
331,332,332,Roland Thatcher,"$1,775,378"
332,333,333,"David Berganio, Jr.","$1,766,499"
333,334,334,Kelly Gibson,"$1,751,957"
334,335,335,Marc Leishman,"$1,742,243"
335,336,336,Shane Bertsch,"$1,719,611"
336,337,337,Morris Hatalsky,"$1,707,280"
337,338,338,Bruce Fleisher,"$1,695,111"
338,339,339,Billy Casper,"$1,691,583"
339,340,340,Michael Clark II,"$1,649,440"
340,341,341,Ted Schulz,"$1,645,215"
341,342,342,Bob Murphy,"$1,642,330"
342,343,343,Jerry Pate,"$1,634,246"
343,344,344,Gary Koch,"$1,629,482"
344,345,345,Lon Hinkle,"$1,607,691"
345,346,346,Kenny Knox,"$1,607,180"
346,347,347,Gene Littler,"$1,584,210"
347,348,348,Guy Boros,"$1,582,550"
348,349,349,Jack Renner,"$1,579,090"
349,350,350,Curt Byrum,"$1,576,535"
350,351,351,"Wes Short, Jr.","$1,569,801"
351,352,352,Miller Barber,"$1,564,204"
352,353,353,Mark Hayes,"$1,555,739"
353,354,354,Jim Colbert,"$1,553,136"
354,355,355,Bob Eastwood,"$1,546,106"
355,356,356,Keith Fergus,"$1,546,009"
356,357,357,Marc Turnesa,"$1,526,990"
357,358,358,Tim Wilkinson,"$1,504,335"
358,359,359,Buddy Gardner,"$1,491,943"
359,360,360,Bobby Clampett,"$1,423,000"
360,361,361,Robert Wrenn,"$1,422,635"
361,362,362,Darron Stiles,"$1,418,842"
362,363,363,Billy Kratzert,"$1,396,819"
363,364,364,Bill Rogers,"$1,384,710"
364,365,365,Bruce Crampton,"$1,376,193"
365,366,366,Matt Jones,"$1,369,212"
366,367,367,Andy North,"$1,365,530"
367,368,368,Ed Dougherty,"$1,323,769"
368,369,369,Tom Sieckmann,"$1,310,647"
369,370,370,Scott Gutschewski,"$1,310,387"
370,371,371,Dave Stockton,"$1,303,281"
371,372,372,Denis Watson,"$1,288,621"
372,373,373,Webb Simpson,"$1,288,134"
373,374,374,John Morse,"$1,282,275"
374,375,375,Jimmy Walker,"$1,267,897"
375,376,376,Al Geiberger,"$1,265,188"
376,377,377,Jeff Klauk,"$1,243,696"
377,378,378,Scott Piercy,"$1,219,528"
378,379,379,Danny Edwards,"$1,212,304"
379,380,380,Brad Adamonis,"$1,206,096"
380,381,381,Dan Halldorson,"$1,193,929"
381,382,382,Charles Coody,"$1,187,762"
382,383,383,Dave Eichelberger,"$1,186,505"
383,384,384,Tony Sills,"$1,173,361"
384,385,385,Don January,"$1,140,925"
385,386,386,Dave Hill,"$1,130,420"
386,387,387,Dick Mast,"$1,123,038"
387,388,388,John Inman,"$1,087,947"
388,389,389,Gibby Gilbert,"$1,056,506"
389,390,390,Joey Snyder III,"$1,056,128"
390,391,391,Mac O'Grady,"$1,050,779"
391,392,392,Rex Caldwell,"$1,043,403"
392,393,393,Chi Chi Rodriguez,"$1,037,106"
393,394,394,Mike Smith,"$1,024,313"
394,395,395,Lee Elder,"$1,020,514"
395,396,396,Bobby Nichols,"$993,025"
396,397,397,Brendon de Jonge,"$983,869"
397,398,398,Barry Jaeckel,"$982,408"
398,399,399,Scott Sterling,"$963,699"
399,400,400,Isao Aoki,"$960,571"
400,401,401,James Nitties,"$931,532"
401,402,402,Pat McGowan,"$915,577"
402,403,403,Andre Stolz,"$913,148"
403,404,404,Bruce Devlin,"$907,069"
404,405,405,Mark Carnevale,"$906,925"
405,406,406,Jerry McGee,"$871,753"
406,407,407,Ed Sneed,"$860,268"
407,408,408,Bill Lunde,"$837,785"
408,409,409,Bill Sander,"$823,428"
409,410,410,Ron Streck,"$817,211"
410,411,411,Grier Jones,"$803,189"
411,412,412,Michael Sim,"$799,952"
412,413,413,Lance Ten Broeck,"$790,347"
413,414,414,Ricky Barnes,"$789,870"
414,415,415,Jerry Heard,"$780,746"
415,416,416,Doug Sanders,"$772,993"
416,417,417,Greg Twiggs,"$767,294"
417,418,418,Frank Conner,"$750,733"
418,419,419,Matt Bettencourt,"$740,037"
419,420,420,Peter Oosterhuis,"$736,692"
420,421,421,Joe Inman,"$729,249"
421,422,422,Casey Wittenberg,"$707,681"
422,423,423,Tommy Gainey,"$690,552"
423,424,424,Jarrod Lyle,"$689,483"
424,425,425,Mike McCullough,"$682,511"
425,426,426,Rod Curl,"$677,009"
426,427,427,Stan Utley,"$674,546"
427,428,428,Homero Blancas,"$671,251"
428,429,429,Gary McCord,"$662,359"
429,430,430,Bob Goalby,"$645,013"
430,431,431,Spencer Levin,"$636,361"
431,432,432,Victor Regalado,"$628,557"
432,433,433,T.C. Chen,"$616,303"
433,434,434,Dale Douglass,"$577,950"
434,435,435,Sam Randolph,"$574,876"
435,436,436,Mark Pfeil,"$573,387"
436,437,437,Jim Dent,"$564,809"
437,438,438,Chris Tidland,"$555,962"
438,439,439,Matt Weibring,"$551,390"
439,440,440,John Schroeder,"$546,569"
440,441,441,Tim Norris,"$545,531"
441,442,442,Mac McLendon,"$541,908"
442,443,443,Rik Massengale,"$536,254"
443,444,444,Vance Heafner,"$535,177"
444,445,445,Bobby Cole,"$535,130"
445,446,446,Forrest Fezler,"$527,325"
446,447,447,Mike Morley,"$526,403"
447,448,448,Ken Brown,"$507,919"
448,449,449,Aron Price,"$487,454"
449,450,450,Jim Nelford,"$485,111"
450,451,451,Tom Jenkins,"$470,019"
451,452,452,Bob Lunn,"$459,182"
452,453,453,Mike Nicolette,"$448,037"
453,454,454,Bob Rosburg,"$436,446"
454,455,455,Tom Shaw,"$434,756"
455,456,456,Allen Miller,"$426,883"
456,457,457,Phillip Hancock,"$425,154"
457,458,458,Bobby Mitchell,"$421,938"
458,459,459,Doug Ford,"$419,292"
459,460,460,Larry Hinson,"$413,284"
460,461,461,Leif Olson,"$412,966"
461,462,462,Wally Armstrong,"$406,269"
462,463,463,Fred Marti,"$404,674"
463,464,464,Terry Diehl,"$404,611"
464,465,465,Dow Finsterwald,"$402,102"
465,466,466,Jim Benepe,"$395,214"
466,467,467,John Fought,"$387,036"
467,468,468,Greg Powers,"$386,086"
468,469,469,Bob Smith,"$385,283"
469,470,470,Bob Shearer,"$378,336"
470,471,471,Billy Maxwell,"$375,648"
471,472,472,Johnny Pott,"$371,396"
472,473,473,Deane Beman,"$370,003"
473,474,474,David Mathis,"$364,959"
474,475,475,George Cadle,"$362,543"
475,476,476,Roger Tambellini,"$350,849"
476,477,477,R.H. Sikes,"$344,387"
477,478,478,Tony Jacklin,"$336,530"
478,479,479,Jim Wiechers,"$329,169"
479,480,480,Lyn Lott,"$325,966"
480,481,481,Jeff Mitchell,"$322,320"
481,482,482,Pat Lindsey,"$318,777"
482,483,483,Woody Blackburn,"$310,231"
483,484,484,Kris Blanks,"$307,130"
484,485,485,Jim Jamieson,"$306,618"
485,486,486,Bob Dickson,"$296,640"
486,487,487,Labron Harris,"$295,917"
487,488,488,Howie Johnson,"$280,816"
488,489,489,Ernie Gonzalez,"$275,820"
489,490,490,DeWitt Weaver,"$273,435"
490,491,491,Ken Venturi,"$268,263"
491,492,492,Aaron Watkins,"$263,969"
492,493,493,Terry Dill,"$255,050"
493,494,494,Kevin Johnson,"$253,672"
494,495,495,Fred Wadsworth,"$235,449"
495,496,496,Tommy Jacobs,"$232,720"
496,497,497,Ron Cerrudo,"$228,199"
497,498,498,Colt Knost,"$224,366"
498,499,499,Pete Brown,"$214,884"
499,500,500,Fred Hawkins,"$205,228"
500,501,501,Brendon Todd,"$203,841"
501,502,502,Babe Hiskey,"$202,754"
502,503,503,Dwight Nevil,"$199,935"
503,504,504,Brian Vranesh,"$198,567"
504,505,505,Don Iverson,"$198,477"
505,506,506,Jack Newton,"$191,898"
506,507,507,Peter Tomasulo,"$183,733"
507,508,508,Dave Ragan,"$172,256"
508,509,509,Roy Pace,"$165,699"
509,510,510,Marty Fleckman,"$162,141"
510,511,511,Bob Byman,"$161,884"
511,512,512,Bert Weaver,"$161,210"
512,513,513,Pat Fitzsimons,"$153,542"
513,514,514,Bunky Henry,"$153,499"
514,515,515,Gary Groh,"$148,753"
515,516,516,Rocky Thompson,"$146,391"
516,517,517,Steve Spray,"$142,045"
517,518,518,Jack Fleck,"$129,737"
518,519,519,Derek Fathauer,"$125,305"
519,520,520,Randy Glover,"$123,531"
520,521,521,Gary Woodland,"$121,031"
521,522,522,Al Besselink,"$119,183"
522,523,523,Steve Reid,"$110,441"
523,524,524,Bill Garrett,"$107,610"
524,525,525,Jim Ferree,"$106,895"
525,526,526,Bob Toski,"$105,484"
526,527,527,Bob McCallister,"$101,079"
527,528,528,Wil Collins,"$95,769"
528,529,529,Tom Nieporte,"$94,555"
529,530,530,Sam Adams,"$82,787"
530,531,531,Ernie Vossler,"$74,229"
531,532,532,Rick Price,"$66,689"
532,533,533,Richie Karl,"$61,566"
533,534,534,James Oh,"$57,271"
534,535,535,Mike Fetchick,"$52,044"
535,536,536,Bill Johnston,"$50,707"
536,537,537,Patrick Moore,"$34,859"
537,538,538,Dick Hart,"$34,739"
538,539,539,Matthew Borchert,"$34,324"
539,540,540,Laurie Hammer,"$25,992"
540,541,541,Troy Kelly,"$25,828"
541,542,542,Tyler Aldridge,"$24,370"
542,543,543,Al Johnston,"$24,099"
543,544,544,Matt Every,"$20,925"
