,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
99,T80,T80,Søren Kjeldsen,7,2,,,
100,T80,T80,Martin Laird,24,2,1.0,1.0,
101,T80,T80,Michael Letzig,28,2,,,
102,T80,T80,Davis Love III,27,2,,1.0,
103,T80,T80,Bill Lunde,27,2,,,
104,T80,T80,Will MacKenzie,24,2,,,
105,T80,T80,Jeff Maggert,28,2,,,
106,T80,T80,Graeme McDowell,11,2,,,
107,T80,T80,James Nitties,27,2,,,
108,T80,T80,Nick O'Hern,27,2,,,1.0
109,T80,T80,Pat Perez,22,2,1.0,,
110,T80,T80,Tom Pernice Jr.,26,2,,,
111,T80,T80,Scott Piercy,28,2,,,
112,T80,T80,Jeff Quinney,26,2,,1.0,
113,T80,T80,Andres Romero,20,2,,,1.0
114,T80,T80,Justin Rose,22,2,,,
115,T80,T80,Jeev Milkha Singh,15,2,,,
116,T80,T80,Kevin Streelman,29,2,,,1.0
117,T80,T80,Chris Stroud,28,2,,,
118,T80,T80,Kevin Sutherland,27,2,,,
119,T80,T80,Vaughn Taylor,28,2,,1.0,
120,T80,T80,Roland Thatcher,16,2,,1.0,
121,T80,T80,Jimmy Walker,24,2,,,
122,T80,T80,Bubba Watson,24,2,,1.0,
123,T80,T80,Oliver Wilson,9,2,,,
124,T125,T125,Brad Adamonis,25,1,,,
125,T125,T125,Michael Allen,22,1,,,
126,T125,T125,Stuart Appleby,25,1,,,
127,T125,T125,Tommy Armour III,19,1,,,
128,T125,T125,Ricky Barnes,23,1,,1.0,
129,T125,T125,Chris Baryla,3,1,,,
130,T125,T125,Rich Beem,26,1,,,
131,T125,T125,Kris Blanks,20,1,,,
132,T125,T125,Michael Bradley,17,1,1.0,,
133,T125,T125,Mark Brooks,17,1,,,
134,T125,T125,Bart Bryant,17,1,,,
135,T125,T125,Kevin Chappell,3,1,,,
136,T125,T125,K.J. Choi,22,1,,,1.0
137,T125,T125,Ben Curtis,18,1,,,
138,T125,T125,James Driscoll,17,1,,1.0,
139,T125,T125,Joe Durant,20,1,,,
140,T125,T125,David Duval,22,1,,1.0,
141,T125,T125,Harrison Frazar,28,1,,,
142,T125,T125,Robert Garrigus,25,1,,,
143,T125,T125,Nathan Green,30,1,1.0,,
144,T125,T125,Mathias Grönberg,13,1,,,
145,T125,T125,Todd Hamilton,29,1,,,
146,T125,T125,Peter Hanson,5,1,,,
147,T125,T125,J.P. Hayes,15,1,,,
148,T125,T125,Bob Heintz,20,1,,,
149,T125,T125,Miguel Angel Jiménez,8,1,,,
150,T125,T125,Kent Jones,24,1,,,
151,T125,T125,Shingo Katayama,6,1,,,
152,T125,T125,Jonathan Kaye,17,1,,,
153,T125,T125,Martin Kaymer,11,1,,,
154,T125,T125,Cliff Kresge,28,1,,,
155,T125,T125,Danny Lee,12,1,,,
156,T125,T125,Tom Lehman,16,1,,,
157,T125,T125,Spencer Levin,25,1,,,
158,T125,T125,Jamie Lovemark,5,1,,1.0,
159,T125,T125,Jarrod Lyle,21,1,,,
160,T125,T125,Shigeki Maruyama,5,1,,,
161,T125,T125,Troy Matteson,30,1,1.0,,
162,T125,T125,Billy Mayfair,28,1,,,
163,T125,T125,Rocco Mediate,22,1,,,
164,T125,T125,Francesco Molinari,4,1,,,
165,T125,T125,Joe Ogilvie,29,1,,,
166,T125,T125,José María Olazábal,4,1,,,
167,T125,T125,Leif Olson,21,1,,,1.0
168,T125,T125,Greg Owen,30,1,,,
169,T125,T125,Ryan Palmer,26,1,,,
170,T125,T125,Carl Pettersson,29,1,,,
171,T125,T125,Aron Price,27,1,,,
172,T125,T125,Dicky Pride,10,1,,,
173,T125,T125,Ted Purdy,30,1,,,
174,T125,T125,Chez Reavie,27,1,,,
175,T125,T125,Tag Ridings,16,1,,,
176,T125,T125,Chris Riley,22,1,,,
177,T125,T125,Adam Scott,19,1,,1.0,
178,T125,T125,Kevin Stadler,20,1,,1.0,
179,T125,T125,Darron Stiles,20,1,,,
180,T125,T125,Nicholas Thompson,31,1,,,
181,T125,T125,Omar Uresti,9,1,,,
182,T125,T125,Brian Vranesh,20,1,,,
183,T125,T125,Johnson Wagner,26,1,,,
184,T125,T125,Aaron Watkins,18,1,,,
185,T125,T125,Tom Watson,2,1,,1.0,
186,T125,T125,Boo Weekley,22,1,,,
187,T125,T125,Matt Weibring,22,1,,,
188,T125,T125,Tim Wilkinson,14,1,,,
189,T125,T125,Casey Wittenberg,25,1,,,
190,T125,T125,Chris Wood,2,1,,,1.0
