,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Ángel Cabrera,54,"20' 6""",800.9169999999999,39,+1
1,2,2,J.J. Killeen,101,"21' 5""",1564.6670000000001,73,+2
2,3,3,Charlie Beljan,61,"21' 8""",1235.333,57,-2
3,4,4,Daniel Summerhays,81,"21' 9""",1110.417,51,+5
4,5,5,Charl Schwartzel,56,"22' 4""",580.75,26,+3
5,6,6,Ben Crane,73,"22' 10""",1163.417,51,-2
6,T7,T7,Bill Lunde,83,"23' 1""",1155.917,50,E
7,T7,T7,Tiger Woods,69,"23' 1""",646.75,28,+1
8,9,9,Russell Knox,72,"23' 2""",788.8330000000001,34,+4
9,T10,T10,Jim Furyk,85,"23' 3""",742.75,32,-1
10,T10,T10,"Ted Potter, Jr.",77,"23' 3""",1022.3330000000001,44,E
11,T10,T10,Camilo Villegas,79,"23' 3""",1208.0,52,+6
12,13,13,David Toms,60,"23' 7""",873.4169999999999,37,-3
13,14,14,Dustin Johnson,70,"23' 8""",1301.917,55,E
14,15,15,Derek Lamely,64,"23' 10""",1142.417,48,+6
15,16,16,Chris DiMarco,83,"23' 11""",1386.1670000000001,58,+12
16,T17,T17,Justin Rose,69,"24' 3""",1019.4169999999999,42,-3
17,T17,T17,Chris Stroud,86,"24' 3""",1431.3329999999999,59,-4
18,T19,T19,Tommy Gainey,98,"24' 4""",1996.9170000000001,82,+14
19,T19,T19,Kyle Thompson,51,"24' 4""",779.5,32,-3
20,T19,T19,Cameron Tringale,88,"24' 4""",1143.5,47,+6
21,22,22,Roland Thatcher,55,"24' 6""",784.0,32,+4
22,T23,T23,Blake Adams,107,"24' 7""",1649.0,67,+1
23,T23,T23,Nathan Green,73,"24' 7""",1081.833,44,+2
24,T23,T23,Vaughn Taylor,81,"24' 7""",1105.917,45,+7
25,T26,T26,Greg Owen,90,"24' 8""",1726.8329999999999,70,+8
26,T26,T26,John Rollins,81,"24' 8""",1504.1670000000001,61,E
27,T28,T28,Chris Kirk,93,"24' 9""",1708.6670000000001,69,+6
28,T28,T28,Charlie Wi,86,"24' 9""",1582.5,64,+8
29,30,30,Danny Lee,74,"24' 10""",1117.083,45,-2
30,31,31,Justin Leonard,79,"24' 11""",1344.0829999999999,54,+6
31,32,32,Marc Leishman,84,"25' 0""",1799.25,72,-4
32,T33,T33,Scott Brown,65,"25' 3""",909.3330000000001,36,+11
33,T33,T33,Charley Hoffman,88,"25' 3""",1618.4170000000001,64,+12
34,T33,T33,Billy Horschel,63,"25' 3""",1061.833,42,E
35,T36,T36,Tim Herron,88,"25' 4""",1823.0,72,E
36,T36,T36,Richard Lee,71,"25' 4""",1012.4169999999999,40,+11
37,38,38,Tom Pernice Jr.,62,"25' 5""",889.5830000000001,35,+6
