,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
140,T141,T141,Stephen Ames,54,-.111
141,T141,T141,Sergio Garcia,57,-.111
142,T141,T141,Johnson Wagner,88,-.111
143,144,144,Arjun Atwal,79,-.109
144,T145,T145,Tim Clark,60,-.098
145,T145,T145,Bob Estes,78,-.098
146,147,147,Hunter Haas,69,-.097
147,148,148,Kyle Thompson,51,-.094
148,149,149,Jason Kokrak,79,-.093
149,150,150,Ryo Ishikawa,54,-.091
150,151,151,Spencer Levin,81,-.088
151,152,152,Matt Every,80,-.085
152,T153,T153,Marco Dawson,60,-.083
153,T153,T153,William McGirt,96,-.083
154,155,155,Kevin Chappell,91,-.082
155,T156,T156,Harrison Frazar,56,-.079
156,T156,T156,Brandt Jobe,57,-.079
157,158,158,John Mallinger,74,-.070
158,159,159,Jonathan Byrd,69,-.068
159,160,160,Ángel Cabrera,54,-.067
160,161,161,Aaron Baddeley,73,-.063
161,162,162,Chris DiMarco,83,-.061
162,163,163,Jason Bohn,81,-.057
163,164,164,Bryce Molder,83,-.055
164,165,165,Danny Lee,74,-.045
165,166,166,Steve Wheatcroft,56,-.037
166,T167,T167,Ryuji Imada,78,-.036
167,T167,T167,David Mathis,83,-.036
168,169,169,Edward Loar,59,-.033
169,T170,T170,Tommy Gainey,98,-.032
170,T170,T170,Tim Herron,88,-.032
171,172,172,Chez Reavie,83,-.030
172,173,173,John Daly,50,-.029
173,174,174,Freddie Jacobson,61,-.026
174,T175,T175,Michael Bradley,63,-.024
175,T175,T175,Bubba Watson,68,-.024
176,177,177,Erik Compton,81,-.021
177,178,178,Robert Allenby,76,-.017
178,179,179,Justin Leonard,79,E
179,180,180,Matt Bettencourt,80,+.026
180,181,181,J.J. Killeen,101,+.032
181,182,182,Sangmoon Bae,81,+.043
182,183,183,Derek Lamely,64,+.049
183,184,184,Graeme McDowell,55,+.075
184,185,185,Daniel Chopra,55,+.103
185,186,186,Vaughn Taylor,81,+.111
186,187,187,Jason Day,57,+.114
187,188,188,"Ted Potter, Jr.",77,+.119
188,189,189,Billy Hurley III,70,+.122
189,190,190,Nick O'Hern,78,+.155
190,191,191,Sung Kang,75,+.300
