,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
24,25,25,Dustin Johnson,70,"64' 9""",1553.4170000000001,24,-8
25,26,26,Ricky Barnes,92,"64' 10""",4279.083,66,+4
26,T27,T27,Jason Dufner,83,"64' 11""",2077.667,32,+6
27,T27,T27,Billy Hurley III,70,"64' 11""",2077.167,32,+3
28,T29,T29,Ernie Els,80,"65' 0""",2991.167,46,-2
29,T29,T29,Rod Pampling,88,"65' 0""",2859.333,44,-3
30,31,31,Ángel Cabrera,54,"65' 3""",1630.75,25,-9
31,32,32,Kevin Stadler,85,"65' 5""",2354.167,36,-2
32,T33,T33,Freddie Jacobson,61,"65' 8""",1971.0829999999999,30,+1
33,T33,T33,Vaughn Taylor,81,"65' 8""",2494.167,38,+1
34,T35,T35,Brendan Steele,77,"66' 0""",1583.5829999999999,24,-4
35,T35,T35,Josh Teater,97,"66' 0""",2970.667,45,-11
36,T35,T35,Gary Woodland,70,"66' 0""",3036.417,46,-2
37,38,38,Sean O'Hair,84,"66' 1""",3106.083,47,-8
38,39,39,Sergio Garcia,57,"66' 2""",1918.0829999999999,29,-2
39,40,40,Billy Mayfair,90,"66' 3""",3377.083,51,-4
40,41,41,Bubba Watson,68,"66' 4""",2321.5,35,-13
41,42,42,George McNeill,85,"66' 6""",3258.667,49,-8
42,43,43,Daniel Chopra,55,"66' 7""",2130.25,32,-12
43,44,44,Davis Love III,64,"66' 8""",2198.667,33,-10
44,45,45,Kevin Na,80,"66' 10""",3542.0,53,-3
45,46,46,Kris Blanks,65,"66' 11""",2141.917,32,+1
46,T47,T47,Ben Crane,73,"67' 0""",2680.417,40,-14
47,T47,T47,Greg Owen,90,"67' 0""",2946.417,44,-8
48,49,49,Brian Gay,91,"67' 1""",3153.5,47,+20
49,50,50,Brandt Snedeker,81,"67' 8""",2977.583,44,+2
50,51,51,Chad Campbell,84,"67' 11""",3056.417,45,+3
51,52,52,John Daly,50,"68' 1""",1362.3329999999999,20,-9
52,53,53,Boo Weekley,74,"68' 3""",1569.4170000000001,23,-5
53,T54,T54,Brendon de Jonge,115,"68' 4""",4510.083,66,E
54,T54,T54,Bill Haas,79,"68' 4""",2117.417,31,+4
55,T54,T54,Brandt Jobe,57,"68' 4""",1503.6670000000001,22,+6
56,T57,T57,Cameron Beckman,81,"68' 5""",2531.167,37,+6
57,T57,T57,Roberto Castro,92,"68' 5""",2463.25,36,-2
58,59,59,Tommy Biershenk,74,"68' 8""",2059.25,30,-5
59,60,60,Rory McIlroy,60,"68' 9""",1924.0829999999999,28,-8
60,T61,T61,J.B. Holmes,90,"68' 10""",4130.167,60,-13
61,T61,T61,Charlie Wi,86,"68' 10""",2270.417,33,+4
62,T63,T63,Stephen Ames,54,"68' 11""",1654.1670000000001,24,+6
63,T63,T63,Ben Curtis,62,"68' 11""",2066.25,30,+4
64,T63,T63,Kyle Reifers,86,"68' 11""",2412.75,35,-2
65,T63,T63,Mark Wilson,84,"68' 11""",1861.4170000000001,27,+3
66,T67,T67,Mark Anderson,75,"69' 1""",2762.417,40,-6
67,T67,T67,Charles Howell III,98,"69' 1""",3662.333,53,-12
68,T67,T67,Zach Johnson,95,"69' 1""",2901.833,42,-4
69,T70,T70,Scott Stallings,78,"69' 2""",2628.5,38,-11
70,T70,T70,Kyle Thompson,51,"69' 2""",1867.5829999999999,27,+5
71,T72,T72,Scott Brown,65,"69' 3""",2008.4170000000001,29,E
72,T72,T72,Chris Couch,61,"69' 3""",1800.9170000000001,26,-12
73,T72,T72,Geoff Ogilvy,73,"69' 3""",2355.333,34,+2
74,T75,T75,Steve Stricker,73,"69' 4""",1733.0829999999999,25,-3
75,T75,T75,Johnson Wagner,88,"69' 4""",3188.417,46,-2
76,T75,T75,Nick Watney,97,"69' 4""",3259.5,47,-8
77,T78,T78,Arjun Atwal,79,"69' 6""",2918.0,42,+5
78,T78,T78,Padraig Harrington,67,"69' 6""",2294.417,33,-1
79,T78,T78,Dicky Pride,62,"69' 6""",2016.25,29,+2
80,T81,T81,Tim Herron,88,"69' 7""",2086.75,30,-6
81,T81,T81,Troy Matteson,100,"69' 7""",5008.0,72,-5
82,T83,T83,Matt Bettencourt,80,"69' 9""",2999.083,43,+8
83,T83,T83,Gary Christian,91,"69' 9""",2579.333,37,+8
84,T83,T83,Bobby Gates,87,"69' 9""",3208.75,46,-1
85,T86,T86,Charlie Beljan,61,"70' 1""",1262.0,18,-9
86,T86,T86,Miguel Angel Carballo,73,"70' 1""",1962.5829999999999,28,E
87,88,88,Aaron Baddeley,73,"70' 2""",2455.417,35,-7
88,T89,T89,Martin Flores,95,"70' 3""",4565.083,65,-4
89,T89,T89,Bill Lunde,83,"70' 3""",2457.75,35,-7
90,T89,T89,Bo Van Pelt,84,"70' 3""",1755.25,25,-7
91,92,92,Harris English,98,"70' 5""",3733.583,53,-14
92,T93,T93,John Huh,99,"70' 6""",3031.5,43,-14
93,T93,T93,Kevin Kisner,69,"70' 6""",2114.333,30,-2
94,T93,T93,Phil Mickelson,79,"70' 6""",3948.417,56,-11
95,96,96,Hunter Haas,69,"70' 8""",3393.25,48,+5
96,97,97,Marc Leishman,84,"70' 9""",4669.0,66,+6
97,98,98,Trevor Immelman,76,"70' 10""",2690.083,38,+3
98,99,99,Louis Oosthuizen,65,"71' 1""",1562.9170000000001,22,-11
99,100,100,William McGirt,96,"71' 3""",3062.333,43,-1
100,101,101,Brian Harman,101,"71' 4""",2995.583,42,+4
101,102,102,Webb Simpson,77,"71' 6""",2572.583,36,-17
102,T103,T103,Stewart Cink,71,"71' 7""",3579.917,50,+1
103,T103,T103,Bryce Molder,83,"71' 7""",2862.417,40,+5
104,T105,T105,Jeff Overton,101,"72' 1""",4322.917,60,-10
105,T105,T105,Michael Thompson,80,"72' 1""",2018.25,28,+8
106,T107,T107,Bud Cauley,99,"72' 4""",2967.25,41,E
107,T107,T107,Marco Dawson,60,"72' 4""",1663.9170000000001,23,-6
108,109,109,Justin Rose,69,"72' 7""",2032.0829999999999,28,E
109,110,110,Scott Dunlap,57,"72' 8""",2179.833,30,+2
110,T111,T111,K.J. Choi,71,"72' 9""",2545.667,35,+1
111,T111,T111,James Driscoll,83,"72' 9""",4144.833,57,+2
112,T111,T111,Camilo Villegas,79,"72' 9""",3346.917,46,+2
113,114,114,Harrison Frazar,56,"72' 10""",2476.25,34,+5
114,115,115,Pat Perez,81,"73' 0""",2992.667,41,-1
115,116,116,Bob Estes,78,"73' 1""",3142.083,43,+3
116,T117,T117,Nathan Green,73,"73' 2""",3219.167,44,+7
117,T117,T117,Charley Hoffman,88,"73' 2""",2928.25,40,-5
118,T119,T119,Will Claxton,99,"73' 4""",3813.333,52,-3
119,T119,T119,Erik Compton,81,"73' 4""",3519.917,48,E
120,T119,T119,Mathew Goggin,65,"73' 4""",2493.0,34,+3
121,T122,T122,David Hearn,95,"73' 6""",3234.0,44,E
122,T122,T122,Andres Romero,68,"73' 6""",2865.25,39,-5
123,T122,T122,Jimmy Walker,101,"73' 6""",5436.4169999999995,74,-7
124,125,125,Nick O'Hern,78,"73' 7""",3898.75,53,+12
125,126,126,Chris DiMarco,83,"73' 8""",3021.333,41,+7
126,127,127,Seung-Yul Noh,105,"74' 0""",3849.25,52,-27
127,128,128,Jason Day,57,"74' 5""",3051.583,41,-9
128,129,129,Henrik Stenson,51,"74' 6""",2011.0829999999999,27,+1
129,T130,T130,Alexandre Rocha,62,"74' 7""",1789.0,24,+3
130,T130,T130,Charl Schwartzel,56,"74' 7""",1192.917,16,-6
131,132,132,Robert Garrigus,89,"74' 9""",4634.333,62,-8
132,133,133,Martin Laird,77,"74' 10""",2620.333,35,-3
133,134,134,Steve Wheatcroft,56,"74' 11""",2248.667,30,-4
134,T135,T135,David Mathis,83,"75' 0""",3001.25,40,+5
135,T135,T135,Lee Westwood,60,"75' 0""",2324.333,31,-9
136,137,137,Danny Lee,74,"75' 2""",2780.167,37,-1
137,T138,T138,Kevin Chappell,91,"75' 3""",3612.0,48,-6
138,T138,T138,Carl Pettersson,92,"75' 3""",2558.417,34,+8
139,140,140,Ryan Palmer,81,"75' 4""",3539.75,47,-1
140,141,141,Tommy Gainey,98,"75' 5""",4070.583,54,-6
141,142,142,Greg Chalmers,88,"75' 7""",3855.0,51,+1
142,143,143,Jim Furyk,85,"75' 8""",2646.917,35,+2
143,144,144,J.J. Killeen,101,"75' 10""",5231.833,69,-2
144,T145,T145,D.A. Points,88,"76' 0""",4029.583,53,+1
145,T145,T145,Ian Poulter,57,"76' 0""",1367.3329999999999,18,-4
146,T147,T147,Matt Kuchar,86,"76' 1""",2358.75,31,+1
147,T147,T147,John Senden,81,"76' 1""",3347.167,44,E
148,149,149,Michael Bradley,63,"76' 2""",3276.5,43,+1
149,T150,T150,Matt Jones,53,"76' 3""",2286.75,30,-4
150,T150,T150,Scott Piercy,95,"76' 3""",4191.583,55,-9
151,T150,T150,"Ted Potter, Jr.",77,"76' 3""",3353.667,44,+5
152,153,153,Rory Sabbatini,84,"76' 7""",3750.75,49,+5
153,T154,T154,Jason Kokrak,79,"76' 8""",3066.75,40,-15
154,T154,T154,Spencer Levin,81,"76' 8""",4139.25,54,+3
155,T154,T154,Cameron Tringale,88,"76' 8""",3142.333,41,+1
156,157,157,Jason Bohn,81,"76' 9""",3146.833,41,-4
157,158,158,Russell Knox,72,"77' 2""",2006.75,26,-1
158,159,159,Daniel Summerhays,81,"77' 9""",2721.583,35,+11
159,160,160,Y.E. Yang,64,"77' 11""",2649.0,34,+8
160,161,161,Heath Slocum,93,"78' 0""",1794.25,23,+8
161,162,162,Garth Mulroy,59,"78' 2""",1328.4170000000001,17,-5
162,T163,T163,Blake Adams,107,"78' 10""",4652.333,59,-3
163,T163,T163,Jhonattan Vegas,77,"78' 10""",3625.333,46,E
164,165,165,Richard Lee,71,"78' 11""",2682.083,34,+8
165,166,166,Sung Kang,75,"79' 0""",3553.25,45,+2
166,167,167,Hunter Mahan,88,"79' 1""",1740.0,22,E
167,168,168,Rickie Fowler,84,"79' 6""",2940.583,37,-8
168,169,169,Chris Stroud,86,"80' 5""",3215.417,40,+5
169,170,170,Colt Knost,79,"80' 11""",2912.417,36,+10
170,171,171,Ryan Moore,89,"81' 2""",3653.167,45,E
171,172,172,Rocco Mediate,70,"81' 4""",3171.917,39,+3
172,173,173,Patrick Sheehan,58,"81' 9""",2697.75,33,+7
173,174,174,Edward Loar,59,"81' 11""",2212.5,27,-3
174,175,175,Sangmoon Bae,81,"82' 1""",3530.25,43,E
175,176,176,Stuart Appleby,75,"82' 2""",2301.083,28,+2
176,177,177,Billy Horschel,63,"82' 4""",1810.6670000000001,22,+1
177,178,178,Jerry Kelly,84,"82' 5""",3214.083,39,+21
178,179,179,John Rollins,81,"82' 9""",2648.833,32,+9
179,180,180,Brian Davis,91,"83' 0""",3487.417,42,+17
180,T181,T181,Chris Kirk,93,"83' 2""",5240.917,63,+1
181,T181,T181,Jeff Maggert,83,"83' 2""",2661.583,32,+7
182,183,183,Ryuji Imada,78,"83' 8""",4184.917,50,+5
183,184,184,Tiger Woods,69,"83' 9""",2344.917,28,-3
184,185,185,J.J. Henry,93,"83' 10""",2179.583,26,+5
185,186,186,Kevin Streelman,89,"83' 11""",3858.667,46,E
186,187,187,David Toms,60,"84' 5""",1519.8329999999999,18,E
187,188,188,D.J. Trahan,73,"85' 2""",2725.583,32,E
188,189,189,Tom Gillis,75,"86' 4""",2936.167,34,+6
189,190,190,Derek Lamely,64,"89' 10""",3861.167,43,+14
190,191,191,Justin Leonard,79,"90' 1""",3242.167,36,+2
