,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Robert Garrigus,89,"30' 0""",5553.3330000000005,185,-13
1,2,2,Tiger Woods,69,"30' 1""",3735.0,124,-2
2,3,3,Steve Stricker,73,"30' 2""",3986.833,132,-9
3,T4,T4,Chad Campbell,84,"30' 3""",5891.5830000000005,195,+6
4,T4,T4,Rory McIlroy,60,"30' 3""",2839.667,94,-13
5,6,6,Charl Schwartzel,56,"30' 4""",3244.833,107,-1
6,7,7,Roland Thatcher,55,"30' 11""",2939.083,95,+6
7,T8,T8,Ben Curtis,62,"31' 1""",4415.583,142,-1
8,T8,T8,Dustin Johnson,70,"31' 1""",3481.583,112,-4
9,10,10,Kevin Stadler,85,"31' 2""",6326.9169999999995,203,+2
10,T11,T11,Graham DeLaet,79,"31' 4""",5825.25,186,+1
11,T11,T11,Jason Dufner,83,"31' 4""",4892.25,156,-15
12,T13,T13,Chris Kirk,93,"31' 7""",7231.25,229,-4
13,T13,T13,Scott Piercy,95,"31' 7""",6029.5,191,-9
14,T13,T13,Johnson Wagner,88,"31' 7""",6317.75,200,-5
15,T16,T16,Bill Lunde,83,"31' 8""",4812.583,152,+10
16,T16,T16,D.A. Points,88,"31' 8""",7086.8330000000005,224,+14
17,T16,T16,Chez Reavie,83,"31' 8""",5851.5830000000005,185,+6
18,T19,T19,Sergio Garcia,57,"31' 9""",3553.25,112,-3
19,T19,T19,Padraig Harrington,67,"31' 9""",4409.75,139,-1
20,21,21,Kris Blanks,65,"31' 10""",5919.0,186,+19
21,T22,T22,Scott Dunlap,57,"31' 11""",3802.0,119,+12
22,T22,T22,Adam Scott,59,"31' 11""",3159.583,99,-5
23,T24,T24,Bud Cauley,99,"32' 0""",7491.5,234,+4
24,T24,T24,Kyle Stanley,86,"32' 0""",5314.75,166,+14
25,T26,T26,Billy Horschel,63,"32' 2""",3856.75,120,-1
26,T26,T26,Pat Perez,81,"32' 2""",6344.25,197,+1
27,T28,T28,Ernie Els,80,"32' 3""",5644.4169999999995,175,+10
28,T28,T28,John Mallinger,74,"32' 3""",5926.8330000000005,184,-9
29,T28,T28,Graeme McDowell,55,"32' 3""",3675.25,114,-2
30,T28,T28,Gary Woodland,70,"32' 3""",3354.75,104,+1
31,T32,T32,Matt Kuchar,86,"32' 4""",5912.5830000000005,183,+1
32,T32,T32,Nick Watney,97,"32' 4""",6015.4169999999995,186,-5
33,34,34,Kevin Streelman,89,"32' 5""",6160.4169999999995,190,+7
34,T35,T35,Robert Allenby,76,"32' 6""",5857.3330000000005,180,+19
35,T35,T35,Jim Furyk,85,"32' 6""",6596.3330000000005,203,+5
36,T35,T35,Heath Slocum,93,"32' 6""",7145.1669999999995,220,+10
37,T38,T38,Charlie Beljan,61,"32' 8""",2610.667,80,+6
38,T38,T38,Louis Oosthuizen,65,"32' 8""",4050.167,124,+3
39,T38,T38,Alexandre Rocha,62,"32' 8""",4409.083,135,+20
