,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Daniel Chopra,55,-.318
1,2,2,Charl Schwartzel,56,-.300
2,3,3,Jonas Blixt,72,-.270
3,4,4,Brandt Snedeker,81,-.267
4,5,5,Ben Curtis,62,-.265
5,6,6,Will Claxton,99,-.262
6,7,7,Charlie Wi,86,-.260
7,8,8,John Senden,81,-.253
8,9,9,Steve Wheatcroft,56,-.250
9,10,10,Blake Adams,107,-.244
10,11,11,Jason Dufner,83,-.241
11,12,12,Spencer Levin,81,-.238
12,13,13,Ken Duke,104,-.237
13,14,14,William McGirt,96,-.236
14,T15,T15,Sergio Garcia,57,-.224
15,T15,T15,Vaughn Taylor,81,-.224
16,17,17,Jimmy Walker,101,-.223
17,18,18,David Mathis,83,-.222
18,19,19,Ricky Barnes,92,-.217
19,20,20,Zach Johnson,95,-.214
20,21,21,Edward Loar,59,-.212
21,22,22,George McNeill,85,-.209
22,23,23,Roberto Castro,92,-.207
23,24,24,Jeff Overton,101,-.205
24,25,25,Jason Bohn,81,-.204
25,26,26,Rocco Mediate,70,-.203
26,T27,T27,Rory McIlroy,60,-.200
27,T27,T27,Louis Oosthuizen,65,-.200
28,T29,T29,Gary Christian,91,-.198
29,T29,T29,Ryan Moore,89,-.198
30,31,31,Carl Pettersson,92,-.194
31,T32,T32,Jonathan Byrd,69,-.189
32,T32,T32,Matt Kuchar,86,-.189
33,34,34,Bubba Watson,68,-.187
34,T35,T35,John Mallinger,74,-.186
35,T35,T35,Greg Owen,90,-.186
36,37,37,Vijay Singh,99,-.185
37,T38,T38,K.J. Choi,71,-.184
38,T38,T38,Garth Mulroy,59,-.184
39,T40,T40,Rickie Fowler,84,-.183
40,T40,T40,Lee Westwood,60,-.183
41,T42,T42,Matt Bettencourt,80,-.182
42,T42,T42,Josh Teater,97,-.182
43,T42,T42,Tiger Woods,69,-.182
44,45,45,Nick Watney,97,-.181
45,T46,T46,Charley Hoffman,88,-.179
46,T46,T46,Freddie Jacobson,61,-.179
47,48,48,Danny Lee,74,-.178
48,T49,T49,Brendon de Jonge,115,-.176
49,T49,T49,Martin Flores,95,-.176
50,T49,T49,Jerry Kelly,84,-.176
51,52,52,Mark Anderson,75,-.175
52,T53,T53,Gavin Coles,72,-.173
53,T53,T53,Daniel Summerhays,81,-.173
54,55,55,Brian Davis,91,-.171
55,T56,T56,Tim Clark,60,-.167
56,T56,T56,Jim Furyk,85,-.167
57,T58,T58,Kris Blanks,65,-.163
58,T58,T58,Boo Weekley,74,-.163
59,T60,T60,Stuart Appleby,75,-.162
60,T60,T60,Bill Lunde,83,-.162
61,T62,T62,Jason Day,57,-.161
62,T62,T62,Kyle Stanley,86,-.161
63,64,64,Bryce Molder,83,-.160
64,T65,T65,J.J. Henry,93,-.159
65,T65,T65,Y.E. Yang,64,-.159
66,67,67,Ian Poulter,57,-.158
67,T68,T68,Padraig Harrington,67,-.157
68,T68,T68,John Huh,99,-.157
69,70,70,Phil Mickelson,79,-.156
70,71,71,Geoff Ogilvy,73,-.155
71,72,72,John Daly,50,-.154
72,73,73,Tom Gillis,75,-.151
73,T74,T74,Keegan Bradley,90,-.149
74,T74,T74,David Hearn,95,-.149
75,T74,T74,Graeme McDowell,55,-.149
76,T77,T77,Scott Brown,65,-.148
77,T77,T77,Graham DeLaet,79,-.148
78,T77,T77,Jeff Maggert,83,-.148
79,T80,T80,Pat Perez,81,-.147
80,T80,T80,Brendan Steele,77,-.147
81,T82,T82,Ben Crane,73,-.146
82,T82,T82,Sung Kang,75,-.146
83,T84,T84,Luke Donald,63,-.145
84,T84,T84,Andres Romero,68,-.145
85,T84,T84,Justin Rose,69,-.145
86,T87,T87,Russell Knox,72,-.144
87,T87,T87,Ryan Palmer,81,-.144
88,89,89,Mathew Goggin,65,-.139
89,T90,T90,Stephen Ames,54,-.138
90,T90,T90,Ernie Els,80,-.138
91,T92,T92,Kyle Reifers,86,-.135
92,T92,T92,Heath Slocum,93,-.135
