,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
0,1,1,Robert Garrigus,89,"28' 9""",24716.25,860,-0.12
1,2,2,Rory McIlroy,60,"28' 10""",13266.833,460,-0.19
2,3,3,Tiger Woods,69,"29' 4""",18082.833,616,-0.16
3,4,4,Roland Thatcher,55,"29' 8""",16153.75,545,-0.03
4,5,5,Vaughn Taylor,81,"30' 3""",22599.667,748,-0.08
5,6,6,Steve Stricker,73,"30' 4""",19903.333,657,-0.14
6,7,7,Jim Furyk,85,"30' 6""",26355.167,863,-0.11
7,T8,T8,Russell Knox,72,"30' 9""",22339.75,726,-0.07
8,T8,T8,Kyle Stanley,86,"30' 9""",25219.083,820,-0.05
9,T10,T10,Dustin Johnson,70,"30' 10""",18108.5,588,-0.13
10,T10,T10,Charl Schwartzel,56,"30' 10""",15096.25,489,-0.12
11,T12,T12,Boo Weekley,74,"30' 11""",22371.917,723,-0.04
12,T12,T12,Lee Westwood,60,"30' 11""",15147.667,490,-0.11
13,14,14,Chez Reavie,83,"31' 0""",26882.583,868,-0.05
14,T15,T15,Charlie Beljan,61,"31' 1""",14997.167,483,-0.04
15,T15,T15,Graham DeLaet,79,"31' 1""",26690.75,859,-0.05
16,T15,T15,Jason Dufner,83,"31' 1""",25256.833,813,-0.16
17,T15,T15,Davis Love III,64,"31' 1""",19316.0,622,-0.08
18,T15,T15,Kevin Stadler,85,"31' 1""",27639.0,889,-0.07
19,T20,T20,Brendon de Jonge,115,"31' 2""",39853.583,1279,-0.12
20,T20,T20,Ryan Moore,89,"31' 2""",31955.083,1026,-0.11
21,T22,T22,Jeff Maggert,83,"31' 4""",30744.917,982,-0.05
22,T22,T22,Kyle Thompson,51,"31' 4""",13960.833,446,+0.01
23,T24,T24,Gary Christian,91,"31' 5""",30405.083,969,-0.10
24,T24,T24,Adam Scott,59,"31' 5""",15272.917,486,-0.12
25,T24,T24,Heath Slocum,93,"31' 5""",30820.75,982,-0.05
26,T27,T27,Chad Campbell,84,"31' 6""",27603.25,876,-0.07
27,T27,T27,Marco Dawson,60,"31' 6""",16481.917,523,-0.05
28,T27,T27,Bo Van Pelt,84,"31' 6""",25575.083,811,-0.12
29,30,30,Cameron Beckman,81,"31' 7""",26678.0,844,-0.01
30,31,31,Jason Bohn,81,"31' 8""",26661.917,842,-0.06
31,T32,T32,Matt Every,80,"31' 9""",23925.333,754,-0.07
32,T32,T32,Billy Horschel,63,"31' 9""",18691.333,588,-0.10
33,T32,T32,Matt Kuchar,86,"31' 9""",25293.583,796,-0.13
34,T32,T32,Bill Lunde,83,"31' 9""",24494.167,771,-0.08
35,T36,T36,Keegan Bradley,90,"31' 10""",27516.417,864,-0.14
36,T36,T36,Tommy Gainey,98,"31' 10""",32621.917,1024,-0.03
37,T36,T36,Graeme McDowell,55,"31' 10""",15446.417,485,-0.09
38,T36,T36,Camilo Villegas,79,"31' 10""",28687.25,900,-0.06
39,T40,T40,Robert Allenby,76,"31' 11""",25629.583,802,-0.03
40,T40,T40,Robert Karlsson,54,"31' 11""",14601.833,458,-0.08
41,T40,T40,Chris Kirk,93,"31' 11""",31438.75,985,-0.09
42,T40,T40,Ryan Palmer,81,"31' 11""",25388.917,796,-0.11
43,T40,T40,Kevin Streelman,89,"31' 11""",29639.583,928,-0.09
44,T45,T45,Ricky Barnes,92,"32' 0""",31071.25,970,-0.07
45,T45,T45,Ben Curtis,62,"32' 0""",19613.25,613,-0.10
46,T45,T45,Carl Pettersson,92,"32' 0""",30796.333,963,-0.11
47,T48,T48,Scott Dunlap,57,"32' 1""",17951.25,560,-0.04
48,T48,T48,John Mallinger,74,"32' 1""",26300.5,819,-0.07
49,T48,T48,Scott Piercy,95,"32' 1""",31253.333,973,-0.11
50,T48,T48,Scott Stallings,78,"32' 1""",25316.25,790,-0.04
51,T52,T52,Bud Cauley,99,"32' 2""",34948.25,1086,-0.09
52,T52,T52,Bob Estes,78,"32' 2""",25543.25,795,-0.06
53,T52,T52,J.J. Henry,93,"32' 2""",28709.333,893,-0.08
54,T52,T52,Jason Kokrak,79,"32' 2""",24348.5,756,-0.05
55,T52,T52,Geoff Ogilvy,73,"32' 2""",20792.583,646,-0.13
56,T52,T52,Nick Watney,97,"32' 2""",28931.583,899,-0.09
