,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Ángel Cabrera,54,"17' 10""",267.58299999999997,15,E
1,2,2,Ben Crane,73,"19' 6""",449.333,23,-4
2,3,3,J.J. Killeen,101,"20' 4""",670.0830000000001,33,-3
3,4,4,Stephen Ames,54,"21' 11""",263.41700000000003,12,-3
4,5,5,Charlie Beljan,61,"22' 1""",596.0830000000001,27,-2
5,6,6,Daniel Summerhays,81,"22' 3""",690.25,31,+3
6,7,7,Tiger Woods,69,"22' 6""",360.417,16,-3
7,8,8,Chris Stroud,86,"22' 10""",707.75,31,-6
8,9,9,Gavin Coles,72,"22' 11""",549.3330000000001,24,-1
9,T10,T10,Russell Knox,72,"23' 2""",487.333,21,-2
10,T10,T10,Nick O'Hern,78,"23' 2""",509.083,22,+2
11,12,12,Billy Horschel,63,"23' 10""",691.9169999999999,29,+2
12,13,13,Jim Furyk,85,"24' 4""",389.833,16,-1
13,14,14,Kris Blanks,65,"24' 5""",488.833,20,-2
14,15,15,Dustin Johnson,70,"24' 6""",709.75,29,-3
15,16,16,Derek Lamely,64,"24' 7""",639.25,26,E
16,T17,T17,Tommy Biershenk,74,"24' 9""",766.5,31,E
17,T17,T17,Kyle Thompson,51,"24' 9""",470.75,19,-5
18,19,19,Nathan Green,73,"24' 10""",522.1669999999999,21,-2
19,T20,T20,Ken Duke,104,"25' 5""",735.9169999999999,29,E
20,T20,T20,Tommy Gainey,98,"25' 5""",1346.0,53,+3
21,T22,T22,Tom Gillis,75,"25' 6""",713.5,28,+4
22,T22,T22,Charl Schwartzel,56,"25' 6""",280.41700000000003,11,+3
23,T24,T24,Chris Couch,61,"25' 7""",614.5830000000001,24,-2
24,T24,T24,Patrick Sheehan,58,"25' 7""",459.917,18,E
25,T26,T26,Bobby Gates,87,"25' 10""",1008.9169999999999,39,+1
26,T26,T26,Brendan Steele,77,"25' 10""",748.5830000000001,29,+2
27,28,28,Charlie Wi,86,"25' 11""",752.1669999999999,29,E
28,T29,T29,Tim Herron,88,"26' 0""",1144.833,44,+2
29,T29,T29,Greg Owen,90,"26' 0""",909.5,35,+3
30,31,31,Trevor Immelman,76,"26' 3""",707.8330000000001,27,+3
31,T32,T32,Jonathan Byrd,69,"26' 4""",683.6669999999999,26,+3
32,T32,T32,Cameron Tringale,88,"26' 4""",736.4169999999999,28,+1
33,34,34,Kevin Streelman,89,"26' 5""",899.1669999999999,34,-1
34,T35,T35,Hunter Haas,69,"26' 8""",667.5,25,+2
35,T35,T35,Troy Kelly,68,"26' 8""",1065.25,40,-2
36,T37,T37,Charley Hoffman,88,"26' 10""",832.0830000000001,31,E
37,T37,T37,Bill Lunde,83,"26' 10""",670.5830000000001,25,+3
38,39,39,Sangmoon Bae,81,"26' 11""",752.5,28,+2
39,T40,T40,Ryo Ishikawa,54,"27' 0""",512.5830000000001,19,+1
40,T40,T40,John Mallinger,74,"27' 0""",459.5,17,+5
41,T40,T40,Webb Simpson,77,"27' 0""",1025.417,38,+5
42,T40,T40,Heath Slocum,93,"27' 0""",486.0,18,+6
43,44,44,Ryuji Imada,78,"27' 1""",758.5830000000001,28,+4
44,45,45,Camilo Villegas,79,"27' 2""",842.1669999999999,31,E
45,46,46,Kevin Na,80,"27' 4""",436.667,16,+3
46,T47,T47,Robert Garrigus,89,"27' 5""",1124.0,41,+8
47,T47,T47,Danny Lee,74,"27' 5""",629.8330000000001,23,-2
48,49,49,Freddie Jacobson,61,"27' 6""",549.4169999999999,20,+1
49,T50,T50,Will Claxton,99,"27' 7""",1104.75,40,+1
50,T50,T50,Chris Kirk,93,"27' 7""",1241.167,45,+1
51,52,52,J.J. Henry,93,"27' 8""",719.8330000000001,26,+4
52,T53,T53,Michael Bradley,63,"27' 9""",722.25,26,E
53,T53,T53,Jason Day,57,"27' 9""",721.1669999999999,26,E
54,T53,T53,Phil Mickelson,79,"27' 9""",583.3330000000001,21,+1
55,T53,T53,Seung-Yul Noh,105,"27' 9""",888.6669999999999,32,+1
56,T53,T53,Vaughn Taylor,81,"27' 9""",777.0,28,+4
57,T58,T58,Pat Perez,81,"27' 11""",781.5830000000001,28,+3
58,T58,T58,Carl Pettersson,92,"27' 11""",1172.167,42,E
59,T60,T60,Blake Adams,107,"28' 0""",867.25,31,+2
60,T60,T60,"Ted Potter, Jr.",77,"28' 0""",699.6669999999999,25,E
61,T60,T60,Kyle Reifers,86,"28' 0""",838.8330000000001,30,-2
62,T60,T60,Michael Thompson,80,"28' 0""",700.5,25,-3
63,64,64,Justin Rose,69,"28' 2""",620.1669999999999,22,-1
64,65,65,Alexandre Rocha,62,"28' 5""",426.333,15,-1
65,T66,T66,Ricky Barnes,92,"28' 6""",883.75,31,-2
66,T66,T66,Chris DiMarco,83,"28' 6""",712.6669999999999,25,+6
67,T66,T66,Chez Reavie,83,"28' 6""",769.8330000000001,27,+8
68,T69,T69,Stuart Appleby,75,"28' 7""",543.75,19,+1
69,T69,T69,Rory Sabbatini,84,"28' 7""",1028.0,36,+10
70,T69,T69,Jimmy Walker,101,"28' 7""",1543.25,54,+11
71,T72,T72,Roberto Castro,92,"28' 9""",861.6669999999999,30,+2
72,T72,T72,Kyle Stanley,86,"28' 9""",1122.583,39,-1
73,T74,T74,Cameron Beckman,81,"28' 10""",691.1669999999999,24,+1
74,T74,T74,Matt Every,80,"28' 10""",663.8330000000001,23,-2
75,T74,T74,Mathew Goggin,65,"28' 10""",777.9169999999999,27,-4
76,T74,T74,D.A. Points,88,"28' 10""",1183.417,41,-6
77,78,78,Richard Lee,71,"28' 11""",521.1669999999999,18,+1
78,79,79,Keegan Bradley,90,"29' 0""",842.0,29,+1
79,T80,T80,Scott Brown,65,"29' 1""",611.0,21,+5
80,T80,T80,Brendon de Jonge,115,"29' 1""",1134.0,39,+5
81,T80,T80,Billy Mayfair,90,"29' 1""",697.0,24,E
82,83,83,Kevin Stadler,85,"29' 2""",729.9169999999999,25,E
83,T84,T84,Justin Leonard,79,"29' 3""",819.25,28,+4
84,T84,T84,Scott Piercy,95,"29' 3""",1578.0829999999999,54,E
85,T86,T86,Marc Leishman,84,"29' 6""",1003.4169999999999,34,-2
86,T86,T86,Spencer Levin,81,"29' 6""",766.1669999999999,26,+4
87,T86,T86,Brendon Todd,78,"29' 6""",738.5,25,+9
88,T86,T86,David Toms,60,"29' 6""",413.167,14,-4
89,T90,T90,Miguel Angel Carballo,73,"29' 7""",799.75,27,+2
90,T90,T90,Brandt Jobe,57,"29' 7""",592.0,20,-3
91,T90,T90,Rocco Mediate,70,"29' 7""",886.25,30,+2
92,T90,T90,D.J. Trahan,73,"29' 7""",798.3330000000001,27,+2
93,94,94,Matt Bettencourt,80,"29' 8""",949.5830000000001,32,+8
94,T95,T95,Jason Bohn,81,"29' 9""",535.5830000000001,18,+2
95,T95,T95,Sergio Garcia,57,"29' 9""",416.75,14,-4
96,T95,T95,Bo Van Pelt,84,"29' 9""",893.25,30,+3
97,98,98,Bill Haas,79,"29' 11""",838.0,28,-4
98,T99,T99,Stewart Cink,71,"30' 0""",690.75,23,-2
99,T99,T99,Roland Thatcher,55,"30' 0""",540.1669999999999,18,+3
100,T101,T101,Ben Curtis,62,"30' 3""",877.9169999999999,29,+2
101,T101,T101,Lee Westwood,60,"30' 3""",726.1669999999999,24,+2
102,103,103,Zach Johnson,95,"30' 5""",669.9169999999999,22,-1
103,T104,T104,Jason Dufner,83,"30' 6""",823.25,27,+3
104,T104,T104,John Rollins,81,"30' 6""",1007.5,33,+1
105,T106,T106,Josh Teater,97,"30' 7""",1500.5,49,+2
106,T106,T106,Steve Wheatcroft,56,"30' 7""",885.75,29,+1
107,T108,T108,Daniel Chopra,55,"30' 10""",1170.917,38,+2
108,T108,T108,Erik Compton,81,"30' 10""",1080.5,35,+4
109,T108,T108,Charles Howell III,98,"30' 10""",1233.417,40,-1
110,T108,T108,John Huh,99,"30' 10""",985.3330000000001,32,+2
111,T108,T108,Graeme McDowell,55,"30' 10""",277.33299999999997,9,E
112,T113,T113,Brian Gay,91,"31' 0""",1115.167,36,+4
113,T113,T113,Garth Mulroy,59,"31' 0""",992.5,32,+2
114,T115,T115,Kevin Chappell,91,"31' 2""",841.9169999999999,27,+10
115,T115,T115,Dicky Pride,62,"31' 2""",685.3330000000001,22,+6
116,T117,T117,Sung Kang,75,"31' 3""",936.3330000000001,30,+5
117,T117,T117,Martin Laird,77,"31' 3""",750.9169999999999,24,+4
118,T117,T117,Nick Watney,97,"31' 3""",1061.75,34,+3
119,120,120,David Hearn,95,"31' 4""",1065.0,34,E
120,T121,T121,Brian Harman,101,"31' 5""",1445.5,46,+6
121,T121,T121,Ian Poulter,57,"31' 5""",439.75,14,-2
122,123,123,Bob Estes,78,"31' 6""",630.5,20,-3
123,124,124,Boo Weekley,74,"31' 8""",982.8330000000001,31,+1
124,125,125,John Daly,50,"31' 9""",761.5,24,+12
125,T126,T126,Padraig Harrington,67,"31' 11""",639.0830000000001,20,+4
126,T126,T126,Jeff Maggert,83,"31' 11""",957.5,30,+1
127,128,128,Ryan Moore,89,"32' 0""",1086.75,34,-1
128,T129,T129,Brian Davis,91,"32' 1""",673.0830000000001,21,-6
129,T129,T129,Marco Dawson,60,"32' 1""",867.25,27,+4
130,T129,T129,Ernie Els,80,"32' 1""",1154.583,36,+3
131,T132,T132,Jason Kokrak,79,"32' 2""",1351.1670000000001,42,+11
132,T132,T132,Jeff Overton,101,"32' 2""",1477.9170000000001,46,+7
133,T134,T134,Robert Karlsson,54,"32' 3""",580.5830000000001,18,+2
134,T134,T134,Tom Pernice Jr.,62,"32' 3""",547.8330000000001,17,+3
135,T136,T136,Bud Cauley,99,"32' 4""",1100.083,34,E
136,T136,T136,Matt Jones,53,"32' 4""",1034.417,32,+4
137,138,138,Scott Dunlap,57,"32' 5""",453.333,14,+2
