,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
28,29,29,Ken Duke,104,"75' 0""",974.5,13,-11
29,30,30,Keegan Bradley,90,"75' 1""",1201.0,16,-11
30,31,31,Chez Reavie,83,"75' 2""",676.75,9,-3
31,32,32,Edward Loar,59,"75' 7""",604.5,8,-6
32,33,33,Charlie Beljan,61,"75' 11""",227.833,3,-3
33,34,34,Charlie Wi,86,"76' 10""",1151.917,15,-12
34,35,35,Ben Curtis,62,"77' 1""",462.25,6,-4
35,T36,T36,Chris Couch,61,"77' 4""",1082.083,14,-6
36,T36,T36,Robert Karlsson,54,"77' 4""",618.9169999999999,8,-6
37,T38,T38,Jim Furyk,85,"77' 6""",387.333,5,-2
38,T38,T38,Kyle Stanley,86,"77' 6""",1395.25,18,-8
39,T38,T38,Chris Stroud,86,"77' 6""",1007.9169999999999,13,-3
40,41,41,Sangmoon Bae,81,"77' 7""",775.5,10,-7
41,42,42,Bill Haas,79,"77' 10""",1945.0,25,-12
42,43,43,James Driscoll,83,"78' 0""",1715.5829999999999,22,-7
43,T44,T44,Harrison Frazar,56,"78' 1""",624.8330000000001,8,E
44,T44,T44,Gary Woodland,70,"78' 1""",1015.1669999999999,13,-5
45,46,46,Martin Flores,95,"78' 4""",1331.4170000000001,17,-7
46,47,47,J.B. Holmes,90,"78' 5""",313.5,4,-3
47,48,48,Nathan Green,73,"78' 8""",1573.0,20,-12
48,49,49,Kris Blanks,65,"78' 10""",1339.5,17,-10
49,50,50,John Senden,81,"78' 11""",2289.25,29,-15
50,T51,T51,Billy Horschel,63,"79' 2""",871.1669999999999,11,-6
51,T51,T51,Michael Thompson,80,"79' 2""",633.1669999999999,8,-5
52,T53,T53,K.J. Choi,71,"79' 4""",634.9169999999999,8,-4
53,T53,T53,Camilo Villegas,79,"79' 4""",1110.917,14,-5
54,55,55,Bo Van Pelt,84,"79' 5""",714.6669999999999,9,-5
55,T56,T56,Robert Allenby,76,"79' 6""",953.5830000000001,12,-7
56,T56,T56,Charles Howell III,98,"79' 6""",874.25,11,-7
57,58,58,Cameron Tringale,88,"79' 10""",1596.3329999999999,20,-9
58,59,59,Kevin Chappell,91,"80' 0""",880.0,11,-7
59,T60,T60,Louis Oosthuizen,65,"80' 2""",1362.1670000000001,17,-7
60,T60,T60,Josh Teater,97,"80' 2""",801.75,10,-5
61,T62,T62,Brian Davis,91,"81' 2""",973.9169999999999,12,-5
62,T62,T62,Marco Dawson,60,"81' 2""",487.167,6,-2
63,64,64,John Daly,50,"81' 4""",569.3330000000001,7,-2
64,T65,T65,J.J. Killeen,101,"81' 5""",1384.75,17,-7
65,T65,T65,Rod Pampling,88,"81' 5""",1710.3329999999999,21,-8
66,67,67,Scott Piercy,95,"81' 8""",1224.583,15,-13
67,68,68,Phil Mickelson,79,"82' 0""",1721.5829999999999,21,-9
68,T69,T69,Charley Hoffman,88,"82' 3""",1891.4170000000001,23,-6
69,T69,T69,Garth Mulroy,59,"82' 3""",986.9169999999999,12,-3
70,71,71,Steve Wheatcroft,56,"82' 6""",824.5830000000001,10,-2
71,72,72,Rickie Fowler,84,"83' 4""",1583.0829999999999,19,-10
72,73,73,John Merrick,83,"83' 8""",1003.9169999999999,12,-5
73,74,74,Jonathan Byrd,69,"84' 1""",1260.917,15,-8
74,75,75,Kevin Na,80,"84' 4""",1602.75,19,-6
75,76,76,Ernie Els,80,"84' 5""",1097.167,13,-7
76,77,77,Russell Knox,72,"84' 8""",677.25,8,-3
77,78,78,Henrik Stenson,51,"84' 10""",1442.1670000000001,17,-5
78,79,79,Charl Schwartzel,56,"85' 1""",935.5830000000001,11,-4
79,T80,T80,Tommy Gainey,98,"85' 2""",1532.6670000000001,18,-10
80,T80,T80,Martin Laird,77,"85' 2""",596.0,7,-2
81,82,82,Chad Campbell,84,"85' 4""",1109.083,13,-4
82,T83,T83,Will Claxton,99,"85' 6""",1965.9170000000001,23,-4
83,T83,T83,D.J. Trahan,73,"85' 6""",769.25,9,-4
84,85,85,Pat Perez,81,"86' 0""",1634.0829999999999,19,-14
85,T86,T86,Sung Kang,75,"86' 2""",1034.167,12,-5
86,T86,T86,Richard Lee,71,"86' 2""",1120.25,13,-8
87,T88,T88,Greg Chalmers,88,"86' 4""",1035.5,12,-9
88,T88,T88,Harris English,98,"86' 4""",1899.0829999999999,22,-13
89,90,90,Nick Watney,97,"86' 11""",1303.583,15,-8
90,T91,T91,Hunter Haas,69,"87' 0""",1391.9170000000001,16,-3
91,T91,T91,Carl Pettersson,92,"87' 0""",1305.167,15,-8
92,93,93,Stuart Appleby,75,"87' 3""",872.1669999999999,10,-4
93,T94,T94,Ángel Cabrera,54,"87' 5""",699.5,8,-3
94,T94,T94,Webb Simpson,77,"87' 5""",1835.5829999999999,21,-11
95,T94,T94,Vijay Singh,99,"87' 5""",2273.333,26,-9
96,97,97,Sean O'Hair,84,"87' 6""",962.75,11,-2
97,98,98,Ryo Ishikawa,54,"87' 10""",175.667,2,E
98,T99,T99,Jason Day,57,"87' 11""",439.5,5,-3
99,T99,T99,Davis Love III,64,"87' 11""",791.5830000000001,9,-6
100,T99,T99,Greg Owen,90,"87' 11""",1318.5,15,-8
101,102,102,Troy Kelly,68,"88' 0""",439.917,5,E
102,103,103,Bill Lunde,83,"88' 4""",1059.75,12,-6
103,104,104,Lee Westwood,60,"88' 5""",796.0,9,-3
104,T105,T105,John Huh,99,"88' 8""",2039.8329999999999,23,-10
105,T105,T105,Danny Lee,74,"88' 8""",1241.333,14,-7
106,107,107,Brendon Todd,78,"88' 9""",798.9169999999999,9,-5
107,108,108,Brian Harman,101,"89' 0""",1067.5,12,-7
108,109,109,Marc Leishman,84,"89' 1""",979.9169999999999,11,-5
109,110,110,Kevin Streelman,89,"89' 4""",1161.25,13,-6
110,111,111,Stephen Gangluff,57,"89' 9""",538.3330000000001,6,-2
111,112,112,David Hearn,95,"90' 1""",720.6669999999999,8,-1
112,113,113,Matt Jones,53,"90' 2""",631.0,7,-4
113,T114,T114,Sergio Garcia,57,"90' 3""",1714.5829999999999,19,-9
114,T114,T114,Freddie Jacobson,61,"90' 3""",812.25,9,-4
115,116,116,Y.E. Yang,64,"90' 7""",996.3330000000001,11,-3
116,117,117,Ryan Moore,89,"90' 8""",1269.833,14,-4
117,118,118,Tim Herron,88,"90' 9""",998.0,11,-6
118,T119,T119,Blake Adams,107,"90' 10""",1997.6670000000001,22,-12
119,T119,T119,Tommy Biershenk,74,"90' 10""",726.75,8,-3
120,T119,T119,Jason Dufner,83,"90' 10""",1272.167,14,-8
121,122,122,D.A. Points,88,"91' 2""",1185.167,13,-6
122,T123,T123,Tom Gillis,75,"91' 4""",1187.833,13,-8
123,T123,T123,"Ted Potter, Jr.",77,"91' 4""",1095.667,12,-7
124,125,125,Daniel Summerhays,81,"91' 5""",1188.917,13,-6
125,126,126,Bob Estes,78,"91' 10""",918.4169999999999,10,-3
126,127,127,Steve Stricker,73,"91' 11""",1103.417,12,-9
127,128,128,Scott Dunlap,57,"92' 0""",644.0830000000001,7,E
128,129,129,Patrick Sheehan,58,"92' 1""",460.25,5,-3
129,T130,T130,Matt Bettencourt,80,"92' 9""",1205.417,13,-4
130,T130,T130,Chris Kirk,93,"92' 9""",1205.583,13,-9
131,132,132,George McNeill,85,"92' 10""",835.4169999999999,9,-4
132,133,133,Gary Christian,91,"93' 9""",937.25,10,-6
133,134,134,Brendon de Jonge,115,"93' 11""",1690.0829999999999,18,-7
134,135,135,Derek Lamely,64,"94' 2""",1223.917,13,-7
135,136,136,Stephen Ames,54,"95' 0""",570.0830000000001,6,-3
136,137,137,Kyle Thompson,51,"95' 6""",572.75,6,-3
137,138,138,Mathew Goggin,65,"95' 7""",860.5,9,-3
138,139,139,Scott Brown,65,"96' 1""",961.0,10,-1
139,140,140,Boo Weekley,74,"96' 4""",1926.5,20,-9
140,141,141,Mark Wilson,84,"96' 9""",1451.5829999999999,15,-7
141,T142,T142,Kyle Reifers,86,"97' 5""",1266.583,13,-6
142,T142,T142,Brandt Snedeker,81,"97' 5""",1949.0829999999999,20,-9
143,144,144,Bud Cauley,99,"97' 9""",1759.75,18,-10
144,145,145,Jason Kokrak,79,"98' 1""",1177.417,12,-2
145,146,146,Rocco Mediate,70,"98' 3""",1375.1670000000001,14,-6
146,147,147,Jhonattan Vegas,77,"98' 7""",1380.1670000000001,14,-4
147,148,148,Alexandre Rocha,62,"98' 10""",790.75,8,-1
148,149,149,Jeff Maggert,83,"99' 1""",792.5,8,-6
149,T150,T150,Chris DiMarco,83,"99' 2""",892.8330000000001,9,-2
150,T150,T150,Hunter Mahan,88,"99' 2""",1487.5829999999999,15,-4
151,152,152,Rory Sabbatini,84,"99' 7""",1393.9170000000001,14,-7
152,153,153,John Rollins,81,"100' 0""",1500.25,15,-2
153,154,154,Ryuji Imada,78,"100' 2""",1202.0,12,-5
154,155,155,Miguel Angel Carballo,73,"100' 7""",905.0,9,-5
155,156,156,Ben Crane,73,"100' 9""",1612.5,16,-5
156,157,157,Arjun Atwal,79,"100' 10""",1109.333,11,-1
157,T158,T158,Cameron Beckman,81,"100' 11""",908.5,9,-3
158,T158,T158,Heath Slocum,93,"100' 11""",807.0,8,-5
159,160,160,Zach Johnson,95,"101' 3""",1316.25,13,-5
160,161,161,Padraig Harrington,67,"101' 5""",507.25,5,-3
161,162,162,Ian Poulter,57,"102' 4""",716.1669999999999,7,-3
162,163,163,Kevin Stadler,85,"102' 7""",1333.75,13,-3
163,164,164,Jason Bohn,81,"103' 2""",619.0830000000001,6,E
164,165,165,Jeff Overton,101,"103' 4""",1860.6670000000001,18,-9
165,166,166,Trevor Immelman,76,"103' 5""",516.9169999999999,5,-2
166,167,167,Stewart Cink,71,"103' 9""",518.9169999999999,5,-1
167,168,168,Brian Gay,91,"103' 11""",415.667,4,-2
168,169,169,Daniel Chopra,55,"106' 1""",212.083,2,-2
169,170,170,Matt Kuchar,86,"107' 9""",861.9169999999999,8,-5
170,T171,T171,Billy Mayfair,90,"109' 11""",2088.417,19,-6
171,T171,T171,Dicky Pride,62,"109' 11""",769.25,7,-3
172,173,173,Spencer Levin,81,"110' 3""",1653.5829999999999,15,-4
173,174,174,Jerry Kelly,84,"112' 1""",1232.5,11,-2
174,175,175,Brendan Steele,77,"112' 5""",1236.833,11,-2
175,176,176,Bryce Molder,83,"112' 8""",225.25,2,-1
176,177,177,Kevin Kisner,69,"114' 2""",1141.667,10,-2
177,178,178,Billy Hurley III,70,"115' 3""",691.5,6,-2
178,179,179,J.J. Henry,93,"115' 8""",1272.417,11,-1
179,180,180,Gavin Coles,72,"117' 6""",117.5,1,-1
180,181,181,Nick O'Hern,78,"118' 5""",473.667,4,-3
181,182,182,John Mallinger,74,"121' 7""",972.75,8,E
182,183,183,David Mathis,83,"122' 1""",1587.0,13,-3
183,184,184,Johnson Wagner,88,"122' 6""",735.0830000000001,6,-3
184,185,185,Graeme McDowell,55,"126' 7""",759.5830000000001,6,E
185,186,186,Tom Pernice Jr.,62,"127' 5""",764.5830000000001,6,-3
186,187,187,Colt Knost,79,"130' 2""",780.75,6,E
187,188,188,Erik Compton,81,"131' 11""",1055.167,8,-1
188,189,189,David Toms,60,"132' 9""",1194.5,9,-3
189,190,190,Justin Leonard,79,"132' 10""",664.3330000000001,5,+2
190,191,191,Tim Clark,60,"140' 8""",281.33299999999997,2,-2
