,Approaches_from_175-200_yards_Rgh_RANK THIS WEEK,Approaches_from_175-200_yards_Rgh_RANK LAST WEEK,Approaches_from_175-200_yards_Rgh_PLAYER NAME,Approaches_from_175-200_yards_Rgh_ROUNDS,Approaches_from_175-200_yards_Rgh_AVG,Approaches_from_175-200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_Rgh_# OF ATTEMPTS,Approaches_from_175-200_yards_Rgh_RELATIVE TO PAR
0,1,1,Jonathan Byrd,69,"39' 3""",1412.0829999999999,36,-2
1,2,2,Harrison Frazar,56,"40' 11""",1105.417,27,+5
2,3,3,Brendan Steele,77,"42' 6""",2208.917,52,+6
3,T4,T4,Rory McIlroy,60,"42' 7""",1235.0,29,+1
4,T4,T4,Vijay Singh,99,"42' 7""",2171.75,51,+5
5,T6,T6,Chad Campbell,84,"42' 9""",1881.3329999999999,44,+8
6,T6,T6,David Toms,60,"42' 9""",1026.417,24,+6
7,8,8,Steve Wheatcroft,56,"42' 11""",900.75,21,+6
8,9,9,Ricky Barnes,92,"43' 1""",2841.167,66,+20
9,10,10,Ángel Cabrera,54,"43' 2""",1036.75,24,+4
10,T11,T11,Nathan Green,73,"43' 6""",1392.0,32,+2
11,T11,T11,Billy Horschel,63,"43' 6""",1044.75,24,+4
12,13,13,John Merrick,83,"43' 11""",1801.0829999999999,41,+4
13,14,14,Jonas Blixt,72,"44' 0""",2245.0,51,+6
14,15,15,Ryan Moore,89,"44' 1""",1806.0829999999999,41,+9
15,16,16,Scott Piercy,95,"44' 6""",2848.167,64,+12
16,17,17,Seung-Yul Noh,105,"44' 8""",2369.5,53,+16
17,T18,T18,William McGirt,96,"45' 0""",2025.3329999999999,45,+7
18,T18,T18,Nick O'Hern,78,"45' 0""",2159.333,48,+20
19,T20,T20,Luke Donald,63,"45' 2""",1265.333,28,+5
20,T20,T20,Ken Duke,104,"45' 2""",3252.583,72,+19
21,22,22,Webb Simpson,77,"45' 3""",1809.0829999999999,40,E
22,23,23,Miguel Angel Carballo,73,"45' 4""",1632.8329999999999,36,+11
23,24,24,D.J. Trahan,73,"45' 5""",2090.917,46,+17
24,25,25,Ben Curtis,62,"45' 6""",1182.25,26,+5
25,26,26,John Senden,81,"45' 9""",1874.9170000000001,41,+3
26,27,27,Chez Reavie,83,"46' 1""",1565.8329999999999,34,+10
27,T28,T28,Jerry Kelly,84,"46' 6""",1535.1670000000001,33,+10
28,T28,T28,Kyle Thompson,51,"46' 6""",1068.917,23,+6
29,T30,T30,Jason Bohn,81,"46' 7""",1675.9170000000001,36,+3
30,T30,T30,Danny Lee,74,"46' 7""",1958.0,42,+8
31,T30,T30,Tiger Woods,69,"46' 7""",1444.8329999999999,31,+5
32,T33,T33,Gavin Coles,72,"46' 10""",1593.3329999999999,34,+3
33,T33,T33,Charl Schwartzel,56,"46' 10""",1170.917,25,E
34,35,35,Stephen Ames,54,"47' 0""",1692.75,36,+7
35,36,36,Kevin Stadler,85,"47' 1""",2118.667,45,+8
36,37,37,Dustin Johnson,70,"47' 3""",1606.75,34,-2
37,38,38,Martin Laird,77,"47' 5""",1328.5,28,+5
38,39,39,Carl Pettersson,92,"47' 7""",2093.5,44,+8
39,40,40,Greg Chalmers,88,"47' 9""",2815.5,59,+3
40,T41,T41,Matt Every,80,"47' 10""",1626.5829999999999,34,+3
41,T41,T41,Tom Gillis,75,"47' 10""",1579.8329999999999,33,+7
