,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Jonathan Byrd,69,-.395
1,2,2,Zach Johnson,95,-.370
2,3,3,John Merrick,83,-.308
3,4,4,Josh Teater,97,-.304
4,5,5,John Daly,50,-.300
5,6,6,Tommy Gainey,98,-.294
6,7,7,Sean O'Hair,84,-.290
7,8,8,Tommy Biershenk,74,-.286
8,T9,T9,Troy Kelly,68,-.282
9,T9,T9,Justin Leonard,79,-.282
10,11,11,John Rollins,81,-.279
11,12,12,Alexandre Rocha,62,-.271
12,13,13,Heath Slocum,93,-.269
13,14,14,Will Claxton,99,-.268
14,15,15,Aaron Baddeley,73,-.267
15,16,16,Ken Duke,104,-.264
16,17,17,Nick O'Hern,78,-.259
17,T18,T18,Richard Lee,71,-.257
18,T18,T18,Billy Mayfair,90,-.257
19,20,20,Brian Gay,91,-.252
20,21,21,Ryan Palmer,81,-.238
21,22,22,Brandt Snedeker,81,-.236
22,23,23,Charlie Wi,86,-.235
23,T24,T24,Robert Allenby,76,-.233
24,T24,T24,Bryce Molder,83,-.233
25,26,26,Bubba Watson,68,-.231
26,27,27,Ryuji Imada,78,-.224
27,28,28,Webb Simpson,77,-.222
28,29,29,Kyle Reifers,86,-.221
29,30,30,Mathew Goggin,65,-.219
30,31,31,Jimmy Walker,101,-.217
31,32,32,Graeme McDowell,55,-.216
32,T33,T33,K.J. Choi,71,-.214
33,T33,T33,Luke Donald,63,-.214
34,T33,T33,Phil Mickelson,79,-.214
35,T33,T33,Garth Mulroy,59,-.214
36,T37,T37,Stuart Appleby,75,-.213
37,T37,T37,David Mathis,83,-.213
38,39,39,John Senden,81,-.211
39,40,40,Brendon de Jonge,115,-.210
40,T41,T41,John Huh,99,-.200
41,T41,T41,Jerry Kelly,84,-.200
42,T41,T41,Rod Pampling,88,-.200
43,44,44,Troy Matteson,100,-.196
44,T45,T45,Charley Hoffman,88,-.192
45,T45,T45,Johnson Wagner,88,-.192
46,T47,T47,Jason Bohn,81,-.190
47,T47,T47,Marc Leishman,84,-.190
48,T49,T49,Danny Lee,74,-.189
49,T49,T49,"Ted Potter, Jr.",77,-.189
50,T49,T49,Chris Stroud,86,-.189
51,T49,T49,Steve Wheatcroft,56,-.189
52,53,53,Jeff Overton,101,-.188
53,54,54,Charlie Beljan,61,-.186
54,55,55,Matt Jones,53,-.185
55,T56,T56,Arjun Atwal,79,-.182
56,T56,T56,Nick Watney,97,-.182
57,58,58,Martin Flores,95,-.180
58,T59,T59,Padraig Harrington,67,-.176
59,T59,T59,Steve Stricker,73,-.176
60,61,61,Rocco Mediate,70,-.173
61,62,62,Jason Dufner,83,-.172
62,T63,T63,Ángel Cabrera,54,-.167
63,T63,T63,Carl Pettersson,92,-.167
64,T65,T65,Chris DiMarco,83,-.163
65,T65,T65,Kevin Stadler,85,-.163
66,T67,T67,Camilo Villegas,79,-.161
67,T67,T67,Y.E. Yang,64,-.161
68,T69,T69,Billy Horschel,63,-.159
69,T69,T69,Jeff Maggert,83,-.159
70,T71,T71,Harris English,98,-.155
71,T71,T71,William McGirt,96,-.155
72,73,73,Pat Perez,81,-.154
73,T74,T74,Chris Kirk,93,-.153
74,T74,T74,Vijay Singh,99,-.153
75,76,76,Dicky Pride,62,-.152
76,T77,T77,Bobby Gates,87,-.151
77,T77,T77,Spencer Levin,81,-.151
78,79,79,Justin Rose,69,-.150
79,80,80,Russell Knox,72,-.149
80,T81,T81,Charl Schwartzel,56,-.147
81,T81,T81,Vaughn Taylor,81,-.147
82,T83,T83,Tim Clark,60,-.145
83,T83,T83,Charles Howell III,98,-.145
84,T85,T85,Brian Davis,91,-.143
85,T85,T85,Jim Furyk,85,-.143
86,87,87,Bud Cauley,99,-.141
87,88,88,D.A. Points,88,-.140
88,T89,T89,Stephen Ames,54,-.136
89,T89,T89,Davis Love III,64,-.136
90,T91,T91,Matt Bettencourt,80,-.135
91,T91,T91,Kevin Kisner,69,-.135
92,T91,T91,Jhonattan Vegas,77,-.135
93,T94,T94,Dustin Johnson,70,-.133
94,T94,T94,Michael Thompson,80,-.133
95,96,96,Billy Hurley III,70,-.132
96,97,97,Brian Harman,101,-.131
97,T98,T98,Ben Curtis,62,-.130
98,T98,T98,Chez Reavie,83,-.130
99,T98,T98,Henrik Stenson,51,-.130
100,101,101,Nathan Green,73,-.129
101,102,102,Scott Piercy,95,-.127
102,T103,T103,Keegan Bradley,90,-.125
103,T103,T103,Kevin Chappell,91,-.125
104,T103,T103,Bill Haas,79,-.125
105,T106,T106,Stephen Gangluff,57,-.120
106,T106,T106,Martin Laird,77,-.120
107,108,108,Brendon Todd,78,-.118
108,T109,T109,Chad Campbell,84,-.117
109,T109,T109,J.B. Holmes,90,-.117
110,111,111,Bo Van Pelt,84,-.116
111,112,112,Gary Christian,91,-.113
112,T113,T113,Rickie Fowler,84,-.111
113,T113,T113,Adam Scott,59,-.111
114,T115,T115,Ben Crane,73,-.103
115,T115,T115,David Toms,60,-.103
116,T117,T117,Greg Owen,90,-.102
117,T117,T117,Brendan Steele,77,-.102
118,119,119,David Hearn,95,-.099
119,T120,T120,Miguel Angel Carballo,73,-.098
120,T120,T120,Scott Stallings,78,-.098
121,T122,T122,Matt Kuchar,86,-.095
122,T122,T122,Rory McIlroy,60,-.095
123,T124,T124,Michael Bradley,63,-.094
124,T124,T124,Greg Chalmers,88,-.094
125,T124,T124,Daniel Summerhays,81,-.094
126,T124,T124,Roland Thatcher,55,-.094
127,128,128,Jonas Blixt,72,-.093
128,129,129,John Mallinger,74,-.089
129,130,130,Scott Brown,65,-.088
130,131,131,Chris Couch,61,-.083
131,T132,T132,Tom Gillis,75,-.079
132,T132,T132,Hunter Haas,69,-.079
133,134,134,Mark Wilson,84,-.078
134,135,135,Matt Every,80,-.077
135,136,136,Ryan Moore,89,-.075
136,137,137,Jason Kokrak,79,-.074
137,138,138,Kevin Na,80,-.073
138,139,139,Gary Woodland,70,-.071
139,140,140,Ernie Els,80,-.070
140,T141,T141,Rory Sabbatini,84,-.069
141,T141,T141,Tiger Woods,69,-.069
142,143,143,Tim Herron,88,-.065
143,144,144,Erik Compton,81,-.063
144,145,145,Louis Oosthuizen,65,-.061
145,146,146,Bob Estes,78,-.059
146,147,147,Bill Lunde,83,-.057
147,148,148,J.J. Henry,93,-.056
148,149,149,Kyle Thompson,51,-.053
149,150,150,Roberto Castro,92,-.051
150,151,151,Patrick Sheehan,58,-.050
151,152,152,Marco Dawson,60,-.049
152,153,153,George McNeill,85,-.045
153,T154,T154,J.J. Killeen,101,-.044
154,T154,T154,Kevin Streelman,89,-.044
155,156,156,Kyle Stanley,86,-.043
156,157,157,Andres Romero,68,-.042
157,158,158,Seung-Yul Noh,105,-.039
158,159,159,Cameron Beckman,81,-.032
159,160,160,Ryo Ishikawa,54,-.031
160,161,161,Trevor Immelman,76,-.023
161,T162,T162,Mark Anderson,75,-.020
162,T162,T162,Scott Dunlap,57,-.020
163,164,164,Boo Weekley,74,-.018
164,165,165,Graham DeLaet,79,-.016
165,T166,T166,Jason Day,57,E
166,T166,T166,Brandt Jobe,57,E
167,T166,T166,Derek Lamely,64,E
168,T166,T166,Hunter Mahan,88,E
169,170,170,Blake Adams,107,+.014
170,171,171,Edward Loar,59,+.023
171,172,172,Tom Pernice Jr.,62,+.024
172,173,173,Cameron Tringale,88,+.031
173,174,174,Ian Poulter,57,+.033
174,175,175,Stewart Cink,71,+.043
175,T176,T176,Freddie Jacobson,61,+.045
176,T176,T176,Colt Knost,79,+.045
177,T176,T176,Lee Westwood,60,+.045
178,179,179,Sergio Garcia,57,+.048
179,180,180,Daniel Chopra,55,+.054
180,181,181,Harrison Frazar,56,+.058
181,182,182,James Driscoll,83,+.061
182,183,183,Sung Kang,75,+.067
183,184,184,Ricky Barnes,92,+.091
184,185,185,Kris Blanks,65,+.095
185,186,186,D.J. Trahan,73,+.105
186,187,187,Geoff Ogilvy,73,+.116
187,188,188,Gavin Coles,72,+.128
188,189,189,Robert Karlsson,54,+.129
189,190,190,Robert Garrigus,89,+.156
190,191,191,Sangmoon Bae,81,+.281
