,Approaches_from_inside_100_yards_RANK THIS WEEK,Approaches_from_inside_100_yards_RANK LAST WEEK,Approaches_from_inside_100_yards_PLAYER NAME,Approaches_from_inside_100_yards_ROUNDS,Approaches_from_inside_100_yards_AVG,Approaches_from_inside_100_yards_TOTAL DISTANCE (FEET),Approaches_from_inside_100_yards_# OF ATTEMPTS,Approaches_from_inside_100_yards_RELATIVE TO PAR
26,T26,T26,Ryo Ishikawa,54,"15' 1""",693.1669999999999,46,-0.07
27,T28,T28,Bob Estes,78,"15' 2""",1241.5,82,-0.10
28,T28,T28,Sergio Garcia,57,"15' 2""",590.4169999999999,39,+0.10
29,T28,T28,Vaughn Taylor,81,"15' 2""",1301.5,86,-0.12
30,31,31,Stephen Ames,54,"15' 3""",565.5830000000001,37,+0.03
31,T32,T32,Bobby Gates,87,"15' 4""",1164.167,76,-0.07
32,T32,T32,Freddie Jacobson,61,"15' 4""",857.75,56,E
33,T32,T32,Derek Lamely,64,"15' 4""",887.0830000000001,58,E
34,T32,T32,John Merrick,83,"15' 4""",1212.417,79,-0.27
35,36,36,Rory Sabbatini,84,"15' 5""",1251.75,81,-0.09
36,T37,T37,Jason Bohn,81,"15' 6""",1082.417,70,-0.10
37,T37,T37,Gary Christian,91,"15' 6""",1097.75,71,-0.10
38,T37,T37,Richard Lee,71,"15' 6""",914.25,59,-0.17
39,T37,T37,Jeff Overton,101,"15' 6""",1536.9170000000001,99,-0.13
40,T37,T37,Lee Westwood,60,"15' 6""",466.167,30,+0.07
41,T42,T42,John Daly,50,"15' 7""",888.5830000000001,57,-0.21
42,T42,T42,John Rollins,81,"15' 7""",1477.25,95,-0.23
43,T44,T44,Tim Clark,60,"15' 8""",1490.0829999999999,95,-0.15
44,T44,T44,Marco Dawson,60,"15' 8""",861.5,55,+0.02
45,T44,T44,Martin Flores,95,"15' 8""",1345.0829999999999,86,-0.19
46,T44,T44,Bryce Molder,83,"15' 8""",1454.0,93,-0.12
47,T48,T48,Chad Campbell,84,"15' 9""",1164.917,74,-0.08
48,T48,T48,Daniel Chopra,55,"15' 9""",755.25,48,+0.06
49,T48,T48,Brendon de Jonge,115,"15' 9""",1404.6670000000001,89,-0.09
50,T48,T48,Charles Howell III,98,"15' 9""",1305.25,83,-0.12
51,52,52,Phil Mickelson,79,"15' 10""",1110.583,70,-0.23
52,T53,T53,Stuart Appleby,75,"15' 11""",1402.5829999999999,88,-0.18
53,T53,T53,Chris Kirk,93,"15' 11""",1655.5,104,-0.09
54,T53,T53,Jimmy Walker,101,"15' 11""",1322.75,83,-0.10
55,T56,T56,Chris DiMarco,83,"16' 0""",1361.5829999999999,85,-0.13
56,T56,T56,Charlie Wi,86,"16' 0""",1246.583,78,-0.13
57,58,58,Robert Karlsson,54,"16' 1""",707.1669999999999,44,+0.09
58,T59,T59,Ernie Els,80,"16' 2""",1241.917,77,-0.03
59,T59,T59,Sung Kang,75,"16' 2""",1048.167,65,+0.05
60,T59,T59,Nick Watney,97,"16' 2""",1487.8329999999999,92,-0.13
61,T62,T62,James Driscoll,83,"16' 3""",944.4169999999999,58,+0.12
62,T62,T62,Pat Perez,81,"16' 3""",1104.917,68,E
63,T64,T64,Ricky Barnes,92,"16' 4""",1228.083,75,E
64,T64,T64,Greg Chalmers,88,"16' 4""",1469.8329999999999,90,-0.08
65,T64,T64,Rocco Mediate,70,"16' 4""",1205.833,74,-0.15
66,T64,T64,Andres Romero,68,"16' 4""",668.6669999999999,41,-0.05
67,T64,T64,Vijay Singh,99,"16' 4""",1389.0829999999999,85,-0.11
68,T69,T69,Charley Hoffman,88,"16' 5""",1329.1670000000001,81,-0.27
69,T69,T69,J.B. Holmes,90,"16' 5""",1606.0,98,-0.11
70,T69,T69,Jeff Maggert,83,"16' 5""",1410.1670000000001,86,-0.10
71,T69,T69,Chris Stroud,86,"16' 5""",1705.9170000000001,104,-0.05
72,T69,T69,Tiger Woods,69,"16' 5""",640.6669999999999,39,E
73,T74,T74,Danny Lee,74,"16' 6""",1238.0,75,-0.11
74,T74,T74,Ryan Palmer,81,"16' 6""",1548.75,94,-0.20
75,T76,T76,Roberto Castro,92,"16' 7""",1524.6670000000001,92,-0.04
76,T76,T76,Troy Kelly,68,"16' 7""",828.0830000000001,50,-0.22
77,T76,T76,George McNeill,85,"16' 7""",1092.417,66,-0.06
78,T76,T76,Kyle Thompson,51,"16' 7""",763.5,46,-0.07
79,T80,T80,Zach Johnson,95,"16' 8""",1430.25,86,-0.35
80,T80,T80,William McGirt,96,"16' 8""",1649.5829999999999,99,-0.17
81,T80,T80,Tom Pernice Jr.,62,"16' 8""",934.5830000000001,56,-0.02
82,T80,T80,Alexandre Rocha,62,"16' 8""",1034.0,62,-0.23
83,T84,T84,Tommy Biershenk,74,"16' 9""",1221.417,73,-0.15
84,T84,T84,Matt Every,80,"16' 9""",1509.6670000000001,90,-0.09
85,T84,T84,Billy Horschel,63,"16' 9""",1053.417,63,-0.06
86,T84,T84,"Ted Potter, Jr.",77,"16' 9""",1255.917,75,-0.17
87,T84,T84,Kevin Streelman,89,"16' 9""",1590.3329999999999,95,-0.06
88,T84,T84,Bubba Watson,68,"16' 9""",1220.417,73,-0.21
89,T90,T90,Stewart Cink,71,"16' 10""",1024.75,61,+0.08
90,T90,T90,Ben Crane,73,"16' 10""",1500.8329999999999,89,-0.13
91,T90,T90,Troy Matteson,100,"16' 10""",1158.667,69,-0.06
92,T90,T90,Seung-Yul Noh,105,"16' 10""",1366.25,81,-0.06
93,T94,T94,Hunter Haas,69,"16' 11""",864.8330000000001,51,-0.10
94,T94,T94,Johnson Wagner,88,"16' 11""",1552.6670000000001,92,-0.14
95,T96,T96,Tommy Gainey,98,"17' 0""",1430.75,84,-0.18
96,T96,T96,Y.E. Yang,64,"17' 0""",729.25,43,-0.14
97,T98,T98,Will Claxton,99,"17' 1""",1672.1670000000001,98,-0.22
98,T98,T98,Ben Curtis,62,"17' 1""",989.6669999999999,58,-0.16
99,T98,T98,Scott Dunlap,57,"17' 1""",989.6669999999999,58,+0.02
100,T98,T98,Kyle Reifers,86,"17' 1""",1794.5,105,-0.12
101,T98,T98,Camilo Villegas,79,"17' 1""",1367.4170000000001,80,-0.20
102,103,103,Scott Piercy,95,"17' 2""",1457.5829999999999,85,-0.12
103,T104,T104,Miguel Angel Carballo,73,"17' 3""",1296.167,75,-0.07
104,T104,T104,Tom Gillis,75,"17' 3""",1452.4170000000001,84,-0.01
105,T104,T104,Russell Knox,72,"17' 3""",1018.25,59,-0.15
106,T104,T104,Spencer Levin,81,"17' 3""",1225.583,71,-0.06
107,T104,T104,David Mathis,83,"17' 3""",1188.0,69,-0.28
108,T104,T104,Heath Slocum,93,"17' 3""",1570.5829999999999,91,-0.22
109,T104,T104,Scott Stallings,78,"17' 3""",1170.5,68,-0.09
110,T104,T104,Steve Wheatcroft,56,"17' 3""",933.3330000000001,54,-0.19
111,T104,T104,Mark Wilson,84,"17' 3""",1485.0829999999999,86,-0.10
112,T113,T113,Mathew Goggin,65,"17' 4""",847.75,49,-0.20
113,T113,T113,Kevin Kisner,69,"17' 4""",1231.583,71,-0.20
114,T113,T113,Colt Knost,79,"17' 4""",1507.5829999999999,87,+0.07
115,T116,T116,Robert Allenby,76,"17' 5""",958.8330000000001,55,-0.18
116,T116,T116,Erik Compton,81,"17' 5""",1009.8330000000001,58,-0.03
117,T116,T116,Bill Lunde,83,"17' 5""",1550.6670000000001,89,-0.15
118,T116,T116,Kevin Na,80,"17' 5""",1199.5,69,-0.06
119,T116,T116,Sean O'Hair,84,"17' 5""",1585.8329999999999,91,-0.29
120,T116,T116,Greg Owen,90,"17' 5""",1411.1670000000001,81,-0.14
121,T122,T122,Mark Anderson,75,"17' 6""",1280.083,73,+0.11
122,T122,T122,David Hearn,95,"17' 6""",1524.0,87,-0.07
123,T122,T122,Patrick Sheehan,58,"17' 6""",912.0,52,-0.04
124,T122,T122,Kyle Stanley,86,"17' 6""",1087.167,62,-0.05
125,T126,T126,Keegan Bradley,90,"17' 7""",1143.0,65,-0.06
126,T126,T126,John Huh,99,"17' 7""",1302.167,74,-0.11
127,T126,T126,Jerry Kelly,84,"17' 7""",1405.5829999999999,80,-0.15
128,T126,T126,John Mallinger,74,"17' 7""",1019.6669999999999,58,-0.05
129,T130,T130,K.J. Choi,71,"17' 8""",990.1669999999999,56,-0.18
130,T130,T130,Stephen Gangluff,57,"17' 8""",758.5,43,-0.02
131,T130,T130,Rory McIlroy,60,"17' 8""",530.8330000000001,30,-0.07
132,T133,T133,Matt Bettencourt,80,"17' 9""",904.5,51,-0.08
133,T133,T133,Jim Furyk,85,"17' 9""",1311.0829999999999,74,-0.16
134,T133,T133,Bill Haas,79,"17' 9""",1155.167,65,-0.14
135,T136,T136,Bud Cauley,99,"17' 10""",2052.0,115,-0.09
136,T136,T136,Edward Loar,59,"17' 10""",1121.167,63,+0.03
137,T136,T136,Rod Pampling,88,"17' 10""",1282.5,72,-0.24
138,T136,T136,D.A. Points,88,"17' 10""",1178.5,66,-0.18
139,T140,T140,Geoff Ogilvy,73,"17' 11""",1164.583,65,+0.08
140,T140,T140,Dicky Pride,62,"17' 11""",1072.583,60,-0.12
141,T142,T142,Arjun Atwal,79,"18' 0""",989.0830000000001,55,-0.02
142,T142,T142,Ángel Cabrera,54,"18' 0""",467.167,26,-0.12
143,T142,T142,Ken Duke,104,"18' 0""",1816.4170000000001,101,-0.10
144,T145,T145,Graham DeLaet,79,"18' 1""",1337.75,74,-0.01
145,T145,T145,Jason Kokrak,79,"18' 1""",1409.9170000000001,78,-0.03
146,T147,T147,Scott Brown,65,"18' 2""",837.0830000000001,46,+0.09
147,T147,T147,Carl Pettersson,92,"18' 2""",1397.9170000000001,77,-0.09
148,T147,T147,Boo Weekley,74,"18' 2""",1346.0,74,+0.04
149,T150,T150,Nathan Green,73,"18' 4""",769.0830000000001,42,-0.21
150,T150,T150,Louis Oosthuizen,65,"18' 4""",898.4169999999999,49,-0.14
151,T152,T152,Charlie Beljan,61,"18' 5""",1030.0,56,-0.14
152,T152,T152,Billy Hurley III,70,"18' 5""",1696.9170000000001,92,-0.16
153,T152,T152,Gary Woodland,70,"18' 5""",1085.583,59,E
154,T155,T155,Gavin Coles,72,"18' 6""",1273.667,69,+0.01
155,T155,T155,Jason Dufner,83,"18' 6""",1222.0,66,-0.14
156,T155,T155,Ian Poulter,57,"18' 6""",703.5830000000001,38,+0.03
157,T155,T155,Jhonattan Vegas,77,"18' 6""",1053.25,57,+0.04
158,T159,T159,Brian Harman,101,"18' 7""",2514.25,135,-0.01
159,T159,T159,Hunter Mahan,88,"18' 7""",1580.9170000000001,85,+0.08
160,T161,T161,Chris Couch,61,"18' 8""",841.5830000000001,45,E
161,T161,T161,Trevor Immelman,76,"18' 8""",1177.167,63,+0.05
162,163,163,Brendon Todd,78,"18' 9""",1480.5829999999999,79,+0.03
163,164,164,J.J. Killeen,101,"18' 10""",1825.4170000000001,97,-0.01
164,T165,T165,Kris Blanks,65,"18' 11""",1060.833,56,+0.16
165,T165,T165,Matt Jones,53,"18' 11""",927.4169999999999,49,+0.02
166,T167,T167,Jason Day,57,"19' 0""",835.5,44,-0.05
167,T167,T167,Harrison Frazar,56,"19' 0""",1233.583,65,+0.06
168,T169,T169,Robert Garrigus,89,"19' 1""",1088.25,57,+0.11
169,T169,T169,Tim Herron,88,"19' 1""",1527.5829999999999,80,-0.05
170,T169,T169,Kevin Stadler,85,"19' 1""",1050.333,55,-0.15
171,T169,T169,Cameron Tringale,88,"19' 1""",1791.75,94,+0.03
172,173,173,Cameron Beckman,81,"19' 2""",1453.6670000000001,76,-0.08
173,174,174,Dustin Johnson,70,"19' 3""",1230.833,64,-0.08
174,T175,T175,Charl Schwartzel,56,"19' 4""",889.25,46,-0.09
175,T175,T175,Daniel Summerhays,81,"19' 4""",1314.6670000000001,68,-0.13
176,177,177,Blake Adams,107,"19' 7""",1803.6670000000001,92,+0.11
177,T178,T178,Brendan Steele,77,"19' 11""",1456.5829999999999,73,-0.05
178,T178,T178,D.J. Trahan,73,"19' 11""",996.0830000000001,50,+0.12
179,T180,T180,Chez Reavie,83,"20' 1""",1343.3329999999999,67,-0.10
180,T180,T180,Michael Thompson,80,"20' 1""",1524.5,76,-0.08
181,182,182,J.J. Henry,93,"20' 2""",1611.25,80,+0.03
182,T183,T183,Harris English,98,"20' 3""",1598.5829999999999,79,-0.11
183,T183,T183,Ryan Moore,89,"20' 3""",1642.0829999999999,81,-0.02
184,T185,T185,Aaron Baddeley,73,"20' 4""",1400.5,69,-0.28
185,T185,T185,Jonas Blixt,72,"20' 4""",1462.25,72,-0.14
186,187,187,Davis Love III,64,"20' 10""",1103.75,53,+0.02
187,T188,T188,Kevin Chappell,91,"21' 1""",1412.8329999999999,67,-0.07
188,T188,T188,Adam Scott,59,"21' 1""",885.0,42,-0.07
189,190,190,Sangmoon Bae,81,"22' 7""",1037.417,46,+0.28
190,191,191,Brandt Jobe,57,"23' 9""",1447.4170000000001,61,+0.16
