,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
121,T121,T121,Rod Pampling,88,-.011
122,123,123,Justin Leonard,79,-.010
123,124,124,Camilo Villegas,79,-.009
124,125,125,Scott Dunlap,57,-.008
125,T126,T126,Stewart Cink,71,-.007
126,T126,T126,Matt Jones,53,-.007
127,T126,T126,Tom Pernice Jr.,62,-.007
128,T126,T126,Alexandre Rocha,62,-.007
129,130,130,Scott Brown,65,-.006
130,T131,T131,Cameron Beckman,81,-.005
131,T131,T131,Brian Davis,91,-.005
132,T131,T131,Bobby Gates,87,-.005
133,T131,T131,Josh Teater,97,-.005
134,T131,T131,Nick Watney,97,-.005
135,T136,T136,Charlie Beljan,61,E
136,T136,T136,Roberto Castro,92,E
137,T136,T136,Kevin Chappell,91,E
138,T136,T136,Ernie Els,80,E
139,T136,T136,Kevin Kisner,69,E
140,T136,T136,Gary Woodland,70,E
141,T142,T142,Colt Knost,79,+.005
142,T142,T142,Mark Wilson,84,+.005
143,T144,T144,Bill Lunde,83,+.006
144,T144,T144,Phil Mickelson,79,+.006
145,146,146,Brandt Jobe,57,+.007
146,T147,T147,Garth Mulroy,59,+.008
147,T147,T147,Roland Thatcher,55,+.008
148,149,149,Henrik Stenson,51,+.009
149,T150,T150,Scott Stallings,78,+.010
150,T150,T150,Chris Stroud,86,+.010
151,T150,T150,Michael Thompson,80,+.010
152,153,153,Ryuji Imada,78,+.011
153,T154,T154,Ricky Barnes,92,+.014
154,T154,T154,Martin Laird,77,+.014
155,T154,T154,Cameron Tringale,88,+.014
156,T157,T157,Patrick Sheehan,58,+.016
157,T157,T157,Bubba Watson,68,+.016
158,159,159,Stephen Ames,54,+.017
159,160,160,Steve Wheatcroft,56,+.018
160,T161,T161,Aaron Baddeley,73,+.019
161,T161,T161,Rickie Fowler,84,+.019
162,163,163,Kyle Thompson,51,+.021
163,T164,T164,Daniel Chopra,55,+.022
164,T164,T164,Erik Compton,81,+.022
165,T164,T164,Freddie Jacobson,61,+.022
166,T164,T164,Brendon Todd,78,+.022
167,T168,T168,William McGirt,96,+.029
168,T168,T168,Andres Romero,68,+.029
169,170,170,Billy Hurley III,70,+.032
170,171,171,Kyle Reifers,86,+.034
171,172,172,Chris DiMarco,83,+.035
172,173,173,Harrison Frazar,56,+.036
173,174,174,Graham DeLaet,79,+.038
174,175,175,Mark Anderson,75,+.039
175,176,176,Mathew Goggin,65,+.040
176,177,177,Ben Crane,73,+.042
177,178,178,Chris Couch,61,+.043
178,179,179,Boo Weekley,74,+.045
179,180,180,Brendan Steele,77,+.048
180,181,181,Ryo Ishikawa,54,+.051
181,182,182,Stephen Gangluff,57,+.055
182,183,183,Kyle Stanley,86,+.059
183,184,184,Charlie Wi,86,+.061
184,185,185,Sung Kang,75,+.073
185,186,186,Kris Blanks,65,+.077
186,187,187,Billy Mayfair,90,+.096
187,188,188,Sangmoon Bae,81,+.097
188,189,189,Edward Loar,59,+.108
189,190,190,John Daly,50,+.110
190,191,191,Miguel Angel Carballo,73,+.143
