,Approaches_225-250_yards-Rgh_RTP_RANK THIS WEEK,Approaches_225-250_yards-Rgh_RTP_RANK LAST WEEK,Approaches_225-250_yards-Rgh_RTP_PLAYER NAME,Approaches_225-250_yards-Rgh_RTP_ROUNDS,Approaches_225-250_yards-Rgh_RTP_AVG RTP
0,1,1,Charl Schwartzel,56,-1.000
1,2,2,Ryo Ishikawa,54,-.875
2,3,3,Garth Mulroy,59,-.833
3,4,4,Nick Watney,97,-.778
4,5,5,Mark Anderson,75,-.750
5,6,6,Kyle Stanley,86,-.643
6,7,7,Lee Westwood,60,-.636
7,T8,T8,Greg Owen,90,-.625
8,T8,T8,Kyle Reifers,86,-.625
9,T10,T10,Seung-Yul Noh,105,-.615
10,T10,T10,Webb Simpson,77,-.615
11,T12,T12,Jason Bohn,81,-.600
12,T12,T12,Chris Couch,61,-.600
13,T12,T12,Ben Crane,73,-.600
14,T12,T12,Bobby Gates,87,-.600
15,T12,T12,Scott Stallings,78,-.600
16,17,17,Graham DeLaet,79,-.583
17,18,18,Marco Dawson,60,-.571
18,T19,T19,Charles Howell III,98,-.556
19,T19,T19,Rory McIlroy,60,-.556
20,T21,T21,Robert Allenby,76,-.500
21,T21,T21,Bill Lunde,83,-.500
22,T21,T21,Graeme McDowell,55,-.500
23,T21,T21,Sean O'Hair,84,-.500
24,T21,T21,Louis Oosthuizen,65,-.500
25,T21,T21,Ryan Palmer,81,-.500
26,T21,T21,Adam Scott,59,-.500
27,T21,T21,Brendan Steele,77,-.500
28,T21,T21,Henrik Stenson,51,-.500
29,T21,T21,Roland Thatcher,55,-.500
30,31,31,David Hearn,95,-.455
31,32,32,J.B. Holmes,90,-.450
32,33,33,Ángel Cabrera,54,-.444
33,T34,T34,Zach Johnson,95,-.429
34,T34,T34,Russell Knox,72,-.429
35,T34,T34,Rocco Mediate,70,-.429
36,T34,T34,Boo Weekley,74,-.429
37,38,38,Blake Adams,107,-.417
38,39,39,John Huh,99,-.412
39,T40,T40,Arjun Atwal,79,-.400
40,T40,T40,Ernie Els,80,-.400
41,T40,T40,Martin Laird,77,-.400
42,43,43,Steve Wheatcroft,56,-.375
43,T44,T44,Tommy Gainey,98,-.368
44,T44,T44,Phil Mickelson,79,-.368
45,T46,T46,Kevin Streelman,89,-.364
46,T46,T46,D.J. Trahan,73,-.364
47,48,48,Vijay Singh,99,-.357
48,T49,T49,Charlie Beljan,61,-.333
49,T49,T49,Mathew Goggin,65,-.333
50,T49,T49,Billy Horschel,63,-.333
51,T49,T49,Jason Kokrak,79,-.333
52,T49,T49,Edward Loar,59,-.333
53,T49,T49,Ryan Moore,89,-.333
54,T49,T49,Mark Wilson,84,-.333
55,56,56,Robert Garrigus,89,-.320
56,T57,T57,Davis Love III,64,-.300
57,T57,T57,Carl Pettersson,92,-.300
58,T59,T59,Brian Harman,101,-.286
59,T59,T59,Tim Herron,88,-.286
60,T59,T59,Kevin Kisner,69,-.286
61,T59,T59,Richard Lee,71,-.286
62,T59,T59,Jimmy Walker,101,-.286
63,T64,T64,Chad Campbell,84,-.273
64,T64,T64,George McNeill,85,-.273
65,T64,T64,Rory Sabbatini,84,-.273
66,67,67,Martin Flores,95,-.267
67,T68,T68,Tommy Biershenk,74,-.250
68,T68,T68,Kevin Chappell,91,-.250
69,T68,T68,Will Claxton,99,-.250
70,T68,T68,Matt Every,80,-.250
71,T68,T68,Harrison Frazar,56,-.250
72,T68,T68,J.J. Henry,93,-.250
73,T68,T68,Dustin Johnson,70,-.250
74,T68,T68,Josh Teater,97,-.250
75,T68,T68,Bubba Watson,68,-.250
76,77,77,Sung Kang,75,-.238
77,78,78,Stewart Cink,71,-.231
78,79,79,Troy Matteson,100,-.227
79,T80,T80,Stuart Appleby,75,-.222
80,T80,T80,Keegan Bradley,90,-.222
81,T80,T80,Chris Kirk,93,-.222
82,83,83,Ricky Barnes,92,-.214
83,T84,T84,Matt Jones,53,-.200
84,T84,T84,Ian Poulter,57,-.200
85,86,86,Gary Woodland,70,-.188
86,87,87,Robert Karlsson,54,-.182
87,T88,T88,Troy Kelly,68,-.167
88,T88,T88,Kevin Na,80,-.167
89,T88,T88,Bo Van Pelt,84,-.167
90,T88,T88,Jhonattan Vegas,77,-.167
91,92,92,William McGirt,96,-.154
92,T93,T93,Miguel Angel Carballo,73,-.143
93,T93,T93,John Merrick,83,-.143
94,T93,T93,Pat Perez,81,-.143
95,96,96,Ken Duke,104,-.133
96,97,97,Stephen Gangluff,57,-.125
97,T98,T98,Scott Piercy,95,-.111
98,T98,T98,"Ted Potter, Jr.",77,-.111
99,T98,T98,Brandt Snedeker,81,-.111
100,T101,T101,Daniel Chopra,55,-.100
101,T101,T101,Jason Dufner,83,-.100
102,T101,T101,Harris English,98,-.100
103,T101,T101,Rod Pampling,88,-.100
104,T105,T105,Scott Brown,65,-.091
