,Approaches_from_125-150_yards_RANK THIS WEEK,Approaches_from_125-150_yards_RANK LAST WEEK,Approaches_from_125-150_yards_PLAYER NAME,Approaches_from_125-150_yards_ROUNDS,Approaches_from_125-150_yards_AVG,Approaches_from_125-150_yards_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_# OF ATTEMPTS,Approaches_from_125-150_yards_RELATIVE TO PAR
0,1,1,Kyle Thompson,51,"17' 5""",1635.0829999999999,94,-15
1,T2,T2,Tim Clark,60,"19' 7""",1802.75,92,-19
2,T2,T2,Brian Gay,91,"19' 7""",3381.167,173,-36
3,4,4,Scott Dunlap,57,"19' 8""",1867.3329999999999,95,-20
4,5,5,Rory McIlroy,60,"19' 10""",1924.0,97,-21
5,6,6,Boo Weekley,74,"19' 11""",2870.667,144,-14
6,7,7,Stephen Gangluff,57,"20' 1""",1849.0,92,-12
7,8,8,Graeme McDowell,55,"20' 4""",1507.5,74,-16
8,9,9,Alexandre Rocha,62,"20' 5""",2390.917,117,-17
9,10,10,Jim Furyk,85,"20' 7""",3006.167,146,-34
10,T11,T11,Marco Dawson,60,"20' 8""",1965.6670000000001,95,-12
11,T11,T11,Robert Karlsson,54,"20' 8""",1631.0829999999999,79,-9
12,T11,T11,Steve Stricker,73,"20' 8""",2688.667,130,-27
13,T14,T14,Ken Duke,104,"20' 10""",4328.167,208,-48
14,T14,T14,Robert Garrigus,89,"20' 10""",3688.75,177,-20
15,T14,T14,Webb Simpson,77,"20' 10""",2685.5,129,-13
16,T17,T17,K.J. Choi,71,"20' 11""",2428.75,116,-17
17,T17,T17,Freddie Jacobson,61,"20' 11""",1693.25,81,-12
18,19,19,Charl Schwartzel,56,"21' 0""",1762.6670000000001,84,-10
19,20,20,Nick O'Hern,78,"21' 1""",3098.333,147,-20
20,T21,T21,Luke Donald,63,"21' 2""",2099.583,99,-13
21,T21,T21,Garth Mulroy,59,"21' 2""",1950.1670000000001,92,-11
22,T21,T21,Nick Watney,97,"21' 2""",3515.5,166,-20
23,T24,T24,Marc Leishman,84,"21' 4""",3115.833,146,-19
24,T24,T24,Davis Love III,64,"21' 4""",2368.083,111,-16
25,T24,T24,Roland Thatcher,55,"21' 4""",2156.417,101,-8
26,T27,T27,Adam Scott,59,"21' 5""",1948.5,91,-8
27,T27,T27,Vaughn Taylor,81,"21' 5""",3041.583,142,-16
28,T29,T29,Bud Cauley,99,"21' 6""",3959.417,184,-27
29,T29,T29,Brendon de Jonge,115,"21' 6""",4681.417,218,-27
30,T29,T29,Matt Kuchar,86,"21' 6""",2682.333,125,-27
31,T29,T29,Kevin Streelman,89,"21' 6""",3746.5,174,-25
32,33,33,Scott Brown,65,"21' 7""",2458.583,114,-15
33,T34,T34,Miguel Angel Carballo,73,"21' 8""",1946.25,90,-26
34,T34,T34,Rory Sabbatini,84,"21' 8""",3277.167,151,-10
35,T34,T34,Vijay Singh,99,"21' 8""",3593.583,166,-17
36,37,37,Jason Bohn,81,"21' 9""",3148.083,145,-23
37,T38,T38,Camilo Villegas,79,"21' 10""",3624.25,166,-29
38,T38,T38,Steve Wheatcroft,56,"21' 10""",2097.417,96,-9
39,T40,T40,Michael Bradley,63,"21' 11""",2170.667,99,-11
40,T40,T40,Gary Christian,91,"21' 11""",3861.167,176,-28
41,T40,T40,John Mallinger,74,"21' 11""",3001.917,137,-19
42,T40,T40,"Ted Potter, Jr.",77,"21' 11""",2586.833,118,-14
43,T44,T44,Jonas Blixt,72,"22' 0""",2640.0,120,-19
44,T44,T44,Chad Campbell,84,"22' 0""",3272.333,149,-20
45,T44,T44,Erik Compton,81,"22' 0""",2682.667,122,-17
46,T44,T44,J.J. Henry,93,"22' 0""",3700.25,168,-21
47,T44,T44,Richard Lee,71,"22' 0""",3017.083,137,-24
48,T44,T44,Chez Reavie,83,"22' 0""",3250.417,148,-23
49,T44,T44,Lee Westwood,60,"22' 0""",2022.25,92,-15
50,T51,T51,Dustin Johnson,70,"22' 1""",2807.0,127,-22
51,T51,T51,Ryan Palmer,81,"22' 1""",3375.0,153,-15
52,T51,T51,David Toms,60,"22' 1""",2053.083,93,-18
53,T54,T54,Robert Allenby,76,"22' 2""",3041.167,137,-15
54,T54,T54,Arjun Atwal,79,"22' 2""",3283.917,148,-16
55,T54,T54,Jason Dufner,83,"22' 2""",3482.583,157,-24
56,T57,T57,John Daly,50,"22' 3""",1199.417,54,-7
57,T57,T57,Ryan Moore,89,"22' 3""",4190.417,188,-32
58,59,59,Will Claxton,99,"22' 4""",4218.833,189,-8
59,T60,T60,Sangmoon Bae,81,"22' 5""",3027.25,135,-18
60,T60,T60,Gavin Coles,72,"22' 5""",2670.583,119,-18
61,T60,T60,Bob Estes,78,"22' 5""",3316.167,148,-21
62,T60,T60,Rickie Fowler,84,"22' 5""",2977.5,133,-10
63,T60,T60,Pat Perez,81,"22' 5""",3180.583,142,-16
64,T65,T65,Chris DiMarco,83,"22' 6""",3510.667,156,-16
65,T65,T65,Matt Every,80,"22' 6""",2744.083,122,-13
66,T65,T65,David Hearn,95,"22' 6""",4391.167,195,-25
67,T65,T65,Billy Horschel,63,"22' 6""",2785.917,124,-12
68,T65,T65,Jeff Maggert,83,"22' 6""",3960.25,176,2
69,T65,T65,William McGirt,96,"22' 6""",3628.0,161,-18
70,T65,T65,Tiger Woods,69,"22' 6""",2748.75,122,-9
71,72,72,Bryce Molder,83,"22' 7""",3067.417,136,-19
72,T73,T73,Kevin Kisner,69,"22' 8""",2377.5,105,-12
73,T73,T73,Dicky Pride,62,"22' 8""",2198.667,97,-13
74,T75,T75,Ricky Barnes,92,"22' 9""",4523.583,199,-27
75,T75,T75,Justin Leonard,79,"22' 9""",3137.667,138,-12
76,T75,T75,Tom Pernice Jr.,62,"22' 9""",2275.667,100,-6
77,T75,T75,Heath Slocum,93,"22' 9""",4069.75,179,-22
78,T79,T79,Bill Lunde,83,"22' 10""",3263.0,143,-13
79,T79,T79,Kevin Stadler,85,"22' 10""",3650.333,160,-14
80,T81,T81,Colt Knost,79,"22' 11""",3528.083,154,-10
81,T81,T81,D.A. Points,88,"22' 11""",3828.417,167,-15
82,T81,T81,Brandt Snedeker,81,"22' 11""",3143.167,137,-12
83,T81,T81,Chris Stroud,86,"22' 11""",3897.0,170,-23
84,T85,T85,Brian Davis,91,"23' 0""",4009.167,174,-12
85,T85,T85,Hunter Haas,69,"23' 0""",2712.833,118,-16
86,T85,T85,Chris Kirk,93,"23' 0""",4031.25,175,-18
87,T85,T85,Kyle Stanley,86,"23' 0""",3722.917,162,-11
88,T89,T89,Matt Bettencourt,80,"23' 1""",2817.583,122,-10
89,T89,T89,Kevin Na,80,"23' 1""",3121.5,135,-27
90,T89,T89,Jeff Overton,101,"23' 1""",3904.417,169,-20
91,T89,T89,Scott Piercy,95,"23' 1""",4500.167,195,-18
92,T89,T89,Bubba Watson,68,"23' 1""",2121.5,92,-13
93,94,94,Rocco Mediate,70,"23' 2""",2619.833,113,-9
94,T95,T95,Ben Curtis,62,"23' 3""",2440.75,105,-20
95,T95,T95,Geoff Ogilvy,73,"23' 3""",2955.5,127,-12
96,T97,T97,Tommy Gainey,98,"23' 4""",4009.833,172,-18
97,T97,T97,Kyle Reifers,86,"23' 4""",3594.25,154,-20
98,T99,T99,Kris Blanks,65,"23' 5""",2834.5,121,-10
99,T99,T99,Greg Chalmers,88,"23' 5""",3135.5,134,-16
100,T99,T99,Zach Johnson,95,"23' 5""",3446.917,147,-20
101,T99,T99,Matt Jones,53,"23' 5""",2106.917,90,-8
102,T99,T99,Charlie Wi,86,"23' 5""",3657.333,156,-12
103,T99,T99,Y.E. Yang,64,"23' 5""",2620.667,112,-13
104,T105,T105,Padraig Harrington,67,"23' 6""",2161.75,92,-2
105,T105,T105,Justin Rose,69,"23' 6""",2510.083,107,-7
106,T105,T105,Mark Wilson,84,"23' 6""",2985.25,127,-2
107,T108,T108,Graham DeLaet,79,"23' 7""",3797.583,161,-5
108,T108,T108,Bill Haas,79,"23' 7""",3018.917,128,-17
109,T108,T108,Russell Knox,72,"23' 7""",3275.25,139,-9
110,T108,T108,Daniel Summerhays,81,"23' 7""",3017.667,128,-14
111,T108,T108,Bo Van Pelt,84,"23' 7""",3609.25,153,-26
112,T113,T113,Roberto Castro,92,"23' 8""",3642.167,154,-21
113,T113,T113,J.B. Holmes,90,"23' 8""",3971.667,168,-5
114,T113,T113,Sean O'Hair,84,"23' 8""",3529.583,149,-10
115,T113,T113,Rod Pampling,88,"23' 8""",3694.75,156,-14
116,T117,T117,Harris English,98,"23' 9""",4445.667,187,-26
117,T117,T117,Spencer Levin,81,"23' 9""",2987.333,126,-15
118,T117,T117,George McNeill,85,"23' 9""",3229.083,136,-16
119,T117,T117,Ian Poulter,57,"23' 9""",2253.083,95,-5
120,T117,T117,John Senden,81,"23' 9""",3163.583,133,-10
121,T122,T122,Jerry Kelly,84,"23' 10""",4292.75,180,-14
122,T122,T122,Jason Kokrak,79,"23' 10""",3175.25,133,-4
123,T122,T122,Martin Laird,77,"23' 10""",2546.0,107,-15
124,T122,T122,Carl Pettersson,92,"23' 10""",4407.583,185,-33
125,T122,T122,Michael Thompson,80,"23' 10""",3312.667,139,-8
126,T127,T127,Keegan Bradley,90,"23' 11""",4159.417,174,-24
127,T127,T127,Ernie Els,80,"23' 11""",2992.0,125,-14
128,T127,T127,Nathan Green,73,"23' 11""",2411.417,101,-12
129,T127,T127,Ryo Ishikawa,54,"23' 11""",1766.8329999999999,74,-9
130,T127,T127,Sung Kang,75,"23' 11""",2775.917,116,8
131,T132,T132,Cameron Beckman,81,"24' 0""",3386.083,141,-9
132,T132,T132,Scott Stallings,78,"24' 0""",3838.25,160,-5
133,T132,T132,Josh Teater,97,"24' 0""",3892.417,162,-7
