,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,Justin Rose,69,-.128
1,T2,T2,Ben Crane,73,-.105
2,T2,T2,Phil Mickelson,79,-.105
3,4,4,Jim Furyk,85,-.094
4,5,5,Rory McIlroy,60,-.091
5,6,6,Bo Van Pelt,84,-.083
6,7,7,Brian Gay,91,-.067
7,8,8,Hunter Haas,69,-.065
8,9,9,Kevin Na,80,-.059
9,10,10,Jason Kokrak,79,-.058
10,11,11,Ben Curtis,62,-.040
11,T12,T12,Sergio Garcia,57,-.037
12,T12,T12,Louis Oosthuizen,65,-.037
13,14,14,D.A. Points,88,-.036
14,15,15,Garth Mulroy,59,-.030
15,16,16,Robert Garrigus,89,-.029
16,17,17,Richard Lee,71,-.026
17,18,18,Brendon de Jonge,115,-.024
18,19,19,Trevor Immelman,76,-.022
19,20,20,Davis Love III,64,-.021
20,21,21,Ricky Barnes,92,-.016
21,T22,T22,Gavin Coles,72,E
22,T22,T22,Jason Day,57,E
23,T22,T22,Ernie Els,80,E
24,T22,T22,Bob Estes,78,E
25,T22,T22,Martin Flores,95,E
26,T22,T22,Zach Johnson,95,E
27,T22,T22,Troy Kelly,68,E
28,T22,T22,David Mathis,83,E
29,T22,T22,Tom Pernice Jr.,62,E
30,T22,T22,Kyle Reifers,86,E
31,T22,T22,Michael Thompson,80,E
32,T22,T22,David Toms,60,E
33,T22,T22,Bubba Watson,68,E
34,T22,T22,Mark Wilson,84,E
35,36,36,Nick Watney,97,+.018
36,37,37,Arjun Atwal,79,+.019
37,T38,T38,Billy Mayfair,90,+.021
38,T38,T38,Boo Weekley,74,+.021
39,40,40,Derek Lamely,64,+.022
40,41,41,Geoff Ogilvy,73,+.024
41,42,42,Kyle Stanley,86,+.027
42,T43,T43,Aaron Baddeley,73,+.029
43,T43,T43,Adam Scott,59,+.029
44,45,45,Ken Duke,104,+.030
45,46,46,Bill Lunde,83,+.032
46,47,47,Stuart Appleby,75,+.034
47,48,48,Charlie Wi,86,+.036
48,T49,T49,Jonas Blixt,72,+.038
49,T49,T49,Bryce Molder,83,+.038
50,T51,T51,Daniel Chopra,55,+.044
51,T51,T51,Graham DeLaet,79,+.044
52,T51,T51,Tim Herron,88,+.044
53,54,54,Sung Kang,75,+.045
54,T55,T55,Hunter Mahan,88,+.048
55,T55,T55,Ian Poulter,57,+.048
56,57,57,William McGirt,96,+.050
57,58,58,Kevin Streelman,89,+.051
58,59,59,John Senden,81,+.053
59,T60,T60,Rocco Mediate,70,+.056
60,T60,T60,Charl Schwartzel,56,+.056
61,T62,T62,Ryan Palmer,81,+.059
62,T62,T62,Steve Stricker,73,+.059
63,64,64,Tiger Woods,69,+.061
64,T65,T65,Bud Cauley,99,+.063
65,T65,T65,Erik Compton,81,+.063
66,T65,T65,Carl Pettersson,92,+.063
67,68,68,Pat Perez,81,+.065
68,69,69,John Huh,99,+.067
69,70,70,Will Claxton,99,+.068
70,71,71,Kyle Thompson,51,+.069
71,72,72,Chris DiMarco,83,+.071
72,73,73,Scott Piercy,95,+.072
73,T74,T74,Webb Simpson,77,+.074
74,T74,T74,Steve Wheatcroft,56,+.074
75,76,76,Charles Howell III,98,+.075
76,T77,T77,Keegan Bradley,90,+.077
77,T77,T77,Brian Davis,91,+.077
78,79,79,Cameron Beckman,81,+.078
79,80,80,Mark Anderson,75,+.079
80,T81,T81,K.J. Choi,71,+.083
81,T81,T81,Rickie Fowler,84,+.083
82,83,83,Scott Stallings,78,+.087
83,T84,T84,Padraig Harrington,67,+.088
84,T84,T84,Nick O'Hern,78,+.088
85,T86,T86,Freddie Jacobson,61,+.091
86,T86,T86,Brandt Jobe,57,+.091
87,T86,T86,Graeme McDowell,55,+.091
88,89,89,Danny Lee,74,+.093
89,T90,T90,Russell Knox,72,+.095
90,T90,T90,Andres Romero,68,+.095
91,T90,T90,Heath Slocum,93,+.095
92,T93,T93,Chris Couch,61,+.098
93,T93,T93,Brendon Todd,78,+.098
