,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
44,45,45,David Toms,60,57.82,85,147,-0.07
45,46,46,Trevor Immelman,76,57.77,119,206,-0.12
46,47,47,Sean O'Hair,84,57.52,130,226,-0.09
47,48,48,Gavin Coles,72,57.45,108,188,-0.15
48,49,49,Chris Stroud,86,57.2,143,250,-0.09
49,50,50,Brendon de Jonge,115,57.18,211,369,-0.13
50,51,51,Jimmy Walker,101,57.14,180,315,-0.09
51,52,52,Gary Christian,91,57.04,158,277,-0.11
52,53,53,Scott Piercy,95,57.03,150,263,-0.21
53,54,54,Henrik Stenson,51,56.94,82,144,-0.09
54,55,55,Tom Gillis,75,56.9,136,239,-0.10
55,56,56,Ernie Els,80,56.88,124,218,-0.10
56,57,57,Kyle Stanley,86,56.86,116,204,-0.10
57,58,58,John Mallinger,74,56.82,125,220,-0.14
58,59,59,Charles Howell III,98,56.78,134,236,-0.10
59,60,60,Keegan Bradley,90,56.7,110,194,-0.10
60,61,61,Bo Van Pelt,84,56.59,116,205,-0.20
61,62,62,Will Claxton,99,56.57,168,297,-0.13
62,T63,T63,Seung-Yul Noh,105,56.48,170,301,-0.14
63,T63,T63,Brendan Steele,77,56.48,122,216,-0.05
64,65,65,Mark Wilson,84,56.3,134,238,-0.08
65,66,66,Brandt Jobe,57,56.13,87,155,-0.18
66,67,67,Sergio Garcia,57,56.08,83,148,-0.10
67,68,68,Jason Bohn,81,56.02,135,241,-0.16
68,69,69,Hunter Haas,69,55.96,108,193,-0.15
69,70,70,John Huh,99,55.95,174,311,-0.11
70,71,71,Adam Scott,59,55.83,67,120,-0.12
71,72,72,Jeff Overton,101,55.81,173,310,-0.16
72,73,73,Ryan Moore,89,55.79,159,285,-0.14
73,74,74,Johnson Wagner,88,55.76,150,269,-0.18
74,75,75,Alexandre Rocha,62,55.56,105,189,-0.03
75,76,76,Bud Cauley,99,55.48,162,292,-0.12
76,77,77,Nick O'Hern,78,55.47,152,274,-0.16
77,78,78,George McNeill,85,55.35,150,271,-0.08
78,79,79,Tim Herron,88,55.34,140,253,-0.15
79,80,80,Robert Allenby,76,55.27,131,237,-0.11
80,81,81,Steve Wheatcroft,56,55.22,74,134,-0.12
81,82,82,Blake Adams,107,55.14,161,292,-0.07
82,83,83,Stephen Ames,54,55.13,86,156,-0.03
83,84,84,Mark Anderson,75,55.11,97,176,-0.11
84,85,85,Arjun Atwal,79,55.07,125,227,-0.12
85,86,86,Jeff Maggert,83,55.04,142,258,-0.14
86,87,87,Ángel Cabrera,54,54.95,61,111,-0.05
87,88,88,Matt Kuchar,86,54.94,128,233,-0.13
88,89,89,J.J. Henry,93,54.87,124,226,-0.09
89,90,90,Jerry Kelly,84,54.85,147,268,-0.15
90,91,91,Kris Blanks,65,54.81,131,239,-0.06
91,92,92,Jhonattan Vegas,77,54.77,109,199,-0.11
92,93,93,Jason Kokrak,79,54.68,111,203,-0.11
93,94,94,Ben Crane,73,54.59,107,196,-0.26
94,95,95,Geoff Ogilvy,73,54.45,104,191,-0.17
95,96,96,Greg Owen,90,54.44,135,248,-0.13
96,T97,T97,Kevin Chappell,91,54.39,130,239,-0.10
97,T97,T97,Marc Leishman,84,54.39,155,285,-0.06
98,T97,T97,Phil Mickelson,79,54.39,93,171,-0.22
99,100,100,Ryan Palmer,81,54.38,118,217,-0.19
100,101,101,Danny Lee,74,54.36,106,195,-0.12
101,102,102,Carl Pettersson,92,54.23,141,260,-0.14
102,103,103,Rickie Fowler,84,54.11,112,207,-0.13
103,104,104,Martin Laird,77,54.04,87,161,-0.06
104,105,105,Chris Kirk,93,54.01,155,287,-0.22
105,106,106,Josh Teater,97,54.0,135,250,-0.05
106,107,107,Ken Duke,104,53.99,176,326,-0.11
107,T108,T108,Charley Hoffman,88,53.88,125,232,+0.01
108,T108,T108,Pat Perez,81,53.88,139,258,-0.14
109,110,110,Kevin Streelman,89,53.82,134,249,-0.15
110,111,111,Brandt Snedeker,81,53.71,123,229,-0.19
111,112,112,Edward Loar,59,53.66,66,123,-0.23
112,113,113,Mathew Goggin,65,53.45,93,174,-0.13
113,114,114,Charlie Beljan,61,53.33,56,105,-0.04
114,115,115,Billy Mayfair,90,53.18,142,267,-0.11
115,T116,T116,Tommy Gainey,98,53.05,148,279,-0.14
116,T116,T116,Zach Johnson,95,53.05,148,279,-0.17
117,118,118,Scott Stallings,78,52.98,80,151,-0.09
118,119,119,John Rollins,81,52.94,117,221,-0.15
119,120,120,David Hearn,95,52.9,164,310,-0.12
120,121,121,Brian Davis,91,52.79,142,269,-0.20
121,122,122,Erik Compton,81,52.76,105,199,-0.10
122,123,123,Rocco Mediate,70,52.68,108,205,-0.14
123,124,124,Jonathan Byrd,69,52.6,101,192,-0.10
124,125,125,Cameron Tringale,88,52.51,136,259,-0.06
125,126,126,Vaughn Taylor,81,52.41,98,187,-0.12
126,127,127,Bill Haas,79,52.36,100,191,-0.08
127,128,128,Harris English,98,52.33,146,279,-0.08
128,129,129,Troy Matteson,100,52.3,148,283,-0.15
129,130,130,Miguel Angel Carballo,73,52.25,93,178,E
130,131,131,Webb Simpson,77,52.22,106,203,-0.11
131,132,132,Daniel Summerhays,81,52.14,122,234,-0.12
132,133,133,Freddie Jacobson,61,52.08,75,144,-0.24
133,134,134,Tim Clark,60,52.05,89,171,-0.13
134,135,135,Kevin Na,80,51.97,119,229,-0.08
135,136,136,D.J. Trahan,73,51.96,106,204,-0.08
136,137,137,J.B. Holmes,90,51.87,97,187,-0.18
137,138,138,Martin Flores,95,51.75,133,257,-0.11
138,139,139,Scott Brown,65,51.66,78,151,-0.08
139,140,140,Billy Hurley III,70,51.64,110,213,-0.16
140,T141,T141,Sangmoon Bae,81,51.49,104,202,-0.18
141,T141,T141,James Driscoll,83,51.49,121,235,-0.19
142,T141,T141,Gary Woodland,70,51.49,69,134,-0.07
143,144,144,Chris DiMarco,83,51.46,141,274,-0.11
144,145,145,Brian Harman,101,51.45,142,276,-0.16
145,146,146,Spencer Levin,81,51.42,127,247,-0.08
146,147,147,Bob Estes,78,51.33,135,263,-0.17
147,T148,T148,Ian Poulter,57,51.28,60,117,-0.15
148,T148,T148,Kyle Thompson,51,51.28,60,117,-0.07
149,150,150,Troy Kelly,68,51.27,81,158,-0.10
150,T151,T151,Aaron Baddeley,73,51.25,82,160,-0.15
151,T151,T151,Kevin Kisner,69,51.25,82,160,-0.09
152,153,153,Bryce Molder,83,51.08,142,278,-0.15
153,154,154,Boo Weekley,74,50.93,82,161,-0.05
154,155,155,Jonas Blixt,72,50.9,113,222,-0.17
155,156,156,Padraig Harrington,67,50.86,89,175,-0.22
156,157,157,Bobby Gates,87,50.63,120,237,-0.13
157,158,158,Dicky Pride,62,50.51,100,198,-0.16
158,159,159,Sung Kang,75,50.42,120,238,-0.18
159,160,160,Derek Lamely,64,50.26,98,195,-0.21
160,161,161,K.J. Choi,71,50.23,108,215,-0.10
161,T162,T162,Chris Couch,61,50.0,87,174,-0.13
162,T162,T162,Ryo Ishikawa,54,50.0,62,124,-0.02
163,T162,T162,Rory Sabbatini,84,50.0,107,214,-0.13
164,165,165,Greg Chalmers,88,49.83,147,295,-0.14
165,166,166,Tommy Biershenk,74,49.75,98,197,-0.07
166,167,167,Michael Thompson,80,49.42,127,257,-0.13
167,168,168,Davis Love III,64,49.38,79,160,-0.23
168,169,169,Tom Pernice Jr.,62,49.25,99,201,-0.03
169,170,170,Harrison Frazar,56,49.24,65,132,-0.25
170,171,171,Marco Dawson,60,49.01,74,151,-0.11
171,T172,T172,Rod Pampling,88,48.87,108,221,-0.06
172,T172,T172,Patrick Sheehan,58,48.87,65,133,E
173,174,174,Jason Day,57,48.61,70,144,-0.13
174,175,175,Stuart Appleby,75,48.46,110,227,-0.07
175,176,176,Colt Knost,79,48.4,121,250,-0.12
176,177,177,J.J. Killeen,101,48.28,140,290,-0.10
177,178,178,John Daly,50,48.08,50,104,-0.08
178,179,179,Justin Leonard,79,47.89,125,261,-0.09
179,180,180,"Ted Potter, Jr.",77,47.87,101,211,-0.11
180,181,181,Stephen Gangluff,57,47.76,64,134,-0.08
181,182,182,Ryuji Imada,78,47.74,116,243,-0.05
182,183,183,Robert Karlsson,54,47.24,60,127,-0.08
183,184,184,Andres Romero,68,46.99,86,183,-0.22
184,185,185,Charlie Wi,86,46.52,127,273,-0.13
185,186,186,Y.E. Yang,64,46.15,78,169,-0.27
186,187,187,David Mathis,83,45.31,111,245,-0.14
187,188,188,Brian Gay,91,45.19,122,270,-0.14
188,189,189,Matt Bettencourt,80,45.13,88,195,-0.08
189,190,190,Brendon Todd,78,44.05,100,227,-0.08
190,191,191,Daniel Chopra,55,43.41,56,129,-0.16
