,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
0,1,1,Daniel Summerhays,81,86.59,142,164,-0.25
1,2,2,Heath Slocum,93,86.11,124,144,-0.19
2,3,3,Jason Bohn,81,85.5,112,131,-0.3
3,4,4,Ben Curtis,62,84.4,92,109,-0.29
4,5,5,Vaughn Taylor,81,84.25,123,146,-0.29
5,6,6,William McGirt,96,83.78,124,148,-0.28
6,7,7,Brendon Todd,78,83.62,97,116,-0.2
7,8,8,K.J. Choi,71,83.05,98,118,-0.23
8,9,9,Colt Knost,79,82.96,112,135,-0.27
9,10,10,Ben Crane,73,82.41,89,108,-0.31
10,11,11,Cameron Tringale,88,82.19,120,146,-0.26
11,12,12,Will Claxton,99,82.11,156,190,-0.35
12,13,13,Jason Dufner,83,81.94,118,144,-0.31
13,14,14,Greg Chalmers,88,81.82,90,110,-0.2
14,15,15,Lee Westwood,60,81.71,67,82,-0.27
15,16,16,Y.E. Yang,64,81.69,58,71,-0.36
16,17,17,Rickie Fowler,84,81.58,93,114,-0.28
17,18,18,Nick Watney,97,81.12,116,143,-0.28
18,19,19,Stephen Ames,54,81.08,60,74,-0.28
19,20,20,Danny Lee,74,81.0,81,100,-0.3
20,21,21,Jason Day,57,80.95,68,84,-0.32
21,22,22,D.J. Trahan,73,80.92,106,131,-0.26
22,23,23,J.J. Henry,93,80.79,122,151,-0.24
23,T24,T24,Mathew Goggin,65,80.58,83,103,-0.33
24,T24,T24,Johnson Wagner,88,80.58,112,139,-0.27
25,26,26,Rocco Mediate,70,80.56,87,108,-0.28
26,27,27,John Mallinger,74,80.53,91,113,-0.25
27,28,28,Camilo Villegas,79,80.52,124,154,-0.25
28,29,29,Steve Wheatcroft,56,80.49,66,82,-0.24
29,30,30,David Hearn,95,80.43,148,184,-0.3
30,31,31,Rod Pampling,88,80.41,119,148,-0.23
31,32,32,David Mathis,83,80.38,127,158,-0.36
32,33,33,Kyle Reifers,86,80.37,131,163,-0.29
33,34,34,Boo Weekley,74,80.31,102,127,-0.21
34,35,35,Brian Davis,91,80.28,114,142,-0.32
35,36,36,Charlie Beljan,61,80.2,81,101,-0.22
36,37,37,Blake Adams,107,80.12,129,161,-0.33
37,T38,T38,Kris Blanks,65,80.0,88,110,-0.24
38,T38,T38,Nathan Green,73,80.0,84,105,-0.33
39,T38,T38,Billy Horschel,63,80.0,76,95,-0.22
40,T38,T38,Alexandre Rocha,62,80.0,76,95,-0.21
41,T38,T38,Patrick Sheehan,58,80.0,68,85,-0.21
42,T38,T38,Steve Stricker,73,80.0,80,100,-0.26
43,44,44,Carl Pettersson,92,79.88,135,169,-0.34
44,T45,T45,Russell Knox,72,79.84,99,124,-0.28
45,T45,T45,Charlie Wi,86,79.84,103,129,-0.35
46,47,47,Jim Furyk,85,79.83,95,119,-0.29
47,48,48,Jonas Blixt,72,79.81,83,104,-0.4
48,49,49,Justin Leonard,79,79.67,98,123,-0.26
49,50,50,Keegan Bradley,90,79.53,101,127,-0.28
50,51,51,Charley Hoffman,88,79.47,120,151,-0.23
51,52,52,Ian Poulter,57,79.45,58,73,-0.28
52,53,53,Roberto Castro,92,79.43,112,141,-0.32
53,54,54,Michael Bradley,63,79.38,77,97,-0.29
54,55,55,Ricky Barnes,92,79.19,118,149,-0.29
55,56,56,Ernie Els,80,79.17,95,120,-0.23
56,57,57,Garth Mulroy,59,79.09,87,110,-0.26
57,58,58,Cameron Beckman,81,78.72,111,141,-0.26
58,59,59,Webb Simpson,77,78.68,107,136,-0.28
59,60,60,Bryce Molder,83,78.62,114,145,-0.32
60,61,61,Greg Owen,90,78.52,106,135,-0.29
61,62,62,Chez Reavie,83,78.43,120,153,-0.18
62,T63,T63,Gavin Coles,72,78.4,98,125,-0.32
63,T63,T63,Nick O'Hern,78,78.4,98,125,-0.27
64,65,65,Hunter Mahan,88,78.26,90,115,-0.3
65,66,66,Brendan Steele,77,78.23,97,124,-0.22
66,67,67,Bobby Gates,87,78.15,118,151,-0.21
67,68,68,Stuart Appleby,75,78.05,96,123,-0.25
68,69,69,Scott Stallings,78,78.01,110,141,-0.21
69,70,70,David Toms,60,77.91,67,86,-0.27
70,71,71,Chris Stroud,86,77.7,108,139,-0.22
71,T72,T72,Robert Allenby,76,77.69,101,130,-0.16
72,T72,T72,Pat Perez,81,77.69,101,130,-0.27
73,T74,T74,Miguel Angel Carballo,73,77.6,97,125,-0.23
74,T74,T74,Bill Haas,79,77.6,97,125,-0.26
75,76,76,Kevin Streelman,89,77.58,128,165,-0.2
76,77,77,Jeff Maggert,83,77.5,124,160,-0.24
77,78,78,Kyle Stanley,86,77.34,99,128,-0.27
78,79,79,Jhonattan Vegas,77,77.3,109,141,-0.22
79,80,80,Zach Johnson,95,77.21,105,136,-0.31
80,81,81,John Huh,99,77.18,115,149,-0.27
81,82,82,Scott Brown,65,77.06,84,109,-0.29
82,83,83,Jerry Kelly,84,77.05,94,122,-0.31
83,T84,T84,Phil Mickelson,79,77.01,67,87,-0.3
84,T84,T84,Tiger Woods,69,77.01,67,87,-0.33
85,86,86,Kevin Na,80,76.99,87,113,-0.21
86,T87,T87,Seung-Yul Noh,105,76.97,117,152,-0.24
87,T87,T87,Vijay Singh,99,76.97,127,165,-0.25
88,T89,T89,Tim Clark,60,76.92,70,91,-0.29
89,T89,T89,Luke Donald,63,76.92,60,78,-0.27
90,91,91,Scott Dunlap,57,76.84,73,95,-0.25
91,92,92,D.A. Points,88,76.83,126,164,-0.25
92,93,93,Jeff Overton,101,76.72,145,189,-0.28
93,94,94,Ángel Cabrera,54,76.62,59,77,-0.29
94,95,95,Tim Herron,88,76.51,127,166,-0.24
95,96,96,Trevor Immelman,76,76.42,81,106,-0.23
96,97,97,Richard Lee,71,76.32,87,114,-0.25
97,T98,T98,Brendon de Jonge,115,76.29,148,194,-0.25
98,T98,T98,Edward Loar,59,76.29,74,97,-0.26
99,100,100,Stewart Cink,71,76.19,64,84,-0.3
100,101,101,Chris DiMarco,83,76.11,86,113,-0.28
101,T102,T102,Robert Garrigus,89,76.07,124,163,-0.2
102,T102,T102,John Merrick,83,76.07,89,117,-0.22
103,104,104,Stephen Gangluff,57,76.0,57,75,-0.16
104,105,105,Ryan Moore,89,75.95,120,158,-0.35
105,106,106,Tommy Biershenk,74,75.93,82,108,-0.26
106,107,107,Gary Woodland,70,75.89,85,112,-0.04
107,108,108,John Rollins,81,75.86,110,145,-0.18
108,109,109,Daniel Chopra,55,75.7,81,107,-0.31
109,110,110,Ken Duke,104,75.66,115,152,-0.32
110,111,111,Davis Love III,64,75.65,87,115,-0.21
111,112,112,Brian Gay,91,75.64,118,156,-0.2
112,113,113,Kevin Chappell,91,75.54,105,139,-0.17
113,114,114,Rory McIlroy,60,75.53,71,94,-0.27
114,115,115,Bud Cauley,99,75.41,138,183,-0.16
115,116,116,Charl Schwartzel,56,75.38,49,65,-0.39
116,117,117,Gary Christian,91,75.31,122,162,-0.31
117,118,118,Tom Pernice Jr.,62,75.29,64,85,-0.25
118,119,119,Robert Karlsson,54,75.28,67,89,-0.33
119,120,120,Billy Mayfair,90,75.2,94,125,-0.3
120,121,121,Troy Kelly,68,75.19,100,133,-0.18
121,T122,T122,Sergio Garcia,57,75.0,48,64,-0.4
122,T122,T122,Kyle Thompson,51,75.0,57,76,-0.19
123,T122,T122,Jimmy Walker,101,75.0,117,156,-0.3
124,125,125,Bill Lunde,83,74.83,113,151,-0.26
125,126,126,J.J. Killeen,101,74.67,112,150,-0.22
126,127,127,Kevin Stadler,85,74.66,109,146,-0.29
127,128,128,Bo Van Pelt,84,74.6,94,126,-0.18
128,129,129,Jason Kokrak,79,74.45,102,137,-0.23
