,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,1,1,Jason Day,57,-.429
1,T2,T2,Matt Jones,53,-.400
2,T2,T2,Mark Wilson,84,-.400
3,4,4,Webb Simpson,77,-.333
4,5,5,Tim Herron,88,-.308
5,6,6,Justin Rose,69,-.273
6,T7,T7,Mathew Goggin,65,-.250
7,T7,T7,Billy Horschel,63,-.250
8,T7,T7,John Senden,81,-.250
9,T10,T10,Keegan Bradley,90,-.200
10,T10,T10,Rickie Fowler,84,-.200
11,12,12,Jhonattan Vegas,77,-.176
12,13,13,Danny Lee,74,-.143
13,T14,T14,Tim Clark,60,-.125
14,T14,T14,Matt Every,80,-.125
15,T14,T14,Dustin Johnson,70,-.125
16,17,17,John Daly,50,-.100
17,18,18,Jeff Overton,101,-.083
18,19,19,Ángel Cabrera,54,-.077
19,T20,T20,Cameron Beckman,81,E
20,T20,T20,Daniel Chopra,55,E
21,T20,T20,Stewart Cink,71,E
22,T20,T20,Chris Couch,61,E
23,T20,T20,Ben Crane,73,E
24,T20,T20,Luke Donald,63,E
25,T20,T20,Ken Duke,104,E
26,T20,T20,Bill Haas,79,E
27,T20,T20,Padraig Harrington,67,E
28,T20,T20,J.B. Holmes,90,E
29,T20,T20,Ryo Ishikawa,54,E
30,T20,T20,Brandt Jobe,57,E
31,T20,T20,Jerry Kelly,84,E
32,T20,T20,Jason Kokrak,79,E
33,T20,T20,Bill Lunde,83,E
34,T20,T20,John Mallinger,74,E
35,T20,T20,William McGirt,96,E
36,T20,T20,Louis Oosthuizen,65,E
37,T20,T20,Pat Perez,81,E
38,T20,T20,Ian Poulter,57,E
39,T20,T20,Andres Romero,68,E
40,T20,T20,Adam Scott,59,E
41,T20,T20,Kevin Stadler,85,E
42,T20,T20,Brendan Steele,77,E
43,T20,T20,Steve Stricker,73,E
44,T20,T20,Daniel Summerhays,81,E
45,T20,T20,Vaughn Taylor,81,E
46,T20,T20,Camilo Villegas,79,E
47,48,48,Harrison Frazar,56,+.067
48,49,49,Graham DeLaet,79,+.071
49,T50,T50,Brian Davis,91,+.077
50,T50,T50,Rocco Mediate,70,+.077
51,T52,T52,Bobby Gates,87,+.083
52,T52,T52,John Huh,99,+.083
53,T54,T54,Jeff Maggert,83,+.091
54,T54,T54,Bubba Watson,68,+.091
55,T56,T56,Brendon de Jonge,115,+.100
56,T56,T56,Charles Howell III,98,+.100
57,58,58,J.J. Killeen,101,+.105
58,T59,T59,Bryce Molder,83,+.125
59,T59,T59,"Ted Potter, Jr.",77,+.125
60,T61,T61,Aaron Baddeley,73,+.133
61,T61,T61,Erik Compton,81,+.133
62,T63,T63,James Driscoll,83,+.143
63,T63,T63,Robert Garrigus,89,+.143
64,T63,T63,Rory Sabbatini,84,+.143
65,T66,T66,Spencer Levin,81,+.154
66,T66,T66,Johnson Wagner,88,+.154
67,T68,T68,Ricky Barnes,92,+.167
68,T68,T68,Charlie Beljan,61,+.167
69,T68,T68,Matt Kuchar,86,+.167
70,T68,T68,Troy Matteson,100,+.167
71,T68,T68,D.J. Trahan,73,+.167
72,T68,T68,Nick Watney,97,+.167
73,74,74,Greg Owen,90,+.176
74,75,75,Nathan Green,73,+.182
75,T76,T76,Jim Furyk,85,+.200
76,T76,T76,Tom Pernice Jr.,62,+.200
77,T76,T76,John Rollins,81,+.200
78,T79,T79,Michael Bradley,63,+.214
79,T79,T79,Kyle Stanley,86,+.214
80,T81,T81,Blake Adams,107,+.222
81,T81,T81,Kris Blanks,65,+.222
82,T81,T81,Marco Dawson,60,+.222
83,T81,T81,David Toms,60,+.222
84,85,85,Will Claxton,99,+.231
85,T86,T86,Stephen Ames,54,+.250
86,T86,T86,Sangmoon Bae,81,+.250
87,T86,T86,Martin Flores,95,+.250
88,T86,T86,Martin Laird,77,+.250
89,T86,T86,Marc Leishman,84,+.250
90,T86,T86,John Merrick,83,+.250
91,T86,T86,Seung-Yul Noh,105,+.250
92,T86,T86,Patrick Sheehan,58,+.250
93,T86,T86,Michael Thompson,80,+.250
94,T86,T86,Brendon Todd,78,+.250
95,T96,T96,Stuart Appleby,75,+.286
96,T96,T96,Tom Gillis,75,+.286
97,T96,T96,Billy Hurley III,70,+.286
98,T96,T96,Ryan Moore,89,+.286
99,T96,T96,Kevin Na,80,+.286
100,T96,T96,Vijay Singh,99,+.286
101,102,102,Bud Cauley,99,+.294
102,103,103,Chad Campbell,84,+.300
103,T104,T104,Mark Anderson,75,+.308
104,T104,T104,Gavin Coles,72,+.308
105,106,106,Geoff Ogilvy,73,+.313
106,T107,T107,Roberto Castro,92,+.333
107,T107,T107,Ernie Els,80,+.333
108,T107,T107,Brian Gay,91,+.333
109,T107,T107,Freddie Jacobson,61,+.333
110,T107,T107,D.A. Points,88,+.333
111,T107,T107,Charl Schwartzel,56,+.333
112,T107,T107,Jimmy Walker,101,+.333
113,114,114,Charlie Wi,86,+.364
114,T115,T115,Trevor Immelman,76,+.375
115,T115,T115,Dicky Pride,62,+.375
116,T115,T115,Brandt Snedeker,81,+.375
117,T115,T115,Chris Stroud,86,+.375
118,T115,T115,Gary Woodland,70,+.375
119,T120,T120,Scott Stallings,78,+.385
120,T120,T120,Josh Teater,97,+.385
121,T122,T122,Jonas Blixt,72,+.400
122,T122,T122,Bob Estes,78,+.400
123,T122,T122,Tommy Gainey,98,+.400
124,T122,T122,Brian Harman,101,+.400
125,T122,T122,Garth Mulroy,59,+.400
126,T122,T122,Ryan Palmer,81,+.400
127,T128,T128,Harris English,98,+.417
128,T128,T128,Scott Piercy,95,+.417
129,T128,T128,Kyle Reifers,86,+.417
130,T131,T131,David Mathis,83,+.429
131,T131,T131,Cameron Tringale,88,+.429
132,T133,T133,Matt Bettencourt,80,+.444
133,T133,T133,Phil Mickelson,79,+.444
134,135,135,Sung Kang,75,+.450
135,136,136,Hunter Mahan,88,+.455
136,T137,T137,Jonathan Byrd,69,+.462
137,T137,T137,Nick O'Hern,78,+.462
138,139,139,Ryuji Imada,78,+.467
