,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
0,1,1,Geoff Ogilvy,73,"49' 3""",1280.917,26,-22
1,T2,T2,Scott Stallings,78,"50' 2""",902.5,18,-12
2,T2,T2,Jhonattan Vegas,77,"50' 2""",903.6669999999999,18,-8
3,4,4,Phil Mickelson,79,"51' 2""",1022.8330000000001,20,-12
4,5,5,Jimmy Walker,101,"51' 9""",1603.5829999999999,31,-24
5,6,6,Steve Stricker,73,"53' 1""",689.6669999999999,13,-10
6,7,7,Ian Poulter,57,"53' 4""",640.25,12,-9
7,T8,T8,Blake Adams,107,"53' 5""",1974.9170000000001,37,-27
8,T8,T8,Tiger Woods,69,"53' 5""",962.0,18,-14
9,10,10,Michael Thompson,80,"53' 7""",965.0,18,-13
10,11,11,Sangmoon Bae,81,"53' 11""",1077.75,20,-10
11,12,12,Aaron Baddeley,73,"54' 5""",652.8330000000001,12,-7
12,13,13,Rory McIlroy,60,"54' 7""",491.5,9,-6
13,14,14,Brandt Snedeker,81,"54' 8""",929.9169999999999,17,-9
14,15,15,Chez Reavie,83,"55' 0""",1210.083,22,-12
15,16,16,Chris Couch,61,"55' 2""",1709.8329999999999,31,-20
16,17,17,Roland Thatcher,55,"55' 7""",666.5830000000001,12,-5
17,18,18,Zach Johnson,95,"55' 8""",1892.0,34,-26
18,19,19,Tom Gillis,75,"55' 11""",1621.4170000000001,29,-19
19,20,20,Seung-Yul Noh,105,"56' 0""",1231.917,22,-15
20,21,21,Graham DeLaet,79,"56' 1""",1178.583,21,-9
21,22,22,Troy Matteson,100,"56' 5""",846.1669999999999,15,-11
22,23,23,Ryo Ishikawa,54,"56' 9""",283.91700000000003,5,-4
23,T24,T24,Stewart Cink,71,"57' 2""",1200.583,21,-7
24,T24,T24,Sergio Garcia,57,"57' 2""",685.5,12,-7
25,T24,T24,Gary Woodland,70,"57' 2""",856.9169999999999,15,-8
26,27,27,Charlie Beljan,61,"57' 3""",744.0830000000001,13,-9
27,28,28,Jason Day,57,"57' 7""",748.6669999999999,13,-9
28,29,29,Brendon de Jonge,115,"57' 9""",2598.917,45,-28
29,30,30,Bill Lunde,83,"58' 2""",1280.167,22,-15
30,31,31,Robert Garrigus,89,"58' 5""",1517.8329999999999,26,-7
31,T32,T32,Mathew Goggin,65,"58' 7""",1171.25,20,-8
32,T32,T32,Charles Howell III,98,"58' 7""",1230.25,21,-17
33,34,34,Jonas Blixt,72,"58' 8""",1759.8329999999999,30,-22
34,35,35,Marco Dawson,60,"58' 9""",822.0830000000001,14,-12
35,36,36,Boo Weekley,74,"59' 2""",1539.1670000000001,26,-17
36,T37,T37,William McGirt,96,"59' 6""",1843.8329999999999,31,-16
37,T37,T37,Vaughn Taylor,81,"59' 6""",892.25,15,-12
38,39,39,Stephen Gangluff,57,"59' 7""",894.0830000000001,15,-4
39,40,40,James Driscoll,83,"59' 9""",1613.25,27,-15
40,41,41,Garth Mulroy,59,"59' 10""",1136.5,19,-10
41,42,42,"Ted Potter, Jr.",77,"60' 0""",959.8330000000001,16,-9
42,43,43,Charley Hoffman,88,"60' 6""",1934.9170000000001,32,-23
43,T44,T44,Sean O'Hair,84,"60' 7""",1332.6670000000001,22,-10
44,T44,T44,Louis Oosthuizen,65,"60' 7""",1211.25,20,-14
45,46,46,Camilo Villegas,79,"60' 9""",1275.5,21,-12
