,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Dustin Johnson,70,-.059
1,2,2,Jonathan Byrd,69,-.056
2,3,3,Robert Garrigus,89,-.026
3,T4,T4,Charlie Beljan,61,E
4,T4,T4,J.B. Holmes,90,E
5,T4,T4,Charl Schwartzel,56,E
6,T4,T4,Webb Simpson,77,E
7,T4,T4,Steve Stricker,73,E
8,9,9,Kyle Stanley,86,+.024
9,10,10,Rory McIlroy,60,+.034
10,11,11,Boo Weekley,74,+.048
11,12,12,D.A. Points,88,+.050
12,13,13,Greg Chalmers,88,+.051
13,14,14,Nathan Green,73,+.063
14,15,15,John Senden,81,+.073
15,16,16,Jason Bohn,81,+.083
16,T17,T17,Gavin Coles,72,+.088
17,T17,T17,Matt Every,80,+.088
18,19,19,Brandt Jobe,57,+.095
19,T20,T20,John Merrick,83,+.098
20,T20,T20,Vijay Singh,99,+.098
21,22,22,Jimmy Walker,101,+.108
22,23,23,Brendan Steele,77,+.115
23,T24,T24,Jonas Blixt,72,+.118
24,T24,T24,Bobby Gates,87,+.118
25,26,26,Trevor Immelman,76,+.119
26,27,27,Scott Dunlap,57,+.120
27,28,28,Rory Sabbatini,84,+.122
28,29,29,Y.E. Yang,64,+.125
29,30,30,Mark Anderson,75,+.128
30,31,31,Jason Dufner,83,+.129
31,T32,T32,Bud Cauley,99,+.135
32,T32,T32,Sergio Garcia,57,+.135
33,T32,T32,Matt Kuchar,86,+.135
34,35,35,Josh Teater,97,+.146
35,36,36,Matt Jones,53,+.150
36,37,37,Bo Van Pelt,84,+.152
37,T38,T38,Jim Furyk,85,+.156
38,T38,T38,William McGirt,96,+.156
39,40,40,Tiger Woods,69,+.161
40,41,41,Derek Lamely,64,+.162
41,T42,T42,Sung Kang,75,+.163
42,T42,T42,Brendon Todd,78,+.163
43,T44,T44,Scott Brown,65,+.167
44,T44,T44,Ángel Cabrera,54,+.167
45,T44,T44,Billy Horschel,63,+.167
46,T44,T44,Richard Lee,71,+.167
47,T44,T44,Phil Mickelson,79,+.167
48,T44,T44,Garth Mulroy,59,+.167
49,T50,T50,Aaron Baddeley,73,+.176
50,T50,T50,Bryce Molder,83,+.176
51,T52,T52,Greg Owen,90,+.178
52,T52,T52,Kevin Stadler,85,+.178
53,T54,T54,Luke Donald,63,+.179
54,T54,T54,Martin Laird,77,+.179
55,T56,T56,Chad Campbell,84,+.182
56,T56,T56,Jason Kokrak,79,+.182
57,T56,T56,Carl Pettersson,92,+.182
58,T56,T56,Bubba Watson,68,+.182
59,T60,T60,Harrison Frazar,56,+.185
60,T60,T60,Padraig Harrington,67,+.185
61,T62,T62,Kevin Na,80,+.188
62,T62,T62,Scott Piercy,95,+.188
63,T64,T64,Jason Day,57,+.189
64,T64,T64,Johnson Wagner,88,+.189
65,T66,T66,Danny Lee,74,+.190
66,T66,T66,Marc Leishman,84,+.190
67,68,68,Spencer Levin,81,+.191
68,69,69,Ben Curtis,62,+.192
69,T70,T70,Stephen Ames,54,+.194
70,T70,T70,Troy Kelly,68,+.194
71,T72,T72,Chris DiMarco,83,+.200
72,T72,T72,Justin Rose,69,+.200
73,74,74,Davis Love III,64,+.206
74,75,75,Troy Matteson,100,+.207
75,76,76,Billy Hurley III,70,+.209
76,T77,T77,Tom Gillis,75,+.212
77,T77,T77,Hunter Mahan,88,+.212
78,79,79,Russell Knox,72,+.214
79,80,80,Ernie Els,80,+.216
80,T81,T81,Ryan Moore,89,+.220
81,T81,T81,Jhonattan Vegas,77,+.220
82,T83,T83,John Daly,50,+.222
83,T83,T83,Andres Romero,68,+.222
84,T83,T83,Roland Thatcher,55,+.222
85,86,86,Scott Stallings,78,+.233
86,87,87,K.J. Choi,71,+.235
87,88,88,Erik Compton,81,+.238
88,89,89,Charles Howell III,98,+.241
89,T90,T90,Daniel Summerhays,81,+.242
90,T90,T90,Mark Wilson,84,+.242
91,92,92,Roberto Castro,92,+.244
92,T93,T93,Brian Davis,91,+.250
93,T93,T93,Henrik Stenson,51,+.250
94,T93,T93,David Toms,60,+.250
95,T96,T96,Alexandre Rocha,62,+.256
96,T96,T96,Chris Stroud,86,+.256
97,98,98,George McNeill,85,+.259
98,99,99,Kyle Thompson,51,+.261
99,100,100,J.J. Henry,93,+.263
100,T101,T101,Ken Duke,104,+.264
101,T101,T101,David Hearn,95,+.264
102,103,103,Kyle Reifers,86,+.265
103,104,104,Pat Perez,81,+.267
104,T105,T105,Brian Gay,91,+.268
105,T105,T105,Hunter Haas,69,+.268
106,T107,T107,Tim Clark,60,+.269
107,T107,T107,Rickie Fowler,84,+.269
108,109,109,David Mathis,83,+.271
109,T110,T110,Bill Haas,79,+.273
110,T110,T110,John Rollins,81,+.273
111,112,112,Ryo Ishikawa,54,+.276
112,113,113,Ben Crane,73,+.281
113,114,114,Mathew Goggin,65,+.282
114,T115,T115,Bob Estes,78,+.283
115,T115,T115,Ryan Palmer,81,+.283
116,T117,T117,Graeme McDowell,55,+.286
117,T117,T117,Steve Wheatcroft,56,+.286
118,T119,T119,Kevin Chappell,91,+.288
119,T119,T119,Michael Thompson,80,+.288
120,121,121,Brandt Snedeker,81,+.289
121,122,122,Chris Kirk,93,+.291
122,123,123,Gary Christian,91,+.293
123,T124,T124,Keegan Bradley,90,+.294
124,T124,T124,Chez Reavie,83,+.294
125,T124,T124,Lee Westwood,60,+.294
126,127,127,Bill Lunde,83,+.295
127,128,128,Seung-Yul Noh,105,+.302
128,T129,T129,Ricky Barnes,92,+.303
129,T129,T129,Jerry Kelly,84,+.303
130,T129,T129,Geoff Ogilvy,73,+.303
131,T132,T132,Miguel Angel Carballo,73,+.306
132,T132,T132,Justin Leonard,79,+.306
133,134,134,Tommy Biershenk,74,+.310
134,135,135,Billy Mayfair,90,+.311
135,136,136,Stuart Appleby,75,+.316
136,137,137,James Driscoll,83,+.317
137,138,138,Charlie Wi,86,+.323
138,139,139,Graham DeLaet,79,+.326
139,140,140,Will Claxton,99,+.327
140,T141,T141,Charley Hoffman,88,+.333
141,T141,T141,Louis Oosthuizen,65,+.333
142,T141,T141,"Ted Potter, Jr.",77,+.333
