,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,T1,T1,Brian Davis,91,-.286
1,T1,T1,Sergio Garcia,57,-.286
2,T1,T1,David Toms,60,-.286
3,4,4,Kyle Thompson,51,-.263
4,5,5,Stephen Ames,54,-.250
5,6,6,Chris Stroud,86,-.194
6,7,7,Tiger Woods,69,-.188
7,8,8,Ben Crane,73,-.174
8,T9,T9,Bob Estes,78,-.150
9,T9,T9,Brandt Jobe,57,-.150
10,11,11,Mathew Goggin,65,-.148
11,12,12,D.A. Points,88,-.146
12,T13,T13,Bill Haas,79,-.143
13,T13,T13,Ian Poulter,57,-.143
14,15,15,Michael Thompson,80,-.120
15,16,16,Dustin Johnson,70,-.103
16,17,17,Kris Blanks,65,-.100
17,T18,T18,Nathan Green,73,-.095
18,T18,T18,Russell Knox,72,-.095
19,20,20,J.J. Killeen,101,-.091
20,T21,T21,Stewart Cink,71,-.087
21,T21,T21,Matt Every,80,-.087
22,T21,T21,Danny Lee,74,-.087
23,24,24,Chris Couch,61,-.083
24,25,25,Charlie Beljan,61,-.074
25,T26,T26,Kyle Reifers,86,-.067
26,T26,T26,Alexandre Rocha,62,-.067
27,28,28,Ricky Barnes,92,-.065
28,29,29,Jim Furyk,85,-.063
29,30,30,Marc Leishman,84,-.059
30,31,31,Troy Kelly,68,-.050
31,T32,T32,Zach Johnson,95,-.045
32,T32,T32,Justin Rose,69,-.045
33,34,34,Gavin Coles,72,-.042
34,35,35,Johnson Wagner,88,-.037
35,36,36,Hunter Mahan,88,-.031
36,T37,T37,Ryan Moore,89,-.029
37,T37,T37,Kevin Streelman,89,-.029
38,T39,T39,Martin Flores,95,-.026
39,T39,T39,Kyle Stanley,86,-.026
40,41,41,Charles Howell III,98,-.025
41,T42,T42,Tommy Biershenk,74,E
42,T42,T42,Michael Bradley,63,E
43,T42,T42,Ángel Cabrera,54,E
44,T42,T42,Bud Cauley,99,E
45,T42,T42,Tim Clark,60,E
46,T42,T42,Jason Day,57,E
47,T42,T42,Ken Duke,104,E
48,T42,T42,David Hearn,95,E
49,T42,T42,Charley Hoffman,88,E
50,T42,T42,Derek Lamely,64,E
51,T42,T42,Billy Mayfair,90,E
52,T42,T42,Graeme McDowell,55,E
53,T42,T42,Bryce Molder,83,E
54,T42,T42,Carl Pettersson,92,E
55,T42,T42,Scott Piercy,95,E
56,T42,T42,"Ted Potter, Jr.",77,E
57,T42,T42,Patrick Sheehan,58,E
58,T42,T42,Kevin Stadler,85,E
59,T42,T42,Jhonattan Vegas,77,E
60,T42,T42,Camilo Villegas,79,E
61,T42,T42,Charlie Wi,86,E
62,63,63,Chris Kirk,93,+.022
63,64,64,Will Claxton,99,+.025
64,65,65,Bobby Gates,87,+.026
65,66,66,Vijay Singh,99,+.029
66,67,67,John Rollins,81,+.030
67,68,68,Seung-Yul Noh,105,+.031
68,69,69,Boo Weekley,74,+.032
69,70,70,Jeff Maggert,83,+.033
70,T71,T71,Keegan Bradley,90,+.034
71,T71,T71,Steve Wheatcroft,56,+.034
72,73,73,Cameron Tringale,88,+.036
73,74,74,Troy Matteson,100,+.040
74,75,75,Josh Teater,97,+.041
75,76,76,Cameron Beckman,81,+.042
76,77,77,Tim Herron,88,+.045
77,78,78,Phil Mickelson,79,+.048
78,T79,T79,Rickie Fowler,84,+.050
79,T79,T79,Freddie Jacobson,61,+.050
80,T81,T81,Stuart Appleby,75,+.053
81,T81,T81,Daniel Chopra,55,+.053
82,T81,T81,Ryo Ishikawa,54,+.053
83,84,84,Richard Lee,71,+.056
84,85,85,Tommy Gainey,98,+.057
85,T86,T86,John Huh,99,+.063
86,T86,T86,Garth Mulroy,59,+.063
87,T86,T86,Mark Wilson,84,+.063
88,89,89,Blake Adams,107,+.065
89,T90,T90,Roberto Castro,92,+.067
90,T90,T90,Rocco Mediate,70,+.067
91,T92,T92,Ben Curtis,62,+.069
92,T92,T92,Billy Horschel,63,+.069
93,T92,T92,Brendan Steele,77,+.069
94,95,95,Sangmoon Bae,81,+.071
95,T96,T96,Arjun Atwal,79,+.074
96,T96,T96,Miguel Angel Carballo,73,+.074
97,T96,T96,D.J. Trahan,73,+.074
98,99,99,Hunter Haas,69,+.080
99,T100,T100,Ernie Els,80,+.083
100,T100,T100,William McGirt,96,+.083
101,T100,T100,Steve Stricker,73,+.083
102,T100,T100,Lee Westwood,60,+.083
103,104,104,Greg Owen,90,+.086
104,105,105,Nick Watney,97,+.088
105,106,106,Nick O'Hern,78,+.091
106,107,107,Daniel Summerhays,81,+.097
107,T108,T108,Jerry Kelly,84,+.100
108,T108,T108,Bo Van Pelt,84,+.100
109,T110,T110,Luke Donald,63,+.105
110,T110,T110,Adam Scott,59,+.105
111,112,112,Pat Perez,81,+.107
112,T113,T113,Jason Bohn,81,+.111
113,T113,T113,Jason Dufner,83,+.111
114,T113,T113,Brian Gay,91,+.111
115,T113,T113,Trevor Immelman,76,+.111
116,T113,T113,Robert Karlsson,54,+.111
117,118,118,Erik Compton,81,+.114
118,119,119,Jonathan Byrd,69,+.115
119,120,120,Bill Lunde,83,+.120
120,121,121,Jonas Blixt,72,+.121
121,122,122,Matt Jones,53,+.125
122,123,123,Brendon de Jonge,115,+.128
123,124,124,Brian Harman,101,+.130
124,125,125,Webb Simpson,77,+.132
125,126,126,Bubba Watson,68,+.138
126,T127,T127,James Driscoll,83,+.143
127,T127,T127,Scott Dunlap,57,+.143
128,T127,T127,Tom Gillis,75,+.143
129,T127,T127,Ryuji Imada,78,+.143
130,T127,T127,Justin Leonard,79,+.143
131,T127,T127,Vaughn Taylor,81,+.143
132,133,133,Scott Stallings,78,+.146
133,T134,T134,Greg Chalmers,88,+.148
134,T134,T134,Marco Dawson,60,+.148
135,136,136,Jeff Overton,101,+.152
136,T137,T137,J.J. Henry,93,+.154
137,T137,T137,Spencer Levin,81,+.154
138,T139,T139,Graham DeLaet,79,+.158
139,T139,T139,Gary Woodland,70,+.158
140,T141,T141,Sean O'Hair,84,+.161
141,T141,T141,Ryan Palmer,81,+.161
142,T143,T143,Sung Kang,75,+.167
143,T143,T143,Martin Laird,77,+.167
144,T143,T143,Roland Thatcher,55,+.167
145,T143,T143,Y.E. Yang,64,+.167
146,147,147,Mark Anderson,75,+.171
147,148,148,Tom Pernice Jr.,62,+.176
148,T149,T149,Aaron Baddeley,73,+.179
149,T149,T149,John Merrick,83,+.179
150,T151,T151,Stephen Gangluff,57,+.182
151,T151,T151,Louis Oosthuizen,65,+.182
152,153,153,David Mathis,83,+.184
153,T154,T154,Kevin Na,80,+.188
154,T154,T154,Brandt Snedeker,81,+.188
155,156,156,Rod Pampling,88,+.192
156,157,157,Robert Garrigus,89,+.195
157,158,158,Padraig Harrington,67,+.200
158,159,159,Jimmy Walker,101,+.204
159,160,160,Kevin Kisner,69,+.208
160,T161,T161,Billy Hurley III,70,+.222
161,T161,T161,Davis Love III,64,+.222
162,T161,T161,Henrik Stenson,51,+.222
