,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Mathew Goggin,65,-.146
1,2,2,Brandt Jobe,57,-.118
2,3,3,D.A. Points,88,-.100
3,4,4,Bill Haas,79,-.098
4,5,5,Kyle Thompson,51,-.094
5,6,6,Brian Davis,91,-.093
6,7,7,David Toms,60,-.081
7,8,8,Stewart Cink,71,-.077
8,T9,T9,Matt Every,80,-.071
9,T9,T9,Justin Rose,69,-.071
10,T11,T11,Jason Day,57,-.070
11,T11,T11,Charles Howell III,98,-.070
12,13,13,Chris Stroud,86,-.068
13,14,14,Ken Duke,104,-.060
14,T15,T15,Tim Clark,60,-.056
15,T15,T15,Marc Leishman,84,-.056
16,17,17,Sergio Garcia,57,-.048
17,T18,T18,Chris Couch,61,-.044
18,T18,T18,Danny Lee,74,-.044
19,20,20,Jhonattan Vegas,77,-.041
20,21,21,Ian Poulter,57,-.040
21,22,22,Ben Crane,73,-.039
22,23,23,Charlie Beljan,61,-.035
23,24,24,Jim Furyk,85,-.031
24,T25,T25,Stephen Ames,54,E
25,T25,T25,Keegan Bradley,90,E
26,T25,T25,Luke Donald,63,E
27,T25,T25,Tim Herron,88,E
28,T25,T25,Billy Horschel,63,E
29,T25,T25,Dustin Johnson,70,E
30,T25,T25,Matt Jones,53,E
31,T25,T25,Bill Lunde,83,E
32,T25,T25,"Ted Potter, Jr.",77,E
33,T25,T25,John Rollins,81,E
34,T25,T25,Steve Stricker,73,E
35,T25,T25,Mark Wilson,84,E
36,37,37,Blake Adams,107,+.015
37,38,38,Bryce Molder,83,+.020
38,39,39,D.J. Trahan,73,+.022
39,40,40,Kevin Stadler,85,+.024
40,41,41,Ángel Cabrera,54,+.026
41,T42,T42,J.J. Killeen,101,+.027
42,T42,T42,William McGirt,96,+.027
43,T44,T44,Robert Karlsson,54,+.029
44,T44,T44,Jerry Kelly,84,+.029
45,T44,T44,Bubba Watson,68,+.029
46,47,47,Webb Simpson,77,+.030
47,48,48,Kyle Stanley,86,+.032
48,49,49,Adam Scott,59,+.033
49,50,50,Tiger Woods,69,+.036
50,51,51,Brendan Steele,77,+.041
51,T52,T52,Nathan Green,73,+.045
52,T52,T52,Michael Thompson,80,+.045
53,54,54,Ryo Ishikawa,54,+.047
54,55,55,Bobby Gates,87,+.056
55,56,56,Patrick Sheehan,58,+.057
56,57,57,Brian Gay,91,+.075
57,58,58,Spencer Levin,81,+.077
58,T59,T59,Matt Kuchar,86,+.082
59,T59,T59,Scott Piercy,95,+.082
60,61,61,Michael Bradley,63,+.083
61,62,62,Jeff Overton,101,+.084
62,T63,T63,Bud Cauley,99,+.085
63,T63,T63,Brendon de Jonge,115,+.085
64,T65,T65,Roberto Castro,92,+.086
65,T65,T65,Daniel Chopra,55,+.086
66,67,67,Chris Kirk,93,+.087
67,68,68,Ernie Els,80,+.088
68,T69,T69,Kris Blanks,65,+.089
69,T69,T69,Nick Watney,97,+.089
70,71,71,Garth Mulroy,59,+.091
71,72,72,Erik Compton,81,+.094
72,T73,T73,Stuart Appleby,75,+.095
73,T73,T73,Cameron Beckman,81,+.095
74,T73,T73,Will Claxton,99,+.095
75,T76,T76,Rickie Fowler,84,+.098
76,T76,T76,Billy Mayfair,90,+.098
77,T76,T76,Daniel Summerhays,81,+.098
78,T79,T79,J.B. Holmes,90,+.100
79,T79,T79,John Senden,81,+.100
80,81,81,Seung-Yul Noh,105,+.101
81,T82,T82,Sangmoon Bae,81,+.102
82,T82,T82,Johnson Wagner,88,+.102
83,84,84,Freddie Jacobson,61,+.103
84,T85,T85,Mark Anderson,75,+.106
85,T85,T85,Gavin Coles,72,+.106
86,T85,T85,Graham DeLaet,79,+.106
87,T85,T85,Phil Mickelson,79,+.106
88,89,89,Martin Flores,95,+.110
89,T90,T90,David Hearn,95,+.111
90,T90,T90,Justin Leonard,79,+.111
91,T90,T90,Rocco Mediate,70,+.111
92,T90,T90,Pat Perez,81,+.111
93,94,94,Kevin Streelman,89,+.113
94,95,95,Greg Owen,90,+.114
95,T96,T96,Charl Schwartzel,56,+.115
96,T96,T96,Josh Teater,97,+.115
97,T96,T96,Camilo Villegas,79,+.115
98,99,99,Russell Knox,72,+.118
99,100,100,Jeff Maggert,83,+.122
100,101,101,Ricky Barnes,92,+.123
101,T102,T102,Derek Lamely,64,+.125
102,T102,T102,Roland Thatcher,55,+.125
103,T102,T102,Charlie Wi,86,+.125
104,105,105,Brian Harman,101,+.127
105,106,106,Cameron Tringale,88,+.128
106,T107,T107,Ben Curtis,62,+.130
107,T107,T107,John Merrick,83,+.130
108,T109,T109,John Huh,99,+.135
109,T109,T109,Boo Weekley,74,+.135
110,111,111,Ryan Moore,89,+.136
111,112,112,Padraig Harrington,67,+.139
112,T113,T113,Carl Pettersson,92,+.145
113,T113,T113,Vijay Singh,99,+.145
114,115,115,Andres Romero,68,+.149
115,T116,T116,Harrison Frazar,56,+.156
116,T116,T116,Vaughn Taylor,81,+.156
117,118,118,Robert Garrigus,89,+.159
118,119,119,Marco Dawson,60,+.160
119,120,120,Jonathan Byrd,69,+.161
120,121,121,Zach Johnson,95,+.163
121,122,122,Bob Estes,78,+.167
122,123,123,Hunter Haas,69,+.170
123,T124,T124,Tommy Gainey,98,+.171
124,T124,T124,Tom Pernice Jr.,62,+.171
125,126,126,Kyle Reifers,86,+.172
126,127,127,Aaron Baddeley,73,+.176
127,T128,T128,Arjun Atwal,79,+.180
128,T128,T128,Jonas Blixt,72,+.180
129,T130,T130,Martin Laird,77,+.182
130,T130,T130,Hunter Mahan,88,+.182
131,132,132,Troy Matteson,100,+.183
132,133,133,Charley Hoffman,88,+.188
133,134,134,James Driscoll,83,+.191
134,135,135,Matt Bettencourt,80,+.194
135,T136,T136,Tom Gillis,75,+.195
136,T136,T136,Scott Stallings,78,+.195
137,138,138,Nick O'Hern,78,+.196
138,139,139,Jason Kokrak,79,+.197
139,T140,T140,John Daly,50,+.200
140,T140,T140,Troy Kelly,68,+.200
141,T140,T140,Graeme McDowell,55,+.200
142,T140,T140,Ryan Palmer,81,+.200
143,T140,T140,Henrik Stenson,51,+.200
144,T145,T145,Geoff Ogilvy,73,+.204
145,T145,T145,Bo Van Pelt,84,+.204
