,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
29,T30,T30,Charley Hoffman,88,"47' 3""",3166.917,67,-19
30,T30,T30,Y.E. Yang,64,"47' 3""",1888.6670000000001,40,-5
31,32,32,Carl Pettersson,92,"47' 4""",3121.917,66,-16
32,33,33,Kevin Stadler,85,"47' 6""",3184.167,67,-13
33,T34,T34,Jim Furyk,85,"47' 8""",2572.167,54,-13
34,T34,T34,Ryan Moore,89,"47' 8""",3860.417,81,-22
35,36,36,Rickie Fowler,84,"47' 9""",3151.0,66,-15
36,37,37,Chris Couch,61,"47' 10""",2246.333,47,-15
37,38,38,Roland Thatcher,55,"48' 0""",1824.5829999999999,38,-7
38,39,39,Kevin Kisner,69,"48' 1""",1777.6670000000001,37,-9
39,T40,T40,Ben Curtis,62,"48' 2""",2166.083,45,-11
40,T40,T40,Tiger Woods,69,"48' 2""",2313.083,48,-13
41,T42,T42,Edward Loar,59,"48' 3""",1447.5829999999999,30,-1
42,T42,T42,Geoff Ogilvy,73,"48' 3""",2218.333,46,-12
43,44,44,Justin Rose,69,"48' 4""",2801.917,58,-17
44,T45,T45,Gary Christian,91,"48' 5""",3294.333,68,-16
45,T45,T45,Stewart Cink,71,"48' 5""",1838.3329999999999,38,-12
46,T45,T45,Billy Mayfair,90,"48' 5""",3439.0,71,-18
47,T48,T48,Miguel Angel Carballo,73,"48' 6""",2568.333,53,-12
48,T48,T48,Hunter Haas,69,"48' 6""",1504.0,31,-3
49,T48,T48,Heath Slocum,93,"48' 6""",3782.583,78,-15
50,51,51,Chris Stroud,86,"48' 7""",2817.417,58,-10
51,T52,T52,Matt Kuchar,86,"48' 8""",3941.333,81,-22
52,T52,T52,Louis Oosthuizen,65,"48' 8""",2188.333,45,-6
53,T54,T54,Charlie Beljan,61,"48' 11""",1515.5829999999999,31,-6
54,T54,T54,Brandt Jobe,57,"48' 11""",1857.9170000000001,38,-3
55,T56,T56,Tommy Gainey,98,"49' 0""",3085.083,63,-2
56,T56,T56,Russell Knox,72,"49' 0""",2154.917,44,-7
57,T56,T56,Josh Teater,97,"49' 0""",3821.25,78,-16
58,T56,T56,Michael Thompson,80,"49' 0""",3086.0,63,-18
59,60,60,John Rollins,81,"49' 3""",3154.417,64,-19
60,61,61,Steve Stricker,73,"49' 4""",2369.75,48,-16
61,T62,T62,Sergio Garcia,57,"49' 5""",2667.75,54,-6
62,T62,T62,Vijay Singh,99,"49' 5""",3213.083,65,-14
63,64,64,Hunter Mahan,88,"49' 6""",3267.5,66,-9
64,65,65,Jeff Overton,101,"49' 9""",4082.083,82,-16
65,66,66,Tim Clark,60,"49' 10""",2543.417,51,-5
66,T67,T67,Mathew Goggin,65,"50' 0""",2049.5,41,-17
67,T67,T67,J.B. Holmes,90,"50' 0""",2901.583,58,-11
68,T67,T67,John Merrick,83,"50' 0""",3150.667,63,-10
69,70,70,D.J. Trahan,73,"50' 1""",2804.583,56,-11
70,T71,T71,Dustin Johnson,70,"50' 3""",2359.833,47,-16
71,T71,T71,Gary Woodland,70,"50' 3""",2514.0,50,-14
72,T73,T73,Ángel Cabrera,54,"50' 4""",1510.4170000000001,30,-2
73,T73,T73,Cameron Tringale,88,"50' 4""",3424.833,68,-20
74,T75,T75,Tommy Biershenk,74,"50' 5""",2269.917,45,-7
75,T75,T75,Bobby Gates,87,"50' 5""",3783.083,75,-13
76,T75,T75,Nathan Green,73,"50' 5""",2369.5,47,-7
77,T75,T75,Jason Kokrak,79,"50' 5""",2721.5,54,-5
78,T75,T75,Webb Simpson,77,"50' 5""",2972.75,59,-15
79,T80,T80,Sean O'Hair,84,"50' 8""",3397.083,67,-18
80,T80,T80,Ryan Palmer,81,"50' 8""",2940.25,58,-17
81,T80,T80,D.A. Points,88,"50' 8""",3546.5,70,-17
82,T83,T83,Charles Howell III,98,"50' 11""",3209.833,63,-17
83,T83,T83,Freddie Jacobson,61,"50' 11""",1936.0,38,-1
84,T83,T83,Mark Wilson,84,"50' 11""",3005.667,59,-14
85,T86,T86,Jonas Blixt,72,"51' 0""",2650.833,52,-14
86,T86,T86,Ken Duke,104,"51' 0""",3822.167,75,-15
87,T86,T86,Brian Gay,91,"51' 0""",2957.167,58,-9
88,T89,T89,Stephen Gangluff,57,"51' 2""",1483.6670000000001,29,-5
89,T89,T89,Rocco Mediate,70,"51' 2""",2457.417,48,-9
90,91,91,Graeme McDowell,55,"51' 3""",2050.833,40,+3
91,T92,T92,Tim Herron,88,"51' 4""",3184.167,62,-2
92,T92,T92,John Mallinger,74,"51' 4""",2926.5,57,-4
93,T94,T94,Cameron Beckman,81,"51' 5""",3136.333,61,-13
94,T94,T94,Brendon Todd,78,"51' 5""",2158.0,42,-5
95,96,96,Bryce Molder,83,"51' 7""",2837.917,55,-3
96,97,97,Billy Hurley III,70,"51' 9""",2122.083,41,+5
97,98,98,Nick Watney,97,"51' 10""",3681.417,71,-16
98,99,99,Bo Van Pelt,84,"51' 11""",3425.917,66,-19
99,T100,T100,Zach Johnson,95,"52' 1""",3543.667,68,-19
100,T100,T100,Chris Kirk,93,"52' 1""",3593.0,69,-17
101,T100,T100,Alexandre Rocha,62,"52' 1""",2136.667,41,-6
102,T100,T100,Kevin Streelman,89,"52' 1""",4166.0,80,-19
103,104,104,Jhonattan Vegas,77,"52' 3""",3186.75,61,-14
104,105,105,Patrick Sheehan,58,"52' 5""",1885.5829999999999,36,-5
105,106,106,Brandt Snedeker,81,"52' 7""",3155.5,60,-17
106,T107,T107,Phil Mickelson,79,"52' 8""",2791.667,53,-19
107,T107,T107,Adam Scott,59,"52' 8""",1999.9170000000001,38,-9
108,109,109,Garth Mulroy,59,"52' 9""",2056.0,39,-8
109,T110,T110,Kevin Chappell,91,"52' 10""",3220.833,61,-5
110,T110,T110,Ben Crane,73,"52' 10""",3433.083,65,-11
111,T110,T110,Chris DiMarco,83,"52' 10""",3488.917,66,-4
112,T110,T110,Harrison Frazar,56,"52' 10""",2008.5829999999999,38,-3
113,T110,T110,George McNeill,85,"52' 10""",3647.667,69,-17
114,115,115,David Hearn,95,"52' 11""",3542.667,67,-13
115,116,116,K.J. Choi,71,"53' 0""",2173.417,41,-8
116,117,117,Pat Perez,81,"53' 1""",3130.333,59,-10
117,T118,T118,Robert Allenby,76,"53' 2""",3085.25,58,-1
118,T118,T118,Bud Cauley,99,"53' 2""",3880.667,73,-18
119,T118,T118,Will Claxton,99,"53' 2""",3244.0,61,-12
120,T118,T118,Bill Lunde,83,"53' 2""",2925.083,55,-15
121,T122,T122,Chad Campbell,84,"53' 3""",3354.417,63,-11
122,T122,T122,Ernie Els,80,"53' 3""",2770.083,52,-10
123,124,124,Greg Owen,90,"53' 5""",3902.083,73,-13
124,125,125,Charlie Wi,86,"53' 6""",4064.167,76,-18
125,126,126,Bob Estes,78,"53' 8""",2737.083,51,-5
126,T127,T127,Brian Davis,91,"53' 9""",3818.833,71,-12
127,T127,T127,Henrik Stenson,51,"53' 9""",2417.333,45,-16
128,129,129,Gavin Coles,72,"53' 10""",2369.167,44,-8
129,130,130,Ryuji Imada,78,"53' 11""",3018.667,56,-2
130,131,131,Ryo Ishikawa,54,"54' 0""",1782.1670000000001,33,-3
131,T132,T132,Mark Anderson,75,"54' 1""",2489.583,46,-8
132,T132,T132,Daniel Chopra,55,"54' 1""",1569.5829999999999,29,+3
133,T132,T132,Marc Leishman,84,"54' 1""",3460.917,64,-12
134,135,135,Stephen Ames,54,"54' 2""",1461.8329999999999,27,-3
135,136,136,Kris Blanks,65,"54' 3""",2930.833,54,-18
136,T137,T137,Spencer Levin,81,"54' 4""",3095.833,57,-5
137,T137,T137,Troy Matteson,100,"54' 4""",4183.583,77,-15
138,T137,T137,Scott Piercy,95,"54' 4""",3751.167,69,-18
139,T140,T140,Blake Adams,107,"54' 5""",3916.5,72,-9
140,T140,T140,John Daly,50,"54' 5""",1905.0,35,-1
141,T142,T142,Ricky Barnes,92,"54' 6""",3651.75,67,-11
142,T142,T142,Matt Bettencourt,80,"54' 6""",2126.667,39,+1
143,T144,T144,Roberto Castro,92,"54' 7""",3331.333,61,-12
144,T144,T144,Matt Every,80,"54' 7""",2564.75,47,-4
145,146,146,Jimmy Walker,101,"54' 8""",4155.083,76,-17
146,147,147,Marco Dawson,60,"54' 11""",1977.1670000000001,36,-3
147,T148,T148,Sangmoon Bae,81,"55' 1""",2534.0,46,+2
148,T148,T148,Jason Bohn,81,"55' 1""",2917.917,53,-3
149,T148,T148,Colt Knost,79,"55' 1""",2697.667,49,-7
150,T151,T151,J.J. Killeen,101,"55' 2""",3422.25,62,+2
151,T151,T151,Dicky Pride,62,"55' 2""",2427.083,44,-12
152,T151,T151,Chez Reavie,83,"55' 2""",3696.667,67,-2
153,T151,T151,Vaughn Taylor,81,"55' 2""",2482.667,45,+5
154,T151,T151,Camilo Villegas,79,"55' 2""",3586.0,65,-11
155,T156,T156,Arjun Atwal,79,"55' 5""",3047.417,55,-6
156,T156,T156,Rory Sabbatini,84,"55' 5""",3544.0,64,-11
157,T158,T158,Martin Laird,77,"55' 6""",2885.333,52,-13
158,T158,T158,Kyle Reifers,86,"55' 6""",3221.083,58,-7
159,160,160,Danny Lee,74,"55' 7""",2445.833,44,-2
160,161,161,Trevor Immelman,76,"55' 8""",3285.917,59,-14
161,162,162,Stuart Appleby,75,"55' 10""",2678.167,48,-11
162,163,163,Brendan Steele,77,"55' 11""",3245.083,58,-8
163,164,164,John Huh,99,"56' 3""",4219.333,75,-12
164,165,165,Matt Jones,53,"56' 5""",1750.0,31,-6
165,166,166,Bill Haas,79,"56' 7""",3337.417,59,-12
166,167,167,Scott Dunlap,57,"57' 1""",2396.417,42,-8
167,168,168,Daniel Summerhays,81,"57' 2""",3373.167,59,-7
168,169,169,Johnson Wagner,88,"57' 3""",4121.583,72,-8
169,170,170,William McGirt,96,"57' 4""",3438.167,60,-5
170,171,171,Jason Day,57,"57' 5""",2010.5,35,+4
171,172,172,Troy Kelly,68,"57' 6""",1896.5829999999999,33,-6
172,T173,T173,Kevin Na,80,"57' 7""",3166.333,55,-16
173,T173,T173,Nick O'Hern,78,"57' 7""",3339.583,58,+9
174,175,175,Rod Pampling,88,"57' 10""",3527.833,61,-8
175,176,176,J.J. Henry,93,"58' 4""",3151.5,54,-7
176,T177,T177,Padraig Harrington,67,"58' 7""",2226.333,38,-8
177,T177,T177,Bubba Watson,68,"58' 7""",2401.167,41,-1
178,179,179,Michael Bradley,63,"58' 10""",2471.917,42,-1
179,180,180,John Senden,81,"58' 11""",3770.0,64,-12
180,T181,T181,Justin Leonard,79,"59' 3""",3142.417,53,E
181,T181,T181,Ian Poulter,57,"59' 3""",2488.167,42,-5
182,183,183,David Mathis,83,"60' 4""",3316.417,55,-2
183,184,184,James Driscoll,83,"60' 6""",3269.0,54,-8
184,185,185,Erik Compton,81,"60' 7""",2847.25,47,-1
185,186,186,Sung Kang,75,"61' 4""",3068.25,50,+15
186,T187,T187,Jonathan Byrd,69,"61' 5""",3622.417,59,-4
187,T187,T187,"Ted Potter, Jr.",77,"61' 5""",2579.5,42,+5
188,189,189,Greg Chalmers,88,"61' 8""",3944.75,64,-10
189,190,190,Derek Lamely,64,"65' 5""",2680.5,41,+2
190,191,191,Aaron Baddeley,73,"69' 4""",3326.583,48,-3
