,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Roland Thatcher,55,"11' 5""",45.667,4,+3
1,2,2,Jerry Kelly,84,"12' 4""",110.917,9,E
2,3,3,Camilo Villegas,79,"13' 5""",53.667,4,E
3,4,4,Jason Day,57,"13' 6""",94.25,7,-3
4,5,5,Bill Haas,79,"14' 3""",85.25,6,E
5,6,6,K.J. Choi,71,"14' 7""",58.167,4,+2
6,7,7,Steve Stricker,73,"14' 8""",102.583,7,E
7,8,8,John Rollins,81,"14' 9""",147.667,10,+2
8,9,9,Padraig Harrington,67,"14' 11""",74.667,5,E
9,T10,T10,James Driscoll,83,"15' 1""",105.417,7,+1
10,T10,T10,Bill Lunde,83,"15' 1""",195.75,13,E
11,T10,T10,Greg Owen,90,"15' 1""",256.83299999999997,17,+3
12,T13,T13,Matt Bettencourt,80,"15' 6""",139.667,9,+4
13,T13,T13,Mark Wilson,84,"15' 6""",77.417,5,-2
14,15,15,Vaughn Taylor,81,"15' 7""",109.0,7,E
15,16,16,Luke Donald,63,"16' 1""",64.167,4,E
16,17,17,Tom Pernice Jr.,62,"16' 7""",165.5,10,+2
17,18,18,Rickie Fowler,84,"16' 8""",166.583,10,-2
18,T19,T19,Hunter Haas,69,"16' 10""",117.75,7,+4
19,T19,T19,Justin Rose,69,"16' 10""",184.75,11,-3
20,21,21,Justin Leonard,79,"16' 11""",186.0,11,+6
21,22,22,"Ted Potter, Jr.",77,"17' 3""",138.167,8,+1
22,23,23,Scott Dunlap,57,"17' 4""",34.583,2,+1
23,24,24,David Toms,60,"17' 10""",160.5,9,+2
24,T25,T25,Brian Gay,91,"17' 11""",107.583,6,+2
25,T25,T25,Nick Watney,97,"17' 11""",107.417,6,+1
26,27,27,Stewart Cink,71,"18' 0""",180.167,10,E
27,28,28,Chris Kirk,93,"18' 2""",181.75,10,+5
28,29,29,Matt Jones,53,"18' 3""",91.25,5,-2
29,30,30,Tommy Gainey,98,"18' 4""",183.0,10,+4
30,T31,T31,Cameron Beckman,81,"18' 5""",128.667,7,E
31,T31,T31,J.B. Holmes,90,"18' 5""",441.667,24,E
32,T33,T33,Scott Brown,65,"18' 7""",129.917,7,+4
33,T33,T33,Miguel Angel Carballo,73,"18' 7""",166.917,9,+9
34,35,35,David Mathis,83,"18' 11""",132.667,7,+3
35,36,36,Jim Furyk,85,"19' 0""",95.083,5,+1
36,37,37,Stephen Gangluff,57,"19' 1""",114.583,6,+3
37,T38,T38,Ben Curtis,62,"19' 3""",115.5,6,+3
38,T38,T38,Chris DiMarco,83,"19' 3""",230.75,12,+8
39,T40,T40,Ben Crane,73,"19' 4""",251.75,13,E
40,T40,T40,Robert Karlsson,54,"19' 4""",77.167,4,+2
41,42,42,Billy Horschel,63,"19' 5""",77.583,4,-1
42,43,43,Phil Mickelson,79,"19' 7""",176.333,9,+4
43,T44,T44,Erik Compton,81,"19' 8""",295.0,15,+2
44,T44,T44,Bryce Molder,83,"19' 8""",157.5,8,+1
45,T44,T44,Daniel Summerhays,81,"19' 8""",157.083,8,E
46,T47,T47,William McGirt,96,"19' 9""",197.167,10,E
47,T47,T47,Kevin Stadler,85,"19' 9""",79.0,4,E
48,49,49,D.A. Points,88,"19' 10""",119.0,6,+2
49,50,50,Rory Sabbatini,84,"20' 1""",281.41700000000003,14,+2
50,51,51,Jason Kokrak,79,"20' 3""",202.25,10,E
51,T52,T52,Kevin Na,80,"20' 4""",142.333,7,+2
52,T52,T52,Jeff Overton,101,"20' 4""",488.333,24,-2
53,T54,T54,J.J. Killeen,101,"20' 5""",387.333,19,+2
54,T54,T54,Matt Kuchar,86,"20' 5""",245.083,12,+2
55,T54,T54,Rocco Mediate,70,"20' 5""",265.91700000000003,13,+1
56,T54,T54,Jhonattan Vegas,77,"20' 5""",346.75,17,-3
57,58,58,Johnson Wagner,88,"20' 6""",266.83299999999997,13,+2
58,59,59,Ryo Ishikawa,54,"20' 7""",205.583,10,E
59,60,60,Brandt Snedeker,81,"20' 8""",165.167,8,+3
60,61,61,Charley Hoffman,88,"20' 9""",269.83299999999997,13,+9
61,62,62,Blake Adams,107,"20' 11""",188.167,9,+2
62,63,63,Bobby Gates,87,"21' 0""",251.833,12,+1
63,64,64,Jonathan Byrd,69,"21' 1""",273.91700000000003,13,+6
64,T65,T65,Ángel Cabrera,54,"21' 2""",274.66700000000003,13,-1
65,T65,T65,Matt Every,80,"21' 2""",169.25,8,-1
66,67,67,D.J. Trahan,73,"21' 4""",128.083,6,+1
67,68,68,Sung Kang,75,"21' 5""",428.25,20,+9
68,69,69,Patrick Sheehan,58,"21' 7""",172.667,8,+2
69,T70,T70,Harrison Frazar,56,"21' 8""",324.75,15,+1
70,T70,T70,Tim Herron,88,"21' 8""",281.33299999999997,13,-4
71,72,72,Ryuji Imada,78,"21' 11""",328.667,15,+7
72,73,73,Billy Hurley III,70,"22' 1""",154.583,7,+2
73,74,74,Brendon de Jonge,115,"22' 2""",221.333,10,+1
74,75,75,Webb Simpson,77,"22' 3""",333.417,15,-5
75,T76,T76,Robert Garrigus,89,"22' 6""",157.75,7,+1
76,T76,T76,Jeff Maggert,83,"22' 6""",247.583,11,+1
77,T76,T76,Hunter Mahan,88,"22' 6""",247.167,11,+5
78,79,79,Jonas Blixt,72,"22' 10""",228.167,10,+4
79,80,80,Brendan Steele,77,"22' 11""",183.333,8,E
80,T81,T81,Dustin Johnson,70,"23' 1""",184.417,8,-1
81,T81,T81,Tiger Woods,69,"23' 1""",138.25,6,+3
82,T83,T83,Charlie Beljan,61,"23' 2""",277.58299999999997,12,+2
83,T83,T83,Michael Bradley,63,"23' 2""",324.75,14,+3
84,T83,T83,Brian Harman,101,"23' 2""",231.833,10,+4
85,T83,T83,Chris Stroud,86,"23' 2""",185.167,8,+3
86,87,87,Russell Knox,72,"23' 6""",117.667,5,+3
87,88,88,Keegan Bradley,90,"23' 8""",236.75,10,-2
88,T89,T89,Bud Cauley,99,"23' 9""",403.167,17,+5
89,T89,T89,Gary Christian,91,"23' 9""",190.25,8,+6
90,91,91,Daniel Chopra,55,"23' 11""",167.667,7,E
91,92,92,Chad Campbell,84,"24' 0""",240.0,10,+3
92,93,93,Bubba Watson,68,"24' 1""",264.66700000000003,11,+1
93,94,94,Bob Estes,78,"24' 3""",242.75,10,+4
94,T95,T95,Ricky Barnes,92,"24' 4""",292.0,12,+2
95,T95,T95,Ian Poulter,57,"24' 4""",97.333,4,E
96,97,97,Kevin Chappell,91,"24' 5""",341.417,14,+8
97,98,98,Steve Wheatcroft,56,"24' 9""",247.667,10,+8
98,99,99,Josh Teater,97,"24' 11""",324.16700000000003,13,+5
99,T100,T100,John Daly,50,"25' 1""",251.083,10,-1
100,T100,T100,Vijay Singh,99,"25' 1""",351.25,14,+4
101,102,102,Zach Johnson,95,"25' 3""",151.5,6,+4
102,T103,T103,Will Claxton,99,"25' 4""",329.25,13,+3
103,T103,T103,Marco Dawson,60,"25' 4""",227.75,9,+2
104,T103,T103,Derek Lamely,64,"25' 4""",177.417,7,+4
105,T106,T106,Troy Kelly,68,"25' 7""",179.333,7,+5
106,T106,T106,Charlie Wi,86,"25' 7""",281.25,11,+4
107,T108,T108,Heath Slocum,93,"25' 10""",258.66700000000003,10,+5
108,T108,T108,Gary Woodland,70,"25' 10""",206.917,8,+3
109,110,110,Charl Schwartzel,56,"25' 11""",155.25,6,+2
110,111,111,Geoff Ogilvy,73,"26' 1""",417.5,16,+5
111,112,112,Michael Thompson,80,"26' 2""",104.75,4,+1
112,T113,T113,Charles Howell III,98,"26' 4""",263.25,10,+1
113,T113,T113,Kevin Kisner,69,"26' 4""",210.5,8,+4
114,T113,T113,Sean O'Hair,84,"26' 4""",394.833,15,+10
115,116,116,Kevin Streelman,89,"26' 5""",184.917,7,+7
116,T117,T117,Tommy Biershenk,74,"26' 9""",374.917,14,+7
117,T117,T117,Roberto Castro,92,"26' 9""",320.91700000000003,12,+4
118,T117,T117,Edward Loar,59,"26' 9""",347.667,13,+7
119,T120,T120,Gavin Coles,72,"26' 10""",348.75,13,+4
120,T120,T120,Adam Scott,59,"26' 10""",134.083,5,E
121,122,122,Pat Perez,81,"27' 0""",188.75,7,E
122,123,123,Mark Anderson,75,"27' 1""",352.333,13,+4
123,T124,T124,Jason Dufner,83,"27' 2""",244.333,9,+6
124,T124,T124,Dicky Pride,62,"27' 2""",217.417,8,+3
125,126,126,Richard Lee,71,"27' 7""",303.08299999999997,11,+8
126,127,127,Kyle Stanley,86,"27' 9""",389.0,14,+3
127,128,128,Stephen Ames,54,"28' 0""",224.25,8,+2
128,129,129,Nick O'Hern,78,"28' 2""",366.5,13,+6
129,130,130,Chez Reavie,83,"28' 3""",56.5,2,+2
130,131,131,Martin Flores,95,"28' 4""",566.4169999999999,20,+5
131,132,132,Davis Love III,64,"28' 5""",284.0,10,+5
132,T133,T133,Martin Laird,77,"28' 6""",228.167,8,+2
133,T133,T133,Louis Oosthuizen,65,"28' 6""",228.0,8,E
134,135,135,Boo Weekley,74,"28' 9""",230.083,8,+4
135,136,136,Cameron Tringale,88,"28' 10""",201.667,7,+3
136,T137,T137,Sergio Garcia,57,"28' 11""",57.833,2,+1
137,T137,T137,Mathew Goggin,65,"28' 11""",231.0,8,-2
138,139,139,Greg Chalmers,88,"29' 1""",319.75,11,+9
139,T140,T140,Marc Leishman,84,"29' 3""",351.25,12,+3
140,T140,T140,Troy Matteson,100,"29' 3""",526.4169999999999,18,+3
141,T140,T140,Rory McIlroy,60,"29' 3""",175.667,6,+3
142,143,143,John Senden,81,"29' 4""",234.5,8,-2
143,144,144,Graham DeLaet,79,"29' 5""",411.833,14,+1
144,145,145,Stuart Appleby,75,"29' 6""",206.5,7,+2
145,146,146,Nathan Green,73,"29' 8""",326.75,11,+2
146,T147,T147,John Huh,99,"29' 9""",357.417,12,+1
147,T147,T147,Henrik Stenson,51,"29' 9""",238.167,8,+4
148,149,149,Billy Mayfair,90,"29' 11""",239.083,8,+5
149,150,150,Tim Clark,60,"30' 0""",240.25,8,-1
150,151,151,Ryan Moore,89,"30' 2""",422.0,14,+4
151,T152,T152,Spencer Levin,81,"30' 6""",396.833,13,+2
152,T152,T152,Lee Westwood,60,"30' 6""",152.583,5,+4
153,154,154,Danny Lee,74,"30' 8""",214.75,7,-1
154,155,155,Trevor Immelman,76,"31' 1""",248.5,8,+3
155,T156,T156,Aaron Baddeley,73,"31' 3""",468.333,15,+2
156,T156,T156,Seung-Yul Noh,105,"31' 3""",625.75,20,+5
157,158,158,John Mallinger,74,"31' 4""",156.833,5,E
158,159,159,Andres Romero,68,"31' 6""",346.833,11,E
159,160,160,Freddie Jacobson,61,"31' 10""",190.833,6,+2
160,161,161,Rod Pampling,88,"32' 1""",352.833,11,+6
161,162,162,Brian Davis,91,"32' 3""",418.75,13,+1
162,T163,T163,Carl Pettersson,92,"32' 5""",356.25,11,+7
163,T163,T163,Scott Piercy,95,"32' 5""",389.417,12,+5
164,T163,T163,Jimmy Walker,101,"32' 5""",292.08299999999997,9,+3
165,166,166,Chris Couch,61,"32' 8""",294.0,9,E
166,167,167,Scott Stallings,78,"32' 9""",425.583,13,+5
167,168,168,Kyle Thompson,51,"33' 0""",131.833,4,+2
168,169,169,Robert Allenby,76,"33' 1""",363.5,11,+9
169,170,170,Harris English,98,"33' 5""",401.333,12,+5
170,171,171,Bo Van Pelt,84,"33' 10""",372.333,11,+7
171,172,172,George McNeill,85,"34' 2""",478.5,14,+10
172,173,173,Colt Knost,79,"34' 8""",311.83299999999997,9,+11
173,174,174,Kyle Reifers,86,"35' 1""",420.75,12,+5
174,175,175,Ernie Els,80,"35' 3""",211.417,6,+2
175,176,176,Garth Mulroy,59,"35' 4""",353.25,10,+4
176,177,177,Kris Blanks,65,"35' 7""",320.58299999999997,9,+2
177,178,178,Ken Duke,104,"36' 1""",324.83299999999997,9,E
178,T179,T179,David Hearn,95,"36' 3""",579.75,16,+9
179,T179,T179,Graeme McDowell,55,"36' 3""",217.667,6,+5
180,181,181,J.J. Henry,93,"36' 6""",438.167,12,+8
181,182,182,Sangmoon Bae,81,"36' 8""",293.33299999999997,8,+2
182,183,183,Brandt Jobe,57,"36' 10""",147.167,4,E
183,184,184,Alexandre Rocha,62,"38' 0""",304.16700000000003,8,+7
184,185,185,Tom Gillis,75,"38' 3""",267.5,7,+2
185,186,186,Y.E. Yang,64,"39' 10""",119.583,3,+3
186,187,187,Arjun Atwal,79,"41' 4""",578.3330000000001,14,+8
187,188,188,Brendon Todd,78,"43' 8""",349.0,8,+2
188,189,189,Ryan Palmer,81,"47' 5""",237.083,5,+2
189,190,190,Jason Bohn,81,"50' 4""",603.5830000000001,12,+9
190,191,191,John Merrick,83,"51' 2""",204.667,4,+1
