,Approach_250-275_yards_RTP_RANK THIS WEEK,Approach_250-275_yards_RTP_RANK LAST WEEK,Approach_250-275_yards_RTP_PLAYER NAME,Approach_250-275_yards_RTP_ROUNDS,Approach_250-275_yards_RTP_AVG RTP
172,T173,T173,John Daly,50,-.308
173,T173,T173,Jeff Maggert,83,-.308
174,175,175,Alexandre Rocha,62,-.286
175,176,176,Robert Garrigus,89,-.269
176,T177,T177,Stephen Gangluff,57,-.267
177,T177,T177,Davis Love III,64,-.267
178,T179,T179,Robert Allenby,76,-.250
179,T179,T179,David Toms,60,-.250
180,181,181,Chad Campbell,84,-.241
181,182,182,Michael Bradley,63,-.238
182,183,183,Brendan Steele,77,-.227
183,184,184,Cameron Beckman,81,-.222
184,T185,T185,Bill Haas,79,-.200
185,T185,T185,Dicky Pride,62,-.200
186,T185,T185,Kevin Stadler,85,-.200
187,188,188,Patrick Sheehan,58,-.182
188,189,189,Erik Compton,81,-.172
189,190,190,Martin Flores,95,-.125
190,191,191,Derek Lamely,64,E
