,Birdie_or_Better_Percentage_-_150-175_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_150-175_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_150-175_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_150-175_ya_ROUNDS,Birdie_or_Better_Percentage_-_150-175_ya_%,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_150-175_ya_TOTAL HOLES
141,T141,T141,Bubba Watson,68,13.1,22,168
142,143,143,Tommy Gainey,98,13.02,44,338
143,T144,T144,Kris Blanks,65,12.93,30,232
144,T144,T144,Steve Wheatcroft,56,12.93,19,147
145,146,146,Dustin Johnson,70,12.89,25,194
146,147,147,Mark Wilson,84,12.85,37,288
147,148,148,Michael Thompson,80,12.83,34,265
148,T149,T149,Stephen Ames,54,12.82,20,156
149,T149,T149,Matt Bettencourt,80,12.82,30,234
150,T149,T149,John Senden,81,12.82,30,234
151,152,152,Stuart Appleby,75,12.77,35,274
152,153,153,Camilo Villegas,79,12.73,35,275
153,154,154,Gary Woodland,70,12.69,25,197
154,155,155,Rod Pampling,88,12.55,31,247
155,156,156,John Mallinger,74,12.45,34,273
156,157,157,Stephen Gangluff,57,12.43,21,169
157,158,158,Tim Herron,88,12.37,35,283
158,159,159,Roberto Castro,92,12.34,39,316
159,160,160,Mark Anderson,75,12.33,28,227
160,161,161,John Daly,50,12.32,17,138
161,162,162,Brian Davis,91,12.27,34,277
162,163,163,Sangmoon Bae,81,12.25,25,204
163,164,164,Aaron Baddeley,73,12.22,27,221
164,165,165,Cameron Tringale,88,12.15,35,288
165,166,166,James Driscoll,83,12.07,35,290
166,167,167,Matt Jones,53,11.98,23,192
167,168,168,Rocco Mediate,70,11.87,26,219
168,T169,T169,Rickie Fowler,84,11.79,33,280
169,T169,T169,Colt Knost,79,11.79,29,246
170,171,171,Ryo Ishikawa,54,11.76,18,153
171,172,172,Daniel Chopra,55,11.72,17,145
172,173,173,Tom Pernice Jr.,62,11.7,22,188
173,174,174,Brandt Jobe,57,11.62,23,198
174,175,175,Kyle Reifers,86,11.59,32,276
175,176,176,Miguel Angel Carballo,73,11.5,26,226
176,177,177,William McGirt,96,11.48,35,305
177,178,178,Chris Stroud,86,11.4,31,272
178,179,179,Boo Weekley,74,11.3,27,239
179,T180,T180,Kevin Chappell,91,11.11,29,261
180,T180,T180,Kevin Kisner,69,11.11,23,207
181,182,182,Brendan Steele,77,10.8,27,250
182,183,183,Chris Couch,61,10.78,22,204
183,184,184,Mathew Goggin,65,10.7,23,215
184,185,185,Kyle Stanley,86,10.66,29,272
185,186,186,Greg Chalmers,88,10.63,32,301
186,187,187,Bobby Gates,87,10.45,30,287
187,188,188,Edward Loar,59,10.3,17,165
188,189,189,Sung Kang,75,10.29,25,243
189,190,190,Billy Mayfair,90,10.16,32,315
190,191,191,Geoff Ogilvy,73,9.85,20,203
