,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
145,T146,T146,Charlie Beljan,61,"134' 9""",134.75,1,E
146,T146,T146,Chris Kirk,93,"134' 9""",539.0830000000001,4,E
147,148,148,Stewart Cink,71,"136' 0""",407.917,3,-2
148,149,149,Brian Davis,91,"136' 8""",136.667,1,E
149,150,150,Bo Van Pelt,84,"136' 10""",410.417,3,-1
150,151,151,Ian Poulter,57,"137' 3""",137.25,1,E
151,152,152,Ben Crane,73,"139' 4""",418.0,3,-2
152,153,153,Y.E. Yang,64,"140' 7""",281.16700000000003,2,+2
153,154,154,Justin Rose,69,"141' 7""",141.583,1,E
154,155,155,Kyle Thompson,51,"144' 8""",144.667,1,E
155,156,156,Henrik Stenson,51,"145' 0""",290.0,2,E
156,157,157,Chris Couch,61,"146' 10""",293.66700000000003,2,E
157,158,158,Ryo Ishikawa,54,"149' 9""",149.75,1,-1
158,159,159,Tiger Woods,69,"153' 4""",306.66700000000003,2,E
159,160,160,Trevor Immelman,76,"154' 2""",154.167,1,-1
160,161,161,Ryuji Imada,78,"155' 2""",310.33299999999997,2,-1
161,162,162,Steve Wheatcroft,56,"155' 6""",155.5,1,E
162,163,163,Stephen Ames,54,"158' 5""",158.417,1,-1
163,164,164,Arjun Atwal,79,"163' 1""",163.083,1,E
164,165,165,Stephen Gangluff,57,"166' 2""",166.167,1,-1
165,166,166,Colt Knost,79,"176' 7""",176.583,1,E
