,Approaches_from_50-125_yards_RANK THIS WEEK,Approaches_from_50-125_yards_RANK LAST WEEK,Approaches_from_50-125_yards_PLAYER NAME,Approaches_from_50-125_yards_ROUNDS,Approaches_from_50-125_yards_AVG,Approaches_from_50-125_yards_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_# OF ATTEMPTS,Approaches_from_50-125_yards_RELATIVE TO PAR
0,1,1,Steve Stricker,73,"14' 8""",2334.583,159,-22
1,2,2,Padraig Harrington,67,"15' 0""",1443.0,96,-14
2,3,3,Jason Bohn,81,"15' 9""",2861.0,182,-31
3,4,4,Graeme McDowell,55,"15' 11""",1561.5829999999999,98,-21
4,5,5,Charlie Wi,86,"16' 1""",2795.167,174,-39
5,6,6,Rickie Fowler,84,"16' 4""",2715.417,166,-25
6,T7,T7,Marco Dawson,60,"16' 5""",2185.0,133,-10
7,T7,T7,Charley Hoffman,88,"16' 5""",3069.083,187,-41
8,T7,T7,Justin Leonard,79,"16' 5""",3165.583,193,-28
9,10,10,Tim Clark,60,"16' 6""",2752.333,167,-26
10,11,11,Brian Gay,91,"16' 7""",4054.917,244,-48
11,T12,T12,Daniel Chopra,55,"16' 8""",1885.4170000000001,113,-19
12,T12,T12,Brandt Snedeker,81,"16' 8""",2537.5,152,-37
13,T14,T14,John Daly,50,"16' 9""",1978.0,118,-24
14,T14,T14,Vaughn Taylor,81,"16' 9""",3346.667,200,-38
15,T16,T16,Ryuji Imada,78,"16' 10""",2523.333,150,-23
16,T16,T16,Jeff Overton,101,"16' 10""",3840.25,228,-39
17,T16,T16,Vijay Singh,99,"16' 10""",3462.0,206,-32
18,T19,T19,Brian Davis,91,"17' 0""",3920.417,231,-37
19,T19,T19,Sergio Garcia,57,"17' 0""",1496.8329999999999,88,-7
20,T21,T21,Ben Curtis,62,"17' 1""",2409.667,141,-31
21,T21,T21,Rocco Mediate,70,"17' 1""",2573.667,151,-28
22,T21,T21,Webb Simpson,77,"17' 1""",2558.333,150,-24
23,24,24,Lee Westwood,60,"17' 2""",1511.5,88,-10
24,T25,T25,Gary Christian,91,"17' 3""",3379.75,196,-32
25,T25,T25,Billy Mayfair,90,"17' 3""",2760.333,160,-18
26,T27,T27,John Mallinger,74,"17' 4""",2687.833,155,-21
27,T27,T27,Greg Owen,90,"17' 4""",3123.0,180,-32
28,T29,T29,Heath Slocum,93,"17' 5""",3774.833,217,-37
29,T29,T29,Nick Watney,97,"17' 5""",3379.25,194,-33
30,T31,T31,Luke Donald,63,"17' 6""",2065.667,118,-21
31,T31,T31,Nick O'Hern,78,"17' 6""",2969.75,170,-35
32,T31,T31,Kyle Thompson,51,"17' 6""",1822.6670000000001,104,-3
33,T34,T34,Freddie Jacobson,61,"17' 7""",1919.0,109,-10
34,T34,T34,Russell Knox,72,"17' 7""",2831.083,161,-25
35,T36,T36,Jonathan Byrd,69,"17' 8""",2327.917,132,-31
36,T36,T36,Brendon de Jonge,115,"17' 8""",3981.917,225,-34
37,T36,T36,Jason Dufner,83,"17' 8""",3106.167,176,-37
38,T36,T36,Y.E. Yang,64,"17' 8""",1837.8329999999999,104,-15
39,T40,T40,Chris DiMarco,83,"17' 9""",3048.667,172,-19
40,T40,T40,William McGirt,96,"17' 9""",3554.833,200,-42
41,T40,T40,Phil Mickelson,79,"17' 9""",2327.25,131,-26
42,T40,T40,Roland Thatcher,55,"17' 9""",2302.75,130,-12
43,T40,T40,Bo Van Pelt,84,"17' 9""",2501.0,141,-15
44,T45,T45,Stephen Ames,54,"17' 10""",1641.0829999999999,92,-7
45,T45,T45,Robert Garrigus,89,"17' 10""",3157.25,177,-8
46,T45,T45,Andres Romero,68,"17' 10""",1711.0,96,-10
47,T45,T45,Steve Wheatcroft,56,"17' 10""",1874.8329999999999,105,-22
48,T49,T49,Tommy Biershenk,74,"17' 11""",2523.833,141,-18
49,T49,T49,K.J. Choi,71,"17' 11""",2543.5,142,-26
50,T49,T49,Jeff Maggert,83,"17' 11""",3665.0,205,-29
51,T49,T49,Rory McIlroy,60,"17' 11""",1614.0,90,-14
52,T49,T49,Bryce Molder,83,"17' 11""",3755.75,210,-28
53,T49,T49,John Senden,81,"17' 11""",2418.167,135,-28
54,T55,T55,Roberto Castro,92,"18' 0""",3594.333,200,-26
55,T55,T55,Bob Estes,78,"18' 0""",2992.75,166,-2
56,T55,T55,Kyle Stanley,86,"18' 0""",2683.833,149,-17
57,T58,T58,Matt Bettencourt,80,"18' 1""",2439.5,135,-23
58,T58,T58,Michael Bradley,63,"18' 1""",2566.167,142,-7
59,T58,T58,Colt Knost,79,"18' 1""",3627.167,201,-7
60,T58,T58,"Ted Potter, Jr.",77,"18' 1""",3133.917,173,-25
61,T58,T58,David Toms,60,"18' 1""",2428.583,134,-2
62,T63,T63,Greg Chalmers,88,"18' 2""",3118.667,172,-15
63,T63,T63,Stewart Cink,71,"18' 2""",2160.0,119,-2
64,T63,T63,Erik Compton,81,"18' 2""",2672.75,147,-14
65,T63,T63,Bobby Gates,87,"18' 2""",3292.417,181,-20
66,T63,T63,Jerry Kelly,84,"18' 2""",3228.417,178,-29
67,T63,T63,David Mathis,83,"18' 2""",3504.5,193,-46
68,T63,T63,Tom Pernice Jr.,62,"18' 2""",2320.333,128,-8
69,T63,T63,Rory Sabbatini,84,"18' 2""",3417.917,188,-19
70,T71,T71,Ricky Barnes,92,"18' 3""",3451.833,189,-26
71,T71,T71,Tommy Gainey,98,"18' 3""",4506.167,247,-29
72,T71,T71,Garth Mulroy,59,"18' 3""",2102.083,115,-16
73,T71,T71,Justin Rose,69,"18' 3""",2048.333,112,-22
74,T71,T71,Jimmy Walker,101,"18' 3""",3223.75,177,-29
75,T76,T76,J.B. Holmes,90,"18' 4""",3613.167,197,-21
76,T76,T76,Chris Kirk,93,"18' 4""",3820.25,208,-23
77,T76,T76,Jason Kokrak,79,"18' 4""",3122.5,170,-14
78,T76,T76,Rod Pampling,88,"18' 4""",3523.5,192,-27
79,T76,T76,John Rollins,81,"18' 4""",3747.0,204,-30
80,T81,T81,Will Claxton,99,"18' 5""",4411.333,239,-60
81,T81,T81,Ernie Els,80,"18' 5""",2829.75,154,-13
82,T81,T81,John Merrick,83,"18' 5""",2988.75,162,-29
83,T81,T81,Ryan Palmer,81,"18' 5""",3480.083,189,-33
84,T81,T81,Kyle Reifers,86,"18' 5""",4317.167,234,-33
85,T81,T81,Camilo Villegas,79,"18' 5""",3752.083,204,-19
86,T81,T81,Tiger Woods,69,"18' 5""",1882.1670000000001,102,-12
87,T88,T88,Ben Crane,73,"18' 6""",3071.25,166,-19
88,T88,T88,Trevor Immelman,76,"18' 6""",2480.667,134,-4
