,Proximity_to_Hole_from__10_yards_RANK THIS WEEK,Proximity_to_Hole_from__10_yards_RANK LAST WEEK,Proximity_to_Hole_from__10_yards_PLAYER NAME,Proximity_to_Hole_from__10_yards_ROUNDS,Proximity_to_Hole_from__10_yards_AVG DTP,Proximity_to_Hole_from__10_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from__10_yards_# OF SHOTS,Proximity_to_Hole_from__10_yards_SCRAMBLING RANK
91,T86,,Brad Fritsch,56,"3' 7""",215.25,60,151
92,T86,,Cody Gribble,79,"3' 7""",464.417,129,173
93,T86,,Zach Johnson,81,"3' 7""",398.0,111,69
94,T86,,Ryan Moore,82,"3' 7""",417.917,117,143
95,T86,,Patrick Reed,107,"3' 7""",523.0,146,48
96,T86,,Rory Sabbatini,71,"3' 7""",300.08299999999997,83,115
97,T86,,Shawn Stefani,72,"3' 7""",327.33299999999997,91,78
98,T99,,Zac Blair,105,"3' 8""",469.667,129,3
99,T99,,Rafa Cabrera Bello,63,"3' 8""",283.91700000000003,77,50
100,T99,,Derek Fathauer,81,"3' 8""",461.833,127,180
101,T99,,Smylie Kaufman,76,"3' 8""",396.75,108,168
102,T99,,Spencer Levin,89,"3' 8""",361.167,99,43
103,T99,,William McGirt,89,"3' 8""",349.0,95,134
104,T99,,D.A. Points,68,"3' 8""",330.833,91,162
105,T99,,Charl Schwartzel,63,"3' 8""",363.083,99,56
106,T99,,Adam Scott,58,"3' 8""",195.333,53,83
107,T99,,Chris Stroud,67,"3' 8""",288.66700000000003,79,82
108,T99,,Daniel Summerhays,100,"3' 8""",477.5,131,142
109,T99,,Hudson Swafford,94,"3' 8""",473.583,130,164
110,T111,,Bud Cauley,92,"3' 9""",376.5,101,86
111,T111,,Brandon Hagy,85,"3' 9""",379.917,101,61
112,T111,,Mark Hubbard,81,"3' 9""",424.667,113,106
113,T111,,Matt Jones,64,"3' 9""",300.66700000000003,80,16
114,T111,,Whee Kim,74,"3' 9""",349.667,93,31
115,T111,,Chris Kirk,89,"3' 9""",396.917,106,174
116,T111,,Danny Lee,93,"3' 9""",565.6669999999999,150,167
117,T111,,Ben Martin,86,"3' 9""",431.25,114,108
118,T111,,Grayson Murray,94,"3' 9""",658.75,176,181
119,T111,,C.T. Pan,88,"3' 9""",412.583,110,58
120,T111,,Chez Reavie,98,"3' 9""",523.8330000000001,140,15
121,T111,,Tim Wilkinson,64,"3' 9""",271.83299999999997,72,24
122,T123,,Ernie Els,52,"3' 10""",248.667,65,157
123,T123,,Russell Henley,99,"3' 10""",453.083,118,131
124,T123,,John Huh,92,"3' 10""",491.333,128,10
125,T123,,Patton Kizzire,84,"3' 10""",404.5,106,177
126,T123,,Luke List,102,"3' 10""",485.75,127,152
127,T123,,Troy Merritt,82,"3' 10""",469.833,122,112
128,T123,,Sean O'Hair,84,"3' 10""",446.25,116,129
129,T123,,Louis Oosthuizen,69,"3' 10""",315.16700000000003,82,21
130,T123,,Cameron Percy,71,"3' 10""",292.41700000000003,77,59
131,T123,,Carl Pettersson,63,"3' 10""",366.167,95,179
132,T123,,J.T. Poston,95,"3' 10""",540.3330000000001,141,77
133,T123,,Jordan Spieth,85,"3' 10""",389.917,102,36
134,T123,,Michael Thompson,60,"3' 10""",247.25,65,100
135,T123,,Kevin Tway,96,"3' 10""",422.667,110,92
136,T137,,Steven Alker,69,"3' 11""",300.33299999999997,76,76
137,T137,,Ricky Barnes,100,"3' 11""",445.917,114,68
138,T137,,Jonas Blixt,74,"3' 11""",371.583,95,107
139,T137,,Jason Bohn,75,"3' 11""",464.333,118,133
140,T137,,Emiliano Grillo,90,"3' 11""",482.667,124,148
141,T137,,Charley Hoffman,112,"3' 11""",648.8330000000001,166,141
142,T137,,Phil Mickelson,85,"3' 11""",486.167,125,71
143,T137,,Jonathan Randolph,68,"3' 11""",376.417,97,140
144,T137,,Xander Schauffele,96,"3' 11""",397.25,102,137
145,T137,,Justin Thomas,86,"3' 11""",372.333,96,53
146,T147,,Steven Bowditch,59,"4' 0""",282.83299999999997,70,185
147,T147,,Scott Brown,95,"4' 0""",553.8330000000001,139,90
148,T147,,Brett Drewitt,57,"4' 0""",369.167,92,85
149,T147,,Martin Flores,88,"4' 0""",348.5,88,135
150,T147,,Si Woo Kim,80,"4' 0""",402.333,101,169
151,T147,,Andrew Loupe,55,"4' 0""",374.417,93,187
152,T147,,Ryan Palmer,61,"4' 0""",339.5,85,124
153,T147,,Sam Saunders,76,"4' 0""",447.833,111,113
154,T147,,Scott Stallings,81,"4' 0""",500.0,124,165
155,T147,,Vaughn Taylor,90,"4' 0""",453.25,114,54
156,T147,,Nick Taylor,97,"4' 0""",522.8330000000001,132,35
157,T147,,Richy Werenski,81,"4' 0""",398.083,99,51
158,T159,,K.J. Choi,72,"4' 1""",339.917,83,57
159,T159,,Jason Dufner,89,"4' 1""",398.25,98,127
160,T159,,Rickie Fowler,78,"4' 1""",340.583,84,22
161,T159,,Jim Herman,77,"4' 1""",433.583,107,155
162,T159,,Dustin Johnson,77,"4' 1""",376.833,93,26
163,T159,,Patrick Rodgers,76,"4' 1""",417.583,102,182
164,T159,,Boo Weekley,75,"4' 1""",518.9169999999999,127,153
165,T166,,Brian Campbell,55,"4' 2""",310.0,75,144
166,T166,,Fabián Gómez,61,"4' 2""",340.833,82,101
167,T166,,Billy Horschel,88,"4' 2""",454.667,110,176
168,T166,,Sung Kang,104,"4' 2""",553.0,133,136
169,T166,,Martin Laird,83,"4' 2""",438.25,106,47
170,T166,,Brett Stegmaier,78,"4' 2""",351.667,85,188
171,T166,,Harold Varner III,101,"4' 2""",557.4169999999999,135,138
172,T173,,Luke Donald,50,"4' 3""",248.333,58,74
173,T173,,Jason Kokrak,95,"4' 3""",504.667,118,172
174,T173,,Hunter Mahan,73,"4' 3""",377.083,88,120
175,T173,,Justin Rose,66,"4' 3""",355.917,84,80
176,T177,,Søren Kjeldsen,58,"4' 4""",257.33299999999997,59,186
177,T177,,Kyle Stanley,104,"4' 4""",635.75,146,116
178,T177,,Robert Streb,98,"4' 4""",456.0,106,96
179,T180,,Ryan Armour,63,"4' 5""",346.0,78,117
180,T180,,Patrick Cantlay,52,"4' 5""",340.25,77,62
181,T180,,Michael Kim,94,"4' 5""",551.8330000000001,125,98
182,T183,,Dominic Bozzelli,69,"4' 6""",432.25,96,125
183,T183,,Brooks Koepka,88,"4' 6""",616.0,137,154
184,T183,,Hideki Matsuyama,83,"4' 6""",446.25,100,41
185,186,,Miguel Angel Carballo,63,"4' 9""",259.83299999999997,55,175
186,187,,Kevin Streelman,90,"4' 10""",609.1669999999999,125,70
187,T188,,Branden Grace,70,"4' 11""",345.083,70,40
188,T188,,Shane Lowry,52,"4' 11""",286.41700000000003,58,165
189,190,,Kelly Kraft,75,"5' 1""",599.25,117,183
