,Sand_Saves_from_30_yards_RANK THIS WEEK,Sand_Saves_from_30_yards_RANK LAST WEEK,Sand_Saves_from_30_yards_PLAYER NAME,Sand_Saves_from_30_yards_ROUNDS,Sand_Saves_from_30_yards_%,Sand_Saves_from_30_yards_# OF SAVES,Sand_Saves_from_30_yards_# OF BUNKERS
53,54,,Kevin Kisner,105,42.11,8.0,19
54,T55,,Steven Alker,69,41.67,5.0,12
55,T55,,Aaron Baddeley,61,41.67,5.0,12
56,T55,,Geoff Ogilvy,80,41.67,5.0,12
57,58,,Camilo Villegas,76,41.18,7.0,17
58,T59,,Jason Day,71,40.0,2.0,5
59,T59,,Bill Haas,92,40.0,6.0,15
60,T59,,Søren Kjeldsen,58,40.0,4.0,10
61,T59,,Louis Oosthuizen,69,40.0,6.0,15
62,T59,,C.T. Pan,88,40.0,4.0,10
63,T59,,Robert Streb,98,40.0,4.0,10
64,T59,,Hudson Swafford,94,40.0,4.0,10
65,T59,,Michael Thompson,60,40.0,4.0,10
66,T59,,Jhonattan Vegas,95,40.0,2.0,5
67,T68,,Jonas Blixt,74,38.46,5.0,13
68,T68,,Luke List,102,38.46,5.0,13
69,T70,,Billy Horschel,88,37.5,6.0,16
70,T70,,D.A. Points,68,37.5,3.0,8
71,T70,,Tyrone Van Aswegen,105,37.5,6.0,16
72,T70,,Tim Wilkinson,64,37.5,3.0,8
73,T74,,Ken Duke,77,36.36,4.0,11
74,T74,,Tom Hoge,54,36.36,4.0,11
75,T74,,Kevin Na,86,36.36,4.0,11
76,T74,,Harold Varner III,101,36.36,4.0,11
77,T78,,Bud Cauley,92,35.71,5.0,14
78,T78,,Chris Kirk,89,35.71,5.0,14
79,T80,,Patton Kizzire,84,35.29,6.0,17
80,T80,,Cameron Tringale,89,35.29,6.0,17
81,T82,,Byeong Hun An,77,33.33,5.0,15
82,T82,,Mark Anderson,54,33.33,3.0,9
83,T82,,Jason Bohn,75,33.33,1.0,3
84,T82,,Keegan Bradley,104,33.33,4.0,12
85,T82,,Rafa Cabrera Bello,63,33.33,2.0,6
86,T82,,Alex Cejka,85,33.33,4.0,12
87,T82,,Greg Chalmers,75,33.33,8.0,24
88,T82,,J.J. Henry,92,33.33,4.0,12
89,T82,,Charley Hoffman,112,33.33,5.0,15
90,T82,,Charles Howell III,86,33.33,5.0,15
91,T82,,Shane Lowry,52,33.33,2.0,6
92,T82,,Troy Merritt,82,33.33,5.0,15
93,T82,,Ryan Palmer,61,33.33,1.0,3
94,T82,,Tag Ridings,67,33.33,3.0,9
95,T82,,Kyle Stanley,104,33.33,6.0,18
96,T82,,Brett Stegmaier,78,33.33,2.0,6
97,T82,,Chris Stroud,67,33.33,3.0,9
98,T82,,Bubba Watson,71,33.33,2.0,6
99,T82,,Boo Weekley,75,33.33,4.0,12
100,T82,,Richy Werenski,81,33.33,3.0,9
101,T82,,Steve Wheatcroft,51,33.33,2.0,6
102,103,,Si Woo Kim,80,31.82,7.0,22
103,104,,Kelly Kraft,75,31.58,6.0,19
104,T105,,David Hearn,93,31.25,5.0,16
105,T105,,Ryan Moore,82,31.25,5.0,16
106,T107,,Brandon Hagy,85,30.77,4.0,13
107,T107,,Brendan Steele,89,30.77,4.0,13
108,T107,,Kevin Streelman,90,30.77,4.0,13
109,T110,,Ryan Blaum,100,30.0,6.0,20
110,T110,,Derek Fathauer,81,30.0,6.0,20
111,T110,,Gonzalo Fernandez-Castaño,63,30.0,3.0,10
112,T110,,Ryo Ishikawa,56,30.0,3.0,10
113,T110,,Whee Kim,74,30.0,3.0,10
114,T110,,Brooks Koepka,88,30.0,3.0,10
115,T110,,William McGirt,89,30.0,3.0,10
116,T117,,Sean O'Hair,84,29.41,5.0,17
117,T117,,Patrick Rodgers,76,29.41,5.0,17
118,T119,,Ryan Brehm,83,28.57,4.0,14
119,T119,,Roberto Castro,70,28.57,2.0,7
120,T119,,Bryson DeChambeau,91,28.57,4.0,14
121,T119,,Martin Laird,83,28.57,4.0,14
122,T119,,Rick Lamb,54,28.57,2.0,7
123,T119,,Charl Schwartzel,63,28.57,2.0,7
124,125,,Bryce Molder,74,27.78,5.0,18
125,T126,,Steven Bowditch,59,27.27,3.0,11
126,T126,,Mackenzie Hughes,106,27.27,6.0,22
127,T126,,Andrew Loupe,55,27.27,3.0,11
128,T126,,J.T. Poston,95,27.27,3.0,11
129,T126,,Jonathan Randolph,68,27.27,3.0,11
130,T131,,Kevin Chappell,95,26.67,4.0,15
131,T131,,Rod Pampling,71,26.67,4.0,15
132,T131,,Rory Sabbatini,71,26.67,4.0,15
133,T134,,Wesley Bryan,95,25.0,3.0,12
134,T134,,Chad Collins,66,25.0,2.0,8
135,T134,,Ernie Els,52,25.0,2.0,8
136,T134,,Harris English,84,25.0,2.0,8
137,T134,,Jim Furyk,54,25.0,1.0,4
138,T134,,Andres Gonzales,73,25.0,2.0,8
139,T134,,Mark Hubbard,81,25.0,2.0,8
140,T134,,Jamie Lovemark,98,25.0,6.0,24
141,T134,,Graeme McDowell,56,25.0,2.0,8
142,T134,,Rory McIlroy,51,25.0,1.0,4
143,T134,,Trey Mullinax,88,25.0,3.0,12
144,T134,,Carl Pettersson,63,25.0,2.0,8
145,T134,,Seamus Power,86,25.0,2.0,8
146,T134,,Chez Reavie,98,25.0,4.0,16
147,T134,,Xander Schauffele,96,25.0,2.0,8
148,T134,,Adam Scott,58,25.0,1.0,4
149,T150,,Matt Every,76,23.53,4.0,17
150,T150,,Jason Kokrak,95,23.53,4.0,17
151,T150,,Kevin Tway,96,23.53,4.0,17
152,T153,,Paul Casey,94,23.08,3.0,13
153,T153,,K.J. Choi,72,23.08,3.0,13
154,T153,,Jason Dufner,89,23.08,3.0,13
155,T156,,Ryan Armour,63,22.22,2.0,9
156,T156,,Brett Drewitt,57,22.22,2.0,9
157,T156,,Russell Henley,99,22.22,2.0,9
158,T156,,Matt Jones,64,22.22,2.0,9
159,T156,,Nicholas Lindheim,58,22.22,2.0,9
160,161,,Nick Taylor,97,21.74,5.0,23
161,T162,,Marc Leishman,94,21.43,3.0,14
162,T162,,Shawn Stefani,72,21.43,3.0,14
163,T164,,Blayne Barber,77,20.0,2.0,10
164,T164,,Sergio Garcia,65,20.0,1.0,5
165,T164,,John Huh,92,20.0,4.0,20
166,T164,,Zach Johnson,81,20.0,3.0,15
167,T164,,Russell Knox,75,20.0,1.0,5
168,T164,,Kyle Reifers,96,20.0,3.0,15
169,T164,,Johnson Wagner,71,20.0,1.0,5
170,171,,Hunter Mahan,73,19.05,4.0,21
171,172,,Spencer Levin,89,18.75,3.0,16
172,T173,,Dominic Bozzelli,69,18.18,2.0,11
173,T173,,David Lingmerth,79,18.18,2.0,11
174,T173,,Phil Mickelson,85,18.18,2.0,11
175,T173,,Cameron Smith,86,18.18,2.0,11
176,177,,Daniel Berger,91,17.65,3.0,17
177,T178,,Julián Etulain,68,16.67,2.0,12
178,T178,,Retief Goosen,52,16.67,1.0,6
179,180,,Ben Crane,86,15.79,3.0,19
180,T181,,Branden Grace,70,14.29,1.0,7
181,T181,,Danny Lee,93,14.29,2.0,14
182,T181,,Scott Stallings,81,14.29,1.0,7
183,T184,,Tony Finau,106,13.33,2.0,15
184,T184,,Billy Hurley III,80,13.33,2.0,15
185,186,,Peter Malnati,91,9.09,1.0,11
186,187,,Jim Herman,77,8.7,2.0,23
187,188,,J.J. Spaun,92,6.25,1.0,16
188,T189,,Graham DeLaet,82,0.0,,9
189,T189,,Scott Piercy,70,0.0,,11
