,Scrambling_from_20-30_yards_RANK THIS WEEK,Scrambling_from_20-30_yards_RANK LAST WEEK,Scrambling_from_20-30_yards_PLAYER NAME,Scrambling_from_20-30_yards_ROUNDS,Scrambling_from_20-30_yards_%,Scrambling_from_20-30_yards_SUCCESSES,Scrambling_from_20-30_yards_ATTEMPTS
95,96,,Patrick Reed,107,52.94,54,102
96,97,,Tyrone Van Aswegen,105,52.7,39,74
97,T98,,Tony Finau,106,52.63,50,95
98,T98,,Nicholas Lindheim,58,52.63,30,57
99,100,,Russell Knox,75,52.54,31,59
100,101,,Daniel Summerhays,100,52.27,46,88
101,102,,Hudson Swafford,94,52.11,37,71
102,103,,Charley Hoffman,112,52.08,50,96
103,T104,,J.B. Holmes,83,51.56,33,64
104,T104,,Zach Johnson,81,51.56,33,64
105,106,,Kevin Kisner,105,51.47,35,68
106,107,,Byeong Hun An,77,51.43,36,70
107,T108,,Morgan Hoffmann,92,51.09,47,92
108,T108,,Cameron Smith,86,51.09,47,92
109,110,,Zac Blair,105,51.02,50,98
110,111,,Seung-Yul Noh,91,50.91,56,110
111,112,,Jason Bohn,75,50.7,36,71
112,113,,Steven Bowditch,59,50.65,39,77
113,114,,James Hahn,96,50.45,56,111
114,T115,,Roberto Castro,70,50.0,31,62
115,T115,,Martin Laird,83,50.0,38,76
116,T115,,Graeme McDowell,56,50.0,25,50
117,T115,,William McGirt,89,50.0,42,84
118,T115,,Jonathan Randolph,68,50.0,25,50
119,T115,,Shawn Stefani,72,50.0,25,50
120,T121,,Brian Gay,82,49.49,49,99
121,T121,,Michael Kim,94,49.49,49,99
122,123,,Patton Kizzire,84,49.33,37,75
123,124,,J.J. Spaun,92,49.32,36,73
124,125,,Graham DeLaet,82,49.21,31,63
125,126,,Trey Mullinax,88,49.15,29,59
126,127,,Cameron Percy,71,49.06,26,53
127,128,,Branden Grace,70,49.02,25,51
128,129,,Ben Crane,86,48.72,38,78
129,130,,Matt Every,76,48.65,36,74
130,T131,,Emiliano Grillo,90,48.48,32,66
131,T131,,Gary Woodland,94,48.48,32,66
132,133,,Ernie Els,52,48.08,25,52
133,134,,Sam Saunders,76,48.05,37,77
134,T135,,Derek Fathauer,81,47.89,34,71
135,T135,,Ben Martin,86,47.89,34,71
136,137,,Sung Kang,104,47.83,44,92
137,138,,Robert Streb,98,47.78,43,90
138,139,,Chris Stroud,67,47.76,32,67
139,140,,Dominic Bozzelli,69,47.69,31,65
140,141,,Chad Campbell,97,47.56,39,82
141,142,,Kyle Stanley,104,47.52,48,101
142,143,,Jamie Lovemark,98,47.37,45,95
143,144,,David Lingmerth,79,47.3,35,74
144,145,,Brad Fritsch,56,47.27,26,55
145,146,,Carl Pettersson,63,47.13,41,87
146,T147,,Anirban Lahiri,72,47.06,32,68
147,T147,,Scott Piercy,70,47.06,24,51
148,T147,,Bubba Watson,71,47.06,32,68
149,150,,Si Woo Kim,80,46.97,31,66
150,151,,Jhonattan Vegas,95,46.91,38,81
151,152,,Shane Lowry,52,46.88,15,32
152,153,,Patrick Cantlay,52,46.81,22,47
153,154,,Michael Thompson,60,46.77,29,62
154,155,,Patrick Rodgers,76,46.74,43,92
155,156,,Bryson DeChambeau,91,46.34,38,82
156,157,,Justin Rose,66,46.15,18,39
157,158,,Jonas Blixt,74,45.78,38,83
158,T159,,Martin Flores,88,45.45,35,77
159,T159,,Mackenzie Hughes,106,45.45,50,110
160,T159,,Ryan Palmer,61,45.45,20,44
161,162,,D.A. Points,68,45.31,29,64
162,T163,,Jim Furyk,54,45.28,24,53
163,T163,,Charl Schwartzel,63,45.28,24,53
164,165,,Tom Hoge,54,45.24,19,42
165,166,,Blayne Barber,77,45.16,28,62
166,167,,Brett Stegmaier,78,45.0,27,60
167,168,,Kelly Kraft,75,44.3,35,79
168,169,,Brian Stuard,93,44.05,37,84
169,170,,Steven Alker,69,43.86,25,57
170,171,,Sebastián Muñoz,51,43.64,24,55
171,172,,Chris Kirk,89,43.42,33,76
172,173,,Ryan Moore,82,43.08,28,65
173,174,,Ryan Blaum,100,43.0,43,100
174,175,,Rory McIlroy,51,42.86,15,35
175,176,,J.J. Henry,92,42.5,34,80
176,177,,Cody Gribble,79,41.49,39,94
177,178,,Jim Herman,77,40.91,27,66
178,179,,Jason Kokrak,95,40.23,35,87
179,180,,Søren Kjeldsen,58,39.22,20,51
180,181,,Andrew Loupe,55,38.98,23,59
181,182,,Mark Hubbard,81,38.71,24,62
182,183,,Nick Watney,75,38.33,23,60
183,184,,Robert Garrigus,78,37.25,19,51
184,185,,Brett Drewitt,57,36.96,17,46
185,T186,,Brian Campbell,55,35.71,15,42
186,T186,,Retief Goosen,52,35.71,15,42
187,188,,Rory Sabbatini,71,34.09,15,44
188,189,,Miguel Angel Carballo,63,34.04,16,47
189,190,,Rick Lamb,54,32.43,12,37
