,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
131,T128,,Chris Kirk,89,"9' 10""",1001.9169999999999,102,174
132,T128,,Russell Knox,75,"9' 10""",842.8330000000001,86,130
133,T128,,Hunter Mahan,73,"9' 10""",1054.75,107,120
134,T128,,Sam Saunders,76,"9' 10""",904.25,92,113
135,T136,,Sung Kang,104,"9' 11""",1321.8329999999999,133,136
136,T136,,Nicholas Lindheim,58,"9' 11""",703.4169999999999,71,146
137,T138,,Alex Cejka,85,"10' 0""",662.5830000000001,66,44
138,T138,,James Hahn,96,"10' 0""",1388.0829999999999,139,52
139,T138,,J.B. Holmes,83,"10' 0""",956.5830000000001,96,156
140,T138,,Jason Kokrak,95,"10' 0""",1085.5,109,172
141,T138,,Scott Piercy,70,"10' 0""",668.0830000000001,67,189
142,T138,,Brian Stuard,93,"10' 0""",929.25,93,121
143,T144,,Ryan Brehm,83,"10' 1""",930.0,92,132
144,T144,,Søren Kjeldsen,58,"10' 1""",633.8330000000001,63,186
145,T144,,Xander Schauffele,96,"10' 1""",1015.5,101,137
146,T144,,Chris Stroud,67,"10' 1""",794.9169999999999,79,82
147,T148,,Harris English,84,"10' 2""",964.0,95,75
148,T148,,Scott Stallings,81,"10' 2""",894.0830000000001,88,165
149,T148,,Gary Woodland,94,"10' 2""",898.0,88,118
150,T151,,Dominic Bozzelli,69,"10' 3""",891.3330000000001,87,125
151,T151,,Andres Gonzales,73,"10' 3""",787.75,77,33
152,T151,,Patton Kizzire,84,"10' 3""",1004.0830000000001,98,177
153,T151,,Vaughn Taylor,90,"10' 3""",1042.417,102,54
154,T151,,Johnson Wagner,71,"10' 3""",758.25,74,161
155,T156,,Steven Bowditch,59,"10' 4""",918.0,89,185
156,T156,,J.J. Henry,92,"10' 4""",1093.75,106,145
157,T156,,Martin Laird,83,"10' 4""",908.0,88,47
158,T156,,Danny Lee,93,"10' 4""",1160.0,112,167
159,T156,,Grayson Murray,94,"10' 4""",1357.25,131,181
160,T156,,C.T. Pan,88,"10' 4""",1197.5,116,58
161,T156,,J.T. Poston,95,"10' 4""",1161.917,112,77
162,T156,,Tag Ridings,67,"10' 4""",751.75,73,126
163,T164,,Stewart Cink,93,"10' 5""",1122.167,108,108
164,T164,,Matt Every,76,"10' 5""",914.4169999999999,88,190
165,T164,,Derek Fathauer,81,"10' 5""",897.6669999999999,86,180
166,T167,,Andrew Loupe,55,"10' 6""",774.5,74,187
167,T167,,Shawn Stefani,72,"10' 6""",850.8330000000001,81,78
168,169,,Billy Horschel,88,"10' 7""",1186.417,112,176
169,170,,Cameron Percy,71,"10' 8""",736.0,69,59
170,171,,Rafa Cabrera Bello,63,"10' 9""",646.1669999999999,60,50
171,T172,,Tom Hoge,54,"10' 10""",497.75,46,63
172,T172,,Rick Lamb,54,"10' 10""",542.0,50,178
173,T174,,Cody Gribble,79,"10' 11""",1365.5,125,173
174,T174,,Louis Oosthuizen,69,"10' 11""",686.1669999999999,63,21
175,T174,,Camilo Villegas,76,"10' 11""",1034.917,95,29
176,T177,,Jim Furyk,54,"11' 1""",709.25,64,45
177,T177,,Jim Herman,77,"11' 1""",955.3330000000001,86,155
178,T179,,Graham DeLaet,82,"11' 2""",963.75,86,149
179,T179,,Sebastián Muñoz,51,"11' 2""",750.3330000000001,67,139
180,181,,Si Woo Kim,80,"11' 3""",979.5,87,169
181,182,,Bryson DeChambeau,91,"11' 4""",1362.0,120,128
182,183,,Retief Goosen,52,"11' 6""",668.4169999999999,58,60
183,T184,,Trey Mullinax,88,"11' 7""",958.75,83,159
184,T184,,Bubba Watson,71,"11' 7""",1057.833,91,162
185,T186,,Kelly Kraft,75,"11' 8""",1255.667,108,183
186,T186,,Nick Watney,75,"11' 8""",935.8330000000001,80,94
187,188,,Mark Hubbard,81,"11' 10""",972.3330000000001,82,106
188,189,,Patrick Cantlay,52,"11' 11""",776.0,65,62
189,190,,Brian Campbell,55,"12' 4""",701.0,57,144
