,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,1,1,Duffy Waldorf,23,5
1,T2,T2,Stuart Appleby,24,4
2,T2,T2,Tom Byrum,27,4
3,T2,T2,Brent Geiberger,24,4
4,T2,T2,Steve Gotsche,32,4
5,T2,T2,Tim Herron,28,4
6,T2,T2,Gabriel Hjertstedt,29,4
7,T2,T2,Bob May,26,4
8,T2,T2,Billy Mayfair,29,4
9,T2,T2,Blaine McCallister,30,4
10,T2,T2,Steve Pate,28,4
11,T2,T2,Craig Perks,28,4
12,T2,T2,Loren Roberts,24,4
13,T2,T2,Jeff Sluman,32,4
14,T2,T2,Jerry Smith,32,4
15,T2,T2,David Sutherland,32,4
16,T2,T2,Hal Sutton,25,4
17,T2,T2,Esteban Toledo,35,4
18,T19,T19,Fulton Allem,25,3
19,T19,T19,Robert Allenby,26,3
20,T19,T19,Stephen Ames,31,3
21,T19,T19,Billy Andrade,31,3
22,T19,T19,Dave Barr,6,3
23,T19,T19,Doug Barron,27,3
24,T19,T19,Andy Bean,16,3
25,T19,T19,Chip Beck,21,3
26,T19,T19,Cameron Beckman,26,3
27,T19,T19,Jay Don Blake,29,3
28,T19,T19,Olin Browne,31,3
29,T19,T19,Bart Bryant,25,3
30,T19,T19,Jason Buha,29,3
31,T19,T19,Bob Burns,29,3
32,T19,T19,Jim Carter,30,3
33,T19,T19,Fred Couples,19,3
34,T19,T19,Robert Damron,28,3
35,T19,T19,Chris DiMarco,33,3
36,T19,T19,Doug Dunakey,27,3
37,T19,T19,Scott Dunlap,30,3
38,T19,T19,Joe Durant,28,3
39,T19,T19,David Duval,19,3
40,T19,T19,Steve Elkington,17,3
41,T19,T19,Brad Faxon,29,3
42,T19,T19,Rick Fehr,24,3
43,T19,T19,Ed Fiori,15,3
44,T19,T19,David Frost,25,3
45,T19,T19,Edward Fryatt,32,3
46,T19,T19,Fred Funk,32,3
47,T19,T19,Jim Furyk,25,3
48,T19,T19,Robert Gamez,26,3
49,T19,T19,Matt Gogel,30,3
50,T19,T19,Mathew Goggin,32,3
51,T19,T19,Retief Goosen,13,3
52,T19,T19,Paul Goydos,30,3
53,T19,T19,Jimmy Green,27,3
54,T19,T19,Scott Gump,36,3
55,T19,T19,J.P. Hayes,26,3
56,T19,T19,Brian Henninger,29,3
57,T19,T19,Nic Henning,2,3
58,T19,T19,Charles Howell III,13,3
59,T19,T19,Bradley Hughes,33,3
60,T19,T19,Lee Janzen,27,3
61,T19,T19,Miguel Angel Jiménez,11,3
62,T19,T19,Brandt Jobe,32,3
63,T19,T19,Pete Jordan,31,3
64,T19,T19,Jerry Kelly,32,3
65,T19,T19,Skip Kendall,32,3
66,T19,T19,Greg Kraft,29,3
67,T19,T19,Franklin Langham,28,3
68,T19,T19,Tom Lehman,21,3
69,T19,T19,Frank Lickliter II,31,3
70,T19,T19,Davis Love III,25,3
71,T19,T19,John Maginnes,32,3
72,T19,T19,Scott McCarron,30,3
73,T19,T19,Shaun Micheel,31,3
74,T19,T19,Phil Mickelson,23,3
75,T19,T19,Larry Mize,21,3
76,T19,T19,David Morland IV,31,3
77,T19,T19,Perry Moss,21,3
78,T19,T19,Sean Murphy,35,3
79,T19,T19,Frank Nobilo,28,3
80,T19,T19,Keith Nolan,23,3
81,T19,T19,Mark O'Meara,19,3
82,T19,T19,Joe Ogilvie,30,3
83,T19,T19,David Ogrin,7,3
84,T19,T19,Joe Ozaki,18,3
85,T19,T19,Jesper Parnevik,20,3
86,T19,T19,Carl Paulson,33,3
87,T19,T19,Dicky Pride,35,3
88,T19,T19,Brett Quigley,21,3
89,T19,T19,Charles Raulerson,32,3
90,T19,T19,Mike Reid,23,3
91,T19,T19,Rory Sabbatini,26,3
92,T19,T19,Steve Scott,5,3
93,T19,T19,Joey Sindelar,30,3
94,T19,T19,Vijay Singh,26,3
95,T19,T19,Craig Stadler,21,3
96,T19,T19,"Dave Stockton, Jr.",31,3
97,T19,T19,Kevin Sutherland,27,3
98,T19,T19,Bob Tway,30,3
99,T19,T19,Omar Uresti,34,3
100,T19,T19,Stan Utley,4,3
101,T19,T19,Scott Verplank,28,3
102,T19,T19,Grant Waite,26,3
103,T19,T19,Brian Watts,29,3
104,T19,T19,D.A. Weibring,14,3
105,T19,T19,Mike Weir,28,3
106,T19,T19,Kevin Wentworth,31,3
107,T19,T19,Jay Williamson,32,3
108,T19,T19,Tiger Woods,20,3
109,T19,T19,Fuzzy Zoeller,14,3
110,T111,T111,Lionel Alexandre,1,2
111,T111,T111,Colin Amaral,1,2
112,T111,T111,Tommy Armour III,30,2
113,T111,T111,Perry Arthur,1,2
114,T111,T111,Emlyn Aubrey,26,2
115,T111,T111,Woody Austin,32,2
116,T111,T111,Paul Azinger,20,2
117,T111,T111,Ben Bates,35,2
118,T111,T111,Rich Beem,29,2
119,T111,T111,Notah Begay III,24,2
120,T111,T111,Aaron Bengoechea,29,2
121,T111,T111,"David Berganio, Jr.",4,2
122,T111,T111,Ronnie Black,28,2
123,T111,T111,Phil Blackmar,15,2
124,T111,T111,Eric Booker,31,2
125,T111,T111,Guy Boros,4,2
