,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,J.P. Hayes,26,6
1,T1,T1,Scott Verplank,28,6
2,T3,T3,Billy Andrade,31,5
3,T3,T3,Craig Barlow,31,5
4,T3,T3,Aaron Bengoechea,29,5
5,T3,T3,Barry Cheesman,35,5
6,T3,T3,Fred Couples,19,5
7,T3,T3,Steve Flesch,32,5
8,T3,T3,Harrison Frazar,24,5
9,T3,T3,Edward Fryatt,32,5
10,T3,T3,Fred Funk,32,5
11,T3,T3,Brian Gay,33,5
12,T3,T3,Kelly Gibson,30,5
13,T3,T3,Paul Goydos,30,5
14,T3,T3,Glen Hnatiuk,30,5
15,T3,T3,Franklin Langham,28,5
16,T3,T3,José María Olazábal,12,5
17,T3,T3,Craig Perks,28,5
18,T3,T3,Tom Scherrer,33,5
19,T3,T3,David Sutherland,32,5
20,T3,T3,Kevin Sutherland,27,5
21,T3,T3,Mike Weir,28,5
22,T23,T23,Stephen Ames,31,4
23,T23,T23,Woody Austin,32,4
24,T23,T23,Paul Azinger,20,4
25,T23,T23,Doug Barron,27,4
26,T23,T23,Cameron Beckman,26,4
27,T23,T23,Rich Beem,29,4
28,T23,T23,Phil Blackmar,15,4
29,T23,T23,Olin Browne,31,4
30,T23,T23,Bart Bryant,25,4
31,T23,T23,Tom Byrum,27,4
32,T23,T23,K.J. Choi,30,4
33,T23,T23,Stewart Cink,27,4
34,T23,T23,Michael Clark II,28,4
35,T23,T23,José Coceres,3,4
36,T23,T23,Russ Cochran,25,4
37,T23,T23,Bobby Cochran,30,4
38,T23,T23,John Cook,28,4
39,T23,T23,John Daly,26,4
40,T23,T23,Glen Day,28,4
41,T23,T23,Chris DiMarco,33,4
42,T23,T23,Trevor Dodds,29,4
43,T23,T23,Scott Dunlap,30,4
44,T23,T23,Joel Edwards,29,4
45,T23,T23,Carlos Franco,24,4
46,T23,T23,David Frost,25,4
47,T23,T23,Bill Glasson,27,4
48,T23,T23,Matt Gogel,30,4
49,T23,T23,Steve Gotsche,32,4
50,T23,T23,Jimmy Green,27,4
51,T23,T23,Jay Haas,26,4
52,T23,T23,Dudley Hart,24,4
53,T23,T23,Brian Henninger,29,4
54,T23,T23,Gabriel Hjertstedt,29,4
55,T23,T23,Scott Hoch,29,4
56,T23,T23,David Howser,1,4
57,T23,T23,John Huston,23,4
58,T23,T23,Pete Jordan,31,4
59,T23,T23,Jonathan Kaye,34,4
60,T23,T23,Jerry Kelly,32,4
61,T23,T23,Skip Kendall,32,4
62,T23,T23,Greg Kraft,29,4
63,T23,T23,Tom Lehman,21,4
64,T23,T23,Justin Leonard,28,4
65,T23,T23,Wayne Levi,4,4
66,T23,T23,Frank Lickliter II,31,4
67,T23,T23,Bruce Lietzke,9,4
68,T23,T23,Steve Lowery,30,4
69,T23,T23,Casey Martin,29,4
70,T23,T23,Billy Mayfair,29,4
71,T23,T23,Blaine McCallister,30,4
72,T23,T23,Rocco Mediate,24,4
73,T23,T23,Shaun Micheel,31,4
74,T23,T23,Phil Mickelson,23,4
75,T23,T23,Hirofumi Miyase,1,4
76,T23,T23,Yoshinori Mizumaki,4,4
77,T23,T23,Carl Paulson,33,4
78,T23,T23,Tom Pernice Jr.,32,4
79,T23,T23,Kenny Perry,20,4
80,T23,T23,Nick Price,18,4
81,T23,T23,Rory Sabbatini,26,4
82,T23,T23,Jeff Sluman,32,4
83,T23,T23,Craig Spence,31,4
84,T23,T23,Esteban Toledo,35,4
85,T23,T23,David Toms,31,4
86,T23,T23,Omar Uresti,34,4
