,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
0,1,1,Jeff Sluman,23,7.0,
1,2,2,Fred Couples,22,7.0,
2,T3,T3,Jay Don Blake,20,6.0,
3,T3,T3,Joey Sindelar,20,9.0,
4,T5,T5,Jesper Parnevik,19,10.0,
5,T5,T5,Dan Pohl,19,3.0,
6,7,7,Glen Day,18,8.0,
7,T8,T8,Ronnie Black,17,9.0,
8,T8,T8,Ed Fiori,17,2.0,
9,T8,T8,Donnie Hammond,17,3.0,
10,T8,T8,Roger Maltbie,17,,
11,T8,T8,Mark O'Meara,17,3.0,
12,T8,T8,Kirk Triplett,17,9.0,
13,T14,T14,Bob Estes,16,6.0,
14,T14,T14,Ken Green,16,2.0,
15,T14,T14,Lee Janzen,16,9.0,
16,T14,T14,Blaine McCallister,16,6.0,
17,T14,T14,Steve Pate,16,5.0,
18,T14,T14,Corey Pavin,16,3.0,
19,T14,T14,Tiger Woods,16,16.0,
20,T21,T21,Scott Hoch,15,9.0,
21,T21,T21,Tom Kite,15,4.0,
22,T21,T21,Andrew Magee,15,6.0,
23,T21,T21,Scott Simpson,15,,
24,T21,T21,Craig Stadler,15,7.0,
25,T26,T26,Russ Cochran,14,9.0,
26,T26,T26,Marco Dawson,14,4.0,
27,T26,T26,Steve Flesch,14,14.0,
28,T26,T26,Brent Geiberger,14,14.0,
29,T26,T26,Davis Love III,14,14.0,
30,T26,T26,Jeff Maggert,14,10.0,
31,T26,T26,Joe Ogilvie,14,14.0,
32,T26,T26,Loren Roberts,14,11.0,
33,T26,T26,Payne Stewart,14,,
34,T26,T26,Grant Waite,14,11.0,
35,T36,T36,Robert Allenby,13,13.0,
36,T36,T36,Billy Andrade,13,5.0,
37,T36,T36,Woody Austin,13,13.0,
38,T36,T36,Paul Azinger,13,6.0,
39,T36,T36,Bart Bryant,13,4.0,
40,T36,T36,Brad Bryant,13,3.0,
41,T36,T36,Rex Caldwell,13,,
42,T36,T36,John Cook,13,7.0,
43,T36,T36,David Duval,13,8.0,
44,T36,T36,Steve Elkington,13,7.0,
45,T36,T36,Rick Fehr,13,6.0,
46,T36,T36,Buddy Gardner,13,,
47,T36,T36,John Huston,13,6.0,
48,T36,T36,Peter Jacobsen,13,5.0,
49,T36,T36,Bernhard Langer,13,4.0,
50,T36,T36,Justin Leonard,13,9.0,
51,T36,T36,Doug Martin,13,,
52,T36,T36,Mark McCumber,13,,
53,T36,T36,Calvin Peete,13,,
54,T36,T36,David Peoples,13,6.0,
55,T36,T36,Mike Reid,13,5.0,
56,T36,T36,Dave Rummells,13,1.0,
57,T36,T36,Tom Sieckmann,13,,
58,T36,T36,Tony Sills,13,,
59,T36,T36,Curtis Strange,13,3.0,
60,T36,T36,Mike Sullivan,13,2.0,
61,T62,T62,Dave Barr,12,3.0,
62,T62,T62,Mark Brooks,12,7.0,
63,T62,T62,Patrick Burke,12,,
64,T62,T62,Mark Calcavecchia,12,7.0,
65,T62,T62,Greg Chalmers,12,12.0,
66,T62,T62,Michael Christie,12,,
67,T62,T62,Stewart Cink,12,11.0,
68,T62,T62,Danny Edwards,12,,
69,T62,T62,David Edwards,12,4.0,
70,T62,T62,Brad Faxon,12,12.0,
71,T62,T62,Brian Gay,12,12.0,
72,T62,T62,Jay Haas,12,4.0,
73,T62,T62,Skip Kendall,12,9.0,
74,T62,T62,Gary Koch,12,,
75,T62,T62,Greg Kraft,12,8.0,
76,T62,T62,Rocco Mediate,12,12.0,
77,T62,T62,Phil Mickelson,12,11.0,
78,T62,T62,Larry Mize,12,6.0,
79,T62,T62,Gil Morgan,12,,
80,T62,T62,Don Pooley,12,1.0,
81,T62,T62,Gene Sauers,12,4.0,
82,T62,T62,Chris Smith,12,,
83,T62,T62,Paul Stankowski,12,8.0,
84,T62,T62,Hal Sutton,12,11.0,
85,T62,T62,Brian Tennyson,12,,
86,T62,T62,Bob Tway,12,7.0,
87,T62,T62,Duffy Waldorf,12,8.0,
88,T62,T62,Willie Wood,12,2.0,
89,T62,T62,Fuzzy Zoeller,12,2.0,
90,T91,T91,Chip Beck,11,3.0,
91,T91,T91,George Burns,11,,
92,T91,T91,Tom Byrum,11,5.0,
93,T91,T91,Jim Carter,11,10.0,
94,T91,T91,Brad Fabel,11,5.0,
95,T91,T91,Keith Fergus,11,1.0,
96,T91,T91,Bruce Fleisher,11,,
97,T91,T91,Raymond Floyd,11,1.0,
98,T91,T91,David Frost,11,4.0,
99,T91,T91,Fred Funk,11,8.0,
100,T91,T91,Jim Furyk,11,10.0,
101,T91,T91,Mathew Goggin,11,11.0,
102,T91,T91,Jerry Kelly,11,11.0,
103,T91,T91,Tom Lehman,11,5.0,
104,T91,T91,Bruce Lietzke,11,9.0,
105,T91,T91,John Mahaffey,11,,
106,T91,T91,Billy Mayfair,11,6.0,
107,T91,T91,David Ogrin,11,2.0,
108,T91,T91,Nick Price,11,5.0,
109,T91,T91,Tom Purtzer,11,7.0,
110,T91,T91,Lee Rinker,11,,
111,T91,T91,Clarence Rose,11,1.0,
112,T91,T91,Jim Simons,11,,
113,T91,T91,Tim Simpson,11,,
114,T91,T91,Jim Thorpe,11,,
115,T91,T91,David Toms,11,11.0,
116,T91,T91,Richard Zokol,11,8.0,
117,T118,T118,Michael Allen,10,2.0,
118,T118,T118,Phil Blackmar,10,3.0,
119,T118,T118,Mark Carnevale,10,1.0,
120,T118,T118,Brandel Chamblee,10,10.0,
121,T118,T118,Lennie Clements,10,,
122,T118,T118,Trevor Dodds,10,4.0,
123,T118,T118,Sergio Garcia,10,10.0,
124,T118,T118,Bob Gilder,10,5.0,
125,T118,T118,Bill Glasson,10,7.0,
126,T118,T118,Hubert Green,10,,
127,T118,T118,Scott Gump,10,8.0,
128,T118,T118,Dudley Hart,10,8.0,
129,T118,T118,Nolan Henke,10,4.0,
130,T118,T118,Tim Herron,10,7.0,
131,T118,T118,Bradley Hughes,10,10.0,
132,T118,T118,Mike Hulbert,10,7.0,
133,T118,T118,Steve Jones,10,6.0,
134,T118,T118,Pete Jordan,10,6.0,
135,T118,T118,Kenny Knox,10,,
136,T118,T118,Neal Lancaster,10,10.0,
137,T118,T118,Frank Lickliter II,10,6.0,
138,T118,T118,Mark Lye,10,,
139,T118,T118,Len Mattiace,10,5.0,
140,T118,T118,Larry Nelson,10,,
141,T118,T118,Greg Norman,10,4.0,
142,T118,T118,Craig Parry,10,10.0,
143,T118,T118,Chris Perry,10,7.0,
144,T118,T118,Brett Quigley,10,10.0,
145,T118,T118,Mike Smith,10,1.0,
146,T118,T118,J.C. Snead,10,,
147,T118,T118,Steve Stricker,10,9.0,
148,T118,T118,David Sutherland,10,9.0,
149,T118,T118,Kevin Sutherland,10,9.0,
150,T118,T118,Doug Tewell,10,,
151,T118,T118,Howard Twitty,10,,
152,T118,T118,Bobby Wadkins,10,1.0,
153,T118,T118,Lanny Wadkins,10,2.0,
154,T118,T118,Mark Wiebe,10,5.0,
155,T156,T156,John Adams,9,1.0,
156,T156,T156,Tommy Armour III,9,4.0,
157,T156,T156,Doug Barron,9,9.0,
158,T156,T156,Andy Bean,9,3.0,
159,T156,T156,Notah Begay III,9,9.0,
160,T156,T156,Guy Boros,9,1.0,
161,T156,T156,Bill Britton,9,,
162,T156,T156,Brian Claar,9,8.0,
163,T156,T156,Jay Delsing,9,4.0,
164,T156,T156,Chris DiMarco,9,9.0,
165,T156,T156,Joel Edwards,9,8.0,
166,T156,T156,Ernie Els,9,9.0,
167,T156,T156,Dan Forsman,9,5.0,
168,T156,T156,"Jim Gallagher, Jr.",9,5.0,
169,T156,T156,Robert Gamez,9,9.0,
170,T156,T156,Kelly Gibson,9,6.0,
171,T156,T156,Paul Goydos,9,5.0,
172,T156,T156,Gary Hallberg,9,2.0,
173,T156,T156,Morris Hatalsky,9,1.0,
174,T156,T156,Mark Hayes,9,3.0,
175,T156,T156,Hale Irwin,9,1.0,
176,T156,T156,Bob Lohr,9,1.0,
177,T156,T156,Steve Lowery,9,8.0,
178,T156,T156,Sandy Lyle,9,4.0,
179,T156,T156,Scott McCarron,9,9.0,
180,T156,T156,Spike McRoy,9,,
181,T156,T156,Colin Montgomerie,9,3.0,
182,T156,T156,Joe Ozaki,9,5.0,
183,T156,T156,Kenny Perry,9,8.0,
184,T156,T156,Rory Sabbatini,9,9.0,
185,T156,T156,Ted Schulz,9,1.0,
