,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
173,T168,T168,Barry Cheesman,6
174,T168,T168,Bobby Cochran,6
175,T168,T168,Doug Dunakey,6
176,T168,T168,Bob Estes,6
177,T168,T168,Brad Fabel,6
178,T168,T168,Nick Faldo,6
179,T168,T168,Keiichiro Fukabori,6
180,T168,T168,"Jim Gallagher, Jr.",6
181,T168,T168,Kelly Gibson,6
182,T168,T168,Retief Goosen,6
183,T168,T168,Joey Gullion,6
184,T168,T168,Steve Hart,6
185,T168,T168,Bob Heintz,6
186,T168,T168,Nolan Henke,6
187,T168,T168,Charles Howell III,6
188,T168,T168,Ryan Howison,6
189,T168,T168,Peter Jacobsen,6
190,T168,T168,Pete Jordan,6
191,T168,T168,Tom Lehman,6
192,T168,T168,Sandy Lyle,6
193,T168,T168,Perry Moss,6
194,T168,T168,Greg Norman,6
195,T168,T168,Joe Ozaki,6
196,T168,T168,Dennis Paulson,6
197,T168,T168,Charles Raulerson,6
198,T168,T168,John Rollins,6
199,T168,T168,Mike Springer,6
200,T168,T168,Brian Watts,6
201,T168,T168,Lee Westwood,6
202,T168,T168,Mark Wilson,6
203,T204,T204,Emlyn Aubrey,5
204,T204,T204,Chip Beck,5
205,T204,T204,Ángel Cabrera,5
206,T204,T204,Jason Caron,5
207,T204,T204,Michael Clark II,5
208,T204,T204,Darren Clarke,5
209,T204,T204,Paul Curry,5
210,T204,T204,Keith Fergus,5
211,T204,T204,Jeff Freeman,5
212,T204,T204,Bobby Gage,5
213,T204,T204,Jeff Gallagher,5
214,T204,T204,Donnie Hammond,5
215,T204,T204,Michael Kirk,5
216,T204,T204,Gary Nicklaus,5
217,T204,T204,Frank Nobilo,5
218,T204,T204,Mark O'Meara,5
219,T204,T204,José María Olazábal,5
220,T204,T204,Mike Reid,5
221,T204,T204,Craig Spence,5
222,T204,T204,Curtis Strange,5
223,T204,T204,Mike Sullivan,5
224,T225,T225,Dave Barr,4
225,T225,T225,Aaron Bengoechea,4
226,T225,T225,Danny Briggs,4
227,T225,T225,Bart Bryant,4
228,T225,T225,Andrew Coltart,4
229,T225,T225,Marco Dawson,4
230,T225,T225,David Edwards,4
231,T225,T225,David Frost,4
232,T225,T225,Pierre Fulke,4
233,T225,T225,Derek Gillespie,4
234,T225,T225,Paul Gow,4
235,T225,T225,Wayne Grady,4
236,T225,T225,Jay Haas,4
237,T225,T225,Padraig Harrington,4
238,T225,T225,Mark Hayes,4
239,T225,T225,P.H. Horgan III,4
240,T225,T225,Kazuhiko Hosokawa,4
241,T225,T225,Tom Kite,4
242,T225,T225,Brian Kontak,4
243,T225,T225,Bernhard Langer,4
244,T225,T225,Paul McGinley,4
245,T225,T225,Mark McNulty,4
246,T225,T225,Colin Montgomerie,4
247,T225,T225,Mike Nicolette,4
248,T225,T225,Takao Nogami,4
249,T225,T225,Gary Orr,4
250,T225,T225,Phillip Price,4
251,T225,T225,Ted Purdy,4
252,T225,T225,John Restino,4
253,T225,T225,Gene Sauers,4
254,T225,T225,Brent Schwarzrock,4
255,T225,T225,Stephen Sear,4
256,T225,T225,Robert Thompson,4
257,T225,T225,Chris Wollmann,4
258,T259,T259,Jeremy Anderson,3
259,T259,T259,Phil Blackmar,3
260,T259,T259,Brad Bryant,3
261,T259,T259,Keith Clearwater,3
262,T259,T259,Jeff Coston,3
263,T259,T259,Ed Fiori,3
264,T259,T259,Miguel Angel Jiménez,3
265,T259,T259,Cliff Kresge,3
266,T259,T259,Paul Lawrie,3
267,T259,T259,Wayne Levi,3
268,T259,T259,Edward Loar,3
269,T259,T259,Dick Mast,3
270,T259,T259,Rob McMillan,3
271,T259,T259,Yoshinori Mizumaki,3
272,T259,T259,Jarrod Moseley,3
273,T259,T259,Lucas Parsons,3
274,T259,T259,Don Pooley,3
275,T259,T259,Sam Randolph,3
276,T259,T259,Dean Robertson,3
277,T259,T259,Eduardo Romero,3
278,T259,T259,Jarmo Sandelin,3
279,T259,T259,Adam Scott,3
280,T259,T259,Hidemichi Tanaka,3
281,T259,T259,Tim Thelen,3
282,T259,T259,Chris Tidland,3
283,T259,T259,Greg Twiggs,3
284,T259,T259,Stan Utley,3
285,T259,T259,Fred Wadsworth,3
286,T259,T259,Tom Watson,3
287,T259,T259,D.A. Weibring,3
288,T259,T259,Willie Wood,3
289,T259,T259,Kaname Yokoo,3
290,T291,T291,Steven Alker,2
291,T291,T291,Michael Allen,2
292,T291,T291,Aaron Baddeley,2
293,T291,T291,Jorge Benedetti,2
294,T291,T291,"David Berganio, Jr.",2
295,T291,T291,John Bermel,2
296,T291,T291,Guy Boros,2
297,T291,T291,Desvonde Botes,2
298,T291,T291,Gordon Brand Jr.,2
299,T291,T291,Jonathan Byrd,2
300,T291,T291,Curt Byrum,2
301,T291,T291,Mark Carnevale,2
302,T291,T291,José Coceres,2
303,T291,T291,Erik Compton,2
304,T291,T291,Mike Donald,2
305,T291,T291,R.W. Eaks,2
306,T291,T291,Darren Fichardt,2
307,T291,T291,Jason Gore,2
308,T291,T291,Ken Green,2
309,T291,T291,Gary Hallberg,2
310,T291,T291,Mike Heinen,2
311,T291,T291,Nic Henning,2
312,T291,T291,David Howser,2
313,T291,T291,David Ishii,2
314,T291,T291,Toshi Izawa,2
315,T291,T291,Per-Ulrik Johansson,2
316,T291,T291,Robert Karlsson,2
317,T291,T291,Hank Kuehne,2
318,T291,T291,Hunter Mahan,2
319,T291,T291,Masashi Jumbo Ozaki,2
320,T291,T291,Jack Renner,2
321,T291,T291,Clarence Rose,2
322,T291,T291,Nobuhito Sato,2
323,T291,T291,Peter Senior,2
324,T291,T291,Chris Toulson,2
325,T291,T291,Lanny Wadkins,2
326,T291,T291,Brett Wetterich,2
327,T291,T291,Jeff Williams,2
328,T291,T291,Ian Woosnam,2
329,T291,T291,Tsuyoshi Yoneyama,2
330,T291,T291,Steven Young,2
331,T291,T291,Fuzzy Zoeller,2
