,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
55,56,56,Tony Finau,69.93,1049,15
56,T57,T57,Robert Allenby,70.0,70,1
57,T57,T57,Marc Leishman,70.0,350,5
58,T57,T57,Webb Simpson,70.0,420,6
59,60,60,Luke Guthrie,70.17,421,6
60,61,61,Bryce Molder,70.22,632,9
61,T62,T62,Billy Hurley III,70.25,281,4
62,T62,T62,Justin Leonard,70.25,281,4
63,T62,T62,Seung-Yul Noh,70.25,281,4
64,65,65,Brandt Snedeker,70.27,773,11
65,T66,T66,Alex Cejka,70.29,492,7
66,T66,T66,Fabián Gómez,70.29,492,7
67,T66,T66,Russell Henley,70.29,492,7
68,T66,T66,Sung Joon Park,70.29,492,7
69,T70,T70,Russell Knox,70.33,844,12
70,T70,T70,Nicholas Thompson,70.33,422,6
71,T70,T70,Tyrone Van Aswegen,70.33,211,3
72,73,73,Phil Mickelson,70.38,563,8
73,T74,T74,Jason Gore,70.4,352,5
74,T74,T74,Martin Laird,70.4,352,5
75,T76,T76,Brice Garnett,70.43,493,7
76,T76,T76,Adam Scott,70.43,493,7
77,T78,T78,Harris English,70.44,634,9
78,T78,T78,Billy Horschel,70.44,634,9
79,T78,T78,Spencer Levin,70.44,634,9
80,T81,T81,Eric Axley,70.5,141,2
81,T81,T81,Chad Collins,70.5,282,4
82,T81,T81,Luke Donald,70.5,423,6
83,T81,T81,Jamie Donaldson,70.5,141,2
84,T81,T81,Jim Furyk,70.5,846,12
85,T81,T81,Charley Hoffman,70.5,846,12
86,T81,T81,Troy Merritt,70.5,564,8
87,T81,T81,Patrick Rodgers,70.5,423,6
88,T81,T81,Nick Taylor,70.5,423,6
89,T81,T81,Johnson Wagner,70.5,423,6
90,91,91,Brendon de Jonge,70.55,776,11
91,92,92,Stewart Cink,70.56,635,9
92,T93,T93,Jason Kokrak,70.57,494,7
93,T93,T93,Vijay Singh,70.57,494,7
94,95,95,Chesson Hadley,70.6,353,5
95,96,96,Dustin Johnson,70.67,848,12
96,97,97,Kevin Streelman,70.7,707,10
97,T98,T98,Morgan Hoffmann,70.71,495,7
98,T98,T98,Scott Langley,70.71,495,7
99,100,100,Bill Haas,70.75,849,12
100,T101,T101,Zac Blair,70.8,354,5
101,T101,T101,Max Homa,70.8,354,5
102,T101,T101,Scott Stallings,70.8,354,5
103,104,104,Robert Garrigus,70.86,496,7
104,105,105,Brian Harman,70.89,638,9
105,106,106,Nick Watney,70.9,709,10
106,T107,T107,Chad Campbell,71.0,781,11
107,T107,T107,Greg Chalmers,71.0,284,4
108,T107,T107,Hudson Swafford,71.0,781,11
109,110,110,Ryan Moore,71.09,782,11
110,111,111,J.B. Holmes,71.1,711,10
111,112,112,Jeff Overton,71.13,569,8
112,113,113,Francesco Molinari,71.14,498,7
113,T114,T114,William McGirt,71.17,427,6
114,T114,T114,Patrick Reed,71.17,1281,18
115,116,116,Michael Putnam,71.2,356,5
116,117,117,Shawn Stefani,71.22,641,9
117,T118,T118,Roberto Castro,71.25,285,4
118,T118,T118,Mark Hubbard,71.25,570,8
119,T118,T118,Kevin Na,71.25,855,12
120,121,121,Sergio Garcia,71.27,784,11
121,T122,T122,Sangmoon Bae,71.29,499,7
122,T122,T122,Jonathan Byrd,71.29,499,7
123,T122,T122,Camilo Villegas,71.29,499,7
124,125,125,Matt Kuchar,71.31,1141,16
125,T126,T126,Kevin Chappell,71.33,642,9
126,T126,T126,Matt Every,71.33,214,3
127,T128,T128,Scott Pinckney,71.4,714,10
128,T128,T128,Brian Stuard,71.4,357,5
129,130,130,Sam Saunders,71.43,500,7
130,131,131,Jim Herman,71.44,643,9
131,T132,T132,Aaron Baddeley,71.5,286,4
132,T132,T132,Derek Ernst,71.5,286,4
133,T132,T132,Martin Flores,71.5,429,6
134,T132,T132,John Huh,71.5,286,4
135,T132,T132,Hunter Mahan,71.5,572,8
136,T132,T132,David Toms,71.5,429,6
137,138,138,Cameron Tringale,71.55,787,11
138,T139,T139,John Merrick,71.57,501,7
139,T139,T139,Jonathan Randolph,71.57,501,7
140,T141,T141,Steven Bowditch,71.63,573,8
141,T141,T141,Jason Dufner,71.63,573,8
142,143,143,Bill Lunde,71.67,215,3
143,144,144,Michael Thompson,71.75,287,4
144,145,145,Pat Perez,71.78,646,9
145,T146,T146,Brian Davis,71.8,359,5
146,T146,T146,J.J. Henry,71.8,359,5
147,T146,T146,Alex Prugh,71.8,359,5
148,T149,T149,Lucas Glover,71.83,431,6
149,T149,T149,Cameron Percy,71.83,431,6
150,T149,T149,Andres Romero,71.83,431,6
151,T152,T152,Keegan Bradley,71.86,503,7
152,T152,T152,Gonzalo Fernandez-Castaño,71.86,503,7
153,T152,T152,Ryo Ishikawa,71.86,503,7
154,T155,T155,Adam Hadwin,71.89,647,9
155,T155,T155,Sean O'Hair,71.89,647,9
156,157,157,Charl Schwartzel,71.9,719,10
157,T158,T158,Ben Crane,72.0,72,1
158,T158,T158,Graham DeLaet,72.0,360,5
159,160,160,Matt Jones,72.09,793,11
160,161,161,Brendan Steele,72.11,649,9
161,162,162,Erik Compton,72.13,577,8
162,163,163,Derek Fathauer,72.17,433,6
163,T164,T164,Ángel Cabrera,72.25,289,4
164,T164,T164,Andres Gonzales,72.25,578,8
165,166,166,Carlos Ortiz,72.33,651,9
166,167,167,Charles Howell III,72.43,507,7
167,168,168,Ian Poulter,72.45,797,11
168,T169,T169,Retief Goosen,72.5,580,8
169,T169,T169,Andrew Putnam,72.5,290,4
170,171,171,Ernie Els,72.67,218,3
171,T172,T172,Padraig Harrington,73.0,292,4
172,T172,T172,Jim Renner,73.0,146,2
173,T172,T172,Roger Sloan,73.0,365,5
174,T172,T172,Byron Smith,73.0,146,2
175,176,176,Ricky Barnes,73.14,512,7
176,177,177,Charlie Beljan,73.17,439,6
177,178,178,Jonas Blixt,73.2,366,5
178,179,179,John Peterson,73.25,293,4
179,180,180,K.J. Choi,74.25,297,4
180,T181,T181,Andrew Svoboda,74.5,298,4
181,T181,T181,Jhonattan Vegas,74.5,596,8
182,T181,T181,Tim Wilkinson,74.5,149,2
