,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
78,T76,T76,Brooks Koepka,84,4.67,56,12
79,T76,T76,Martin Laird,77,4.67,168,36
80,T76,T76,Phil Mickelson,70,4.67,42,9
81,T76,T76,Sean O'Hair,86,4.67,229,49
82,T76,T76,Pat Perez,96,4.67,299,64
83,T76,T76,Bubba Watson,71,4.67,28,6
84,T85,T85,Ricky Barnes,82,4.68,309,66
85,T85,T85,Zac Blair,108,4.68,384,82
86,T85,T85,James Hahn,94,4.68,262,56
87,T85,T85,Colt Knost,90,4.68,248,53
88,T85,T85,William McGirt,103,4.68,248,53
89,T85,T85,D.A. Points,72,4.68,365,78
90,T85,T85,Andres Romero,69,4.68,117,25
91,T92,T92,Blayne Barber,76,4.69,277,59
92,T92,T92,Steven Bowditch,103,4.69,333,71
93,T92,T92,Tony Finau,106,4.69,286,61
94,T92,T92,Alex Prugh,84,4.69,272,58
95,T92,T92,Shawn Stefani,94,4.69,277,59
96,T92,T92,Cameron Tringale,96,4.69,136,29
97,T98,T98,Steven Alker,62,4.7,174,37
98,T98,T98,Kevin Chappell,86,4.7,188,40
99,T98,T98,Jim Herman,88,4.7,216,46
100,T98,T98,Carlos Ortiz,100,4.7,263,56
101,T98,T98,Nick Watney,91,4.7,263,56
102,T98,T98,Mark Wilson,89,4.7,282,60
103,T104,T104,Adam Hadwin,95,4.71,344,73
104,T104,T104,Tom Hoge,83,4.71,231,49
105,T104,T104,Matt Jones,89,4.71,306,65
106,T104,T104,John Merrick,78,4.71,259,55
107,T104,T104,Heath Slocum,57,4.71,160,34
108,T104,T104,David Toms,62,4.71,113,24
109,T104,T104,Tim Wilkinson,73,4.71,245,52
110,T104,T104,Gary Woodland,81,4.71,306,65
111,T112,T112,Russell Knox,96,4.72,283,60
112,T112,T112,Justin Leonard,61,4.72,170,36
113,T112,T112,Sam Saunders,83,4.72,184,39
114,T115,T115,Alex Cejka,94,4.73,279,59
115,T115,T115,Fabián Gómez,83,4.73,241,51
116,T115,T115,Davis Love III,51,4.73,104,22
117,T115,T115,John Peterson,84,4.73,232,49
118,T115,T115,Jim Renner,68,4.73,232,49
119,T115,T115,Charl Schwartzel,67,4.73,194,41
120,T115,T115,John Senden,80,4.73,241,51
121,T122,T122,Scott Brown,97,4.74,408,86
122,T122,T122,Luke Donald,71,4.74,90,19
123,T122,T122,Andres Gonzales,90,4.74,360,76
124,T122,T122,Retief Goosen,81,4.74,346,73
125,T122,T122,David Hearn,97,4.74,256,54
126,T122,T122,Bill Lunde,50,4.74,109,23
127,T122,T122,Carl Pettersson,106,4.74,289,61
128,T122,T122,Bo Van Pelt,81,4.74,199,42
129,T130,T130,Greg Chalmers,58,4.75,171,36
130,T130,T130,George McNeill,93,4.75,342,72
131,T130,T130,Michael Putnam,87,4.75,266,56
132,T130,T130,Chez Reavie,56,4.75,114,24
133,T130,T130,Byron Smith,59,4.75,171,36
134,T135,T135,Jason Gore,76,4.76,243,51
135,T135,T135,Scott Pinckney,88,4.76,262,55
136,T137,T137,Jon Curran,83,4.77,286,60
137,T137,T137,Brian Davis,86,4.77,210,44
138,T137,T137,Derek Ernst,75,4.77,272,57
139,T137,T137,John Huh,102,4.77,310,65
140,T137,T137,Spencer Levin,99,4.77,334,70
141,T137,T137,Kevin Na,98,4.77,210,44
142,T137,T137,Jeff Overton,94,4.77,105,22
143,T144,T144,Ben Crane,62,4.78,172,36
144,T144,T144,Ken Duke,93,4.78,301,63
145,T144,T144,Brice Garnett,81,4.78,301,63
146,T144,T144,Hunter Mahan,88,4.78,110,23
147,T144,T144,Troy Merritt,91,4.78,354,74
148,T144,T144,Andrew Putnam,68,4.78,234,49
149,T144,T144,Andrew Svoboda,80,4.78,301,63
150,T151,T151,Jonathan Byrd,69,4.79,134,28
151,T151,T151,K.J. Choi,66,4.79,187,39
152,T151,T151,Cameron Percy,72,4.79,206,43
153,T154,T154,Stewart Cink,77,4.8,245,51
154,T154,T154,Oscar Fraustro,58,4.8,197,41
155,T154,T154,Sergio Garcia,59,4.8,24,5
156,T154,T154,Billy Hurley III,83,4.8,197,41
157,T154,T154,Hideki Matsuyama,95,4.8,72,15
158,T154,T154,Sung Joon Park,79,4.8,221,46
159,T154,T154,Brian Stuard,97,4.8,307,64
160,T154,T154,Camilo Villegas,83,4.8,216,45
161,T162,T162,Derek Fathauer,81,4.82,294,61
162,T162,T162,Roger Sloan,56,4.82,188,39
163,T162,T162,Scott Stallings,60,4.82,323,67
164,T165,T165,Ernie Els,57,4.83,58,12
165,T165,T165,Bryce Molder,91,4.83,314,65
166,167,167,Marc Leishman,74,4.84,150,31
167,T168,T168,Billy Horschel,99,4.85,126,26
168,T168,T168,Greg Owen,58,4.85,131,27
169,T168,T168,Willy Wilcox,58,4.85,165,34
170,171,171,Ben Martin,93,4.86,248,51
171,172,172,Erik Compton,86,4.87,190,39
172,173,173,Ian Poulter,68,4.88,78,16
173,T174,T174,Matt Every,73,4.9,235,48
174,T174,T174,Padraig Harrington,60,4.9,191,39
175,T174,T174,Lee Westwood,56,4.9,98,20
176,177,177,Geoff Ogilvy,50,4.93,133,27
177,T178,T178,Robert Allenby,63,4.94,178,36
178,T178,T178,Eric Axley,57,4.94,89,18
179,T180,T180,Keegan Bradley,87,5.0,140,28
180,T180,T180,Jim Furyk,71,5.0,50,10
181,182,182,Webb Simpson,81,5.04,121,24
