,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Keegan Bradley,87,4.48,632,141
1,T1,T1,Matt Kuchar,97,4.48,569,127
2,T3,T3,Jason Day,75,4.49,404,90
3,T3,T3,Matt Jones,89,4.49,588,131
4,T3,T3,Webb Simpson,81,4.49,543,121
5,T3,T3,Henrik Stenson,63,4.49,332,74
6,T7,T7,Dustin Johnson,75,4.5,441,98
7,T7,T7,Justin Thomas,106,4.5,630,140
8,T9,T9,Ángel Cabrera,53,4.51,424,94
9,T9,T9,Paul Casey,87,4.51,519,115
10,T11,T11,Aaron Baddeley,76,4.53,589,130
11,T11,T11,Roberto Castro,54,4.53,358,79
12,T11,T11,Carlos Ortiz,100,4.53,711,157
13,T14,T14,Patrick Reed,103,4.54,640,141
14,T14,T14,Roger Sloan,56,4.54,354,78
15,T14,T14,Willy Wilcox,58,4.54,368,81
16,17,17,J.B. Holmes,89,4.55,578,127
17,T18,T18,Daniel Berger,97,4.56,597,131
18,T18,T18,Hideki Matsuyama,95,4.56,593,130
19,T20,T20,Kevin Chappell,86,4.57,649,142
20,T20,T20,Jason Kokrak,88,4.57,649,142
21,T20,T20,Jimmy Walker,89,4.57,626,137
22,T23,T23,Derek Fathauer,81,4.58,517,113
23,T23,T23,Tony Finau,106,4.58,747,163
24,T23,T23,Charles Howell III,105,4.58,816,178
25,T23,T23,Jerry Kelly,79,4.58,540,118
26,T23,T23,Alex Prugh,84,4.58,636,139
27,T23,T23,Brendan Steele,88,4.58,691,151
28,T23,T23,Shawn Stefani,94,4.58,715,156
29,T30,T30,Blayne Barber,76,4.59,555,121
30,T30,T30,Derek Ernst,75,4.59,505,110
31,T32,T32,Steven Bowditch,103,4.6,763,166
32,T32,T32,Chad Campbell,97,4.6,607,132
33,T32,T32,Brooks Koepka,84,4.6,506,110
34,T35,T35,Graham DeLaet,65,4.61,466,101
35,T35,T35,Pat Perez,96,4.61,797,173
36,T35,T35,Chez Reavie,56,4.61,466,101
37,T35,T35,Patrick Rodgers,57,4.61,341,74
38,T35,T35,Justin Rose,69,4.61,383,83
39,T35,T35,Bubba Watson,71,4.61,327,71
40,T41,T41,Charlie Beljan,76,4.62,541,117
41,T41,T41,Charley Hoffman,97,4.62,674,146
42,T41,T41,Colt Knost,90,4.62,674,146
43,T41,T41,Martin Laird,77,4.62,596,129
44,T41,T41,William McGirt,103,4.62,860,186
45,T41,T41,George McNeill,93,4.62,637,138
46,T47,T47,Stewart Cink,77,4.63,551,119
47,T47,T47,Erik Compton,86,4.63,648,140
48,T47,T47,Jamie Donaldson,50,4.63,403,87
