,Tenth_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_1_Scoring_Average_AVG,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Rickie Fowler,67.0,67,1
1,2,2,Johnson Wagner,67.67,203,3
2,T3,T3,Jeff Overton,68.0,136,2
3,T3,T3,Pat Perez,68.0,272,4
4,T3,T3,Nicholas Thompson,68.0,408,6
5,6,6,Martin Laird,68.17,409,6
6,7,7,Brendon de Jonge,68.29,478,7
7,T8,T8,J.B. Holmes,68.33,205,3
8,T8,T8,Jason Kokrak,68.33,410,6
9,10,10,Seung-Yul Noh,68.5,274,4
10,11,11,Brian Harman,68.67,412,6
11,12,12,Danny Lee,68.71,481,7
12,13,13,Justin Thomas,68.75,550,8
13,14,14,Martin Flores,68.8,344,5
14,15,15,Ryan Palmer,68.86,482,7
15,16,16,Chad Collins,68.89,620,9
16,T17,T17,Brooks Koepka,69.0,69,1
17,T17,T17,Rory Sabbatini,69.0,483,7
18,T17,T17,Henrik Stenson,69.0,138,2
19,20,20,Jhonattan Vegas,69.14,484,7
20,21,21,Willy Wilcox,69.2,346,5
21,22,22,Matt Every,69.33,208,3
22,T23,T23,Blayne Barber,69.5,556,8
23,T23,T23,Ángel Cabrera,69.5,139,2
24,T23,T23,Chesson Hadley,69.5,417,6
25,26,26,Stewart Cink,69.67,209,3
26,T27,T27,Morgan Hoffmann,69.71,488,7
27,T27,T27,Chris Kirk,69.71,488,7
28,29,29,David Hearn,69.86,489,7
29,T30,T30,Eric Axley,70.0,210,3
30,T30,T30,Harris English,70.0,490,7
31,T30,T30,Sergio Garcia,70.0,70,1
32,T30,T30,Luke Guthrie,70.0,420,6
33,T30,T30,Geoff Ogilvy,70.0,140,2
34,T30,T30,Vijay Singh,70.0,700,10
35,T30,T30,Jordan Spieth,70.0,70,1
36,T30,T30,Brendan Steele,70.0,280,4
37,T30,T30,David Toms,70.0,70,1
38,T30,T30,Tyrone Van Aswegen,70.0,560,8
39,40,40,J.J. Henry,70.13,561,8
40,T41,T41,Padraig Harrington,70.2,351,5
41,T41,T41,David Lingmerth,70.2,702,10
42,43,43,Daniel Berger,70.22,632,9
43,T44,T44,Kevin Na,70.29,492,7
44,T44,T44,Carl Pettersson,70.29,492,7
45,T46,T46,Chad Campbell,70.33,422,6
46,T46,T46,Colt Knost,70.33,422,6
47,T46,T46,Kyle Reifers,70.33,633,9
48,49,49,Jason Bohn,70.38,563,8
49,50,50,Sung Joon Park,70.4,352,5
50,51,51,Mark Hubbard,70.43,493,7
51,T52,T52,Alex Cejka,70.5,564,8
52,T52,T52,Jerry Kelly,70.5,564,8
53,T52,T52,Spencer Levin,70.5,564,8
54,T52,T52,Brandt Snedeker,70.5,141,2
55,56,56,Russell Knox,70.56,635,9
56,T57,T57,Erik Compton,70.57,494,7
57,T57,T57,Derek Fathauer,70.57,494,7
58,T57,T57,Sam Saunders,70.57,494,7
59,60,60,Ryo Ishikawa,70.6,353,5
60,61,61,Ben Crane,70.67,424,6
61,62,62,Bryce Molder,70.73,778,11
62,T63,T63,Jonas Blixt,70.75,283,4
63,T63,T63,Jonathan Byrd,70.75,283,4
64,T63,T63,Jason Gore,70.75,566,8
65,T63,T63,Ryan Moore,70.75,566,8
66,T63,T63,John Peterson,70.75,566,8
67,T63,T63,Robert Streb,70.75,283,4
68,T63,T63,Daniel Summerhays,70.75,566,8
69,T70,T70,William McGirt,70.78,637,9
70,T70,T70,Scott Piercy,70.78,637,9
71,T72,T72,Gonzalo Fernandez-Castaño,70.8,354,5
72,T72,T72,Oscar Fraustro,70.8,354,5
73,T72,T72,Jim Herman,70.8,354,5
74,T72,T72,Hudson Swafford,70.8,354,5
75,76,76,Scott Brown,70.82,779,11
76,T77,T77,Paul Casey,70.83,425,6
77,T77,T77,Kevin Chappell,70.83,425,6
78,T77,T77,Michael Putnam,70.83,425,6
79,80,80,Mark Wilson,70.88,567,8
80,T81,T81,K.J. Choi,71.0,213,3
81,T81,T81,Luke Donald,71.0,284,4
82,T81,T81,Russell Henley,71.0,426,6
83,T81,T81,John Huh,71.0,568,8
84,T81,T81,Zach Johnson,71.0,71,1
85,T81,T81,Hideki Matsuyama,71.0,142,2
86,T81,T81,Troy Merritt,71.0,497,7
87,T81,T81,Scott Pinckney,71.0,568,8
88,T81,T81,Ian Poulter,71.0,213,3
89,T81,T81,Brian Stuard,71.0,710,10
90,T81,T81,Brendon Todd,71.0,497,7
91,T81,T81,Nick Watney,71.0,497,7
92,T81,T81,Bubba Watson,71.0,71,1
93,94,94,Ricky Barnes,71.14,498,7
94,T95,T95,Greg Chalmers,71.17,427,6
95,T95,T95,Tom Hoge,71.17,427,6
96,T95,T95,Billy Hurley III,71.17,427,6
97,T95,T95,Matt Jones,71.17,427,6
98,T99,T99,Derek Ernst,71.2,356,5
99,T99,T99,Andres Gonzales,71.2,712,10
100,T99,T99,James Hahn,71.2,356,5
101,102,102,Brian Davis,71.22,641,9
102,T103,T103,Roberto Castro,71.25,285,4
103,T103,T103,Jamie Donaldson,71.25,285,4
104,T103,T103,Max Homa,71.25,285,4
105,T103,T103,Hunter Mahan,71.25,285,4
106,T103,T103,Louis Oosthuizen,71.25,285,4
107,T103,T103,Heath Slocum,71.25,285,4
108,T109,T109,Charlie Beljan,71.33,428,6
109,T109,T109,Lucas Glover,71.33,856,12
110,T109,T109,Fabián Gómez,71.33,428,6
111,T109,T109,Bill Haas,71.33,214,3
112,T109,T109,Chez Reavie,71.33,214,3
113,114,114,Adam Hadwin,71.36,785,11
114,115,115,Shawn Stefani,71.38,571,8
115,116,116,George McNeill,71.42,857,12
116,T117,T117,Robert Allenby,71.43,500,7
117,T117,T117,Whee Kim,71.43,500,7
118,T119,T119,Aaron Baddeley,71.5,286,4
119,T119,T119,Keegan Bradley,71.5,143,2
120,T119,T119,Charles Howell III,71.5,715,10
121,T119,T119,Scott Langley,71.5,429,6
122,123,123,Ken Duke,71.56,644,9
123,124,124,Kevin Kisner,71.57,501,7
124,T125,T125,Robert Garrigus,71.6,358,5
125,T125,T125,Michael Thompson,71.6,358,5
126,127,127,Tony Finau,71.64,788,11
127,128,128,Lee Westwood,71.67,215,3
128,T129,T129,Tim Wilkinson,71.71,502,7
129,T129,T129,Gary Woodland,71.71,502,7
130,131,131,Retief Goosen,71.75,574,8
131,132,132,Justin Leonard,71.8,359,5
132,133,133,Sangmoon Bae,71.83,862,12
133,134,134,Alex Prugh,71.86,503,7
134,T135,T135,Jon Curran,72.0,576,8
135,T135,T135,Billy Horschel,72.0,144,2
136,T135,T135,Bill Lunde,72.0,216,3
137,T135,T135,Sean O'Hair,72.0,288,4
138,T135,T135,D.A. Points,72.0,720,10
139,T135,T135,Justin Rose,72.0,72,1
140,T135,T135,Scott Stallings,72.0,432,6
141,T135,T135,Kevin Streelman,72.0,432,6
142,T135,T135,Andrew Svoboda,72.0,648,9
143,T135,T135,Nick Taylor,72.0,360,5
144,T135,T135,Cameron Tringale,72.0,288,4
145,T135,T135,Camilo Villegas,72.0,432,6
146,T147,T147,Jonathan Randolph,72.17,433,6
147,T147,T147,Webb Simpson,72.17,433,6
148,T147,T147,Steve Wheatcroft,72.17,433,6
149,150,150,Steven Alker,72.2,361,5
150,151,151,Byron Smith,72.25,289,4
151,152,152,Boo Weekley,72.29,506,7
152,T153,T153,Charley Hoffman,72.33,434,6
153,T153,T153,Chris Stroud,72.33,651,9
154,T155,T155,Steven Bowditch,72.4,724,10
155,T155,T155,Jason Dufner,72.4,362,5
156,T155,T155,Ben Martin,72.4,724,10
157,T158,T158,Davis Love III,72.5,145,2
158,T158,T158,John Merrick,72.5,580,8
159,160,160,Zac Blair,72.58,871,12
160,161,161,Graham DeLaet,72.67,218,3
161,T162,T162,Carlos Ortiz,72.71,509,7
162,T162,T162,Andrew Putnam,72.71,509,7
163,T164,T164,Greg Owen,72.75,291,4
164,T164,T164,Cameron Percy,72.75,291,4
165,T166,T166,Andres Romero,73.0,292,4
166,T166,T166,Jimmy Walker,73.0,73,1
167,168,168,John Senden,73.14,512,7
168,T169,T169,Brice Garnett,73.4,734,10
169,T169,T169,Marc Leishman,73.4,367,5
170,T169,T169,Jim Renner,73.4,367,5
171,172,172,Bo Van Pelt,73.5,441,6
172,173,173,Charl Schwartzel,73.8,369,5
173,174,174,Patrick Rodgers,75.0,75,1
174,175,175,Ernie Els,75.5,151,2
