,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Jordan Spieth,91,3.93,2576,655
1,T2,T2,Jason Day,75,3.95,1958,496
2,T2,T2,Hideki Matsuyama,95,3.95,2207,559
3,4,4,Louis Oosthuizen,68,3.96,1517,383
4,T5,T5,Jason Bohn,95,3.97,2165,545
5,T5,T5,Jim Furyk,71,3.97,1621,408
6,T5,T5,Zach Johnson,90,3.97,2316,583
7,T5,T5,Bryce Molder,91,3.97,1824,459
8,T9,T9,Sergio Garcia,59,3.98,1499,377
9,T9,T9,Russell Knox,96,3.98,2164,544
10,T9,T9,Brooks Koepka,84,3.98,1951,490
11,T9,T9,Matt Kuchar,97,3.98,2266,569
12,T9,T9,John Peterson,84,3.98,1483,373
13,T9,T9,Patrick Reed,103,3.98,2363,593
14,T9,T9,Robert Streb,110,3.98,2498,627
15,T9,T9,Bubba Watson,71,3.98,1984,498
16,T9,T9,Willy Wilcox,58,3.98,1103,277
17,T18,T18,Paul Casey,87,3.99,1899,476
18,T18,T18,Harris English,105,3.99,2083,522
19,T20,T20,Greg Chalmers,58,4.0,1053,263
20,T20,T20,Chad Collins,79,4.0,1525,381
21,T20,T20,Bill Haas,89,4.0,1814,454
22,T20,T20,David Hearn,97,4.0,1963,491
23,T20,T20,Whee Kim,71,4.0,1459,365
24,T20,T20,Jason Kokrak,88,4.0,1752,438
25,T20,T20,Ryan Palmer,80,4.0,1715,429
26,T20,T20,Justin Rose,69,4.0,1807,452
27,T20,T20,Rory Sabbatini,81,4.0,1898,474
28,T20,T20,Henrik Stenson,63,4.0,1651,413
29,T20,T20,Justin Thomas,106,4.0,2666,667
30,T31,T31,Daniel Berger,97,4.01,2331,582
31,T31,T31,Zac Blair,108,4.01,2127,530
32,T31,T31,Steven Bowditch,103,4.01,2150,536
33,T31,T31,Scott Brown,97,4.01,2178,543
34,T31,T31,Jonathan Byrd,69,4.01,1425,355
35,T31,T31,Stewart Cink,77,4.01,1732,432
36,T31,T31,Brendon de Jonge,106,4.01,2264,565
37,T31,T31,Ryo Ishikawa,90,4.01,1684,420
38,T31,T31,Chris Kirk,76,4.01,1601,399
39,T31,T31,Colt Knost,90,4.01,1734,432
40,T31,T31,William McGirt,103,4.01,1916,478
41,T31,T31,Sean O'Hair,86,4.01,1927,481
42,T31,T31,Carl Pettersson,106,4.01,2153,537
43,T31,T31,Scott Piercy,90,4.01,1918,478
44,T31,T31,Ian Poulter,68,4.01,1653,412
45,T31,T31,Brendan Steele,88,4.01,1640,409
46,T31,T31,Daniel Summerhays,101,4.01,2156,537
47,T31,T31,David Toms,62,4.01,1256,313
48,T31,T31,Johnson Wagner,68,4.01,1447,361
49,T50,T50,Blayne Barber,76,4.02,1579,393
50,T50,T50,Keegan Bradley,87,4.02,1742,433
51,T50,T50,Jon Curran,83,4.02,1785,444
52,T50,T50,Jason Gore,76,4.02,1558,388
53,T50,T50,Luke Guthrie,84,4.02,1648,410
54,T50,T50,Tom Hoge,83,4.02,1556,387
55,T50,T50,Jerry Kelly,79,4.02,1743,434
56,T50,T50,Martin Laird,77,4.02,1537,382
57,T50,T50,Danny Lee,120,4.02,2726,678
58,T50,T50,Spencer Levin,99,4.02,2226,554
59,T50,T50,Greg Owen,58,4.02,1291,321
60,T50,T50,Pat Perez,96,4.02,1882,468
61,T50,T50,D.A. Points,72,4.02,1281,319
62,T50,T50,Bo Van Pelt,81,4.02,1584,394
63,T50,T50,Jimmy Walker,89,4.02,1765,439
64,T65,T65,Alex Cejka,94,4.03,1915,475
65,T65,T65,K.J. Choi,66,4.03,1097,272
66,T65,T65,Rickie Fowler,76,4.03,1770,439
67,T65,T65,Adam Hadwin,95,4.03,1888,469
68,T65,T65,Brian Harman,90,4.03,2155,535
69,T65,T65,Russell Henley,87,4.03,1795,445
70,T65,T65,Billy Horschel,99,4.03,1998,496
71,T65,T65,John Huh,102,4.03,1616,401
72,T65,T65,Hunter Mahan,88,4.03,1519,377
73,T65,T65,George McNeill,93,4.03,2174,539
74,T65,T65,Troy Merritt,91,4.03,2073,515
75,T65,T65,Kevin Na,98,4.03,2280,566
76,T65,T65,Scott Pinckney,88,4.03,1875,465
77,T65,T65,Kyle Reifers,96,4.03,1642,407
78,T65,T65,Vijay Singh,78,4.03,1559,387
79,T65,T65,Brandt Snedeker,98,4.03,2120,526
80,T65,T65,Shawn Stefani,94,4.03,2001,497
81,T65,T65,Kevin Streelman,95,4.03,1743,433
82,T65,T65,Chris Stroud,84,4.03,1692,420
83,T65,T65,Brendon Todd,96,4.03,2076,515
84,T65,T65,Nick Watney,91,4.03,2021,502
85,T86,T86,Sangmoon Bae,98,4.04,1923,476
86,T86,T86,Luke Donald,71,4.04,1516,375
