,Total_Eagles_RANK THIS WEEK,Total_Eagles_RANK LAST WEEK,Total_Eagles_PLAYER NAME,Total_Eagles_ROUNDS,Total_Eagles_TOTAL
52,T49,T49,Jonas Blixt,78,8.0
53,T49,T49,Alex Cejka,94,8.0
54,T49,T49,Robert Garrigus,70,8.0
55,T49,T49,Jason Gore,76,8.0
56,T49,T49,Adam Hadwin,95,8.0
57,T49,T49,Brian Harman,90,8.0
58,T49,T49,Charley Hoffman,97,8.0
59,T49,T49,Chris Kirk,76,8.0
60,T49,T49,George McNeill,93,8.0
61,T49,T49,Seung-Yul Noh,65,8.0
62,T49,T49,Louis Oosthuizen,68,8.0
63,T49,T49,Jeff Overton,94,8.0
64,T49,T49,Cameron Percy,72,8.0
65,T49,T49,Pat Perez,96,8.0
66,T49,T49,Andres Romero,69,8.0
67,T49,T49,Vijay Singh,78,8.0
68,T49,T49,Brendan Steele,88,8.0
69,T49,T49,Nicholas Thompson,90,8.0
70,T49,T49,Michael Thompson,83,8.0
71,T49,T49,Nick Watney,91,8.0
72,T49,T49,Willy Wilcox,58,8.0
73,T49,T49,Gary Woodland,81,8.0
74,T75,T75,Blayne Barber,76,7.0
75,T75,T75,Keegan Bradley,87,7.0
76,T75,T75,Graham DeLaet,65,7.0
77,T75,T75,Ken Duke,93,7.0
78,T75,T75,Lucas Glover,79,7.0
79,T75,T75,Andres Gonzales,90,7.0
80,T75,T75,Billy Horschel,99,7.0
81,T75,T75,Ben Martin,93,7.0
82,T75,T75,Ryan Moore,81,7.0
83,T75,T75,Rory Sabbatini,81,7.0
84,T75,T75,Adam Scott,51,7.0
85,T75,T75,Henrik Stenson,63,7.0
86,T75,T75,Boo Weekley,79,7.0
87,T75,T75,Lee Westwood,56,7.0
88,T89,T89,Steven Alker,62,6.0
89,T89,T89,Jason Bohn,95,6.0
90,T89,T89,Ángel Cabrera,53,6.0
91,T89,T89,Brian Davis,86,6.0
92,T89,T89,Brendon de Jonge,106,6.0
93,T89,T89,Derek Ernst,75,6.0
94,T89,T89,Matt Every,73,6.0
95,T89,T89,Luke Guthrie,84,6.0
96,T89,T89,Bill Haas,89,6.0
97,T89,T89,Kevin Kisner,104,6.0
98,T89,T89,Jason Kokrak,88,6.0
99,T89,T89,Hunter Mahan,88,6.0
100,T89,T89,William McGirt,103,6.0
101,T89,T89,Phil Mickelson,70,6.0
102,T89,T89,Kevin Na,98,6.0
103,T89,T89,Alex Prugh,84,6.0
104,T89,T89,Sam Saunders,83,6.0
105,T89,T89,Scott Stallings,60,6.0
106,T89,T89,Kevin Streelman,95,6.0
107,T89,T89,Cameron Tringale,96,6.0
108,T89,T89,Camilo Villegas,83,6.0
109,T89,T89,Jimmy Walker,89,6.0
110,T89,T89,Tim Wilkinson,73,6.0
111,T112,T112,Ricky Barnes,82,5.0
112,T112,T112,Roberto Castro,54,5.0
113,T112,T112,Greg Chalmers,58,5.0
114,T112,T112,Chad Collins,79,5.0
115,T112,T112,Jamie Donaldson,50,5.0
116,T112,T112,Russell Henley,87,5.0
117,T112,T112,Jim Herman,88,5.0
118,T112,T112,Billy Hurley III,83,5.0
119,T112,T112,Zach Johnson,90,5.0
120,T112,T112,Colt Knost,90,5.0
121,T112,T112,Scott Langley,94,5.0
122,T112,T112,Spencer Levin,99,5.0
123,T112,T112,David Lingmerth,90,5.0
124,T112,T112,John Merrick,78,5.0
125,T112,T112,Bryce Molder,91,5.0
126,T112,T112,Sung Joon Park,79,5.0
127,T112,T112,D.A. Points,72,5.0
128,T112,T112,Michael Putnam,87,5.0
129,T112,T112,Jonathan Randolph,72,5.0
130,T112,T112,Kyle Reifers,96,5.0
131,T112,T112,John Senden,80,5.0
132,T112,T112,Brendon Todd,96,5.0
133,T112,T112,Johnson Wagner,68,5.0
134,T135,T135,Zac Blair,108,4.0
135,T135,T135,Chad Campbell,97,4.0
136,T135,T135,Ernie Els,57,4.0
137,T135,T135,Sergio Garcia,59,4.0
138,T135,T135,Retief Goosen,81,4.0
139,T135,T135,Tom Hoge,83,4.0
140,T135,T135,Marc Leishman,74,4.0
141,T135,T135,Justin Leonard,61,4.0
142,T135,T135,Bill Lunde,50,4.0
143,T135,T135,Ian Poulter,68,4.0
144,T135,T135,Chez Reavie,56,4.0
145,T135,T135,Jim Renner,68,4.0
146,T135,T135,Patrick Rodgers,57,4.0
147,T135,T135,Charl Schwartzel,67,4.0
148,T135,T135,Nick Taylor,91,4.0
149,T135,T135,Tyrone Van Aswegen,58,4.0
150,T135,T135,Mark Wilson,89,4.0
151,T152,T152,K.J. Choi,66,3.0
152,T152,T152,David Hearn,97,3.0
153,T152,T152,Mark Hubbard,79,3.0
154,T152,T152,Russell Knox,96,3.0
155,T152,T152,Davis Love III,51,3.0
156,T152,T152,Troy Merritt,91,3.0
157,T152,T152,Francesco Molinari,56,3.0
158,T152,T152,Geoff Ogilvy,50,3.0
159,T152,T152,Greg Owen,58,3.0
160,T161,T161,Stewart Cink,77,2.0
161,T161,T161,Jon Curran,83,2.0
162,T161,T161,Luke Donald,71,2.0
163,T161,T161,Gonzalo Fernandez-Castaño,81,2.0
164,T161,T161,Oscar Fraustro,58,2.0
165,T161,T161,Brice Garnett,81,2.0
166,T161,T161,Padraig Harrington,60,2.0
167,T161,T161,Max Homa,78,2.0
168,T161,T161,Jerry Kelly,79,2.0
169,T161,T161,Andrew Putnam,68,2.0
170,T161,T161,Justin Rose,69,2.0
171,T161,T161,Heath Slocum,57,2.0
172,T161,T161,Byron Smith,59,2.0
173,T161,T161,David Toms,62,2.0
174,T161,T161,Bo Van Pelt,81,2.0
175,T176,T176,Robert Allenby,63,1.0
176,T176,T176,Jonathan Byrd,69,1.0
177,T176,T176,Ben Crane,62,1.0
178,T176,T176,Fabián Gómez,83,1.0
179,T176,T176,Whee Kim,71,1.0
180,T176,T176,Roger Sloan,56,1.0
181,T176,T176,Chris Stroud,84,1.0
182,T176,T176,Brian Stuard,97,1.0
183,184,184,Jim Furyk,71,
