,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Robert Allenby,66.0,66,1
1,T2,T2,Sung Joon Park,66.5,133,2
2,T2,T2,Byron Smith,66.5,133,2
3,T4,T4,Bill Lunde,67.0,134,2
4,T4,T4,Willy Wilcox,67.0,134,2
5,T6,T6,Whee Kim,67.5,135,2
6,T6,T6,Justin Rose,67.5,675,10
7,8,8,Camilo Villegas,67.75,271,4
8,T9,T9,Fabián Gómez,68.0,204,3
9,T9,T9,Jim Herman,68.0,272,4
10,T9,T9,D.A. Points,68.0,136,2
11,12,12,Jon Curran,68.4,342,5
12,T13,T13,Jason Bohn,68.5,548,8
13,T13,T13,Brice Garnett,68.5,274,4
14,T13,T13,Scott Piercy,68.5,548,8
15,T13,T13,Jonathan Randolph,68.5,274,4
16,17,17,Louis Oosthuizen,68.63,549,8
17,T18,T18,David Hearn,68.67,412,6
18,T18,T18,Rory Sabbatini,68.67,412,6
19,T20,T20,Derek Ernst,68.75,275,4
20,T20,T20,Andrew Svoboda,68.75,275,4
21,T22,T22,Adam Hadwin,68.8,344,5
22,T22,T22,Shawn Stefani,68.8,688,10
23,24,24,Jordan Spieth,68.83,1239,18
24,25,25,Sergio Garcia,68.88,551,8
25,26,26,Bubba Watson,68.92,896,13
26,T27,T27,Steven Bowditch,69.0,621,9
27,T27,T27,Rickie Fowler,69.0,483,7
28,T27,T27,Heath Slocum,69.0,138,2
29,30,30,Jason Day,69.07,1036,15
30,31,31,Zac Blair,69.13,553,8
31,T32,T32,Scott Brown,69.14,484,7
32,T32,T32,Danny Lee,69.14,968,14
33,34,34,Jason Kokrak,69.2,346,5
34,T35,T35,Sean O'Hair,69.25,554,8
35,T35,T35,Jimmy Walker,69.25,554,8
36,T37,T37,Jason Gore,69.33,416,6
37,T37,T37,Andres Romero,69.33,208,3
38,T37,T37,Robert Streb,69.33,832,12
39,40,40,Brandt Snedeker,69.38,555,8
40,T41,T41,Bill Haas,69.4,347,5
41,T41,T41,Brooks Koepka,69.4,694,10
42,43,43,Morgan Hoffmann,69.43,486,7
43,T44,T44,Matt Every,69.5,139,2
44,T44,T44,Zach Johnson,69.5,834,12
45,T44,T44,Justin Leonard,69.5,278,4
46,T44,T44,Carlos Ortiz,69.5,278,4
47,T44,T44,Ian Poulter,69.5,695,10
48,49,49,Jim Furyk,69.56,626,9
49,50,50,Jerry Kelly,69.57,487,7
50,51,51,Matt Kuchar,69.62,905,13
51,52,52,Hudson Swafford,69.63,557,8
52,53,53,Kevin Kisner,69.64,766,11
53,54,54,Retief Goosen,69.67,418,6
54,55,55,Cameron Percy,69.71,488,7
55,T56,T56,Stewart Cink,69.75,279,4
56,T56,T56,Scott Pinckney,69.75,279,4
57,T56,T56,Johnson Wagner,69.75,279,4
58,T59,T59,Russell Knox,69.78,628,9
59,T59,T59,Ryan Palmer,69.78,628,9
60,61,61,Vijay Singh,69.83,419,6
61,62,62,Bryce Molder,69.86,489,7
62,T63,T63,Sangmoon Bae,69.89,629,9
63,T63,T63,David Lingmerth,69.89,629,9
64,T65,T65,Ricky Barnes,70.0,420,6
65,T65,T65,Graham DeLaet,70.0,350,5
66,T65,T65,Spencer Levin,70.0,560,8
67,T65,T65,Davis Love III,70.0,140,2
68,T65,T65,Hideki Matsuyama,70.0,840,12
69,T65,T65,Francesco Molinari,70.0,210,3
70,T65,T65,Ryan Moore,70.0,700,10
71,T65,T65,Seung-Yul Noh,70.0,350,5
72,T65,T65,John Peterson,70.0,350,5
73,T65,T65,Charl Schwartzel,70.0,420,6
74,T65,T65,Scott Stallings,70.0,140,2
75,T65,T65,Boo Weekley,70.0,560,8
76,77,77,Justin Thomas,70.08,841,12
77,78,78,Webb Simpson,70.1,701,10
78,79,79,Nick Watney,70.11,631,9
79,80,80,Matt Jones,70.13,561,8
80,T81,T81,Erik Compton,70.17,421,6
81,T81,T81,John Merrick,70.17,421,6
82,T83,T83,Max Homa,70.2,351,5
83,T83,T83,Greg Owen,70.2,351,5
84,T85,T85,Jonathan Byrd,70.25,281,4
85,T85,T85,Russell Henley,70.25,562,8
86,T85,T85,Billy Hurley III,70.25,281,4
87,T85,T85,Cameron Tringale,70.25,843,12
88,T85,T85,Gary Woodland,70.25,281,4
89,90,90,Pat Perez,70.29,492,7
90,91,91,Chris Kirk,70.33,422,6
91,92,92,Paul Casey,70.4,704,10
92,T93,T93,Chad Campbell,70.43,493,7
