,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,1,1,Bubba Watson,67.0,469,7
1,2,2,Harris English,67.89,611,9
2,3,3,Sergio Garcia,68.0,204,3
3,T4,T4,Aaron Baddeley,68.33,410,6
4,T4,T4,Mark Wilson,68.33,205,3
5,6,6,Michael Thompson,68.43,479,7
6,T7,T7,Ricky Barnes,68.5,274,4
7,T7,T7,Paul Casey,68.5,274,4
8,T7,T7,Jonathan Randolph,68.5,411,6
9,10,10,Alex Prugh,68.67,412,6
10,11,11,Bryce Molder,68.75,275,4
11,T12,T12,Mark Hubbard,68.8,344,5
12,T12,T12,John Peterson,68.8,344,5
13,T14,T14,Stewart Cink,69.0,414,6
14,T14,T14,Hideki Matsuyama,69.0,414,6
15,16,16,Jordan Spieth,69.09,760,11
16,17,17,Chris Stroud,69.2,346,5
17,18,18,Kevin Na,69.25,277,4
18,19,19,Patrick Rodgers,69.33,416,6
19,20,20,Jonathan Byrd,69.44,625,9
20,21,21,Patrick Reed,69.45,764,11
21,T22,T22,J.B. Holmes,69.5,278,4
22,T22,T22,Webb Simpson,69.5,417,6
23,T24,T24,Alex Cejka,69.6,348,5
24,T24,T24,Zach Johnson,69.6,1044,15
25,T26,T26,Brian Stuard,69.63,557,8
26,T26,T26,Daniel Summerhays,69.63,557,8
27,T28,T28,Ryo Ishikawa,69.67,418,6
28,T28,T28,Byron Smith,69.67,418,6
29,T28,T28,Shawn Stefani,69.67,418,6
30,31,31,Brendon de Jonge,69.73,767,11
31,32,32,Ryan Palmer,69.75,279,4
32,T33,T33,Luke Guthrie,69.8,349,5
33,T33,T33,Matt Kuchar,69.8,698,10
34,T33,T33,William McGirt,69.8,349,5
35,T36,T36,Adam Hadwin,69.83,419,6
36,T36,T36,Russell Knox,69.83,419,6
37,T38,T38,Keegan Bradley,70.0,490,7
38,T38,T38,Chad Campbell,70.0,560,8
39,T38,T38,Greg Chalmers,70.0,140,2
40,T38,T38,Jason Day,70.0,560,8
41,T38,T38,Oscar Fraustro,70.0,350,5
42,T38,T38,David Hearn,70.0,420,6
43,T38,T38,Russell Henley,70.0,420,6
44,T38,T38,John Senden,70.0,350,5
45,46,46,Cameron Tringale,70.08,841,12
46,47,47,Jim Furyk,70.1,701,10
47,48,48,Sam Saunders,70.13,561,8
48,T49,T49,Charley Hoffman,70.17,421,6
49,T49,T49,Scott Pinckney,70.17,421,6
50,T49,T49,Ian Poulter,70.17,421,6
51,52,52,Brandt Snedeker,70.2,702,10
52,53,53,Hudson Swafford,70.22,632,9
53,T54,T54,Chad Collins,70.25,281,4
54,T54,T54,Jim Renner,70.25,562,8
55,T56,T56,Jonas Blixt,70.29,492,7
56,T56,T56,Tom Hoge,70.29,492,7
57,T56,T56,Cameron Percy,70.29,492,7
58,T59,T59,Tony Finau,70.33,422,6
59,T59,T59,Brice Garnett,70.33,211,3
60,T59,T59,Jason Kokrak,70.33,633,9
61,T59,T59,George McNeill,70.33,211,3
62,T59,T59,Greg Owen,70.33,422,6
63,T59,T59,Justin Thomas,70.33,633,9
64,T59,T59,David Toms,70.33,633,9
65,66,66,Hunter Mahan,70.43,493,7
66,T67,T67,Robert Garrigus,70.5,282,4
67,T67,T67,Charles Howell III,70.5,282,4
68,T67,T67,Brendon Todd,70.5,141,2
69,T70,T70,Carlos Ortiz,70.56,635,9
70,T70,T70,Henrik Stenson,70.56,635,9
71,T72,T72,Zac Blair,70.57,494,7
72,T72,T72,Kevin Chappell,70.57,494,7
73,T72,T72,Davis Love III,70.57,494,7
74,T75,T75,Jon Curran,70.6,353,5
75,T75,T75,Jim Herman,70.6,706,10
76,T75,T75,Whee Kim,70.6,353,5
77,T75,T75,Brendan Steele,70.6,353,5
78,T79,T79,Bill Haas,70.63,565,8
79,T79,T79,Spencer Levin,70.63,565,8
80,T79,T79,Sung Joon Park,70.63,565,8
81,T82,T82,Erik Compton,70.67,636,9
82,T82,T82,Brian Harman,70.67,424,6
83,T82,T82,Kevin Kisner,70.67,424,6
84,T82,T82,Lee Westwood,70.67,212,3
85,86,86,Jason Bohn,70.71,495,7
86,T87,T87,Daniel Berger,70.75,566,8
87,T87,T87,Scott Piercy,70.75,283,4
88,T87,T87,Kevin Streelman,70.75,283,4
89,T90,T90,Ernie Els,70.78,637,9
90,T90,T90,Sean O'Hair,70.78,637,9
91,92,92,Steven Alker,70.8,354,5
92,T93,T93,Fabián Gómez,70.86,496,7
93,T93,T93,Scott Langley,70.86,496,7
94,T95,T95,Martin Flores,70.88,567,8
95,T95,T95,Marc Leishman,70.88,567,8
96,T97,T97,K.J. Choi,71.0,355,5
97,T97,T97,Jamie Donaldson,71.0,284,4
98,T97,T97,Lucas Glover,71.0,71,1
99,T97,T97,Chris Kirk,71.0,497,7
100,T97,T97,Geoff Ogilvy,71.0,355,5
101,T97,T97,Adam Scott,71.0,497,7
102,T97,T97,Vijay Singh,71.0,71,1
103,T97,T97,Tyrone Van Aswegen,71.0,284,4
104,T97,T97,Boo Weekley,71.0,284,4
105,T106,T106,Colt Knost,71.13,569,8
106,T106,T106,Carl Pettersson,71.13,569,8
107,108,108,Ben Martin,71.14,498,7
108,109,109,Willy Wilcox,71.17,427,6
109,T110,T110,Ken Duke,71.2,356,5
110,T110,T110,Camilo Villegas,71.2,356,5
111,112,112,Andrew Svoboda,71.25,285,4
112,T113,T113,John Huh,71.29,499,7
113,T113,T113,Jimmy Walker,71.29,998,14
114,T115,T115,Sangmoon Bae,71.33,214,3
115,T115,T115,Bo Van Pelt,71.33,642,9
