,Front_9_Lowest_Round_RANK THIS WEEK,Front_9_Lowest_Round_RANK LAST WEEK,Front_9_Lowest_Round_PLAYER NAME,Front_9_Lowest_Round_LOW RND
0,T1,T1,Erik Compton,28
1,T1,T1,Webb Simpson,28
2,T3,T3,Charlie Beljan,29
3,T3,T3,Daniel Berger,29
4,T3,T3,Jason Bohn,29
5,T3,T3,Roberto Castro,29
6,T3,T3,Jason Day,29
7,T3,T3,Andres Gonzales,29
8,T3,T3,Luke Guthrie,29
9,T3,T3,Bill Haas,29
10,T3,T3,Tom Hoge,29
11,T3,T3,J.B. Holmes,29
12,T3,T3,Dustin Johnson,29
13,T3,T3,Neal Lancaster,29
14,T3,T3,Danny Lee,29
15,T3,T3,David Lingmerth,29
16,T3,T3,Pat Perez,29
17,T3,T3,Michael Putnam,29
18,T3,T3,Jordan Spieth,29
19,T3,T3,Henrik Stenson,29
20,T3,T3,Justin Thomas,29
21,T3,T3,Camilo Villegas,29
22,T3,T3,Bubba Watson,29
23,T24,T24,Kiradech Aphibarnrat,30
24,T24,T24,Sangmoon Bae,30
25,T24,T24,Blayne Barber,30
26,T24,T24,Zac Blair,30
27,T24,T24,Jonas Blixt,30
28,T24,T24,Steven Bowditch,30
29,T24,T24,Chad Campbell,30
30,T24,T24,Kevin Chappell,30
31,T24,T24,Austin Cook,30
32,T24,T24,Brian Davis,30
33,T24,T24,Derek Fathauer,30
34,T24,T24,Martin Flores,30
35,T24,T24,Jim Furyk,30
36,T24,T24,Tom Gillis,30
37,T24,T24,Chesson Hadley,30
38,T24,T24,Adam Hadwin,30
39,T24,T24,Russell Henley,30
40,T24,T24,Mark Hubbard,30
41,T24,T24,Mikko Ilonen,30
42,T24,T24,Ryo Ishikawa,30
43,T24,T24,Freddie Jacobson,30
44,T24,T24,Jerry Kelly,30
45,T24,T24,Kevin Kisner,30
46,T24,T24,Colt Knost,30
47,T24,T24,Brooks Koepka,30
48,T24,T24,Martin Laird,30
49,T24,T24,Scott Langley,30
50,T24,T24,Spencer Levin,30
51,T24,T24,Hideki Matsuyama,30
52,T24,T24,Ryan Moore,30
53,T24,T24,Seung-Yul Noh,30
54,T24,T24,Sean O'Hair,30
55,T24,T24,Ryan Palmer,30
56,T24,T24,Rod Pampling,30
57,T24,T24,Cameron Percy,30
58,T24,T24,John Peterson,30
59,T24,T24,Scott Piercy,30
60,T24,T24,Scott Pinckney,30
61,T24,T24,Ian Poulter,30
62,T24,T24,Andrew Putnam,30
63,T24,T24,Patrick Reed,30
64,T24,T24,John Rollins,30
65,T24,T24,Justin Rose,30
66,T24,T24,Scott Stallings,30
67,T24,T24,Chris Stroud,30
68,T24,T24,Andrew Svoboda,30
69,T24,T24,Vaughn Taylor,30
70,T24,T24,Brendon Todd,30
71,T24,T24,Cameron Tringale,30
72,T24,T24,Bo Van Pelt,30
73,T24,T24,Jhonattan Vegas,30
74,T24,T24,Jimmy Walker,30
75,T24,T24,Nick Watney,30
76,T24,T24,Steve Wheatcroft,30
77,T78,T78,Thomas Aiken,31
78,T78,T78,Mark Anderson,31
79,T78,T78,Ryan Armour,31
80,T78,T78,Arjun Atwal,31
81,T78,T78,Eric Axley,31
82,T78,T78,Aaron Baddeley,31
83,T78,T78,Ricky Barnes,31
84,T78,T78,Matt Bettencourt,31
85,T78,T78,Keegan Bradley,31
86,T78,T78,Scott Brown,31
87,T78,T78,Jonathan Byrd,31
88,T78,T78,Rafa Cabrera Bello,31
89,T78,T78,Sebastian Cappelen,31
90,T78,T78,Paul Casey,31
91,T78,T78,Alex Cejka,31
92,T78,T78,Greg Chalmers,31
93,T78,T78,Ashley Chesters,31
94,T78,T78,Stewart Cink,31
95,T78,T78,Tim Clark,31
96,T78,T78,Austin Connelly,31
97,T78,T78,Ben Curtis,31
98,T78,T78,John Daly,31
99,T78,T78,Glen Day,31
100,T78,T78,Brendon de Jonge,31
101,T78,T78,Bryson DeChambeau,31
102,T78,T78,Graham DeLaet,31
103,T78,T78,Luke Donald,31
104,T78,T78,Jamie Donaldson,31
105,T78,T78,Jason Dufner,31
106,T78,T78,Ken Duke,31
107,T78,T78,Harris English,31
108,T78,T78,Derek Ernst,31
109,T78,T78,Matt Every,31
110,T78,T78,Gonzalo Fernandez-Castaño,31
111,T78,T78,Tony Finau,31
112,T78,T78,Sergio Garcia,31
113,T78,T78,Robert Garrigus,31
114,T78,T78,Lucas Glover,31
115,T78,T78,Fabián Gómez,31
116,T78,T78,Jason Gore,31
117,T78,T78,Oliver Goss,31
118,T78,T78,Branden Grace,31
119,T78,T78,Emiliano Grillo,31
120,T78,T78,Brandon Hagy,31
121,T78,T78,James Hahn,31
122,T78,T78,Brian Harman,31
123,T78,T78,David Hearn,31
124,T78,T78,J.J. Henry,31
125,T78,T78,Jim Herman,31
126,T78,T78,Charley Hoffman,31
127,T78,T78,Morgan Hoffmann,31
128,T78,T78,Max Homa,31
129,T78,T78,Charles Howell III,31
130,T78,T78,John Huh,31
131,T78,T78,Billy Hurley III,31
132,T78,T78,Zach Johnson,31
133,T78,T78,Matt Jones,31
134,T78,T78,Rikard Karlberg,31
135,T78,T78,Whee Kim,31
136,T78,T78,Paul Kinnear,31
137,T78,T78,Russell Knox,31
138,T78,T78,Jason Kokrak,31
139,T78,T78,Matt Kuchar,31
140,T78,T78,Paul Lawrie,31
141,T78,T78,Marc Leishman,31
142,T78,T78,Justin Leonard,31
143,T78,T78,Andrew Loupe,31
144,T78,T78,Davis Love III,31
145,T78,T78,Shane Lowry,31
146,T78,T78,Will MacKenzie,31
147,T78,T78,Hunter Mahan,31
148,T78,T78,Ben Martin,31
149,T78,T78,Graeme McDowell,31
150,T78,T78,William McGirt,31
151,T78,T78,Rory McIlroy,31
152,T78,T78,Maverick McNealy,31
153,T78,T78,George McNeill,31
154,T78,T78,John Merrick,31
155,T78,T78,Troy Merritt,31
156,T78,T78,Phil Mickelson,31
157,T78,T78,Bryce Molder,31
158,T78,T78,Francesco Molinari,31
159,T78,T78,Kevin Na,31
160,T78,T78,Chris Naegel,31
161,T78,T78,Koumei Oda,31
162,T78,T78,Louis Oosthuizen,31
163,T78,T78,Carlos Ortiz,31
164,T78,T78,Jeff Overton,31
165,T78,T78,Greg Owen,31
166,T78,T78,Sung Joon Park,31
167,T78,T78,Eddie Pepperell,31
168,T78,T78,Carl Pettersson,31
169,T78,T78,D.A. Points,31
170,T78,T78,Alex Prugh,31
171,T78,T78,Angelo Que,31
172,T78,T78,Chez Reavie,31
173,T78,T78,Cory Renfrew,31
174,T78,T78,Carlos Sainz Jr,31
175,T78,T78,Sam Saunders,31
176,T78,T78,Ollie Schniederjans,31
177,T78,T78,Adam Scott,31
178,T78,T78,Marcel Siem,31
179,T78,T78,Byron Smith,31
180,T78,T78,Brandt Snedeker,31
181,T78,T78,Shawn Stefani,31
182,T78,T78,Robert Streb,31
183,T78,T78,Kevin Streelman,31
184,T78,T78,Steve Stricker,31
185,T78,T78,Brian Stuard,31
186,T78,T78,Zack Sucher,31
187,T78,T78,Andy Sullivan,31
188,T78,T78,Daniel Summerhays,31
189,T78,T78,Hudson Swafford,31
190,T78,T78,Josh Teater,31
191,T78,T78,Nicholas Thompson,31
192,T78,T78,David Toms,31
193,T78,T78,Tyrone Van Aswegen,31
194,T78,T78,Scott Verplank,31
195,T78,T78,Johnson Wagner,31
196,T78,T78,Boo Weekley,31
197,T78,T78,Cory Whitsett,31
198,T78,T78,Charlie Wi,31
199,T78,T78,Tim Wilkinson,31
200,T78,T78,Gary Woodland,31
201,T78,T78,Gunn Yang,31
202,T203,T203,Blake Adams,32
203,T203,T203,Steven Alker,32
204,T203,T203,Robert Allenby,32
205,T203,T203,Byeong Hun An,32
206,T203,T203,Stuart Appleby,32
207,T203,T203,Scott Arnold,32
208,T203,T203,Cameron Beckman,32
209,T203,T203,Thomas Bjørn,32
210,T203,T203,Ángel Cabrera,32
211,T203,T203,K.J. Choi,32
212,T203,T203,George Coetzee,32
213,T203,T203,Chad Collins,32
214,T203,T203,Ben Crane,32
215,T203,T203,Jon Curran,32
216,T203,T203,Victor Dubuisson,32
217,T203,T203,Paul Dunne,32
218,T203,T203,David Duval,32
219,T203,T203,Ernie Els,32
220,T203,T203,Ross Fisher,32
221,T203,T203,Rickie Fowler,32
222,T203,T203,Marcus Fraser,32
223,T203,T203,Fred Funk,32
224,T203,T203,Tommy Gainey,32
225,T203,T203,Brice Garnett,32
226,T203,T203,Retief Goosen,32
227,T203,T203,Padraig Harrington,32
228,T203,T203,Dudley Hart,32
229,T203,T203,Mark Hensby,32
230,T203,T203,Tim Herron,32
231,T203,T203,Justin Hicks,32
232,T203,T203,Billy Horschel,32
233,T203,T203,David Howell,32
234,T203,T203,Trevor Immelman,32
235,T203,T203,Hiroshi Iwata,32
236,T203,T203,Thongchai Jaidee,32
237,T203,T203,Brandt Jobe,32
238,T203,T203,Tom Johnson,32
239,T203,T203,Kent Jones,32
240,T203,T203,Martin Kaymer,32
241,T203,T203,Hyung-Sung Kim,32
242,T203,T203,Chris Kirk,32
243,T203,T203,Anirban Lahiri,32
244,T203,T203,WC Liang,32
245,T203,T203,Bill Lunde,32
246,T203,T203,Troy Matteson,32
247,T203,T203,Erick Morales,32
248,T203,T203,Geoff Ogilvy,32
249,T203,T203,Kenny Perry,32
250,T203,T203,Tim Petrovic,32
251,T203,T203,Alvaro Quiros,32
252,T203,T203,Jonathan Randolph,32
253,T203,T203,Kyle Reifers,32
254,T203,T203,Jim Renner,32
255,T203,T203,Patrick Rodgers,32
256,T203,T203,Andres Romero,32
257,T203,T203,Ryan Ruffels,32
258,T203,T203,Rory Sabbatini,32
259,T203,T203,Charl Schwartzel,32
260,T203,T203,John Senden,32
261,T203,T203,Vijay Singh,32
262,T203,T203,Roger Sloan,32
263,T203,T203,Heath Slocum,32
264,T203,T203,Chris Smith,32
265,T203,T203,Cameron Smith,32
266,T203,T203,Nigel Spence,32
267,T203,T203,Kevin Stadler,32
268,T203,T203,Kyle Stanley,32
269,T203,T203,Brendan Steele,32
270,T203,T203,Nick Taylor,32
271,T203,T203,Michael Thompson,32
272,T203,T203,Anthony Wall,32
273,T203,T203,Marc Warren,32
274,T203,T203,Lee Westwood,32
275,T203,T203,Willy Wilcox,32
276,T203,T203,Chris Williams,32
277,T203,T203,Mark Wilson,32
278,T203,T203,Tiger Woods,32
279,T280,T280,Joe Affrunti,33
280,T280,T280,Benjamín Alvarado,33
281,T280,T280,Woody Austin,33
282,T280,T280,Michael Block,33
283,T280,T280,Guy Boros,33
284,T280,T280,Michael Bradley,33
285,T280,T280,David Bradshaw,33
286,T280,T280,Patrick Cantlay,33
287,T280,T280,Daniel Chopra,33
288,T280,T280,Robert Dinwiddie,33
289,T280,T280,James Driscoll,33
290,T280,T280,Tommy Fleetwood,33
291,T280,T280,Steve Flesch,33
292,T280,T280,Ryan Fox,33
293,T280,T280,Oscar Fraustro,33
294,T280,T280,Harrison Frazar,33
295,T280,T280,Stephen Gallacher,33
296,T280,T280,Kevin Golding,33
297,T280,T280,Paul Goydos,33
298,T280,T280,Cody Gribble,33
299,T280,T280,Jimmy Gunn,33
300,T280,T280,Scott Gutschewski,33
301,T280,T280,Jerry Haas,33
302,T280,T280,Blair Hamilton,33
303,T280,T280,Tyrrell Hatton,33
304,T280,T280,Wes Homan,33
305,T280,T280,Creighton Honeck,33
306,T280,T280,Alex Kang,33
307,T280,T280,Troy Kelly,33
308,T280,T280,Patton Kizzire,33
309,T280,T280,Bernhard Langer,33
310,T280,T280,Pablo Larrazabal,33
311,T280,T280,Tom Lehman,33
312,T280,T280,Alexander Levy,33
313,T280,T280,Jamie Lovemark,33
314,T280,T280,Steve Lowery,33
315,T280,T280,Joost Luiten,33
316,T280,T280,Jarrod Lyle,33
317,T280,T280,Matteo Manassero,33
318,T280,T280,Scott McCarron,33
319,T280,T280,Lee McCoy,33
320,T280,T280,Paul McGinley,33
321,T280,T280,Prom Meesawat,33
322,T280,T280,Shaun Micheel,33
323,T280,T280,Daniel Miernicki,33
324,T280,T280,James Morrison,33
325,T280,T280,Jordan Niebrugge,33
326,T280,T280,Alex Noren,33
327,T280,T280,Garrett Osborn,33
328,T280,T280,C.T. Pan,33
329,T280,T280,Taylor Pendrith,33
330,T280,T280,Martin Piller,33
331,T280,T280,Andy Pope,33
332,T280,T280,Dicky Pride,33
333,T280,T280,Jon Rahm,33
334,T280,T280,Richie Ramsay,33
335,T280,T280,Wes Roach,33
336,T280,T280,Alexandre Rocha,33
337,T280,T280,Robby Shelton,33
338,T280,T280,Kevin Shields,33
339,T280,T280,Michael Smith,33
340,T280,T280,J.J. Spaun,33
341,T280,T280,Zach Steffen,33
342,T280,T280,Richard Sterne,33
343,T280,T280,Adam Svensson,33
344,T280,T280,Curtis Thompson,33
345,T280,T280,Matt Thompson,33
346,T280,T280,D.J. Trahan,33
347,T280,T280,Kevin Tway,33
348,T280,T280,Peter Uihlein,33
349,T280,T280,Duffy Waldorf,33
350,T280,T280,Mike Weir,33
351,T280,T280,Richy Werenski,33
352,T280,T280,Bernd Wiesberger,33
353,T280,T280,Danny Willett,33
354,T280,T280,Garrett Willis,33
355,T280,T280,Jay Woodson,33
356,T280,T280,Bobby Wyatt,33
357,T358,T358,Josh Broadaway,34
358,T358,T358,Ted Brown,34
359,T358,T358,Mark Calcavecchia,34
360,T358,T358,Brian Campbell,34
361,T358,T358,David Carr,34
362,T358,T358,Danny Chia,34
363,T358,T358,Darren Clarke,34
364,T358,T358,Corey Conners,34
365,T358,T358,Jeff Corr,34
366,T358,T358,Matt Fast,34
367,T358,T358,Darren Fichardt,34
368,T358,T358,Hiroyuki Fujita,34
369,T358,T358,Nicholas Fung,34
370,T358,T358,Scott Gardiner,34
371,T358,T358,Garland Green,34
372,T358,T358,Mathias Grönberg,34
373,T358,T358,Todd Hamilton,34
374,T358,T358,Yuta Ikeda,34
375,T358,T358,Ryuji Imada,34
376,T358,T358,Raphael Jacquelin,34
377,T358,T358,Miguel Angel Jiménez,34
378,T358,T358,Joseph Juszczyk,34
379,T358,T358,Robert Karlsson,34
380,T358,T358,Smylie Kaufman,34
381,T358,T358,Søren Kjeldsen,34
382,T358,T358,Jason Knutzon,34
383,T358,T358,Kelly Kraft,34
384,T358,T358,Doug LaBelle II,34
385,T358,T358,Antonio Lascuna,34
386,T358,T358,D.H. Lee,34
387,T358,T358,Thomas Lim,34
388,T358,T358,David Lipsky,34
389,T358,T358,Justin Lower,34
390,T358,T358,Len Mattiace,34
391,T358,T358,Billy Mayfair,34
392,T358,T358,Parker McLachlin,34
393,T358,T358,Sam O'Dell,34
394,T358,T358,Mark O'Meara,34
395,T358,T358,John Parry,34
396,T358,T358,David Pastore,34
397,T358,T358,Chris Riley,34
398,T358,T358,Marcelo Rozo,34
399,T358,T358,Brett Rumford,34
400,T358,T358,"Efren Serna, Jr.",34
401,T358,T358,Justin Shin,34
402,T358,T358,Mark Silvers,34
403,T358,T358,Gary Stal,34
404,T358,T358,Scott Strange,34
405,T358,T358,Kyle Suppa,34
406,T358,T358,Kyle Thompson,34
407,T358,T358,Guan Tian Liang,34
408,T358,T358,Shinji Tomimura,34
409,T358,T358,Dawie van der Walt,34
410,T358,T358,Dalton Ward,34
411,T358,T358,Tom Watson,34
412,T358,T358,Romain Wattel,34
413,T358,T358,Drew Weaver,34
414,T358,T358,Oliver Wilson,34
415,T358,T358,Cameron Wilson,34
416,T358,T358,Y.E. Yang,34
417,T358,T358,Will Zalatoris,34
418,T419,T419,Felipe Aguilar,35
419,T419,T419,Stephen Ames,35
420,T419,T419,Tommy Armour III,35
421,T419,T419,Ashun Wu,35
422,T419,T419,Seuk-hyun Baek,35
423,T419,T419,Thomas Birdsey,35
424,T419,T419,Mark Brooks,35
425,T419,T419,Christopher Brown,35
426,T419,T419,Sam Burns,35
427,T419,T419,Keith Clearwater,35
428,T419,T419,Fred Couples,35
429,T419,T419,T.T. Crouch,35
430,T419,T419,Nick Cullen,35
431,T419,T419,Kelvin Day,35
432,T419,T419,Andrew Dodt,35
433,T419,T419,Zecheng Dou,35
434,T419,T419,Eric Dugas,35
435,T419,T419,Tyler Duncan,35
436,T419,T419,Andrés Echavarría,35
437,T419,T419,Pelle Edberg,35
438,T419,T419,Brad Fritsch,35
439,T419,T419,Brian Gaffney,35
440,T419,T419,David Gossett,35
