,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
43,T31,T31,Cameron Percy,72,4.0,1433,358
44,T31,T31,Adam Scott,51,4.0,923,231
45,T31,T31,Shawn Stefani,94,4.0,2054,513
46,T31,T31,Hudson Swafford,97,4.0,1917,479
47,T31,T31,Steve Wheatcroft,87,4.0,1696,424
48,T49,T49,Steven Alker,62,4.01,1391,347
49,T49,T49,Jonas Blixt,78,4.01,1518,379
50,T49,T49,Steven Bowditch,103,4.01,2384,594
51,T49,T49,Stewart Cink,77,4.01,1653,412
52,T49,T49,Martin Flores,95,4.01,2069,516
53,T49,T49,Brian Harman,90,4.01,1861,464
54,T49,T49,David Hearn,97,4.01,2216,552
55,T49,T49,Russell Henley,87,4.01,1959,488
56,T49,T49,Jim Herman,88,4.01,1951,487
57,T49,T49,Charles Howell III,105,4.01,2418,603
58,T49,T49,Colt Knost,90,4.01,1990,496
59,T49,T49,William McGirt,103,4.01,2560,639
60,T49,T49,Ryan Moore,81,4.01,1453,362
61,T49,T49,Justin Rose,69,4.01,1076,268
62,T49,T49,Robert Streb,110,4.01,2384,595
63,T49,T49,Kevin Streelman,95,4.01,2150,536
64,T49,T49,Boo Weekley,79,4.01,1513,377
65,T66,T66,Erik Compton,86,4.02,1903,473
66,T66,T66,Brendon de Jonge,106,4.02,2286,568
67,T66,T66,Harris English,105,4.02,2407,599
68,T66,T66,Tom Hoge,83,4.02,1909,475
69,T66,T66,Billy Horschel,99,4.02,2174,541
70,T66,T66,Mark Hubbard,79,4.02,1630,405
71,T66,T66,Bryce Molder,91,4.02,1949,485
72,T66,T66,Ryan Palmer,80,4.02,1693,421
73,T66,T66,Michael Putnam,87,4.02,1959,487
74,T66,T66,Patrick Reed,103,4.02,1978,492
75,T66,T66,Kyle Reifers,96,4.02,2368,589
76,T66,T66,Charl Schwartzel,67,4.02,1179,293
77,T66,T66,Justin Thomas,106,4.02,1896,472
78,T66,T66,Brendon Todd,96,4.02,2052,511
79,T66,T66,Tyrone Van Aswegen,58,4.02,1157,288
80,T66,T66,Mark Wilson,89,4.02,2065,514
81,T82,T82,Blayne Barber,76,4.03,1596,396
82,T82,T82,Zac Blair,108,4.03,2415,599
83,T82,T82,Alex Cejka,94,4.03,2032,504
84,T82,T82,K.J. Choi,66,4.03,1524,378
85,T82,T82,Chad Collins,79,4.03,1897,471
86,T82,T82,Rickie Fowler,76,4.03,1389,345
87,T82,T82,James Hahn,94,4.03,2243,557
88,T82,T82,Morgan Hoffmann,85,4.03,2026,503
89,T82,T82,Billy Hurley III,83,4.03,1944,482
90,T82,T82,Whee Kim,71,4.03,1532,380
91,T82,T82,Scott Langley,94,4.03,2122,526
92,T82,T82,Marc Leishman,74,4.03,1647,409
93,T82,T82,Davis Love III,51,4.03,1233,306
94,T82,T82,John Merrick,78,4.03,1543,383
95,T82,T82,Phil Mickelson,70,4.03,1656,411
96,T82,T82,Carlos Ortiz,100,4.03,2113,524
97,T82,T82,Jeff Overton,94,4.03,2142,531
98,T82,T82,John Peterson,84,4.03,2119,526
99,T82,T82,Ian Poulter,68,4.03,1164,289
100,T82,T82,Brian Stuard,97,4.03,2238,556
101,T82,T82,David Toms,62,4.03,1236,307
102,T103,T103,Daniel Berger,97,4.04,1893,468
103,T103,T103,Keegan Bradley,87,4.04,1908,472
104,T103,T103,Jon Curran,83,4.04,1657,410
105,T103,T103,Graham DeLaet,65,4.04,1522,377
106,T103,T103,Derek Ernst,75,4.04,1577,390
107,T103,T103,Bill Haas,89,4.04,1941,480
108,T103,T103,John Huh,102,4.04,2752,681
109,T103,T103,Martin Laird,77,4.04,1780,441
110,T103,T103,Bill Lunde,50,4.04,1131,280
111,T103,T103,Troy Merritt,91,4.04,1818,450
112,T103,T103,Seung-Yul Noh,65,4.04,1482,367
113,T103,T103,Carl Pettersson,106,4.04,2478,614
114,T103,T103,Scott Pinckney,88,4.04,1960,485
115,T103,T103,Nick Taylor,91,4.04,2105,521
116,T103,T103,Jimmy Walker,89,4.04,2066,511
117,T118,T118,Scott Brown,97,4.05,2044,505
118,T118,T118,Chad Campbell,97,4.05,2005,495
119,T118,T118,Ben Crane,62,4.05,1390,343
120,T118,T118,Luke Donald,71,4.05,1666,411
121,T118,T118,Sergio Garcia,59,4.05,967,239
122,T118,T118,Adam Hadwin,95,4.05,2131,526
123,T118,T118,Jason Kokrak,88,4.05,2077,513
124,T118,T118,Louis Oosthuizen,68,4.05,1243,307
125,T118,T118,Andres Romero,69,4.05,1442,356
126,T118,T118,John Senden,80,4.05,1801,445
127,T118,T118,Webb Simpson,81,4.05,1790,442
128,T118,T118,Chris Stroud,84,4.05,1939,479
129,T118,T118,Nicholas Thompson,90,4.05,1914,473
130,T118,T118,Tim Wilkinson,73,4.05,1736,429
131,T118,T118,Gary Woodland,81,4.05,1774,438
132,T133,T133,Brian Davis,86,4.06,2093,516
133,T133,T133,Jamie Donaldson,50,4.06,1201,296
134,T133,T133,Ken Duke,93,4.06,2296,566
135,T133,T133,Derek Fathauer,81,4.06,1579,389
136,T133,T133,Brice Garnett,81,4.06,1726,425
137,T133,T133,Retief Goosen,81,4.06,1609,396
138,T133,T133,Jason Gore,76,4.06,1601,394
139,T133,T133,Luke Guthrie,84,4.06,1913,471
140,T133,T133,J.J. Henry,94,4.06,2065,508
141,T133,T133,Ryo Ishikawa,90,4.06,2142,528
142,T133,T133,Alex Prugh,84,4.06,1927,475
143,T133,T133,Jonathan Randolph,72,4.06,1351,333
144,T133,T133,Jhonattan Vegas,90,4.06,2007,494
145,T146,T146,Sangmoon Bae,98,4.07,2364,581
146,T146,T146,Ricky Barnes,82,4.07,1536,377
147,T146,T146,Greg Chalmers,58,4.07,1305,321
148,T146,T146,Gonzalo Fernandez-Castaño,81,4.07,1617,397
149,T146,T146,Lucas Glover,79,4.07,1717,422
150,T146,T146,Fabián Gómez,83,4.07,2054,505
151,T146,T146,Chris Kirk,76,4.07,1556,382
152,T146,T146,Scott Piercy,90,4.07,2044,502
153,T146,T146,Sam Saunders,83,4.07,1740,427
154,T146,T146,Vijay Singh,78,4.07,1843,453
155,T146,T146,Michael Thompson,83,4.07,1926,473
156,T146,T146,Johnson Wagner,68,4.07,1557,383
157,T158,T158,Roberto Castro,54,4.08,1213,297
158,T158,T158,Ernie Els,57,4.08,1335,327
159,T158,T158,Justin Leonard,61,4.08,1333,327
160,T158,T158,Geoff Ogilvy,50,4.08,1260,309
161,T158,T158,Cameron Tringale,96,4.08,1989,488
162,T163,T163,Max Homa,78,4.09,1608,393
163,T163,T163,Camilo Villegas,83,4.09,2072,507
164,T165,T165,Eric Axley,57,4.1,1366,333
165,T165,T165,Aaron Baddeley,76,4.1,1875,457
166,T165,T165,Chesson Hadley,101,4.1,2638,643
167,T165,T165,Sung Joon Park,79,4.1,1833,447
168,T165,T165,Scott Stallings,60,4.1,1327,324
169,T170,T170,Oscar Fraustro,58,4.11,1230,299
170,T170,T170,Andrew Putnam,68,4.11,1362,331
171,T170,T170,Bo Van Pelt,81,4.11,1835,447
172,T173,T173,Ángel Cabrera,53,4.12,1303,316
173,T173,T173,Matt Every,73,4.12,1894,460
174,T173,T173,D.A. Points,72,4.12,1762,428
175,T173,T173,Jim Renner,68,4.12,1524,370
176,T173,T173,Byron Smith,59,4.12,1324,321
177,T173,T173,Andrew Svoboda,80,4.12,1769,429
178,T179,T179,Roger Sloan,56,4.13,1116,270
179,T179,T179,Heath Slocum,57,4.13,1363,330
180,T181,T181,Robert Allenby,63,4.14,1535,371
181,T181,T181,Robert Garrigus,70,4.14,1450,350
182,T181,T181,Padraig Harrington,60,4.14,1388,335
183,184,184,Charlie Beljan,76,4.15,1652,398
