,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Jim Herman,66.8,334,5
1,T2,T2,Robert Allenby,67.0,134,2
2,T2,T2,Bill Lunde,67.0,201,3
3,T4,T4,D.A. Points,67.5,270,4
4,T4,T4,Justin Rose,67.5,675,10
5,6,6,Camilo Villegas,68.2,341,5
6,7,7,Jason Bohn,68.5,548,8
7,8,8,Scott Piercy,68.6,686,10
8,9,9,Louis Oosthuizen,68.63,549,8
9,10,10,Sean O'Hair,68.75,825,12
10,11,11,David Hearn,68.78,619,9
11,12,12,Steven Bowditch,68.8,688,10
12,13,13,Jordan Spieth,68.83,1239,18
13,14,14,Jimmy Walker,68.89,620,9
14,15,15,Bubba Watson,68.92,896,13
15,T16,T16,Sergio Garcia,69.0,621,9
16,T16,T16,Brice Garnett,69.0,345,5
17,T16,T16,Adam Hadwin,69.0,483,7
18,T16,T16,Heath Slocum,69.0,138,2
19,T16,T16,Byron Smith,69.0,276,4
20,21,21,Jason Day,69.07,1036,15
21,22,22,Scott Brown,69.1,691,10
22,23,23,Danny Lee,69.14,968,14
23,24,24,Matt Kuchar,69.21,969,14
24,T25,T25,Whee Kim,69.25,554,8
25,T25,T25,Francesco Molinari,69.25,277,4
26,27,27,Zac Blair,69.3,693,10
27,T28,T28,Graham DeLaet,69.33,416,6
28,T28,T28,Jason Gore,69.33,416,6
29,T28,T28,Jason Kokrak,69.33,416,6
30,T28,T28,Alex Prugh,69.33,416,6
31,T28,T28,Andres Romero,69.33,208,3
32,T28,T28,Robert Streb,69.33,832,12
33,T34,T34,Brooks Koepka,69.4,694,10
34,T34,T34,Andrew Svoboda,69.4,347,5
35,T34,T34,Hudson Swafford,69.4,694,10
36,37,37,Shawn Stefani,69.42,833,12
37,T38,T38,Morgan Hoffmann,69.43,486,7
38,T38,T38,Jhonattan Vegas,69.43,486,7
39,T40,T40,Jon Curran,69.44,625,9
40,T40,T40,Rickie Fowler,69.44,625,9
41,T42,T42,Seung-Yul Noh,69.5,417,6
42,T42,T42,Sung Joon Park,69.5,278,4
43,44,44,Zach Johnson,69.54,904,13
44,45,45,Scott Pinckney,69.57,487,7
45,T46,T46,Sangmoon Bae,69.6,696,10
46,T46,T46,Russell Knox,69.6,696,10
47,T46,T46,Justin Leonard,69.6,348,5
48,49,49,Cameron Percy,69.71,488,7
49,50,50,Ian Poulter,69.73,767,11
50,T51,T51,Johnson Wagner,69.75,279,4
51,T51,T51,Willy Wilcox,69.75,279,4
52,53,53,Spencer Levin,69.77,907,13
53,54,54,Carlos Ortiz,69.78,628,9
54,55,55,Kevin Kisner,69.79,977,14
55,56,56,Jonathan Byrd,69.8,349,5
56,T57,T57,Matt Jones,69.82,768,11
57,T57,T57,David Lingmerth,69.82,768,11
58,T59,T59,Bill Haas,69.83,419,6
59,T59,T59,Greg Owen,69.83,419,6
60,61,61,Justin Thomas,69.85,908,13
61,T62,T62,Stewart Cink,69.86,489,7
62,T62,T62,Jonathan Randolph,69.86,489,7
63,T62,T62,Vijay Singh,69.86,489,7
64,65,65,Bryce Molder,69.89,629,9
65,66,66,Ryan Palmer,69.9,699,10
66,T67,T67,K.J. Choi,70.0,280,4
67,T67,T67,Gonzalo Fernandez-Castaño,70.0,490,7
68,T67,T67,Fabián Gómez,70.0,350,5
69,T67,T67,Ryo Ishikawa,70.0,420,6
70,T67,T67,Jerry Kelly,70.0,630,9
71,T67,T67,Ryan Moore,70.0,700,10
72,T67,T67,John Peterson,70.0,490,7
73,T67,T67,Kyle Reifers,70.0,350,5
74,T67,T67,Brandt Snedeker,70.0,770,11
75,T67,T67,Boo Weekley,70.0,560,8
76,77,77,Rory Sabbatini,70.11,631,9
77,78,78,James Hahn,70.13,561,8
78,79,79,Hideki Matsuyama,70.15,912,13
