,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
68,T61,T61,Webb Simpson,70.0,770,11
69,T61,T61,Brandt Snedeker,70.0,700,10
70,T61,T61,Brendan Steele,70.0,490,7
71,T61,T61,Nicholas Thompson,70.0,350,5
72,T61,T61,Tim Wilkinson,70.0,350,5
73,74,74,Charles Howell III,70.08,841,12
74,75,75,George McNeill,70.13,561,8
75,76,76,Jason Kokrak,70.14,491,7
76,T77,T77,Ben Martin,70.2,702,10
77,T77,T77,Shawn Stefani,70.2,702,10
78,T79,T79,Kevin Chappell,70.25,562,8
79,T79,T79,Ben Crane,70.25,281,4
80,T79,T79,Russell Knox,70.25,562,8
81,T79,T79,Martin Laird,70.25,562,8
82,83,83,Bryce Molder,70.29,492,7
83,T84,T84,Fabián Gómez,70.33,422,6
84,T84,T84,David Toms,70.33,211,3
85,T84,T84,Mark Wilson,70.33,633,9
86,87,87,Mark Hubbard,70.4,352,5
87,88,88,Jamie Donaldson,70.43,493,7
88,89,89,Ryo Ishikawa,70.44,634,9
89,T90,T90,Steven Alker,70.5,282,4
90,T90,T90,Brice Garnett,70.5,141,2
91,T90,T90,Andres Gonzales,70.5,423,6
92,T90,T90,Francesco Molinari,70.5,282,4
93,T90,T90,D.A. Points,70.5,423,6
94,T90,T90,Sam Saunders,70.5,423,6
95,T90,T90,Vijay Singh,70.5,564,8
96,T90,T90,Nick Watney,70.5,423,6
97,T98,T98,Cameron Percy,70.6,353,5
98,T98,T98,Patrick Reed,70.6,353,5
99,T98,T98,Chris Stroud,70.6,353,5
100,T101,T101,Ian Poulter,70.67,212,3
101,T101,T101,Andres Romero,70.67,212,3
102,T101,T101,Lee Westwood,70.67,424,6
103,104,104,K.J. Choi,70.71,495,7
104,105,105,Chad Collins,70.75,283,4
105,106,106,Harris English,70.77,920,13
106,T107,T107,Zac Blair,70.8,708,10
107,T107,T107,Matt Jones,70.8,354,5
108,T107,T107,Greg Owen,70.8,354,5
109,110,110,Sean O'Hair,70.83,425,6
110,T111,T111,Martin Flores,70.86,496,7
111,T111,T111,Chris Kirk,70.86,496,7
112,T111,T111,Carlos Ortiz,70.86,496,7
113,114,114,John Senden,70.88,567,8
114,115,115,Ken Duke,70.9,709,10
115,T116,T116,Retief Goosen,71.0,355,5
116,T116,T116,Jason Gore,71.0,213,3
117,T116,T116,Russell Henley,71.0,639,9
118,T116,T116,Morgan Hoffmann,71.0,426,6
119,T116,T116,Brooks Koepka,71.0,355,5
120,T116,T116,Spencer Levin,71.0,426,6
121,T116,T116,Brian Stuard,71.0,639,9
122,T116,T116,Bo Van Pelt,71.0,568,8
123,124,124,Jimmy Walker,71.09,782,11
124,T125,T125,Aaron Baddeley,71.13,569,8
125,T125,T125,Daniel Summerhays,71.13,569,8
126,T127,T127,Luke Donald,71.14,498,7
127,T127,T127,Camilo Villegas,71.14,498,7
128,129,129,Derek Ernst,71.17,427,6
129,T130,T130,Matt Every,71.25,285,4
130,T130,T130,Scott Stallings,71.25,285,4
131,T132,T132,Alex Cejka,71.33,642,9
132,T132,T132,Greg Chalmers,71.33,428,6
133,T132,T132,Jim Furyk,71.33,214,3
134,T132,T132,Brendon Todd,71.33,642,9
135,T136,T136,Robert Allenby,71.4,357,5
136,T136,T136,Stewart Cink,71.4,357,5
137,T136,T136,Cameron Tringale,71.4,357,5
138,T139,T139,Erik Compton,71.5,572,8
139,T139,T139,Graham DeLaet,71.5,572,8
140,T139,T139,Byron Smith,71.5,286,4
141,T142,T142,Geoff Ogilvy,71.57,501,7
142,T142,T142,Gary Woodland,71.57,501,7
143,144,144,Phil Mickelson,71.63,573,8
144,145,145,Chesson Hadley,71.64,1003,14
145,T146,T146,Ángel Cabrera,71.67,215,3
146,T146,T146,Boo Weekley,71.67,215,3
147,148,148,Brendon de Jonge,71.7,717,10
148,T149,T149,Sangmoon Bae,71.83,862,12
149,T149,T149,J.B. Holmes,71.83,431,6
150,151,151,J.J. Henry,71.88,575,8
151,152,152,James Hahn,71.89,647,9
152,T153,T153,Derek Fathauer,72.0,144,2
153,T153,T153,Hunter Mahan,72.0,576,8
154,T153,T153,Jeff Overton,72.0,432,6
155,T153,T153,Michael Putnam,72.0,576,8
156,T153,T153,Jonathan Randolph,72.0,144,2
157,158,158,Ernie Els,72.14,505,7
158,159,159,Steve Wheatcroft,72.2,361,5
159,T160,T160,Nick Taylor,72.25,578,8
160,T160,T160,Michael Thompson,72.25,578,8
161,162,162,Jason Dufner,72.29,506,7
162,163,163,Carl Pettersson,72.56,653,9
163,T164,T164,Patrick Rodgers,72.67,218,3
164,T164,T164,Adam Scott,72.67,218,3
165,T164,T164,Andrew Svoboda,72.67,436,6
166,T167,T167,Padraig Harrington,72.75,291,4
167,T167,T167,Seung-Yul Noh,72.75,291,4
168,T167,T167,Tyrone Van Aswegen,72.75,291,4
169,170,170,Scott Piercy,72.8,364,5
170,171,171,Troy Merritt,73.0,511,7
171,172,172,Justin Thomas,73.2,366,5
172,173,173,Oscar Fraustro,73.25,293,4
173,T174,T174,Bill Haas,73.43,514,7
174,T174,T174,Kevin Streelman,73.43,514,7
175,176,176,Scott Brown,73.67,221,3
176,T177,T177,Rickie Fowler,73.75,295,4
177,T177,T177,Heath Slocum,73.75,295,4
178,179,179,Luke Guthrie,73.8,369,5
179,180,180,Scott Pinckney,74.2,371,5
180,181,181,Max Homa,74.67,224,3
181,T182,T182,Andrew Putnam,77.0,154,2
182,T182,T182,Justin Rose,77.0,77,1
