,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
0,T1,T1,Charlie Beljan,27,100.0,1.0
1,T1,T1,Keegan Bradley,24,100.0,2.0
2,T1,T1,Matt Every,26,100.0,1.0
3,T1,T1,Oscar Fraustro,21,100.0,1.0
4,T1,T1,Chesson Hadley,30,100.0,1.0
5,T1,T1,James Hahn,28,100.0,1.0
6,T1,T1,J.J. Henry,30,100.0,1.0
7,T1,T1,Max Homa,27,100.0,1.0
8,T1,T1,Colt Knost,29,100.0,1.0
9,T1,T1,Marc Leishman,23,100.0,3.0
10,T1,T1,Davis Love III,18,100.0,1.0
11,T1,T1,Hunter Mahan,24,100.0,1.0
12,T1,T1,Ben Martin,27,100.0,3.0
13,T1,T1,George McNeill,27,100.0,1.0
14,T1,T1,Greg Owen,19,100.0,1.0
15,T1,T1,Pat Perez,26,100.0,1.0
16,T1,T1,Carl Pettersson,32,100.0,3.0
17,T1,T1,Alex Prugh,27,100.0,2.0
18,T1,T1,Justin Rose,20,100.0,8.0
19,T1,T1,Charl Schwartzel,19,100.0,1.0
20,T1,T1,Nicholas Thompson,31,100.0,1.0
21,T1,T1,Cameron Tringale,28,100.0,1.0
22,T1,T1,Steve Wheatcroft,28,100.0,1.0
23,T1,T1,Gary Woodland,24,100.0,2.0
24,25,25,Jordan Spieth,25,92.3,12.0
25,26,26,Jason Day,20,90.0,9.0
26,T27,T27,Paul Casey,24,83.3,5.0
27,T27,T27,Jimmy Walker,24,83.3,5.0
28,T29,T29,Rickie Fowler,21,80.0,4.0
29,T29,T29,Kevin Kisner,30,80.0,4.0
30,T29,T29,Bubba Watson,19,80.0,8.0
31,T32,T32,Russell Henley,24,75.0,3.0
32,T32,T32,David Lingmerth,28,75.0,3.0
33,T32,T32,Ian Poulter,19,75.0,3.0
34,T32,T32,Henrik Stenson,16,75.0,6.0
35,T36,T36,Matt Kuchar,25,71.4,5.0
36,T36,T36,Hideki Matsuyama,25,71.4,5.0
37,T38,T38,Jim Furyk,19,66.7,4.0
38,T38,T38,Sergio Garcia,15,66.7,4.0
39,T38,T38,Bill Haas,25,66.7,4.0
40,T38,T38,Morgan Hoffmann,26,66.7,2.0
41,T38,T38,Brooks Koepka,23,66.7,4.0
42,T38,T38,Danny Lee,36,66.7,4.0
43,T38,T38,Troy Merritt,29,66.7,2.0
44,T38,T38,Phil Mickelson,19,66.7,2.0
45,T38,T38,Patrick Rodgers,17,66.7,2.0
46,T38,T38,Willy Wilcox,17,66.7,2.0
47,T38,T38,Mark Wilson,28,66.7,2.0
48,T49,T49,David Hearn,30,60.0,3.0
49,T49,T49,Matt Jones,25,60.0,3.0
50,T49,T49,Chris Kirk,21,60.0,3.0
51,T49,T49,Louis Oosthuizen,20,60.0,3.0
52,T49,T49,Webb Simpson,22,60.0,3.0
53,T49,T49,Boo Weekley,24,60.0,3.0
54,T55,T55,Dustin Johnson,21,57.1,4.0
55,T55,T55,Brandt Snedeker,27,57.1,4.0
56,T57,T57,Ricky Barnes,27,50.0,1.0
57,T57,T57,Graham DeLaet,22,50.0,1.0
58,T57,T57,Ken Duke,30,50.0,1.0
59,T57,T57,Harris English,29,50.0,2.0
60,T57,T57,Andres Gonzales,28,50.0,2.0
61,T57,T57,Retief Goosen,25,50.0,2.0
62,T57,T57,Adam Hadwin,30,50.0,1.0
63,T57,T57,Padraig Harrington,21,50.0,1.0
64,T57,T57,Charley Hoffman,28,50.0,2.0
65,T57,T57,Tom Hoge,26,50.0,1.0
66,T57,T57,Billy Horschel,28,50.0,1.0
67,T57,T57,Charles Howell III,30,50.0,1.0
68,T57,T57,Zach Johnson,25,50.0,4.0
69,T57,T57,Jerry Kelly,24,50.0,2.0
70,T57,T57,Whee Kim,23,50.0,1.0
71,T57,T57,Martin Laird,24,50.0,2.0
72,T57,T57,Sean O'Hair,26,50.0,2.0
73,T57,T57,Jeff Overton,30,50.0,1.0
74,T57,T57,Sung Joon Park,27,50.0,1.0
75,T57,T57,Cameron Percy,23,50.0,1.0
76,T57,T57,Scott Piercy,28,50.0,3.0
77,T57,T57,Sam Saunders,28,50.0,1.0
78,T57,T57,Shawn Stefani,26,50.0,2.0
79,T57,T57,Brendon Todd,27,50.0,2.0
80,81,81,J.B. Holmes,25,42.9,3.0
81,T82,T82,Sangmoon Bae,30,40.0,2.0
82,T82,T82,Jason Bohn,27,40.0,2.0
83,T82,T82,Ryan Moore,24,40.0,2.0
84,T82,T82,Johnson Wagner,23,40.0,2.0
85,T86,T86,Steven Bowditch,32,33.3,1.0
86,T86,T86,Tony Finau,31,33.3,1.0
87,T86,T86,Fabián Gómez,26,33.3,1.0
88,T86,T86,Jason Gore,26,33.3,1.0
89,T86,T86,Brian Harman,29,33.3,1.0
90,T86,T86,Russell Knox,28,33.3,2.0
91,T86,T86,Francesco Molinari,16,33.3,1.0
92,T86,T86,Adam Scott,15,33.3,1.0
93,T86,T86,Robert Streb,30,33.3,2.0
94,T86,T86,Nick Taylor,28,33.3,1.0
95,T86,T86,David Toms,21,33.3,1.0
96,T97,T97,Kevin Na,27,28.6,2.0
97,T97,T97,Patrick Reed,27,28.6,2.0
98,T99,T99,Alex Cejka,30,25.0,1.0
99,T99,T99,Jon Curran,28,25.0,1.0
100,T99,T99,Jim Herman,27,25.0,1.0
101,T99,T99,Scott Pinckney,27,25.0,1.0
102,T99,T99,Kevin Streelman,27,25.0,1.0
103,T99,T99,Nick Watney,28,25.0,1.0
104,T105,T105,Scott Brown,30,20.0,1.0
105,T105,T105,Chad Campbell,30,20.0,1.0
106,T105,T105,Ryan Palmer,22,20.0,1.0
107,T105,T105,Brendan Steele,24,20.0,1.0
108,T105,T105,Justin Thomas,30,20.0,2.0
109,T110,T110,Daniel Berger,31,16.7,1.0
110,T110,T110,Kevin Chappell,26,16.7,1.0
111,T110,T110,Brendon de Jonge,31,16.7,1.0
112,T113,T113,Aaron Baddeley,25,0.0,
113,T113,T113,Blayne Barber,26,0.0,
114,T113,T113,Zac Blair,34,0.0,
115,T113,T113,Jonas Blixt,26,0.0,
116,T113,T113,Jonathan Byrd,22,0.0,
117,T113,T113,Ángel Cabrera,19,0.0,
118,T113,T113,K.J. Choi,19,0.0,
119,T113,T113,Stewart Cink,23,0.0,
120,T113,T113,Chad Collins,24,0.0,
121,T113,T113,Erik Compton,28,0.0,
122,T113,T113,Luke Donald,20,0.0,
123,T113,T113,Jason Dufner,21,0.0,
124,T113,T113,Derek Ernst,26,0.0,
125,T113,T113,Gonzalo Fernandez-Castaño,28,0.0,
126,T113,T113,Martin Flores,30,0.0,
127,T113,T113,Brice Garnett,29,0.0,
128,T113,T113,Robert Garrigus,25,0.0,
129,T113,T113,Lucas Glover,26,0.0,
130,T113,T113,Luke Guthrie,27,0.0,
131,T113,T113,Mark Hubbard,25,0.0,
132,T113,T113,John Huh,31,0.0,
133,T113,T113,Billy Hurley III,28,0.0,
134,T113,T113,Ryo Ishikawa,28,0.0,
135,T113,T113,Jason Kokrak,28,0.0,
136,T113,T113,Scott Langley,28,0.0,
137,T113,T113,Justin Leonard,22,0.0,
138,T113,T113,Spencer Levin,31,0.0,
139,T113,T113,Bill Lunde,18,0.0,
140,T113,T113,William McGirt,30,0.0,
141,T113,T113,John Merrick,27,0.0,
142,T113,T113,Bryce Molder,26,0.0,
143,T113,T113,Carlos Ortiz,30,0.0,
144,T113,T113,Michael Putnam,28,0.0,
145,T113,T113,Andrew Putnam,23,0.0,
146,T113,T113,Jonathan Randolph,25,0.0,
147,T113,T113,Kyle Reifers,31,0.0,
148,T113,T113,Andres Romero,24,0.0,
149,T113,T113,Rory Sabbatini,25,0.0,
150,T113,T113,Vijay Singh,23,0.0,
151,T113,T113,Scott Stallings,19,0.0,
152,T113,T113,Chris Stroud,28,0.0,
153,T113,T113,Brian Stuard,31,0.0,
154,T113,T113,Daniel Summerhays,29,0.0,
155,T113,T113,Andrew Svoboda,30,0.0,
156,T113,T113,Hudson Swafford,30,0.0,
157,T113,T113,Bo Van Pelt,28,0.0,
158,T113,T113,Jhonattan Vegas,27,0.0,
159,T113,T113,Camilo Villegas,27,0.0,
160,T113,T113,Lee Westwood,15,0.0,
161,T113,T113,Tim Wilkinson,28,0.0,
