,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Hideki Matsuyama,67.0,201,3
1,T1,T1,Adam Scott,67.0,67,1
2,3,3,Matt Jones,67.29,471,7
3,4,4,Chez Reavie,67.67,203,3
4,T5,T5,Andrew Putnam,68.0,340,5
5,T5,T5,Jonathan Randolph,68.0,340,5
6,T5,T5,Patrick Rodgers,68.0,136,2
7,8,8,James Hahn,68.13,545,8
8,9,9,Tim Wilkinson,68.33,410,6
9,10,10,Nick Watney,68.38,547,8
10,11,11,Russell Henley,68.43,479,7
11,12,12,Michael Putnam,68.57,480,7
12,13,13,Zac Blair,68.6,686,10
13,T14,T14,Keegan Bradley,68.67,206,3
14,T14,T14,Cameron Percy,68.67,206,3
15,T14,T14,Nick Taylor,68.67,412,6
16,17,17,Brendon de Jonge,68.71,481,7
17,T18,T18,Pat Perez,68.8,344,5
18,T18,T18,Brendan Steele,68.8,344,5
19,20,20,Justin Thomas,68.88,551,8
20,T21,T21,Mark Hubbard,69.0,414,6
21,T21,T21,Jerry Kelly,69.0,621,9
22,T21,T21,Sean O'Hair,69.0,414,6
23,T21,T21,Jeff Overton,69.0,138,2
24,T21,T21,Carl Pettersson,69.0,414,6
25,T21,T21,Justin Rose,69.0,207,3
26,T21,T21,Roger Sloan,69.0,69,1
27,T21,T21,Johnson Wagner,69.0,207,3
28,T21,T21,Bubba Watson,69.0,207,3
29,30,30,Troy Merritt,69.14,484,7
30,31,31,Spencer Levin,69.22,623,9
31,32,32,Tom Hoge,69.25,554,8
32,T33,T33,Chad Collins,69.33,624,9
33,T33,T33,Graham DeLaet,69.33,208,3
34,T33,T33,Charles Howell III,69.33,624,9
35,36,36,Kevin Na,69.38,555,8
36,T37,T37,Jim Herman,69.4,347,5
37,T37,T37,Charley Hoffman,69.4,694,10
38,T37,T37,Jimmy Walker,69.4,347,5
39,T40,T40,Sergio Garcia,69.5,139,2
40,T40,T40,Brooks Koepka,69.5,139,2
41,42,42,Whee Kim,69.57,487,7
42,T43,T43,Geoff Ogilvy,69.6,348,5
43,T43,T43,Louis Oosthuizen,69.6,348,5
44,T45,T45,Brian Harman,69.63,557,8
45,T45,T45,John Merrick,69.63,557,8
46,47,47,Steven Bowditch,69.64,766,11
47,T48,T48,J.B. Holmes,69.67,209,3
48,T48,T48,Martin Laird,69.67,418,6
49,T50,T50,Danny Lee,69.75,558,8
50,T50,T50,Bill Lunde,69.75,279,4
51,T50,T50,Kevin Streelman,69.75,558,8
52,T53,T53,Jason Bohn,69.83,419,6
53,T53,T53,Alex Cejka,69.83,419,6
54,T53,T53,Bryce Molder,69.83,838,12
55,T56,T56,Ricky Barnes,69.86,489,7
56,T56,T56,Paul Casey,69.86,489,7
