,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
63,64,64,Charles Howell III,70.57,2117,30
64,T65,T65,Kevin Chappell,70.58,1835,26
65,T65,T65,Tony Finau,70.58,2188,31
66,67,67,Shawn Stefani,70.62,1836,26
67,68,68,Phil Mickelson,70.63,1342,19
68,69,69,Cameron Percy,70.64,1554,22
69,70,70,Alex Prugh,70.65,1837,26
70,T71,T71,Brendon de Jonge,70.68,2191,31
71,T71,T71,Greg Owen,70.68,1343,19
72,T71,T71,Justin Rose,70.68,1343,19
73,74,74,Sean O'Hair,70.69,1838,26
74,75,75,Chris Kirk,70.7,1414,20
75,T76,T76,David Hearn,70.73,2122,30
76,T76,T76,Kyle Reifers,70.73,2122,30
77,78,78,Greg Chalmers,70.75,1132,16
78,79,79,Brooks Koepka,70.77,1557,22
79,80,80,Scott Langley,70.78,1911,27
80,T81,T81,Brian Harman,70.79,2053,29
81,T81,T81,Jerry Kelly,70.79,1699,24
82,T81,T81,Jeff Overton,70.79,2053,29
83,84,84,Spencer Levin,70.8,2124,30
84,85,85,Scott Pinckney,70.81,1912,27
85,86,86,Bill Haas,70.83,1700,24
86,87,87,Tom Hoge,70.84,1771,25
87,T88,T88,Whee Kim,70.86,1559,22
88,T88,T88,Russell Knox,70.86,1984,28
89,T88,T88,Adam Scott,70.86,992,14
90,T88,T88,Hudson Swafford,70.86,2055,29
91,92,92,Ryan Moore,70.87,1630,23
92,93,93,Jason Gore,70.88,1701,24
93,T94,T94,Andres Gonzales,70.89,1914,27
94,T94,T94,Tyrone Van Aswegen,70.89,1347,19
95,T94,T94,Steve Wheatcroft,70.89,1914,27
96,T97,T97,Chad Collins,70.92,1702,24
97,T97,T97,Robert Garrigus,70.92,1702,24
98,99,99,Boo Weekley,70.96,1703,24
99,T100,T100,Lucas Glover,71.0,1846,26
100,T100,T100,J.J. Henry,71.0,2059,29
101,102,102,Johnson Wagner,71.04,1634,23
102,103,103,Padraig Harrington,71.05,1492,21
103,104,104,Ernie Els,71.06,1279,18
104,105,105,Hunter Mahan,71.09,1635,23
105,T106,T106,Oscar Fraustro,71.1,1422,20
106,T106,T106,Kevin Kisner,71.1,2133,30
107,T108,T108,David Lingmerth,71.11,1991,28
108,T108,T108,George McNeill,71.11,1920,27
109,T108,T108,David Toms,71.11,1351,19
110,111,111,Sung Joon Park,71.12,1849,26
111,112,112,Russell Henley,71.13,1636,23
112,113,113,Cameron Tringale,71.14,1992,28
113,T114,T114,Eric Axley,71.15,1423,20
114,T114,T114,Charley Hoffman,71.15,1921,27
115,T116,T116,Scott Brown,71.17,2135,30
116,T116,T116,Jimmy Walker,71.17,1637,23
117,118,118,Morgan Hoffmann,71.19,1851,26
118,T119,T119,Chesson Hadley,71.2,2136,30
119,T119,T119,Byron Smith,71.2,1424,20
120,T119,T119,Nicholas Thompson,71.2,2136,30
121,T122,T122,Retief Goosen,71.21,1709,24
122,T122,T122,Carlos Ortiz,71.21,2065,29
123,124,124,Heath Slocum,71.24,1496,21
124,T125,T125,Matt Jones,71.25,1710,24
125,T125,T125,Jonathan Randolph,71.25,1710,24
126,127,127,Sam Saunders,71.26,1924,27
127,T128,T128,Ben Martin,71.27,1853,26
128,T128,T128,Kevin Streelman,71.27,1853,26
129,130,130,Carl Pettersson,71.28,2281,32
130,T131,T131,Chris Stroud,71.29,1996,28
131,T131,T131,Nick Watney,71.29,1996,28
132,133,133,Gonzalo Fernandez-Castaño,71.3,1925,27
133,134,134,Chez Reavie,71.32,1355,19
134,T135,T135,Ben Crane,71.33,1498,21
135,T135,T135,Billy Hurley III,71.33,1926,27
136,T135,T135,Davis Love III,71.33,1284,18
137,T138,T138,Sangmoon Bae,71.34,2069,29
138,T138,T138,Ken Duke,71.34,2069,29
139,T138,T138,Adam Hadwin,71.34,2069,29
140,141,141,Billy Horschel,71.37,1927,27
141,142,142,Nick Taylor,71.39,1999,28
142,T143,T143,Blayne Barber,71.4,1785,25
143,T143,T143,Roberto Castro,71.4,1071,15
144,T143,T143,Graham DeLaet,71.4,1428,20
145,T146,T146,Ángel Cabrera,71.42,1357,19
146,T146,T146,Derek Fathauer,71.42,1857,26
147,148,148,Lee Westwood,71.43,1000,14
148,T149,T149,Ricky Barnes,71.46,1858,26
149,T149,T149,James Hahn,71.46,2001,28
150,151,151,Steven Bowditch,71.47,2287,32
151,T152,T152,Zac Blair,71.48,2359,33
152,T152,T152,Brian Davis,71.48,2073,29
153,154,154,Louis Oosthuizen,71.5,1287,18
154,155,155,Roger Sloan,71.53,1359,19
155,156,156,Luke Donald,71.55,1431,20
156,T157,T157,John Huh,71.57,2147,30
157,T157,T157,Gary Woodland,71.57,1646,23
158,159,159,Camilo Villegas,71.58,1861,26
159,160,160,Derek Ernst,71.6,1790,25
160,T161,T161,Charlie Beljan,71.62,1862,26
161,T161,T161,Max Homa,71.62,1862,26
162,163,163,Jamie Donaldson,71.67,1075,15
163,164,164,Justin Leonard,71.68,1577,22
164,165,165,John Merrick,71.69,1864,26
165,166,166,Jason Dufner,71.7,1434,20
166,167,167,Geoff Ogilvy,71.71,1004,14
167,168,168,Marc Leishman,71.73,1578,22
168,169,169,Fabián Gómez,71.77,1866,26
169,170,170,John Senden,71.83,1652,23
170,171,171,Scott Stallings,71.84,1365,19
171,172,172,Andrew Svoboda,71.9,2085,29
172,173,173,Andres Romero,71.91,1654,23
173,174,174,Tim Wilkinson,71.93,1942,27
174,175,175,D.A. Points,71.96,1799,25
175,T176,T176,Bill Lunde,72.0,1224,17
176,T176,T176,Bo Van Pelt,72.0,1944,27
177,178,178,Charl Schwartzel,72.06,1297,18
178,179,179,Brice Garnett,72.07,2018,28
179,180,180,Jim Renner,72.15,1876,26
180,181,181,Troy Merritt,72.21,2094,29
181,182,182,Robert Allenby,72.58,1742,24
182,183,183,Andrew Putnam,72.59,1597,22
183,184,184,Matt Every,72.68,1817,25
