,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Jason Day,75,2.94,815,277
1,T2,T2,Jerry Kelly,79,2.97,957,322
2,T2,T2,Danny Lee,120,2.97,1445,486
3,T2,T2,Byron Smith,59,2.97,663,223
4,T2,T2,Robert Streb,110,2.97,1270,428
5,T2,T2,Johnson Wagner,68,2.97,813,274
6,T2,T2,Willy Wilcox,58,2.97,665,224
7,T8,T8,Graham DeLaet,65,2.98,770,258
8,T8,T8,Billy Hurley III,83,2.98,970,325
9,T8,T8,Webb Simpson,81,2.98,911,306
10,T8,T8,Chris Stroud,84,2.98,1007,338
11,T8,T8,Bubba Watson,71,2.98,788,264
12,T13,T13,Aaron Baddeley,76,2.99,891,298
13,T13,T13,Chad Campbell,97,2.99,1179,394
14,T13,T13,Scott Piercy,90,2.99,1084,362
15,T13,T13,Jordan Spieth,91,2.99,1054,352
16,T13,T13,Tyrone Van Aswegen,58,2.99,654,219
17,T18,T18,Steven Alker,62,3.0,732,244
18,T18,T18,Jason Bohn,95,3.0,1162,387
19,T18,T18,Jonathan Byrd,69,3.0,797,266
20,T18,T18,Brendon de Jonge,106,3.0,1301,433
21,T18,T18,Rickie Fowler,76,3.0,840,280
22,T18,T18,Jim Herman,88,3.0,1069,356
23,T18,T18,Zach Johnson,90,3.0,1021,340
24,T18,T18,Whee Kim,71,3.0,839,280
25,T18,T18,Kevin Na,98,3.0,1137,379
26,T18,T18,David Toms,62,3.0,707,236
27,T28,T28,Chad Collins,79,3.01,970,322
28,T28,T28,Jim Furyk,71,3.01,761,253
29,T28,T28,Mark Hubbard,79,3.01,945,314
30,T28,T28,Michael Putnam,87,3.01,1051,349
31,T28,T28,Justin Rose,69,3.01,777,258
32,T28,T28,Henrik Stenson,63,3.01,710,236
33,T28,T28,Brendon Todd,96,3.01,1105,367
34,T35,T35,Sangmoon Bae,98,3.02,1188,393
35,T35,T35,Ricky Barnes,82,3.02,964,319
36,T35,T35,Zac Blair,108,3.02,1278,423
37,T35,T35,Scott Brown,97,3.02,1193,395
38,T35,T35,Tony Finau,106,3.02,1303,431
39,T35,T35,Retief Goosen,81,3.02,923,306
40,T35,T35,Jason Gore,76,3.02,879,291
41,T35,T35,David Hearn,97,3.02,1178,390
42,T35,T35,Colt Knost,90,3.02,1062,352
43,T35,T35,Russell Knox,96,3.02,1162,385
44,T35,T35,Martin Laird,77,3.02,952,315
45,T35,T35,George McNeill,93,3.02,1136,376
46,T35,T35,Jeff Overton,94,3.02,1137,377
47,T35,T35,Nick Taylor,91,3.02,1105,366
48,T49,T49,Eric Axley,57,3.03,676,223
49,T49,T49,Daniel Berger,97,3.03,1184,391
50,T49,T49,Erik Compton,86,3.03,1064,351
51,T49,T49,Jon Curran,83,3.03,985,325
52,T49,T49,Harris English,105,3.03,1239,409
53,T49,T49,Brice Garnett,81,3.03,968,320
54,T49,T49,Fabián Gómez,83,3.03,1018,336
55,T49,T49,Luke Guthrie,84,3.03,1018,336
56,T49,T49,James Hahn,94,3.03,1147,378
57,T49,T49,John Huh,102,3.03,1256,414
58,T49,T49,Kevin Kisner,104,3.03,1265,418
59,T49,T49,Ben Martin,93,3.03,1056,348
60,T49,T49,William McGirt,103,3.03,1262,416
61,T49,T49,Bryce Molder,91,3.03,1075,355
62,T49,T49,Ryan Moore,81,3.03,937,309
63,T49,T49,Sung Joon Park,79,3.03,963,318
64,T49,T49,Cameron Percy,72,3.03,864,285
65,T49,T49,Alex Prugh,84,3.03,987,326
66,T49,T49,Andrew Putnam,68,3.03,786,259
67,T49,T49,Patrick Reed,103,3.03,1196,395
68,T49,T49,Kyle Reifers,96,3.03,1136,375
69,T49,T49,Vijay Singh,78,3.03,969,320
70,T49,T49,Shawn Stefani,94,3.03,1159,382
71,T49,T49,Daniel Summerhays,101,3.03,1242,410
72,T49,T49,Justin Thomas,106,3.03,1310,433
73,T49,T49,Cameron Tringale,96,3.03,1158,382
74,T49,T49,Bo Van Pelt,81,3.03,976,322
75,T49,T49,Mark Wilson,89,3.03,1049,346
76,T77,T77,Steven Bowditch,103,3.04,1237,407
77,T77,T77,Alex Cejka,94,3.04,1140,375
78,T77,T77,Greg Chalmers,58,3.04,656,216
79,T77,T77,Luke Donald,71,3.04,854,281
80,T77,T77,Sergio Garcia,59,3.04,657,216
81,T77,T77,Russell Henley,87,3.04,993,327
82,T77,T77,J.J. Henry,94,3.04,1113,366
83,T77,T77,Max Homa,78,3.04,916,301
84,T77,T77,Marc Leishman,74,3.04,836,275
85,T77,T77,Bill Lunde,50,3.04,572,188
86,T77,T77,Troy Merritt,91,3.04,1128,371
87,T77,T77,Ryan Palmer,80,3.04,929,306
88,T77,T77,Brandt Snedeker,98,3.04,1171,385
89,T77,T77,Jimmy Walker,89,3.04,1021,336
90,T91,T91,Keegan Bradley,87,3.05,1029,337
91,T91,T91,Paul Casey,87,3.05,979,321
92,T91,T91,Stewart Cink,77,3.05,931,305
93,T91,T91,Gonzalo Fernandez-Castaño,81,3.05,962,315
94,T91,T91,Martin Flores,95,3.05,1131,371
95,T91,T91,Chesson Hadley,101,3.05,1237,406
96,T91,T91,Adam Hadwin,95,3.05,1163,381
97,T91,T91,Tom Hoge,83,3.05,973,319
98,T91,T91,Charles Howell III,105,3.05,1304,427
99,T91,T91,Matt Jones,89,3.05,1031,338
100,T91,T91,Spencer Levin,99,3.05,1209,397
101,T91,T91,David Lingmerth,90,3.05,1085,356
102,T91,T91,Hideki Matsuyama,95,3.05,1073,352
