,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Jim Furyk,71,2.85,131,46
1,T2,T2,Jason Day,75,2.89,127,44
2,T2,T2,Jerry Kelly,79,2.89,318,110
3,T2,T2,Johnson Wagner,68,2.89,162,56
4,T5,T5,Rickie Fowler,76,2.92,152,52
5,T5,T5,Hideki Matsuyama,95,2.92,272,93
6,T7,T7,Sergio Garcia,59,2.93,88,30
7,T7,T7,Dustin Johnson,75,2.93,176,60
8,T9,T9,Jonathan Byrd,69,2.94,182,62
9,T9,T9,Russell Knox,96,2.94,315,107
10,T11,T11,Steven Alker,62,2.95,254,86
11,T11,T11,Webb Simpson,81,2.95,310,105
12,T11,T11,Michael Thompson,83,2.95,322,109
13,T11,T11,Tyrone Van Aswegen,58,2.95,230,78
14,T15,T15,Chad Campbell,97,2.96,335,113
15,T15,T15,Retief Goosen,81,2.96,311,105
16,T15,T15,Luke Guthrie,84,2.96,320,108
17,T15,T15,Brooks Koepka,84,2.96,222,75
18,T15,T15,Michael Putnam,87,2.96,349,118
19,T15,T15,Chez Reavie,56,2.96,225,76
20,T21,T21,Brice Garnett,81,2.97,309,104
21,T21,T21,David Hearn,97,2.97,395,133
22,T21,T21,Jim Herman,88,2.97,273,92
23,T21,T21,Sean O'Hair,86,2.97,229,77
24,T21,T21,John Peterson,84,2.97,392,132
25,T21,T21,Jimmy Walker,89,2.97,273,92
26,T27,T27,Aaron Baddeley,76,2.98,361,121
27,T27,T27,Scott Brown,97,2.98,379,127
28,T27,T27,Graham DeLaet,65,2.98,280,94
29,T27,T27,Bryce Molder,91,2.98,381,128
30,T27,T27,Vijay Singh,78,2.98,411,138
31,T27,T27,Henrik Stenson,63,2.98,125,42
32,T27,T27,Nick Taylor,91,2.98,355,119
33,T27,T27,David Toms,62,2.98,164,55
34,T27,T27,Jhonattan Vegas,90,2.98,265,89
35,T27,T27,Bubba Watson,71,2.98,122,41
36,T37,T37,Daniel Berger,97,2.99,299,100
37,T37,T37,Jonas Blixt,78,2.99,227,76
38,T37,T37,Jason Bohn,95,2.99,302,101
39,T37,T37,Brian Davis,86,2.99,308,103
40,T37,T37,Gonzalo Fernandez-Castaño,81,2.99,227,76
41,T37,T37,Andres Gonzales,90,2.99,341,114
42,T37,T37,Billy Hurley III,83,2.99,311,104
43,T37,T37,Colt Knost,90,2.99,278,93
44,T37,T37,Danny Lee,120,2.99,430,144
45,T37,T37,George McNeill,93,2.99,403,135
46,T37,T37,Scott Piercy,90,2.99,395,132
47,T37,T37,Robert Streb,110,2.99,409,137
48,T37,T37,Bo Van Pelt,81,2.99,275,92
49,T50,T50,Ricky Barnes,82,3.0,216,72
50,T50,T50,Keegan Bradley,87,3.0,300,100
51,T50,T50,Greg Chalmers,58,3.0,252,84
52,T50,T50,Brendon de Jonge,106,3.0,441,147
53,T50,T50,Jason Gore,76,3.0,285,95
54,T50,T50,Jeff Overton,94,3.0,267,89
55,T50,T50,Patrick Reed,103,3.0,240,80
56,T50,T50,Chris Stroud,84,3.0,351,117
57,T50,T50,Willy Wilcox,58,3.0,225,75
58,T59,T59,Whee Kim,71,3.01,220,73
59,T59,T59,Matt Kuchar,97,3.01,244,81
60,T59,T59,William McGirt,103,3.01,424,141
61,T59,T59,Kevin Na,98,3.01,304,101
62,T59,T59,Brendon Todd,96,3.01,391,130
63,T59,T59,Camilo Villegas,83,3.01,373,124
64,T65,T65,Alex Cejka,94,3.02,377,125
65,T65,T65,Harris English,105,3.02,423,140
66,T65,T65,James Hahn,94,3.02,401,133
67,T65,T65,Billy Horschel,99,3.02,263,87
68,T65,T65,Mark Hubbard,79,3.02,257,85
69,T65,T65,Zach Johnson,90,3.02,166,55
70,T65,T65,Marc Leishman,74,3.02,245,81
71,T65,T65,Francesco Molinari,56,3.02,178,59
72,T65,T65,Sung Joon Park,79,3.02,284,94
73,T65,T65,Kyle Reifers,96,3.02,486,161
74,T65,T65,Sam Saunders,83,3.02,284,94
75,T65,T65,Justin Thomas,106,3.02,329,109
76,T77,T77,Zac Blair,108,3.03,467,154
77,T77,T77,Steven Bowditch,103,3.03,497,164
78,T77,T77,K.J. Choi,66,3.03,270,89
79,T77,T77,Fabián Gómez,83,3.03,303,100
80,T77,T77,Russell Henley,87,3.03,333,110
81,T77,T77,Martin Laird,77,3.03,306,101
82,T77,T77,Scott Langley,94,3.03,400,132
83,T77,T77,Scott Pinckney,88,3.03,279,92
84,T77,T77,Jonathan Randolph,72,3.03,185,61
85,T77,T77,Roger Sloan,56,3.03,88,29
86,T77,T77,Kevin Streelman,95,3.03,440,145
87,T77,T77,Daniel Summerhays,101,3.03,434,143
88,T89,T89,Roberto Castro,54,3.04,210,69
89,T89,T89,Kevin Chappell,86,3.04,377,124
90,T89,T89,Chad Collins,79,3.04,258,85
91,T89,T89,Charles Howell III,105,3.04,450,148
92,T89,T89,Heath Slocum,57,3.04,231,76
93,T89,T89,Byron Smith,59,3.04,210,69
94,T95,T95,Erik Compton,86,3.05,323,106
95,T95,T95,Lucas Glover,79,3.05,387,127
96,T95,T95,Max Homa,78,3.05,186,61
97,T95,T95,John Huh,102,3.05,534,175
98,T95,T95,Chris Kirk,76,3.05,335,110
99,T95,T95,Spencer Levin,99,3.05,339,111
100,T95,T95,Bill Lunde,50,3.05,171,56
101,T95,T95,John Merrick,78,3.05,302,99
102,T95,T95,Geoff Ogilvy,50,3.05,247,81
103,T95,T95,Pat Perez,96,3.05,445,146
104,T95,T95,Brandt Snedeker,98,3.05,332,109
105,T106,T106,Eric Axley,57,3.06,162,53
106,T106,T106,Charlie Beljan,76,3.06,312,102
107,T106,T106,Luke Donald,71,3.06,248,81
108,T106,T106,Derek Fathauer,81,3.06,208,68
109,T106,T106,Adam Hadwin,95,3.06,376,123
110,T106,T106,Padraig Harrington,60,3.06,239,78
111,T106,T106,Ryo Ishikawa,90,3.06,395,129
112,T106,T106,Troy Merritt,91,3.06,285,93
113,T106,T106,John Senden,80,3.06,376,123
114,T106,T106,Jordan Spieth,91,3.06,110,36
115,T116,T116,Sangmoon Bae,98,3.07,518,169
116,T116,T116,Stewart Cink,77,3.07,273,89
117,T116,T116,Jon Curran,83,3.07,282,92
118,T116,T116,Tony Finau,106,3.07,411,134
119,T116,T116,Charley Hoffman,97,3.07,427,139
120,T116,T116,Kevin Kisner,104,3.07,420,137
121,T116,T116,Justin Leonard,61,3.07,209,68
122,T116,T116,Andrew Putnam,68,3.07,184,60
123,T116,T116,Jim Renner,68,3.07,209,68
124,T116,T116,Andres Romero,69,3.07,209,68
125,T116,T116,Shawn Stefani,94,3.07,439,143
126,T116,T116,Nick Watney,91,3.07,365,119
127,T116,T116,Steve Wheatcroft,87,3.07,298,97
128,T129,T129,Matt Jones,89,3.08,317,103
129,T129,T129,Carl Pettersson,106,3.08,456,148
130,T129,T129,Alex Prugh,84,3.08,373,121
131,T129,T129,Boo Weekley,79,3.08,302,98
132,T133,T133,Ben Crane,62,3.09,213,69
133,T133,T133,Martin Flores,95,3.09,328,106
134,T133,T133,Ben Martin,93,3.09,393,127
135,T133,T133,Louis Oosthuizen,68,3.09,204,66
136,T133,T133,Ryan Palmer,80,3.09,346,112
137,T133,T133,Adam Scott,51,3.09,105,34
138,T133,T133,Hudson Swafford,97,3.09,287,93
139,T133,T133,Lee Westwood,56,3.09,247,80
140,T133,T133,Tim Wilkinson,73,3.09,290,94
