,Tenth_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_3_Scoring_Average_AVG,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Brandt Snedeker,64.0,64,1
1,T2,T2,Keegan Bradley,66.0,66,1
2,T2,T2,George McNeill,66.0,66,1
3,T2,T2,Vijay Singh,66.0,66,1
4,5,5,Stewart Cink,66.25,265,4
5,T6,T6,Jason Dufner,66.5,133,2
6,T6,T6,Daniel Summerhays,66.5,133,2
7,8,8,Max Homa,66.67,200,3
8,T9,T9,Brooks Koepka,67.0,134,2
9,T9,T9,Bill Lunde,67.0,67,1
10,T9,T9,David Toms,67.0,67,1
11,T12,T12,Martin Flores,67.5,135,2
12,T12,T12,Andres Gonzales,67.5,135,2
13,T12,T12,Zach Johnson,67.5,135,2
14,T12,T12,Patrick Reed,67.5,135,2
15,T12,T12,Kevin Streelman,67.5,270,4
16,17,17,Jonathan Byrd,67.67,203,3
17,18,18,Nicholas Thompson,67.75,271,4
18,T19,T19,Eric Axley,68.0,136,2
19,T19,T19,Jon Curran,68.0,68,1
20,T19,T19,Brendon de Jonge,68.0,68,1
21,T19,T19,Jamie Donaldson,68.0,136,2
22,T19,T19,Brian Harman,68.0,136,2
23,T19,T19,Spencer Levin,68.0,68,1
24,T19,T19,Troy Merritt,68.0,68,1
25,T19,T19,Sam Saunders,68.0,68,1
26,T19,T19,Scott Stallings,68.0,204,3
27,T19,T19,Tyrone Van Aswegen,68.0,68,1
28,T19,T19,Camilo Villegas,68.0,136,2
29,T19,T19,Jimmy Walker,68.0,204,3
30,31,31,Kyle Reifers,68.33,205,3
31,32,32,James Hahn,68.67,206,3
32,T33,T33,Ricky Barnes,69.0,138,2
33,T33,T33,Zac Blair,69.0,345,5
34,T33,T33,J.J. Henry,69.0,69,1
35,T33,T33,Morgan Hoffmann,69.0,207,3
36,T33,T33,Ben Martin,69.0,69,1
37,T33,T33,John Merrick,69.0,138,2
38,T33,T33,Francesco Molinari,69.0,138,2
39,T33,T33,Carlos Ortiz,69.0,69,1
40,T33,T33,Rory Sabbatini,69.0,69,1
41,T33,T33,Andrew Svoboda,69.0,138,2
42,43,43,John Huh,69.17,415,6
43,44,44,Colt Knost,69.33,208,3
44,T45,T45,Sangmoon Bae,69.5,139,2
45,T45,T45,Paul Casey,69.5,139,2
46,T45,T45,Erik Compton,69.5,139,2
47,T45,T45,Jason Gore,69.5,139,2
48,T45,T45,Davis Love III,69.5,139,2
49,T45,T45,Bryce Molder,69.5,278,4
50,T45,T45,Jeff Overton,69.5,139,2
51,T52,T52,Chad Collins,69.6,348,5
52,T52,T52,Harris English,69.6,348,5
53,T52,T52,Russell Knox,69.6,348,5
54,T55,T55,Daniel Berger,69.67,209,3
55,T55,T55,Jason Bohn,69.67,418,6
56,T55,T55,Steve Wheatcroft,69.67,209,3
57,58,58,Tony Finau,69.75,279,4
58,T59,T59,Steven Alker,70.0,70,1
59,T59,T59,Aaron Baddeley,70.0,70,1
60,T59,T59,Scott Brown,70.0,280,4
61,T59,T59,Alex Cejka,70.0,70,1
62,T59,T59,Derek Ernst,70.0,70,1
63,T59,T59,Fabián Gómez,70.0,280,4
64,T59,T59,J.B. Holmes,70.0,140,2
65,T59,T59,Billy Horschel,70.0,70,1
66,T59,T59,Mark Hubbard,70.0,210,3
67,T59,T59,Matt Jones,70.0,210,3
68,T59,T59,Jason Kokrak,70.0,280,4
69,T59,T59,David Lingmerth,70.0,140,2
70,T59,T59,Scott Piercy,70.0,70,1
71,T59,T59,Alex Prugh,70.0,70,1
72,T59,T59,Charl Schwartzel,70.0,140,2
73,T59,T59,Heath Slocum,70.0,70,1
74,T59,T59,Mark Wilson,70.0,140,2
75,T59,T59,Gary Woodland,70.0,70,1
76,T77,T77,Charles Howell III,70.25,281,4
77,T77,T77,Sung Joon Park,70.25,281,4
78,T79,T79,Luke Donald,70.5,141,2
79,T79,T79,Cameron Percy,70.5,141,2
80,T79,T79,Pat Perez,70.5,141,2
81,T79,T79,Shawn Stefani,70.5,141,2
82,T79,T79,Justin Thomas,70.5,141,2
83,T79,T79,Boo Weekley,70.5,141,2
84,T85,T85,Blayne Barber,70.67,212,3
85,T85,T85,Robert Garrigus,70.67,212,3
86,T85,T85,Robert Streb,70.67,212,3
87,T85,T85,Johnson Wagner,70.67,212,3
88,T89,T89,Scott Pinckney,70.75,283,4
89,T89,T89,Michael Putnam,70.75,283,4
90,91,91,William McGirt,70.8,354,5
91,T92,T92,Jonas Blixt,71.0,142,2
92,T92,T92,Russell Henley,71.0,213,3
93,T92,T92,Charley Hoffman,71.0,71,1
94,T92,T92,Matt Kuchar,71.0,71,1
95,T92,T92,Marc Leishman,71.0,71,1
96,T92,T92,Kevin Na,71.0,213,3
97,T92,T92,Louis Oosthuizen,71.0,71,1
98,T92,T92,Jonathan Randolph,71.0,142,2
99,T92,T92,Hudson Swafford,71.0,71,1
100,T92,T92,Bo Van Pelt,71.0,71,1
101,T92,T92,Nick Watney,71.0,71,1
102,T103,T103,Billy Hurley III,71.33,214,3
103,T103,T103,Whee Kim,71.33,214,3
104,T103,T103,Nick Taylor,71.33,214,3
105,106,106,Adam Hadwin,71.4,357,5
106,T107,T107,Jim Herman,71.6,358,5
107,T107,T107,Jhonattan Vegas,71.6,358,5
108,T109,T109,Retief Goosen,71.67,215,3
109,T109,T109,David Hearn,71.67,215,3
110,T109,T109,Brendan Steele,71.67,215,3
111,112,112,Luke Guthrie,71.75,287,4
112,T113,T113,Greg Chalmers,72.0,72,1
113,T113,T113,Ben Crane,72.0,72,1
114,T113,T113,Rickie Fowler,72.0,72,1
115,T113,T113,Lucas Glover,72.0,72,1
116,T113,T113,Tom Hoge,72.0,216,3
117,T113,T113,Jerry Kelly,72.0,72,1
118,T113,T113,Martin Laird,72.0,144,2
119,T113,T113,Phil Mickelson,72.0,72,1
120,T113,T113,Sean O'Hair,72.0,144,2
121,T113,T113,Ryan Palmer,72.0,72,1
122,T113,T113,John Peterson,72.0,216,3
123,T113,T113,Carl Pettersson,72.0,288,4
124,T113,T113,D.A. Points,72.0,216,3
125,T113,T113,Patrick Rodgers,72.0,144,2
126,T113,T113,John Senden,72.0,72,1
127,T113,T113,Roger Sloan,72.0,216,3
128,T113,T113,Chris Stroud,72.0,72,1
129,T113,T113,Lee Westwood,72.0,72,1
130,T131,T131,Brice Garnett,72.33,217,3
131,T131,T131,Michael Thompson,72.33,217,3
132,T131,T131,Tim Wilkinson,72.33,217,3
133,T134,T134,Geoff Ogilvy,72.5,145,2
134,T134,T134,Jim Renner,72.5,145,2
135,T134,T134,Brendon Todd,72.5,145,2
136,137,137,Brian Davis,72.6,363,5
137,138,138,Danny Lee,72.75,291,4
138,T139,T139,Robert Allenby,73.0,73,1
139,T139,T139,Sergio Garcia,73.0,73,1
140,T139,T139,Chesson Hadley,73.0,146,2
141,T139,T139,Brian Stuard,73.0,365,5
142,143,143,K.J. Choi,73.33,220,3
143,144,144,Gonzalo Fernandez-Castaño,73.5,147,2
144,145,145,Scott Langley,73.67,221,3
145,146,146,Andrew Putnam,73.75,295,4
146,T147,T147,Charlie Beljan,74.0,74,1
147,T147,T147,Steven Bowditch,74.0,74,1
148,T147,T147,Ken Duke,74.0,74,1
149,T147,T147,Padraig Harrington,74.0,222,3
150,T147,T147,Ian Poulter,74.0,74,1
151,152,152,Cameron Tringale,74.5,149,2
152,T153,T153,Kevin Kisner,75.0,75,1
153,T153,T153,Andres Romero,75.0,75,1
154,155,155,Matt Every,75.5,151,2
155,156,156,Roberto Castro,76.0,76,1
156,157,157,Greg Owen,77.0,77,1
