,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
34,T33,T33,James Hahn,94,4.58,609,133
35,T33,T33,Ryo Ishikawa,90,4.58,577,126
36,T33,T33,Chris Kirk,76,4.58,550,120
37,T33,T33,Ryan Palmer,80,4.58,476,104
38,T33,T33,Rory Sabbatini,81,4.58,518,113
39,T33,T33,Vijay Singh,78,4.58,508,111
40,T33,T33,Jordan Spieth,91,4.58,604,132
41,T33,T33,Brendon Todd,96,4.58,605,132
42,T43,T43,Jonas Blixt,78,4.59,509,111
43,T43,T43,Chad Campbell,97,4.59,615,134
44,T43,T43,Alex Cejka,94,4.59,629,137
45,T43,T43,Lucas Glover,79,4.59,542,118
46,T43,T43,Phil Mickelson,70,4.59,491,107
47,T43,T43,Francesco Molinari,56,4.59,363,79
48,T43,T43,Hudson Swafford,97,4.59,629,137
49,T43,T43,Nick Taylor,91,4.59,633,138
50,T51,T51,Brendon de Jonge,106,4.6,727,158
51,T51,T51,Harris English,105,4.6,663,144
52,T51,T51,Brooks Koepka,84,4.6,511,111
53,T51,T51,Heath Slocum,57,4.6,354,77
54,T55,T55,Jason Dufner,76,4.61,521,113
55,T55,T55,Ken Duke,93,4.61,567,123
56,T55,T55,Fabián Gómez,83,4.61,544,118
57,T55,T55,Matt Jones,89,4.61,604,131
58,T55,T55,Colt Knost,90,4.61,585,127
59,T55,T55,Ryan Moore,81,4.61,567,123
60,T55,T55,Sam Saunders,83,4.61,563,122
61,T55,T55,Robert Streb,110,4.61,714,155
62,T63,T63,Blayne Barber,76,4.62,522,113
63,T63,T63,Charlie Beljan,76,4.62,490,106
64,T63,T63,Daniel Berger,97,4.62,688,149
65,T63,T63,Steven Bowditch,103,4.62,684,148
66,T63,T63,Chad Collins,79,4.62,527,114
67,T63,T63,John Merrick,78,4.62,522,113
68,T63,T63,Scott Piercy,90,4.62,554,120
69,T63,T63,Justin Rose,69,4.62,476,103
70,T63,T63,Brendan Steele,88,4.62,637,138
71,T63,T63,Michael Thompson,83,4.62,531,115
72,T73,T73,Derek Fathauer,81,4.63,514,111
73,T73,T73,Gonzalo Fernandez-Castaño,81,4.63,523,113
74,T73,T73,Retief Goosen,81,4.63,583,126
75,T73,T73,J.B. Holmes,89,4.63,569,123
76,T73,T73,Jerry Kelly,79,4.63,546,118
77,T73,T73,Scott Langley,94,4.63,616,133
78,T73,T73,William McGirt,103,4.63,685,148
79,T73,T73,Kevin Na,98,4.63,629,136
80,T73,T73,Pat Perez,96,4.63,672,145
81,T73,T73,Brandt Snedeker,98,4.63,648,140
82,T73,T73,Henrik Stenson,63,4.63,431,93
83,T73,T73,Johnson Wagner,68,4.63,426,92
84,T73,T73,Willy Wilcox,58,4.63,347,75
85,T86,T86,Sangmoon Bae,98,4.64,677,146
86,T86,T86,Scott Brown,97,4.64,682,147
87,T86,T86,Tony Finau,106,4.64,700,151
88,T86,T86,Oscar Fraustro,58,4.64,376,81
89,T86,T86,Sergio Garcia,59,4.64,394,85
90,T86,T86,Brian Harman,90,4.64,571,123
91,T86,T86,Charles Howell III,105,4.64,738,159
92,T86,T86,Carl Pettersson,106,4.64,742,160
93,T86,T86,Michael Putnam,87,4.64,599,129
94,T86,T86,Charl Schwartzel,67,4.64,455,98
95,T86,T86,Nick Watney,91,4.64,612,132
96,T86,T86,Tim Wilkinson,73,4.64,483,104
97,T98,T98,Zac Blair,108,4.65,688,148
98,T98,T98,Seung-Yul Noh,65,4.65,437,94
99,T98,T98,Cameron Percy,72,4.65,456,98
100,T98,T98,Scott Pinckney,88,4.65,586,126
101,T98,T98,Alex Prugh,84,4.65,525,113
102,T98,T98,Kevin Streelman,95,4.65,655,141
103,T98,T98,Jhonattan Vegas,90,4.65,576,124
104,T105,T105,Bill Haas,89,4.66,610,131
105,T105,T105,Chesson Hadley,101,4.66,778,167
106,T105,T105,Adam Hadwin,95,4.66,638,137
107,T105,T105,Martin Laird,77,4.66,555,119
108,T105,T105,D.A. Points,72,4.66,489,105
109,T105,T105,John Senden,80,4.66,559,120
110,T111,T111,Ricky Barnes,82,4.67,537,115
111,T111,T111,Jason Bohn,95,4.67,659,141
112,T111,T111,Luke Donald,71,4.67,472,101
113,T111,T111,Billy Horschel,99,4.67,719,154
114,T111,T111,Russell Knox,96,4.67,696,149
115,T111,T111,Geoff Ogilvy,50,4.67,341,73
116,T111,T111,Greg Owen,58,4.67,397,85
117,T111,T111,Kyle Reifers,96,4.67,616,132
118,T111,T111,Daniel Summerhays,101,4.67,663,142
119,T111,T111,Cameron Tringale,96,4.67,686,147
120,T111,T111,Bo Van Pelt,81,4.67,584,125
121,T111,T111,Steve Wheatcroft,87,4.67,579,124
122,T123,T123,Ben Crane,62,4.68,412,88
123,T123,T123,Tom Hoge,83,4.68,510,109
124,T123,T123,Zach Johnson,90,4.68,557,119
125,T123,T123,Marc Leishman,74,4.68,482,103
126,T123,T123,John Peterson,84,4.68,608,130
127,T123,T123,Andres Romero,69,4.68,463,99
128,T123,T123,Scott Stallings,60,4.68,468,100
129,T130,T130,Jonathan Byrd,69,4.69,455,97
130,T130,T130,Ernie Els,57,4.69,441,94
131,T130,T130,Martin Flores,95,4.69,595,127
132,T130,T130,Danny Lee,120,4.69,835,178
133,T130,T130,Bill Lunde,50,4.69,277,59
134,T135,T135,Ángel Cabrera,53,4.7,357,76
135,T135,T135,Jim Furyk,71,4.7,470,100
136,T135,T135,Padraig Harrington,60,4.7,414,88
137,T135,T135,Charley Hoffman,97,4.7,663,141
138,T135,T135,Max Homa,78,4.7,531,113
139,T135,T135,Hunter Mahan,88,4.7,602,128
140,T135,T135,Ian Poulter,68,4.7,489,104
141,T142,T142,Jon Curran,83,4.71,528,112
142,T142,T142,J.J. Henry,94,4.71,607,129
143,T142,T142,John Huh,102,4.71,707,150
144,T142,T142,Sung Joon Park,79,4.71,528,112
145,T142,T142,Chris Stroud,84,4.71,594,126
146,T142,T142,Brian Stuard,97,4.71,655,139
147,T148,T148,Greg Chalmers,58,4.72,392,83
148,T148,T148,Stewart Cink,77,4.72,510,108
149,T148,T148,Matt Every,73,4.72,519,110
150,T148,T148,Luke Guthrie,84,4.72,571,121
151,T148,T148,Whee Kim,71,4.72,467,99
152,T148,T148,Ben Martin,93,4.72,599,127
153,T148,T148,Sean O'Hair,86,4.72,618,131
154,T148,T148,Jeff Overton,94,4.72,623,132
155,T148,T148,Roger Sloan,56,4.72,354,75
156,T157,T157,Brian Davis,86,4.73,568,120
157,T157,T157,Spencer Levin,99,4.73,648,137
158,T159,T159,K.J. Choi,66,4.74,483,102
159,T159,T159,Jason Gore,76,4.74,479,101
160,T159,T159,George McNeill,93,4.74,616,130
161,T159,T159,Andrew Putnam,68,4.74,460,97
162,T159,T159,Camilo Villegas,83,4.74,550,116
163,T164,T164,Roberto Castro,54,4.75,318,67
164,T164,T164,Brice Garnett,81,4.75,565,119
165,T164,T164,David Hearn,97,4.75,665,140
166,T164,T164,Jim Herman,88,4.75,603,127
167,T164,T164,Tyrone Van Aswegen,58,4.75,356,75
168,T169,T169,Robert Allenby,63,4.76,424,89
169,T169,T169,Jim Renner,68,4.76,447,94
170,T171,T171,Andrew Svoboda,80,4.77,534,112
171,T171,T171,Lee Westwood,56,4.77,386,81
172,T173,T173,Steven Alker,62,4.79,393,82
173,T173,T173,Justin Leonard,61,4.79,402,84
174,T173,T173,Davis Love III,51,4.79,340,71
175,T173,T173,Bryce Molder,91,4.79,570,119
176,T173,T173,Byron Smith,59,4.79,350,73
177,T178,T178,Eric Axley,57,4.8,360,75
178,T178,T178,Nicholas Thompson,90,4.8,624,130
179,T180,T180,Erik Compton,86,4.81,630,131
180,T180,T180,Troy Merritt,91,4.81,669,139
181,T180,T180,Mark Wilson,89,4.81,572,119
182,183,183,David Toms,62,4.84,426,88
183,184,184,Billy Hurley III,83,4.9,573,117
