,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
51,52,52,Alex Prugh,70.38,915,13
52,53,53,Brian Stuard,70.39,1267,18
53,54,54,Oscar Fraustro,70.4,704,10
54,T55,T55,William McGirt,70.43,986,14
55,T55,T55,Hudson Swafford,70.43,986,14
56,57,57,Ian Poulter,70.44,634,9
57,58,58,Jonas Blixt,70.45,775,11
58,59,59,Jhonattan Vegas,70.46,916,13
59,60,60,Daniel Berger,70.47,1198,17
60,T61,T61,Russell Henley,70.5,846,12
61,T61,T61,Seung-Yul Noh,70.5,705,10
62,63,63,Jason Bohn,70.53,1058,15
63,64,64,Sung Joon Park,70.54,917,13
64,65,65,Johnson Wagner,70.55,776,11
65,T66,T66,Spencer Levin,70.56,1129,16
66,T66,T66,Cameron Tringale,70.56,1129,16
67,68,68,Erik Compton,70.63,1130,16
68,T69,T69,Scott Pinckney,70.64,989,14
69,T69,T69,Shawn Stefani,70.64,989,14
70,71,71,Jim Herman,70.67,1060,15
71,T72,T72,Kevin Chappell,70.69,919,13
72,T72,T72,Tom Hoge,70.69,919,13
73,74,74,Byron Smith,70.7,707,10
74,75,75,Geoff Ogilvy,70.71,495,7
75,T76,T76,Hunter Mahan,70.73,778,11
76,T76,T76,Carl Pettersson,70.73,1061,15
77,78,78,Scott Piercy,70.77,920,13
78,T79,T79,J.J. Henry,70.79,991,14
79,T79,T79,Colt Knost,70.79,991,14
80,T81,T81,Bill Haas,70.82,779,11
81,T81,T81,Adam Hadwin,70.82,1204,17
82,83,83,Webb Simpson,70.83,850,12
83,T84,T84,Greg Chalmers,70.88,567,8
84,T84,T84,Kyle Reifers,70.88,1205,17
85,T86,T86,Matt Every,70.89,638,9
86,T86,T86,Brendon Todd,70.89,638,9
87,T88,T88,Chesson Hadley,70.92,851,12
88,T88,T88,Padraig Harrington,70.92,922,13
89,T88,T88,Jerry Kelly,70.92,922,13
90,T91,T91,K.J. Choi,71.0,568,8
91,T91,T91,Jason Gore,71.0,781,11
92,T91,T91,Morgan Hoffmann,71.0,923,13
93,T91,T91,Danny Lee,71.0,1136,16
94,T91,T91,Davis Love III,71.0,639,9
95,T91,T91,Adam Scott,71.0,497,7
96,97,97,Nicholas Thompson,71.07,995,14
97,T98,T98,Fabián Gómez,71.08,924,13
98,T98,T98,Whee Kim,71.08,853,12
99,T98,T98,Ryan Moore,71.08,853,12
100,101,101,Robert Garrigus,71.11,640,9
101,T102,T102,Ben Crane,71.13,569,8
102,T102,T102,Jamie Donaldson,71.13,569,8
103,T102,T102,John Huh,71.13,1067,15
104,T105,T105,Kevin Kisner,71.15,925,13
105,T105,T105,Scott Langley,71.15,925,13
106,T105,T105,Sean O'Hair,71.15,925,13
107,108,108,Lee Westwood,71.17,427,6
108,T109,T109,Tony Finau,71.18,1210,17
109,T109,T109,Cameron Percy,71.18,783,11
110,111,111,George McNeill,71.2,1068,15
111,T112,T112,Charles Howell III,71.21,997,14
112,T112,T112,David Lingmerth,71.21,997,14
113,T112,T112,Chris Stroud,71.21,997,14
114,T115,T115,Michael Putnam,71.23,926,13
115,T115,T115,Nick Watney,71.23,926,13
116,117,117,Charley Hoffman,71.25,855,12
117,118,118,Greg Owen,71.3,713,10
118,119,119,Lucas Glover,71.31,927,13
119,T120,T120,Scott Brown,71.33,1070,15
120,T120,T120,Rickie Fowler,71.33,642,9
121,T120,T120,Jeff Overton,71.33,1070,15
122,123,123,Robert Streb,71.36,999,14
123,T124,T124,Ángel Cabrera,71.4,714,10
124,T124,T124,Brooks Koepka,71.4,714,10
125,T124,T124,Heath Slocum,71.4,714,10
126,T124,T124,Jimmy Walker,71.4,1071,15
127,T128,T128,Blayne Barber,71.43,1000,14
128,T128,T128,Ken Duke,71.43,1000,14
129,T128,T128,Derek Fathauer,71.43,1000,14
130,T131,T131,Jon Curran,71.46,929,13
131,T131,T131,Jim Renner,71.46,929,13
132,133,133,Billy Horschel,71.47,1215,17
133,T134,T134,Steven Alker,71.5,715,10
134,T134,T134,Eric Axley,71.5,715,10
135,T134,T134,Charlie Beljan,71.5,858,12
136,T134,T134,Dustin Johnson,71.5,572,8
137,T134,T134,Carlos Ortiz,71.5,1144,16
138,T134,T134,Kevin Streelman,71.5,715,10
139,140,140,Justin Rose,71.55,787,11
140,T141,T141,Louis Oosthuizen,71.56,644,9
141,T141,T141,Roger Sloan,71.56,644,9
142,143,143,Max Homa,71.57,1002,14
143,144,144,James Hahn,71.58,859,12
144,145,145,Troy Merritt,71.62,931,13
145,T146,T146,Brian Davis,71.64,1003,14
146,T146,T146,Ernie Els,71.64,788,11
147,T146,T146,Camilo Villegas,71.64,788,11
148,T146,T146,Tim Wilkinson,71.64,1003,14
149,150,150,Gonzalo Fernandez-Castaño,71.67,860,12
150,T151,T151,Sangmoon Bae,71.73,1076,15
151,T151,T151,Andres Gonzales,71.73,1076,15
152,153,153,Roberto Castro,71.75,574,8
153,T154,T154,Robert Allenby,71.77,933,13
154,T154,T154,Andrew Svoboda,71.77,933,13
155,156,156,Boo Weekley,71.82,790,11
156,157,157,John Senden,71.83,862,12
157,158,158,Zac Blair,71.84,1365,19
158,T159,T159,Marc Leishman,71.85,934,13
159,T159,T159,Nick Taylor,71.85,934,13
160,161,161,Ben Martin,71.88,1222,17
161,162,162,Chez Reavie,71.89,647,9
162,T163,T163,Luke Donald,72.0,720,10
163,T163,T163,Matt Jones,72.0,864,12
164,T163,T163,Justin Leonard,72.0,720,10
165,T163,T163,Francesco Molinari,72.0,360,5
166,T163,T163,D.A. Points,72.0,864,12
167,T163,T163,Gary Woodland,72.0,720,10
168,169,169,Steve Wheatcroft,72.07,1009,14
169,170,170,Jason Dufner,72.09,793,11
170,171,171,Steven Bowditch,72.13,1082,15
171,T172,T172,Billy Hurley III,72.2,1083,15
172,T172,T172,Bo Van Pelt,72.2,1083,15
173,174,174,Scott Stallings,72.29,506,7
174,175,175,Bill Lunde,72.33,434,6
175,176,176,Retief Goosen,72.4,724,10
176,177,177,Phil Mickelson,72.43,507,7
177,178,178,John Merrick,72.67,872,12
178,179,179,Brice Garnett,72.69,945,13
179,180,180,Graham DeLaet,72.75,582,8
180,181,181,Andres Romero,72.82,801,11
181,182,182,Derek Ernst,73.08,877,12
182,183,183,Charl Schwartzel,73.25,586,8
183,184,184,Andrew Putnam,73.29,1026,14
