,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
46,47,47,Roger Sloan,56,44.85,74,165
47,48,48,Chris Kirk,76,44.63,108,242
48,49,49,Camilo Villegas,83,44.58,111,249
49,50,50,Russell Henley,87,44.44,112,252
50,51,51,Jonas Blixt,78,44.4,107,241
51,T52,T52,Martin Laird,77,44.35,110,248
52,T52,T52,Ryan Palmer,80,44.35,102,230
53,54,54,John Senden,80,44.31,109,246
54,55,55,Henrik Stenson,63,44.27,85,192
55,56,56,Nick Watney,91,44.14,128,290
56,57,57,Brendon Todd,96,44.13,124,281
57,58,58,Seung-Yul Noh,65,43.81,92,210
58,59,59,Kevin Chappell,86,43.8,120,274
59,60,60,Chad Campbell,97,43.77,130,297
60,61,61,Steve Wheatcroft,87,43.66,117,268
61,62,62,James Hahn,94,43.62,130,298
62,63,63,Jamie Donaldson,50,43.42,66,152
63,64,64,Sam Saunders,83,43.35,114,263
64,65,65,Brandt Snedeker,98,43.34,127,293
65,66,66,Robert Streb,110,43.33,143,330
66,T67,T67,Kevin Na,98,43.29,129,298
67,T67,T67,Willy Wilcox,58,43.29,71,164
68,69,69,Jim Herman,88,43.27,119,275
69,70,70,Michael Thompson,83,43.25,109,252
70,71,71,Lucas Glover,79,43.2,108,250
71,72,72,Ben Martin,93,43.18,114,264
72,73,73,Jhonattan Vegas,90,43.17,117,271
73,74,74,Tom Hoge,83,43.15,104,241
74,75,75,Zac Blair,108,43.13,138,320
75,76,76,Stewart Cink,77,43.04,102,237
76,77,77,Derek Ernst,75,42.99,92,214
77,78,78,Kevin Kisner,104,42.95,137,319
78,79,79,Charles Howell III,105,42.94,146,340
79,80,80,Marc Leishman,74,42.92,91,212
80,81,81,Scott Piercy,90,42.81,119,278
81,82,82,Brian Harman,90,42.8,113,264
82,83,83,Scott Pinckney,88,42.7,117,274
83,84,84,Roberto Castro,54,42.67,64,150
84,85,85,Max Homa,78,42.62,101,237
85,86,86,George McNeill,93,42.61,121,284
86,87,87,Jonathan Randolph,72,42.6,95,223
87,88,88,Scott Brown,97,42.57,129,303
88,89,89,Pat Perez,96,42.5,136,320
89,90,90,Nick Taylor,91,42.47,127,299
90,91,91,David Lingmerth,90,42.45,118,278
91,92,92,Ryo Ishikawa,90,42.35,119,281
92,93,93,Ryan Moore,81,42.26,112,265
93,94,94,Martin Flores,95,42.14,118,280
94,95,95,Geoff Ogilvy,50,42.11,64,152
95,96,96,Rory Sabbatini,81,42.06,106,252
96,97,97,Carl Pettersson,106,41.95,138,329
97,98,98,Bill Haas,89,41.91,114,272
98,99,99,Ricky Barnes,82,41.9,106,253
99,100,100,Gary Woodland,81,41.88,98,234
100,101,101,Ian Poulter,68,41.83,87,208
101,102,102,Brendon de Jonge,106,41.81,143,342
102,103,103,Derek Fathauer,81,41.77,104,249
103,104,104,Fabián Gómez,83,41.73,106,254
104,105,105,Jason Gore,76,41.7,93,223
105,106,106,Chad Collins,79,41.53,103,248
106,107,107,Vijay Singh,78,41.39,101,244
107,108,108,Heath Slocum,57,41.38,72,174
108,109,109,Blayne Barber,76,41.32,100,242
109,110,110,Hunter Mahan,88,41.3,114,276
110,111,111,Adam Hadwin,95,41.28,123,298
111,112,112,Scott Stallings,60,41.2,89,216
112,113,113,Johnson Wagner,68,40.78,84,206
113,114,114,Chesson Hadley,101,40.74,143,351
114,115,115,John Peterson,84,40.59,110,271
115,116,116,William McGirt,103,40.5,130,321
116,117,117,Jeff Overton,94,40.49,115,284
117,118,118,Oscar Fraustro,58,40.46,70,173
118,119,119,Sangmoon Bae,98,40.45,127,314
119,120,120,Andres Gonzales,90,40.43,112,277
120,121,121,Danny Lee,120,40.37,151,374
121,122,122,Colt Knost,90,40.3,108,268
122,123,123,Byron Smith,59,40.24,68,169
123,124,124,Jason Dufner,76,40.09,91,227
124,125,125,Gonzalo Fernandez-Castaño,81,40.08,97,242
125,126,126,Alex Cejka,94,40.07,121,302
126,T127,T127,Erik Compton,86,40.0,112,280
127,T127,T127,Chez Reavie,56,40.0,70,175
128,129,129,Ken Duke,93,39.93,109,273
129,130,130,Cameron Percy,72,39.91,87,218
130,131,131,Retief Goosen,81,39.77,105,264
131,132,132,Kyle Reifers,96,39.65,113,285
132,133,133,Francesco Molinari,56,39.63,65,164
133,134,134,Russell Knox,96,39.6,120,303
134,135,135,John Merrick,78,39.33,94,239
135,T136,T136,Michael Putnam,87,39.29,110,280
136,T136,T136,Lee Westwood,56,39.29,66,168
137,138,138,Andres Romero,69,39.25,84,214
138,139,139,Whee Kim,71,39.17,85,217
139,140,140,Daniel Summerhays,101,39.16,121,309
140,141,141,Bo Van Pelt,81,39.0,101,259
141,142,142,Andrew Putnam,68,38.97,83,213
142,143,143,Jonathan Byrd,69,38.94,81,208
143,T144,T144,Steven Alker,62,38.71,72,186
144,T144,T144,Andrew Svoboda,80,38.71,96,248
145,T146,T146,Jon Curran,83,38.68,94,243
146,T146,T146,Jim Furyk,71,38.68,82,212
147,148,148,Padraig Harrington,60,38.62,73,189
148,149,149,Jerry Kelly,79,38.59,93,241
149,150,150,Cameron Tringale,96,38.56,118,306
150,151,151,Jason Bohn,95,38.49,117,304
151,152,152,J.J. Henry,94,38.46,110,286
152,153,153,D.A. Points,72,38.33,87,227
153,154,154,Luke Donald,71,37.91,80,211
154,155,155,Chris Stroud,84,37.82,104,275
155,T156,T156,John Huh,102,37.58,121,322
156,T156,T156,Kevin Streelman,95,37.58,115,306
157,158,158,Brian Stuard,97,37.46,112,299
158,159,159,Bryce Molder,91,37.45,100,267
159,160,160,Brice Garnett,81,36.9,93,252
160,161,161,K.J. Choi,66,36.57,79,216
161,162,162,Sung Joon Park,79,36.51,88,241
162,163,163,Greg Owen,58,36.22,67,185
163,164,164,Greg Chalmers,58,36.05,62,172
164,165,165,Brian Davis,86,36.02,94,261
165,166,166,Luke Guthrie,84,35.91,93,259
166,167,167,Mark Wilson,89,35.88,94,262
167,168,168,Ben Crane,62,35.83,67,187
168,169,169,Nicholas Thompson,90,35.66,97,272
169,170,170,Jim Renner,68,35.61,73,205
170,171,171,Robert Allenby,63,35.56,64,180
171,172,172,Matt Every,73,35.53,81,228
172,173,173,Spencer Levin,99,35.45,106,299
173,174,174,Sean O'Hair,86,35.21,100,284
174,175,175,Tim Wilkinson,73,34.8,79,227
175,176,176,Tyrone Van Aswegen,58,34.68,60,173
176,177,177,David Hearn,97,33.87,106,313
177,178,178,Justin Leonard,61,33.51,62,185
178,T179,T179,Eric Axley,57,33.33,57,171
179,T179,T179,Davis Love III,51,33.33,52,156
180,181,181,Bill Lunde,50,32.86,46,140
181,182,182,Troy Merritt,91,31.46,95,302
182,183,183,David Toms,62,29.26,55,188
183,184,184,Billy Hurley III,83,29.2,73,250
