,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
40,T37,T37,James Hahn,69.0,207,3
41,T37,T37,Martin Laird,69.0,69,1
42,T37,T37,Vijay Singh,69.0,69,1
43,T37,T37,Justin Thomas,69.0,69,1
44,T37,T37,Nick Watney,69.0,69,1
45,T46,T46,Daniel Berger,69.5,139,2
46,T46,T46,Billy Horschel,69.5,139,2
47,T46,T46,Russell Knox,69.5,139,2
48,T46,T46,Steve Wheatcroft,69.5,139,2
49,50,50,Fabián Gómez,69.67,209,3
50,T51,T51,Blayne Barber,70.0,210,3
51,T51,T51,Stewart Cink,70.0,140,2
52,T51,T51,Martin Flores,70.0,70,1
53,T51,T51,J.J. Henry,70.0,70,1
54,T51,T51,Billy Hurley III,70.0,70,1
55,T51,T51,Colt Knost,70.0,70,1
56,T51,T51,Geoff Ogilvy,70.0,70,1
57,T51,T51,Carlos Ortiz,70.0,70,1
58,T51,T51,Sung Joon Park,70.0,140,2
59,T51,T51,Michael Putnam,70.0,70,1
60,T51,T51,Robert Streb,70.0,70,1
61,T51,T51,Daniel Summerhays,70.0,70,1
62,63,63,Scott Langley,70.2,351,5
63,T64,T64,Gonzalo Fernandez-Castaño,70.5,141,2
64,T64,T64,Charley Hoffman,70.5,141,2
65,T64,T64,John Huh,70.5,141,2
66,T64,T64,Nicholas Thompson,70.5,141,2
67,T68,T68,Ángel Cabrera,71.0,71,1
68,T68,T68,Derek Ernst,71.0,71,1
69,T68,T68,Brice Garnett,71.0,71,1
70,T68,T68,Retief Goosen,71.0,213,3
71,T68,T68,Adam Hadwin,71.0,142,2
72,T68,T68,Mark Hubbard,71.0,355,5
73,T68,T68,Troy Merritt,71.0,213,3
74,T68,T68,Bryce Molder,71.0,213,3
75,T68,T68,Scott Pinckney,71.0,142,2
76,T68,T68,Charl Schwartzel,71.0,142,2
77,T68,T68,Scott Stallings,71.0,142,2
78,T68,T68,Shawn Stefani,71.0,71,1
79,T68,T68,Tyrone Van Aswegen,71.0,71,1
80,T68,T68,Willy Wilcox,71.0,71,1
81,T68,T68,Gary Woodland,71.0,142,2
82,T83,T83,Nick Taylor,71.33,214,3
83,T83,T83,Boo Weekley,71.33,214,3
84,T85,T85,Robert Garrigus,71.5,286,4
85,T85,T85,Alex Prugh,71.5,143,2
86,T85,T85,Jonathan Randolph,71.5,143,2
87,88,88,Brian Stuard,71.75,287,4
88,T89,T89,Aaron Baddeley,72.0,144,2
89,T89,T89,Ben Crane,72.0,72,1
90,T89,T89,Jim Furyk,72.0,72,1
91,T89,T89,Jason Gore,72.0,72,1
92,T89,T89,Jim Herman,72.0,72,1
93,T89,T89,Hunter Mahan,72.0,72,1
94,T89,T89,Carl Pettersson,72.0,144,2
95,T89,T89,Hudson Swafford,72.0,72,1
96,T89,T89,Jimmy Walker,72.0,72,1
97,T98,T98,Matt Jones,72.5,145,2
98,T98,T98,Sean O'Hair,72.5,145,2
99,T100,T100,Ricky Barnes,72.67,218,3
100,T100,T100,Derek Fathauer,72.67,218,3
101,T102,T102,Eric Axley,73.0,73,1
102,T102,T102,Brian Davis,73.0,146,2
103,T102,T102,Cameron Percy,73.0,73,1
104,T102,T102,Jim Renner,73.0,146,2
105,T102,T102,Michael Thompson,73.0,73,1
106,T102,T102,David Toms,73.0,73,1
107,108,108,Andres Gonzales,73.33,220,3
108,109,109,Padraig Harrington,73.5,147,2
109,T110,T110,Charlie Beljan,74.0,296,4
110,T110,T110,K.J. Choi,74.0,74,1
111,T110,T110,Matt Every,74.0,148,2
112,T110,T110,Tim Wilkinson,74.0,74,1
113,T114,T114,Jonas Blixt,75.0,75,1
114,T114,T114,Erik Compton,75.0,75,1
115,T114,T114,Tony Finau,75.0,150,2
116,T114,T114,Ryo Ishikawa,75.0,75,1
117,T114,T114,Sam Saunders,75.0,75,1
118,T114,T114,Brandt Snedeker,75.0,75,1
119,T114,T114,Jhonattan Vegas,75.0,225,3
120,121,121,Roger Sloan,75.67,227,3
121,122,122,Danny Lee,76.0,76,1
122,T123,T123,Bill Haas,77.0,77,1
123,T123,T123,George McNeill,77.0,77,1
124,T123,T123,Andres Romero,77.0,77,1
125,T126,T126,Keegan Bradley,78.0,78,1
126,T126,T126,Pat Perez,78.0,156,2
127,T126,T126,Cameron Tringale,78.0,78,1
128,129,129,Andrew Putnam,79.0,79,1
129,130,130,Andrew Svoboda,81.0,81,1
