,Late_Round_2_Scoring_Average_RANK THIS WEEK,Late_Round_2_Scoring_Average_RANK LAST WEEK,Late_Round_2_Scoring_Average_PLAYER NAME,Late_Round_2_Scoring_Average_AVG,Late_Round_2_Scoring_Average_TOTAL STROKES,Late_Round_2_Scoring_Average_TOTAL ROUNDS
44,T42,T42,Jason Dufner,70.0,700,10
45,T42,T42,Vijay Singh,70.0,770,11
46,47,47,Robert Streb,70.06,1121,16
47,T48,T48,Scott Brown,70.07,1051,15
48,T48,T48,Ryo Ishikawa,70.07,1051,15
49,T48,T48,Kevin Streelman,70.07,981,14
50,T51,T51,Phil Mickelson,70.08,841,12
51,T51,T51,Jhonattan Vegas,70.08,841,12
52,53,53,David Toms,70.11,631,9
53,T54,T54,Chad Campbell,70.13,1122,16
54,T54,T54,William McGirt,70.13,1122,16
55,56,56,Kevin Kisner,70.14,982,14
56,57,57,Carlos Ortiz,70.15,912,13
57,58,58,Scott Piercy,70.17,842,12
58,T59,T59,Rickie Fowler,70.18,772,11
59,T59,T59,Ryan Moore,70.18,772,11
60,61,61,Hideki Matsuyama,70.19,1123,16
61,62,62,Andrew Putnam,70.2,702,10
62,T63,T63,Derek Fathauer,70.23,913,13
63,T63,T63,Boo Weekley,70.23,913,13
64,T65,T65,Patrick Rodgers,70.25,562,8
65,T65,T65,Hudson Swafford,70.25,1124,16
66,T67,T67,J.J. Henry,70.29,984,14
67,T67,T67,Charles Howell III,70.29,1195,17
68,T69,T69,Zach Johnson,70.3,703,10
69,T69,T69,Whee Kim,70.3,703,10
70,T69,T69,Charl Schwartzel,70.3,703,10
71,T72,T72,Jon Curran,70.36,985,14
72,T72,T72,Adam Hadwin,70.36,774,11
73,T72,T72,John Peterson,70.36,774,11
74,T72,T72,Kyle Reifers,70.36,985,14
75,T72,T72,Shawn Stefani,70.36,774,11
76,77,77,Pat Perez,70.38,1126,16
77,78,78,Bubba Watson,70.4,704,10
78,79,79,D.A. Points,70.42,845,12
79,80,80,Ken Duke,70.43,986,14
80,81,81,Bryce Molder,70.44,634,9
81,82,82,Cameron Percy,70.46,916,13
82,T83,T83,Scott Langley,70.47,1057,15
83,T83,T83,Brendon Todd,70.47,1198,17
84,85,85,Francesco Molinari,70.5,564,8
85,86,86,Troy Merritt,70.53,1199,17
86,87,87,Charlie Beljan,70.55,776,11
87,88,88,Fabián Gómez,70.58,847,12
88,89,89,Alex Cejka,70.59,1200,17
89,90,90,Willy Wilcox,70.6,353,5
90,91,91,Martin Laird,70.62,918,13
91,T92,T92,Chesson Hadley,70.67,1272,18
92,T92,T92,Webb Simpson,70.67,636,9
93,T94,T94,Ryan Palmer,70.7,707,10
94,T94,T94,Byron Smith,70.7,707,10
95,T96,T96,Roberto Castro,70.71,495,7
96,T96,T96,Adam Scott,70.71,495,7
97,T98,T98,Jonathan Byrd,70.75,566,8
98,T98,T98,Oscar Fraustro,70.75,566,8
99,T98,T98,Lucas Glover,70.75,849,12
100,T98,T98,Mark Wilson,70.75,1132,16
101,102,102,Steve Wheatcroft,70.77,920,13
102,103,103,Eric Axley,70.78,637,9
103,104,104,Rory Sabbatini,70.79,991,14
104,105,105,Nick Taylor,70.8,1062,15
105,T106,T106,Charley Hoffman,70.82,779,11
106,T106,T106,J.B. Holmes,70.82,1204,17
107,T106,T106,Billy Hurley III,70.82,779,11
108,T106,T106,Sean O'Hair,70.82,779,11
109,110,110,Justin Leonard,70.83,850,12
110,111,111,John Merrick,70.85,921,13
111,112,112,Keegan Bradley,70.87,1063,15
112,113,113,Martin Flores,70.88,1134,16
113,114,114,Chez Reavie,70.89,638,9
114,T115,T115,Billy Horschel,70.9,709,10
115,T115,T115,Jerry Kelly,70.9,709,10
116,117,117,Colt Knost,70.91,780,11
117,T118,T118,Jason Kokrak,70.92,922,13
118,T118,T118,Daniel Summerhays,70.92,922,13
119,T120,T120,Kevin Chappell,71.0,781,11
120,T120,T120,Derek Ernst,71.0,923,13
121,T120,T120,Jim Furyk,71.0,426,6
122,T120,T120,Max Homa,71.0,781,11
123,T120,T120,David Lingmerth,71.0,923,13
124,T120,T120,Alex Prugh,71.0,852,12
125,T120,T120,John Senden,71.0,852,12
126,T120,T120,Andrew Svoboda,71.0,1136,16
127,T120,T120,Jimmy Walker,71.0,568,8
128,T129,T129,Morgan Hoffmann,71.08,853,12
129,T129,T129,Hunter Mahan,71.08,853,12
130,T129,T129,Jeff Overton,71.08,924,13
131,132,132,Nicholas Thompson,71.13,1138,16
132,133,133,Camilo Villegas,71.14,996,14
133,134,134,Jason Gore,71.15,925,13
134,T135,T135,Gonzalo Fernandez-Castaño,71.21,997,14
135,T135,T135,Brice Garnett,71.21,997,14
136,T135,T135,Luke Guthrie,71.21,997,14
137,138,138,Ben Martin,71.22,641,9
138,139,139,Scott Pinckney,71.23,926,13
139,140,140,Brian Harman,71.25,1140,16
140,141,141,Robert Garrigus,71.29,998,14
141,142,142,Mark Hubbard,71.31,927,13
142,T143,T143,Robert Allenby,71.33,642,9
143,T143,T143,Michael Putnam,71.33,856,12
144,T145,T145,Brian Davis,71.36,785,11
145,T145,T145,Jim Herman,71.36,999,14
146,T147,T147,David Hearn,71.38,1142,16
147,T147,T147,Jonathan Randolph,71.38,928,13
148,T147,T147,Michael Thompson,71.38,928,13
149,150,150,K.J. Choi,71.4,714,10
150,151,151,Chris Kirk,71.43,500,7
151,152,152,Brian Stuard,71.45,786,11
152,153,153,Aaron Baddeley,71.46,929,13
153,154,154,Lee Westwood,71.5,572,8
154,155,155,Greg Owen,71.56,644,9
155,156,156,Stewart Cink,71.57,1002,14
156,T157,T157,Andres Gonzales,71.62,931,13
157,T157,T157,Retief Goosen,71.62,931,13
158,159,159,Bill Lunde,71.63,573,8
159,160,160,Russell Henley,71.64,788,11
160,T161,T161,Ricky Barnes,71.8,1077,15
161,T161,T161,Jonas Blixt,71.8,1077,15
162,T161,T161,Heath Slocum,71.8,718,10
163,164,164,James Hahn,71.86,1006,14
164,165,165,Erik Compton,71.91,791,11
165,T166,T166,Andres Romero,71.92,863,12
166,T166,T166,Sam Saunders,71.92,863,12
167,168,168,Scott Stallings,72.0,864,12
168,169,169,Spencer Levin,72.08,937,13
169,170,170,Gary Woodland,72.17,866,12
170,171,171,Sung Joon Park,72.18,794,11
171,172,172,Ángel Cabrera,72.33,434,6
172,173,173,Padraig Harrington,72.38,579,8
173,T174,T174,Ben Crane,72.5,870,12
174,T174,T174,Jamie Donaldson,72.5,435,6
175,T174,T174,Tyrone Van Aswegen,72.5,580,8
176,T177,T177,Jim Renner,72.62,944,13
177,T177,T177,Tim Wilkinson,72.62,944,13
178,179,179,Ernie Els,72.86,510,7
179,T180,T180,Davis Love III,73.0,657,9
180,T180,T180,Roger Sloan,73.0,730,10
181,182,182,Seung-Yul Noh,73.36,807,11
182,183,183,Geoff Ogilvy,74.43,521,7
183,184,184,Matt Every,74.67,896,12
