,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
89,T74,T74,Derek Fathauer,81,66
90,T74,T74,Lucas Glover,79,66
91,T74,T74,Fabián Gómez,83,66
92,T74,T74,Andres Gonzales,90,66
93,T74,T74,Luke Guthrie,84,66
94,T74,T74,Chesson Hadley,101,66
95,T74,T74,Brandon Hagy,21,66
96,T74,T74,Padraig Harrington,60,66
97,T74,T74,J.J. Henry,94,66
98,T74,T74,Charles Howell III,105,66
99,T74,T74,John Huh,102,66
100,T74,T74,Freddie Jacobson,48,66
101,T74,T74,Russell Knox,96,66
102,T74,T74,Scott Langley,94,66
103,T74,T74,Ben Martin,93,66
104,T74,T74,Troy Merritt,91,66
105,T74,T74,Phil Mickelson,70,66
106,T74,T74,Francesco Molinari,56,66
107,T74,T74,Ryan Moore,81,66
108,T74,T74,Carlos Ortiz,100,66
109,T74,T74,Jeff Overton,94,66
110,T74,T74,Rod Pampling,31,66
111,T74,T74,Cameron Percy,72,66
112,T74,T74,Carl Pettersson,106,66
113,T74,T74,Alex Prugh,84,66
114,T74,T74,Kyle Reifers,96,66
115,T74,T74,Cory Renfrew,4,66
116,T74,T74,Patrick Rodgers,57,66
117,T74,T74,Carlos Sainz Jr,48,66
118,T74,T74,Sam Saunders,83,66
119,T74,T74,Ollie Schniederjans,22,66
120,T74,T74,Vijay Singh,78,66
121,T74,T74,Robert Streb,110,66
122,T74,T74,Chris Stroud,84,66
123,T74,T74,Andrew Svoboda,80,66
124,T74,T74,Vaughn Taylor,46,66
125,T74,T74,Michael Thompson,83,66
126,T74,T74,Tyrone Van Aswegen,58,66
127,T74,T74,Bo Van Pelt,81,66
128,T74,T74,Jimmy Walker,89,66
129,T74,T74,Lee Westwood,56,66
130,T74,T74,Cory Whitsett,8,66
131,T74,T74,Willy Wilcox,58,66
132,T74,T74,Jay Woodson,4,66
133,T134,T134,Mark Anderson,20,67
134,T134,T134,Ryan Armour,46,67
135,T134,T134,Eric Axley,57,67
136,T134,T134,Jonas Blixt,78,67
137,T134,T134,Jonathan Byrd,69,67
138,T134,T134,Brian Campbell,6,67
139,T134,T134,Greg Chalmers,58,67
140,T134,T134,Tim Clark,42,67
141,T134,T134,Jon Curran,83,67
142,T134,T134,John Daly,26,67
143,T134,T134,Glen Day,24,67
144,T134,T134,Rickie Fowler,76,67
145,T134,T134,Tommy Gainey,26,67
146,T134,T134,Robert Garrigus,70,67
147,T134,T134,Branden Grace,48,67
148,T134,T134,Adam Hadwin,95,67
149,T134,T134,James Hahn,94,67
150,T134,T134,Tom Hoge,83,67
151,T134,T134,Max Homa,78,67
152,T134,T134,Wes Homan,12,67
153,T134,T134,Billy Horschel,99,67
154,T134,T134,Billy Hurley III,83,67
155,T134,T134,Trevor Immelman,48,67
156,T134,T134,Brandt Jobe,17,67
157,T134,T134,Dustin Johnson,75,67
158,T134,T134,Kevin Kisner,104,67
159,T134,T134,Anirban Lahiri,41,67
160,T134,T134,Martin Laird,77,67
161,T134,T134,Alexander Levy,24,67
162,T134,T134,HaoTong Li,4,67
163,T134,T134,Andrew Loupe,40,67
164,T134,T134,Shane Lowry,41,67
165,T134,T134,Joost Luiten,41,67
166,T134,T134,Bill Lunde,50,67
167,T134,T134,William McGirt,103,67
168,T134,T134,George McNeill,93,67
169,T134,T134,Greg Owen,58,67
170,T134,T134,C.T. Pan,8,67
171,T134,T134,Pat Perez,96,67
172,T134,T134,Ian Poulter,68,67
173,T134,T134,Chez Reavie,56,67
174,T134,T134,Patrick Reed,103,67
175,T134,T134,John Rollins,39,67
176,T134,T134,Charl Schwartzel,67,67
177,T134,T134,Chris Smith,29,67
178,T134,T134,Brandt Snedeker,98,67
179,T134,T134,Jordan Spieth,91,67
180,T134,T134,Scott Stallings,60,67
181,T134,T134,Kyle Stanley,41,67
182,T134,T134,Brendan Steele,88,67
183,T134,T134,Zack Sucher,47,67
184,T134,T134,Daniel Summerhays,101,67
185,T134,T134,Nick Taylor,91,67
186,T134,T134,David Toms,62,67
187,T134,T134,Camilo Villegas,83,67
188,T134,T134,Johnson Wagner,68,67
189,T134,T134,Boo Weekley,79,67
190,T134,T134,Steve Wheatcroft,87,67
191,T192,T192,Robert Allenby,63,68
192,T192,T192,Patrick Cantlay,4,68
193,T192,T192,Roberto Castro,54,68
194,T192,T192,K.J. Choi,66,68
195,T192,T192,Erik Compton,86,68
196,T192,T192,Ben Curtis,35,68
197,T192,T192,Kelvin Day,6,68
198,T192,T192,Luke Donald,71,68
199,T192,T192,Victor Dubuisson,29,68
200,T192,T192,Derek Ernst,75,68
201,T192,T192,Harrison Frazar,20,68
202,T192,T192,Tom Gillis,48,68
203,T192,T192,Retief Goosen,81,68
204,T192,T192,Kent Jones,6,68
205,T192,T192,Rory McIlroy,49,68
206,T192,T192,Maverick McNealy,8,68
207,T192,T192,Prom Meesawat,4,68
208,T192,T192,Sam O'Dell,2,68
209,T192,T192,Koumei Oda,14,68
210,T192,T192,Geoff Ogilvy,50,68
211,T192,T192,Louis Oosthuizen,68,68
212,T192,T192,Jonathan Randolph,72,68
213,T192,T192,Jim Renner,68,68
214,T192,T192,John Senden,80,68
215,T192,T192,Mark Silvers,6,68
216,T192,T192,Webb Simpson,81,68
217,T192,T192,Roger Sloan,56,68
218,T192,T192,Heath Slocum,57,68
219,T192,T192,Cameron Smith,43,68
220,T192,T192,Henrik Stenson,63,68
221,T192,T192,Brian Stuard,97,68
222,T192,T192,Josh Teater,33,68
223,T192,T192,Kevin Tway,4,68
224,T192,T192,Scott Verplank,29,68
225,T192,T192,Charlie Wi,23,68
226,T192,T192,Tim Wilkinson,73,68
227,T192,T192,Gary Woodland,81,68
228,T229,T229,Benjamín Alvarado,18,69
229,T229,T229,Stuart Appleby,23,69
230,T229,T229,Matt Bettencourt,24,69
231,T229,T229,Guy Boros,6,69
232,T229,T229,Ted Brown,2,69
233,T229,T229,Ángel Cabrera,53,69
234,T229,T229,Jamie Donaldson,50,69
235,T229,T229,Oscar Fraustro,58,69
236,T229,T229,Fred Funk,6,69
237,T229,T229,Cody Gribble,11,69
238,T229,T229,Russell Henley,87,69
239,T229,T229,Justin Hicks,31,69
240,T229,T229,Thongchai Jaidee,31,69
241,T229,T229,Martin Kaymer,43,69
242,T229,T229,Marc Leishman,74,69
243,T229,T229,Davis Love III,51,69
244,T229,T229,Hideki Matsuyama,95,69
245,T229,T229,Billy Mayfair,17,69
246,T229,T229,Trey Mullinax,2,69
247,T229,T229,Kenny Perry,25,69
248,T229,T229,Andres Romero,69,69
249,T229,T229,Ben Schlottman,2,69
250,T229,T229,Robby Shelton,4,69
251,T229,T229,Byron Smith,59,69
252,T229,T229,Kyle Suppa,3,69
253,T229,T229,D.J. Trahan,18,69
254,T255,T255,Ashun Wu,4,70
255,T255,T255,David Bradshaw,2,70
256,T255,T255,Mark Brooks,7,70
257,T255,T255,James Driscoll,4,70
258,T255,T255,Steve Flesch,19,70
259,T255,T255,Brad Fritsch,8,70
260,T255,T255,Sergio Garcia,59,70
261,T255,T255,Scott Gardiner,7,70
262,T255,T255,Emiliano Grillo,18,70
263,T255,T255,Dudley Hart,18,70
264,T255,T255,Zach Johnson,90,70
265,T255,T255,D.H. Lee,6,70
266,T255,T255,Jamie Lovemark,8,70
267,T255,T255,Jarrod Lyle,26,70
268,T255,T255,Scott McCarron,18,70
269,T255,T255,Garrett Osborn,10,70
270,T255,T255,David Pastore,2,70
271,T255,T255,Jon Rahm,10,70
272,T255,T255,Alexandre Rocha,4,70
273,T255,T255,Michael Smith,4,70
274,T255,T255,Kevin Stadler,10,70
275,T255,T255,Curtis Thompson,4,70
276,T255,T255,Dalton Ward,2,70
277,T255,T255,Marc Warren,33,70
278,T255,T255,Mike Weir,36,70
279,T255,T255,Danny Willett,37,70
280,T255,T255,Garrett Willis,4,70
281,T255,T255,Ben Willman,2,70
282,T255,T255,Oliver Wilson,8,70
283,T255,T255,Y.E. Yang,14,70
284,T285,T285,Joe Affrunti,12,71
285,T285,T285,Felipe Aguilar,4,71
286,T285,T285,Cameron Beckman,23,71
287,T285,T285,Michael Block,16,71
288,T285,T285,Michael Bradley,10,71
289,T285,T285,Marcus Fraser,8,71
290,T285,T285,Nicholas Fung,4,71
291,T285,T285,Jerry Haas,2,71
292,T285,T285,Blair Hamilton,3,71
293,T285,T285,Scott Harrington,2,71
294,T285,T285,Tim Herron,17,71
295,T285,T285,Beau Hossler,4,71
296,T285,T285,Mu Hu,4,71
297,T285,T285,Mikko Ilonen,25,71
298,T285,T285,Lee Janzen,11,71
299,T285,T285,Patton Kizzire,6,71
300,T285,T285,Kelly Kraft,2,71
301,T285,T285,Grant Leaver,2,71
302,T285,T285,WC Liang,16,71
303,T285,T285,Shaun Micheel,14,71
304,T285,T285,Chris Naegel,6,71
305,T285,T285,Tim Petrovic,28,71
306,T285,T285,Alvaro Quiros,8,71
307,T285,T285,Paul Stankowski,4,71
308,T285,T285,Matt Thompson,2,71
309,T285,T285,Bubba Watson,71,71
310,T285,T285,Brett Wetterich,4,71
311,T285,T285,Cameron Wilson,9,71
312,T285,T285,Bobby Wyatt,6,71
313,T285,T285,Will Zalatoris,2,71
314,T315,T315,Brad Adamonis,2,72
315,T315,T315,Jason Allred,10,72
316,T315,T315,Stephen Ames,4,72
317,T315,T315,Kiradech Aphibarnrat,12,72
318,T315,T315,Seuk-hyun Baek,6,72
319,T315,T315,"Rich Berberian, Jr.",2,72
320,T315,T315,Thomas Bjørn,18,72
321,T315,T315,Danny Chia,4,72
322,T315,T315,George Coetzee,23,72
323,T315,T315,Ernie Els,57,72
324,T315,T315,Darren Fichardt,4,72
325,T315,T315,Jim Furyk,71,72
326,T315,T315,Stephen Gallacher,33,72
327,T315,T315,Jimmy Gunn,4,72
328,T315,T315,Ryan Helminen,2,72
329,T315,T315,Ryuji Imada,9,72
330,T315,T315,Kyle Jones,2,72
331,T315,T315,Richard Jung,2,72
332,T315,T315,Troy Kelly,25,72
333,T315,T315,Søren Kjeldsen,8,72
334,T315,T315,Neal Lancaster,8,72
335,T315,T315,Pablo Larrazabal,12,72
336,T315,T315,Thomas Lim,2,72
337,T315,T315,David Lipsky,20,72
338,T315,T315,Justin Lower,2,72
339,T315,T315,Garth Mulroy,2,72
340,T315,T315,Patrick Newcomb,4,72
341,T315,T315,Garrett Okamura,2,72
342,T315,T315,Chris Riley,8,72
343,T315,T315,Marcel Siem,26,72
344,T315,T315,T.J. Vogel,2,72
345,T315,T315,Bernd Wiesberger,33,72
346,T347,T347,Tommy Armour III,2,73
347,T347,T347,Thomas Birdsey,4,73
348,T347,T347,Rafa Cabrera Bello,14,73
349,T347,T347,Chris DiMarco,8,73
350,T347,T347,David Duval,17,73
351,T347,T347,Matt Fast,2,73
352,T347,T347,David Gossett,2,73
353,T347,T347,Mathias Grönberg,2,73
354,T347,T347,Mike Hendry,4,73
355,T347,T347,Miguel Angel Jiménez,15,73
356,T347,T347,Robert Karlsson,6,73
357,T347,T347,Skip Kendall,4,73
358,T347,T347,Antonio Lascuna,8,73
359,T347,T347,Tom Lehman,5,73
360,T347,T347,Troy Matteson,23,73
361,T347,T347,Len Mattiace,15,73
362,T347,T347,Andy Miller,2,73
363,T347,T347,Brad Miller,2,73
364,T347,T347,Matthew NeSmith,2,73
365,T347,T347,Alex Noren,6,73
366,T347,T347,Jin Park,4,73
367,T347,T347,Ted Purdy,8,73
368,T347,T347,Gary Stal,8,73
369,T347,T347,Grant Sturgeon,2,73
370,T347,T347,Adam Svensson,4,73
371,T347,T347,Zack Vervaecke,2,73
372,T347,T347,Billy Walsh,2,73
373,T374,T374,Byeong Hun An,14,74
374,T374,T374,Camden Backel,2,74
375,T374,T374,Christopher Brown,2,74
376,T374,T374,David Carr,5,74
377,T374,T374,Daniel Chopra,11,74
378,T374,T374,Corey Conners,12,74
379,T374,T374,Zecheng Dou,4,74
380,T374,T374,Joe Durant,4,74
381,T374,T374,Ross Fisher,10,74
382,T374,T374,Tommy Fleetwood,23,74
383,T374,T374,Hiroyuki Fujita,8,74
384,T374,T374,Steven Jeffress,4,74
385,T374,T374,Richard Johnson,3,74
386,T374,T374,Lee McCoy,8,74
387,T374,T374,James Morrison,8,74
388,T374,T374,Taylor Pendrith,2,74
389,T374,T374,Rod Perry,4,74
390,T374,T374,Zechariah Potter,2,74
391,T374,T374,Dicky Pride,16,74
392,T374,T374,Drew Scott,2,74
393,T374,T374,Danie van Tonder,4,74
394,T374,T374,Duffy Waldorf,6,74
395,T374,T374,Drew Weaver,2,74
396,T374,T374,Lian-Wei Zhang,4,74
397,T398,T398,James Beale,2,75
398,T398,T398,Sam Burns,4,75
399,T398,T398,Carlos Franco,2,75
400,T398,T398,Nathan Green,3,75
401,T398,T398,Todd Hamilton,6,75
402,T398,T398,Nick Hardy,4,75
403,T398,T398,Jin Jeong,4,75
404,T398,T398,Brett Jones,2,75
405,T398,T398,Ryan Kennedy,5,75
406,T398,T398,Jason Knutzon,8,75
407,T398,T398,Jeff Maggert,4,75
408,T398,T398,Steve Marino,2,75
409,T398,T398,Todd McCorkle,2,75
410,T398,T398,Paul Scaletta,3,75
411,T398,T398,Carson Schaake,2,75
412,T398,T398,Steve Stricker,32,75
413,T398,T398,Yoshitaka Takeya,4,75
414,T415,T415,Rich Beem,2,76
415,T415,T415,Kyle Bilodeau,2,76
416,T415,T415,Jimmy Brandt,2,76
417,T415,T415,Josh Broadaway,2,76
418,T415,T415,Rodolfo Cazaubón,2,76
419,T415,T415,Albin Choi,2,76
420,T415,T415,Keith Clearwater,4,76
421,T415,T415,T.T. Crouch,2,76
422,T415,T415,Brad Elder,4,76
423,T415,T415,Charles Frost,2,76
424,T415,T415,T.J. Howe,2,76
425,T415,T415,Alex Kang,4,76
426,T415,T415,Rikard Karlberg,6,76
427,T415,T415,Gregor Main,2,76
428,T415,T415,Colin Montgomerie,6,76
429,T415,T415,Bradley Neil,6,76
430,T415,T415,Ben Polland,2,76
431,T415,T415,José de Jesús Rodríguez,2,76
432,T415,T415,Phil Schmitt,2,76
433,T415,T415,Kevin Shields,2,76
434,T415,T415,Chris Wood,2,76
435,T415,T415,Gunn Yang,20,76
436,T437,T437,Lucas Bjerregaard,2,77
437,T437,T437,Darren Clarke,12,77
438,T437,T437,Nick Cullen,4,77
439,T437,T437,Andrés Echavarría,2,77
440,T437,T437,John Faidley,2,77
441,T437,T437,Robert Gamez,8,77
442,T437,T437,Oliver Goss,3,77
443,T437,T437,Masahiro Kawamura,2,77
444,T437,T437,Nick Mason,2,77
445,T437,T437,Adam Rainaud,2,77
446,T437,T437,Peter Uihlein,8,77
447,T437,T437,Tjaart van der Walt,2,77
448,T437,T437,Michael Weaver,3,77
449,T450,T450,Thomas Aiken,16,78
450,T450,T450,Jared Becher,2,78
451,T450,T450,Marco Dawson,1,78
452,T450,T450,Chris Gilley,2,78
453,T450,T450,David Howell,6,78
454,T450,T450,Andrew Kozan,2,78
455,T450,T450,David Mathis,2,78
456,T450,T450,Eddie Pepperell,6,78
457,T450,T450,Zach Steffen,2,78
458,T450,T450,Andy Sullivan,17,78
459,T450,T450,Jaco Van Zyl,6,78
460,T461,T461,Rafael Campos,2,79
461,T461,T461,Sean Dougherty,2,79
462,T461,T461,Bob May,2,79
463,T461,T461,Jake Narro,2,79
464,T461,T461,Anthony Paolucci,2,79
465,T466,T466,Kevin Golding,2,80
466,T466,T466,Richard Lee,2,80
467,T468,T468,Brian Cairns,2,81
468,T468,T468,Michael Kinkopf,2,81
469,T468,T468,Scott Moran,2,81
470,T468,T468,Austin Peters,2,81
471,T468,T468,Steven Young,2,81
472,473,473,J.J. Killeen,2,83
473,474,474,Clay Myers II,2,84
474,475,475,Sebastian Cappelen,6,85
475,476,476,Alex Kim,2,86
476,477,477,Alan Morin,2,87
