,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
0,1,1,Bubba Watson,71,4.47,929,208
1,2,2,Justin Thomas,106,4.49,1507,336
2,3,3,Dustin Johnson,75,4.5,1009,224
3,T4,T4,Matt Kuchar,97,4.54,1353,298
4,T4,T4,Justin Rose,69,4.54,954,210
5,T4,T4,Webb Simpson,81,4.54,1054,232
6,T7,T7,Jason Day,75,4.55,1055,232
7,T7,T7,Brooks Koepka,84,4.55,1101,242
8,T9,T9,Carlos Ortiz,100,4.56,1419,311
9,T9,T9,Jimmy Walker,89,4.56,1195,262
10,T11,T11,Aaron Baddeley,76,4.57,1041,228
11,T11,T11,Jamie Donaldson,50,4.57,695,152
12,T13,T13,Daniel Berger,97,4.58,1398,305
13,T13,T13,Keegan Bradley,87,4.58,1236,270
14,T13,T13,Paul Casey,87,4.58,1057,231
15,T13,T13,Graham DeLaet,65,4.58,916,200
16,T13,T13,Phil Mickelson,70,4.58,1027,224
17,T13,T13,Adam Scott,51,4.58,678,148
18,T19,T19,Rickie Fowler,76,4.59,1065,232
19,T19,T19,J.B. Holmes,89,4.59,1268,276
20,T19,T19,Matt Jones,89,4.59,1312,286
21,T19,T19,Jason Kokrak,88,4.59,1257,274
22,T19,T19,Jordan Spieth,91,4.59,1277,278
23,T24,T24,Ángel Cabrera,53,4.6,764,166
24,T24,T24,Charles Howell III,105,4.6,1564,340
25,T24,T24,Hideki Matsuyama,95,4.6,1352,294
26,T24,T24,Shawn Stefani,94,4.6,1380,300
27,T28,T28,Charlie Beljan,76,4.61,1052,228
28,T28,T28,Chad Campbell,97,4.61,1369,297
29,T28,T28,Harris English,105,4.61,1410,306
30,T28,T28,Zach Johnson,90,4.61,1158,251
31,T28,T28,Kevin Kisner,104,4.61,1472,319
32,T28,T28,Louis Oosthuizen,68,4.61,913,198
33,T28,T28,Alex Prugh,84,4.61,1170,254
34,T28,T28,Patrick Reed,103,4.61,1476,320
35,T28,T28,Vijay Singh,78,4.61,1125,244
36,T28,T28,Brandt Snedeker,98,4.61,1350,293
37,T28,T28,Brendan Steele,88,4.61,1319,286
38,T28,T28,Hudson Swafford,97,4.61,1359,295
39,T40,T40,Tony Finau,106,4.62,1534,332
40,T40,T40,Charley Hoffman,97,4.62,1385,300
41,T40,T40,Morgan Hoffmann,85,4.62,1219,264
42,T40,T40,Mark Hubbard,79,4.62,1119,242
43,T40,T40,Scott Piercy,90,4.62,1285,278
44,T40,T40,Patrick Rodgers,57,4.62,702,152
45,T40,T40,Henrik Stenson,63,4.62,887,192
46,T40,T40,Boo Weekley,79,4.62,1163,252
47,T48,T48,Kevin Chappell,86,4.63,1269,274
