,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
0,1,1,Justin Thomas,106,-173,4.49,1680
1,2,2,Matt Kuchar,97,-137,4.54,1490
2,T3,T3,Charles Howell III,105,-136,4.6,1700
3,T3,T3,Carlos Ortiz,100,-136,4.56,1555
4,5,5,Daniel Berger,97,-127,4.58,1525
5,6,6,Tony Finau,106,-126,4.62,1660
6,7,7,Patrick Reed,103,-124,4.61,1600
7,8,8,Kevin Kisner,104,-123,4.61,1595
8,T9,T9,Harris English,105,-120,4.61,1530
9,T9,T9,Shawn Stefani,94,-120,4.6,1500
10,11,11,Danny Lee,120,-119,4.68,1870
11,T12,T12,Matt Jones,89,-118,4.59,1430
12,T12,T12,Hideki Matsuyama,95,-118,4.6,1470
13,14,14,Robert Streb,110,-117,4.65,1650
14,T15,T15,Chad Campbell,97,-116,4.61,1485
15,T15,T15,Pat Perez,96,-116,4.64,1600
16,T15,T15,Hudson Swafford,97,-116,4.61,1475
17,T18,T18,Charley Hoffman,97,-115,4.62,1500
18,T18,T18,Brandt Snedeker,98,-115,4.61,1465
19,T18,T18,Jimmy Walker,89,-115,4.56,1310
20,21,21,Keegan Bradley,87,-114,4.58,1350
21,T22,T22,Jason Kokrak,88,-113,4.59,1370
22,T22,T22,Jordan Spieth,91,-113,4.59,1390
23,24,24,J.B. Holmes,89,-112,4.59,1380
24,T25,T25,Steven Bowditch,103,-111,4.65,1585
25,T25,T25,Dustin Johnson,75,-111,4.5,1120
26,T25,T25,Brendan Steele,88,-111,4.61,1430
27,T25,T25,Bubba Watson,71,-111,4.47,1040
28,T29,T29,Brendon de Jonge,106,-110,4.68,1710
29,T29,T29,William McGirt,103,-110,4.66,1605
30,T31,T31,Billy Horschel,99,-109,4.66,1580
31,T31,T31,Brooks Koepka,84,-109,4.55,1210
32,T33,T33,Zac Blair,108,-107,4.67,1600
33,T33,T33,Carl Pettersson,106,-107,4.67,1645
34,T35,T35,Chesson Hadley,101,-106,4.7,1755
35,T35,T35,Scott Langley,94,-106,4.63,1445
36,T35,T35,Webb Simpson,81,-106,4.54,1160
37,T38,T38,Jason Day,75,-105,4.55,1160
38,T38,T38,Scott Piercy,90,-105,4.62,1390
39,T40,T40,Jason Bohn,95,-103,4.66,1520
40,T40,T40,Kevin Na,98,-103,4.65,1490
41,T40,T40,Cameron Tringale,96,-103,4.66,1530
